Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Verspringen,Abadie Michaël,5539310,23,France,Man,3230,Springers,19,4,11,169,77,2,"[('Salto in alto', '1.06 m', '260'), (""Salto con l'asta"", '3.01 m', '292'), ('Salto in lungo', '4.87 m', '456'), ('Salto triplo', '8.39 m', '306')]",False,,6,3,1,10,6,10,2,10,9
Onbekend,Abarbanel Sha'ul,5770651,18,Yisra'el,Man,1150,Zonder specialiteit,12,1,15,185,86,2,[],False,,18,9,3,1,3,2,2,0,0
Onbekend,Abbadie Rico,5671590,18,Uruguay,Man,5760,Snelwandelaars,20,2,16,177,82,2,"[('Marcia 10Km', '1h:00:24.32', '696'), ('Marcia 20Km', '1h:57:29.50', '705'), ('Marcia 50Km', '4h:57:05.68', '674')]",False,,13,3,15,1,1,0,1,5,6
5.000 meter,Abdillah Meor,5673439,24,Malaysia,Man,1950,Langeafstandslopers,20,2,12,183,88,2,"[('5000 Metri', '17:50.28', '524'), ('10000 Metri', '42:27.16', '436'), ('Maratona', '2h:53:35.38', '487')]",False,,20,2,8,4,3,1,2,3,10
Onbekend,Abdul Salam Asmaradana,5673466,28,Malaysia,Vrouw,1230,Werpers,13,1,11,183,79,2,"[('Getto del peso', '7.48 m', '20'), ('Lancio del disco', '25.6 m', '25'), ('Lancio del martello', '21.56 m', '0'), ('Giavellotto', '20.32 m', '11')]",False,,13,10,1,1,2,1,3,8,4
Onbekend,Abela Eva,5772551,16,Malta,Vrouw,130,Zonder specialiteit,19,1,14,154,56,2,[],False,,9,1,1,6,3,2,1,0,0
Onbekend,Abrahams Rhys,5769940,20,Jamaica,Man,230,Zonder specialiteit,18,1,14,186,88,2,[],False,,7,3,3,1,2,3,8,0,0
Onbekend,Abuda Rizal,5772295,23,Pilipinas,Man,1030,Zonder specialiteit,19,1,14,185,83,2,[],False,,20,1,3,5,2,1,7,0,0
Onbekend,Abugeau Salomé,5685606,18,France,Vrouw,2460,Werpers,20,1,14,171,71,2,"[('Getto del peso', '8.76 m', '123'), ('Lancio del disco', '32.14 m', '179'), ('Lancio del martello', '28.21 m', '142'), ('Giavellotto', '26.73 m', '196')]",False,,15,8,4,1,3,1,12,8,5
Onbekend,Abulog Daud,5673445,28,Malaysia,Man,2020,Snelwandelaars,14,1,11,193,103,2,"[('Marcia 10Km', '1h:02:43.88', '596'), ('Marcia 20Km', '2h:02:30.63', '595'), ('Marcia 50Km', '5h:12:41.54', '538')]",False,,19,2,10,3,2,1,2,6,9
Onbekend,Abulog Jamal,5673453,19,Malaysia,Man,1430,Springers,20,2,11,177,82,2,"[('Salto in alto', '0.93 m', '160'), (""Salto con l'asta"", '2.59 m', '170'), ('Salto in lungo', '3.72 m', '212'), ('Salto triplo', '7.16 m', '177')]",False,,19,3,1,4,8,9,2,6,7
Onbekend,Aceto Piergiorgio,5772930,16,Italia,Man,260,Zonder specialiteit,11,1,15,161,63,2,[],False,,11,3,1,8,2,3,1,0,0
3.000 meter steeplechase,Acevedo Xerardo,5020472,36,España,Man,7340,Middenafstandslopers,20,14,14,192,85,2,"[('800 Metri', '2:17.75', '803'), ('1500 Metri', '4:32.20', '810'), ('3000 siepi', '13:17.96', '858')]",False,,14,0,10,8,0,0,0,10,11
Onbekend,Adam Scotty,5746287,16,New Zealand,Man,170,Sprinters,20,1,16,182,86,2,"[('100 Metri', '14.58 s', '473'), ('200 Metri', '29.18 s', '511'), ('400 piani', '1:04.70', '564'), ('110 ostacoli', '21.84 s', '544'), ('400 ostacoli', '1:14.38', '613')]",False,,8,4,1,1,1,3,2,6,4
Onbekend,Adamantidou Lina,5773149,16,Hellas,Vrouw,40,Zonder specialiteit,17,1,14,159,55,2,[],False,,7,1,2,2,1,0,2,0,0
Onbekend,Adamczak Hanna,5771215,19,Ukrajina,Vrouw,1420,Zonder specialiteit,16,1,14,161,56,2,[],False,,18,2,10,3,4,2,2,0,0
Onbekend,Adamczuk Jerzy,5702646,16,Polska,Man,1140,Springers,20,1,16,185,88,2,"[('Salto in alto', '0.76 m', '39'), (""Salto con l'asta"", '2.1 m', '27'), ('Salto in lungo', '2.98 m', '55'), ('Salto triplo', '5.78 m', '31')]",False,,17,3,5,2,5,4,5,8,8
Onbekend,Adami Martina,5772803,15,Malta,Vrouw,730,Zonder specialiteit,13,1,14,163,61,2,[],False,,8,1,3,2,2,10,2,0,0
Onbekend,Adams Juan,5718349,18,United States,Man,1900,Sprinters,20,1,17,176,78,2,"[('100 Metri', '13.61 s', '660'), ('200 Metri', '27.25 s', '694'), ('400 piani', '1:00.26', '749'), ('110 ostacoli', '20.51 s', '710'), ('400 ostacoli', '1:10.25', '761')]",False,,19,5,2,9,1,5,2,6,9
Onbekend,Adams Sofia,5773449,15,Ireland,Vrouw,1220,Zonder specialiteit,17,1,14,166,60,2,[],False,,17,1,2,10,0,3,1,0,0
Onbekend,Adkins Jayden,5697532,25,United States,Man,1640,Werpers,18,1,11,172,74,2,"[('Getto del peso', '9.03 m', '107'), ('Lancio del disco', '31.58 m', '154'), ('Lancio del martello', '31.34 m', '111'), ('Giavellotto', '33.54 m', '162')]",False,,10,9,0,2,3,0,9,8,9
Onbekend,Affini Renata,5769427,25,Italia,Vrouw,2530,Springers,10,1,14,182,76,2,"[('Salto in alto', '0.86 m', '164'), (""Salto con l'asta"", '2.06 m', '204'), ('Salto in lungo', '2.97 m', '213'), ('Salto triplo', '5.64 m', '176')]",False,,20,2,0,3,10,10,1,7,1
Onbekend,Agafonova Inessa,5769993,18,Rossiya,Vrouw,400,Zonder specialiteit,16,1,14,171,64,2,[],False,,16,4,2,1,3,5,1,0,0
800 meter,Agea Adolfo,4911896,40,España,Man,90,Middenafstandslopers,11,5,14,174,109,2,"[('800 Metri', '2:32.43', '540'), ('1500 Metri', '5:08.96', '478'), ('3000 siepi', '15:20.11', '489')]",False,,9,0,5,0,0,0,0,3,3
Onbekend,Agosti Cosimo,5771676,15,Italia,Man,160,Zonder specialiteit,20,1,14,176,74,2,[],False,,13,3,2,5,3,1,2,0,0
800 meter,Aguilar Carson,5361473,28,United States,Man,8150,Middenafstandslopers,20,7,15,167,64,2,"[('800 Metri', '2:09.83', '945'), ('1500 Metri', '4:22.79', '895'), ('3000 siepi', '13:14.62', '868')]",False,,16,3,11,15,5,1,6,9,9
Onbekend,Aguinaga Patricia,5773241,24,Ecuador,Vrouw,940,Zonder specialiteit,20,1,14,165,61,2,[],False,,18,9,4,3,3,2,2,0,0
Onbekend,Agyepong Toby,5678747,18,Great Britain,Man,380,Meerkampers,20,2,14,177,89,2,"[('Pentathlon Men - Long Jump', '2.53 m', '396'), ('Pentathlon Men - Javelin Throw', '23.15 m', '372'), ('Pentathlon Men - 200 Metres', '28.23 s', '521'), ('Pentathlon Men - Discus Throw', '20.47 m', '345'), ('Pentathlon Men - 1500 Metres', '5:00.38', '475'), ('Decathlon - 100 Metres', '14.13 s', '484'), ('Decathlon - Long Jump', '2.53 m', '395'), ('Decathlon - Shot Put', '5.19 m', '293'), ('Decathlon - High Jump', '0.56 m', '335'), ('Decathlon - 400 Metres', '1:02.54', '572'), ('Decathlon - 110 Metres Hurdles', '21.24 s', '504'), ('Decathlon - Discus Throw', '20.16 m', '340'), ('Decathlon - Pole Vault', '1.61 m', '338'), ('Decathlon - Javelin Throw', '23.06 m', '370'), ('Decathlon - 1500 Metres', '5:00.58', '473'), ('Pentathlon Men', '2108 p', '422'), ('Decathlon', '4104 p', '410')]",False,,15,4,3,5,3,3,3,6,6
Onbekend,Ah Mouy Phoebe,5771194,15,Australia,Vrouw,110,Zonder specialiteit,20,1,14,151,47,2,[],False,,6,2,3,1,6,1,2,0,0
Discuswerpen,Åhman Agnes,4966374,37,Sverige,Vrouw,8430,Werpers,11,17,14,179,76,2,"[('Getto del peso', '9.64 m', '193'), ('Lancio del disco', '35.58 m', '260'), ('Lancio del martello', '29.84 m', '184'), ('Giavellotto', '29.32 m', '271')]",False,,10,7,0,0,0,0,10,5,8
Onbekend,Ahtisaari Armas,5772596,16,Suomi,Man,700,Zonder specialiteit,17,1,14,172,75,2,[],False,,7,1,9,2,1,8,4,0,0
Onbekend,Aide Brown Chika,5770162,20,Nigeria,Vrouw,670,Zonder specialiteit,18,1,14,169,65,2,[],False,,18,1,3,1,2,4,7,0,0
