Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarts Fransje,5575042,17,Nederland,Vrouw,690,Middenafstandslopers,18,3,13,171,77,"[('800 meter', '2:47.67', '512', 4), ('1.500 meter', '5:37.18', '490', 4), ('3.000 meter steeplechase', '18:00.19', '543', 4)]",False,,6,9,2,3,3,1,2,6,6
Onbekend,Aas Dagfinn,5677627,24,Norge,Man,920,Zonder specialiteit,20,1,15,185,80,[],False,,19,7,1,2,0,1,3,0,0
Onbekend,Aas Vibeke,5680648,15,Norge,Vrouw,240,Zonder specialiteit,18,1,15,152,52,[],False,,10,0,3,8,2,1,2,0,0
Onbekend,Abderhalden Pier,5678938,20,Switzerland,Man,310,Zonder specialiteit,13,1,14,191,91,[],False,,10,7,2,2,2,0,8,0,0
Onbekend,Abdulov Ilya,5678858,17,Rossiya,Man,1030,Zonder specialiteit,19,1,15,179,81,[],False,,20,2,4,2,1,5,2,0,0
Onbekend,Abel Peter,5679701,16,Danmark,Man,220,Zonder specialiteit,11,1,14,161,59,[],False,,14,2,2,6,2,0,0,0,0
Onbekend,Ābele Ksenija,5679076,14,Latvija,Vrouw,210,Zonder specialiteit,11,1,14,165,61,[],False,,11,7,2,1,1,2,2,0,0
Onbekend,Abella Honorio,5617967,19,España,Man,1670,Meerkampers,15,1,11,169,77,"[('Vijfkamp Mannen - Verspringen', '2.13 m', '333', 4), ('Vijfkamp Mannen - Speerwerpen', '23.60 m', '379', 4), ('Vijfkamp Mannen - 200 meter', '28.64 s', '478', 4), ('Vijfkamp Mannen - Discuswerpen', '20.61 m', '347', 4), ('Vijfkamp Mannen - 1500 meter', '4:52.20', '557', 4), ('Tienkamp - 100 meter', '14.36 s', '435', 4), ('Tienkamp - Verspringen', '2.08 m', '325', 4), ('Tienkamp - Kogelstoten', '4.96 m', '280', 4), ('Tienkamp - Hoogspringen', '0.48 m', '285', 4), ('Tienkamp - 400 meter', '1:03.28', '538', 4), ('Tienkamp - 110 meter horden', '21.57 s', '458', 4), ('Tienkamp - Discuswerpen', '20.84 m', '351', 4), ('Tienkamp - Polsstokhoogspringen', '1.45 m', '305', 4), ('Tienkamp - Speerwerpen', '24.43 m', '392', 4), ('Tienkamp - 1500 meter', '4:53.02', '549', 4), ('Vijfkamp Mannen', '2094 p', '419', 4), ('Tienkamp', '3918 p', '392', 4)]",False,,12,1,10,2,4,2,9,8,7
Onbekend,Abildtrup Rebecca,5677076,20,Danmark,Vrouw,420,Zonder specialiteit,17,1,14,165,62,[],False,,12,3,0,3,0,9,3,0,0
Onbekend,Aboucherouane Karmi,5679483,19,Al-Maghrib,Man,810,Zonder specialiteit,18,1,14,181,78,[],False,,6,6,1,0,2,10,1,0,0
Onbekend,Abraham Xavier,5679976,22,Argentina,Man,450,Zonder specialiteit,20,1,14,180,81,[],False,,7,8,2,2,8,3,2,0,0
Onbekend,Abreu Bernabé,5640879,17,España,Man,540,Zonder specialiteit,20,1,16,176,86,[],False,,12,2,3,2,8,3,7,0,0
