Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aaen Jonas,5728822,19,Danmark,Man,1600,Sprinters,15,1,11,183,86,1,"[('100 Metri', '13.59 s', '663'), ('200 Metri', '27.06 s', '712'), ('400 piani', '1:00.24', '750'), ('110 ostacoli', '20.68 s', '689'), ('400 ostacoli', '1:10.47', '753')]",False,,17,8,3,9,3,3,2,8,7
Onbekend,Aas Tomas,5804254,21,Norge,Man,190,Zonder specialiteit,14,1,15,196,94,1,[],False,,12,4,6,3,1,5,1,0,0
Onbekend,Aasen Kristina,5803079,22,Norge,Vrouw,620,Zonder specialiteit,20,1,14,171,71,1,[],False,,7,1,9,2,3,8,2,0,0
Onbekend,Abadía Igor,5704639,18,España,Man,780,Middenafstandslopers,18,1,15,178,88,1,"[('800 Metri', '2:22.91', '711'), ('1500 Metri', '4:46.37', '682'), ('3000 siepi', '14:12.89', '692')]",False,,12,2,7,8,3,2,2,8,6
Vijfkamp Mannen,Abaloira Justo,5230563,32,España,Man,1240,Meerkampers,20,8,18,192,95,1,"[('Pentathlon Men - Long Jump', '2.52 m', '395'), ('Pentathlon Men - Javelin Throw', '33.16 m', '533'), ('Pentathlon Men - 200 Metres', '27.41 s', '608'), ('Pentathlon Men - Discus Throw', '27.02 m', '455'), ('Pentathlon Men - 1500 Metres', '4:54.42', '535'), ('Decathlon - 100 Metres', '14 s', '513'), ('Decathlon - Long Jump', '2.45 m', '383'), ('Decathlon - Shot Put', '7.35 m', '415'), ('Decathlon - High Jump', '0.58 m', '345'), ('Decathlon - 400 Metres', '1:02.37', '580'), ('Decathlon - 110 Metres Hurdles', '21.08 s', '527'), ('Decathlon - Discus Throw', '26.3 m', '443'), ('Decathlon - Pole Vault', '1.49 m', '313'), ('Decathlon - Javelin Throw', '32.3 m', '519'), ('Decathlon - 1500 Metres', '4:58.91', '490'), ('Pentathlon Men', '2525 p', '505'), ('Decathlon', '4528 p', '453')]",False,,17,2,2,5,2,0,8,8,6
Onbekend,Abano Marisa,5671977,18,Italia,Vrouw,1790,Springers,20,2,15,175,81,1,"[('Salto in alto', '0.91 m', '209'), (""Salto con l'asta"", '2.1 m', '220'), ('Salto in lungo', '3.46 m', '344'), ('Salto triplo', '6.11 m', '238')]",False,,15,3,1,9,5,10,3,7,5
Onbekend,Abantos Eduard,5801354,18,España,Man,730,Zonder specialiteit,18,1,14,186,83,1,[],False,,18,3,1,7,3,2,3,0,0
Onbekend,Abascal Úrsula,5695113,18,España,Vrouw,1250,Meerkampers,16,1,15,166,68,1,"[('Pentathlon Women - 100 Metres Hurdles', '21.54 s', '571'), ('Pentathlon Women - High Jump', '0.62 m', '408'), ('Pentathlon Women - Shot Put', '2.69 m', '158'), ('Pentathlon Women - Long Jump', '2.58 m', '495'), ('Pentathlon Women - 800 Metres', '2:48.38', '510'), ('Heptathlon - 100 Metres Hurdles', '21.5 s', '576'), ('Heptathlon - High Jump', '0.62 m', '403'), ('Heptathlon - Shot Put', '2.7 m', '158'), ('Heptathlon - 200 Metres', '30.53 s', '403'), ('Heptathlon - Long Jump', '2.54 m', '487'), ('Heptathlon - Javelin Throw', '11.91 m', '251'), ('Heptathlon - 800 Metres', '2:48.20', '514'), ('Pentathlon Women', '2142 p', '428'), ('Heptathlon', '2792 p', '399')]",False,,10,2,1,8,1,10,4,4,3
Onbekend,Abbas Nizsm,5801742,24,Miṣr,Man,900,Zonder specialiteit,17,1,15,192,91,1,[],False,,18,5,1,2,9,4,5,0,0
Onbekend,Abbott Brayden,5803469,25,Australia,Man,170,Zonder specialiteit,11,1,15,176,81,1,[],False,,12,3,6,2,0,1,5,0,0
Onbekend,Abd Rahman Dayang,5801735,25,Malaysia,Vrouw,270,Zonder specialiteit,15,1,15,171,64,1,[],False,,10,8,2,2,5,3,2,0,0
Onbekend,Abela Ismael,5799453,17,Malta,Man,330,Zonder specialiteit,13,1,14,167,66,1,[],False,,10,2,1,5,8,2,2,0,0
Onbekend,Ābele Viesturs,5802025,25,Latvija,Man,900,Zonder specialiteit,12,1,14,177,84,1,[],False,,20,3,4,3,6,2,3,0,0
Onbekend,Abend Ohad,5803779,17,Yisra'el,Man,80,Zonder specialiteit,18,1,15,163,63,1,[],False,,10,1,2,3,3,4,2,0,0
Onbekend,Abeylegesse Özer,5801822,22,Türkiye,Man,890,Zonder specialiteit,14,1,14,194,89,1,[],False,,18,1,4,1,8,6,1,0,0
Onbekend,Abidin Surya,5775990,18,Indonesia,Man,850,Middenafstandslopers,20,1,16,181,78,1,"[('800 Metri', '2:27.57', '627'), ('1500 Metri', '4:52.70', '625'), ('3000 siepi', '14:27.01', '649')]",False,,15,2,8,2,3,0,2,5,8
800 meter,Ablanedo Graciela,5684371,30,España,Vrouw,2010,Middenafstandslopers,14,2,14,187,94,1,"[('800 Metri', '2:42.93', '590'), ('1500 Metri', '5:30.88', '541'), ('3000 siepi', '17:28.55', '623')]",False,,17,2,10,3,2,2,1,1,10
800 meter,Abrahamian Joakim,5732528,25,Sverige,Man,1110,Middenafstandslopers,20,2,15,176,72,1,"[('800 Metri', '2:25.16', '671'), ('1500 Metri', '4:47.75', '670'), ('3000 siepi', '14:16.44', '681')]",False,,12,1,10,6,1,1,1,5,3
Onbekend,Abramović Dragiša,5804348,21,Srbija,Man,210,Zonder specialiteit,16,1,15,168,71,1,[],False,,14,1,2,3,1,1,2,0,0
Onbekend,Abrego Juan Luis,5739647,18,España,Man,1220,Springers,20,1,15,188,93,1,"[('Salto in alto', '0.95 m', '172'), (""Salto con l'asta"", '2.46 m', '133'), ('Salto in lungo', '3.39 m', '141'), ('Salto triplo', '6.74 m', '132')]",False,,19,2,1,1,5,8,2,6,7
Vijfkamp Mannen,Abreu Roderigo,5596997,23,Uruguay,Man,2210,Meerkampers,20,4,20,170,71,1,"[('Pentathlon Men - Long Jump', '3.19 m', '498'), ('Pentathlon Men - Javelin Throw', '39.06 m', '627'), ('Pentathlon Men - 200 Metres', '26.92 s', '660'), ('Pentathlon Men - Discus Throw', '35.99 m', '607'), ('Pentathlon Men - 1500 Metres', '4:48.70', '593'), ('Decathlon - 100 Metres', '13.77 s', '561'), ('Decathlon - Long Jump', '3.13 m', '489'), ('Decathlon - Shot Put', '9.86 m', '558'), ('Decathlon - High Jump', '0.68 m', '402'), ('Decathlon - 400 Metres', '1:01.42', '625'), ('Decathlon - 110 Metres Hurdles', '20.85 s', '559'), ('Decathlon - Discus Throw', '35.51 m', '599'), ('Decathlon - Pole Vault', '2.04 m', '430'), ('Decathlon - Javelin Throw', '38.6 m', '620'), ('Decathlon - 1500 Metres', '4:55.03', '529'), ('Pentathlon Men', '2985 p', '597'), ('Decathlon', '5369 p', '537')]",False,,13,7,3,3,2,3,11,7,9
Kogelstoten,Abrioux Marie-Cécile,5668126,18,France,Vrouw,200,Werpers,20,3,18,182,89,1,"[('Getto del peso', '4.7 m', '0'), ('Lancio del disco', '19.2 m', '0'), ('Lancio del martello', '17.47 m', '0'), ('Giavellotto', '18.19 m', '0')]",False,,8,1,2,2,3,3,5,6,5
Onbekend,Accardo Cecilia,5742625,26,Italia,Vrouw,900,Langeafstandslopers,10,1,11,169,69,1,"[('5000 Metri', '20:46.59', '547'), ('10000 Metri', '45:33.06', '525'), ('Maratona', '3h:09:54.93', '586')]",False,,9,2,10,4,2,1,2,6,8
