Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Ababou Luningning,5757707,17,Pilipinas,Vrouw,120,Zonder specialiteit,17,1,15,160,56,8,[],False,,12,2,3,5,2,3,2,0,0
Onbekend,Abakumova Antonina,5759076,21,Rossiya,Vrouw,960,Zonder specialiteit,18,1,15,172,65,8,[],False,,20,3,3,6,3,4,2,0,0
Onbekend,Abarca Raimundo,5757966,17,Chile,Man,540,Zonder specialiteit,18,1,15,182,80,8,[],False,,15,8,2,3,2,3,3,0,0
Onbekend,Abbadie Irene,5757255,15,Uruguay,Vrouw,680,Zonder specialiteit,17,1,15,150,43,8,[],False,,8,3,2,2,3,1,10,0,0
Onbekend,Abd Rahman Damia,5757226,19,Malaysia,Vrouw,280,Zonder specialiteit,11,1,15,161,61,8,[],False,,12,4,8,1,3,1,3,0,0
Onbekend,Abdelaati Ife,5757086,22,Miṣr,Vrouw,1580,Zonder specialiteit,17,1,15,185,80,8,[],False,,18,1,10,1,2,7,4,0,0
Onbekend,Abdelaziz Ramses,5759105,24,Miṣr,Man,670,Zonder specialiteit,15,1,15,182,83,8,[],False,,14,9,1,7,3,3,3,0,0
Onbekend,Abdilla Naomi,5748315,16,Malta,Vrouw,720,Werpers,16,1,15,155,54,8,"[('Getto del peso', '4.57 m', '0'), ('Lancio del disco', '18.5 m', '0'), ('Lancio del martello', '15.97 m', '0'), ('Giavellotto', '16.14 m', '0')]",False,,9,3,1,3,2,2,10,6,4
Onbekend,Abdulov Sergey,5757746,16,Rossiya,Man,1760,Zonder specialiteit,17,1,15,165,63,8,[],False,,12,2,10,3,2,10,3,0,0
Onbekend,Ābele Lauris,5757600,19,Latvija,Man,840,Zonder specialiteit,14,1,15,172,73,8,[],False,,12,3,1,1,1,0,10,0,0
Onbekend,Abouzeid Eboni,5757233,23,Miṣr,Vrouw,110,Zonder specialiteit,15,1,15,182,75,8,[],False,,11,2,1,5,3,2,3,0,0
Onbekend,Abrahamse Lynette,5757626,16,South Africa,Vrouw,750,Zonder specialiteit,17,1,15,163,58,8,[],False,,16,3,9,3,1,1,3,0,0
Onbekend,Abreu José Ignacio,5758542,15,España,Man,360,Zonder specialiteit,19,1,15,161,58,8,[],False,,16,2,3,4,2,3,0,0,0
Onbekend,Acebo Xurxo,5602786,19,España,Man,2200,Langeafstandslopers,20,2,11,174,78,8,"[('5000 Metri', '17:22.37', '595'), ('10000 Metri', '40:21.96', '576'), ('Maratona', '2h:44:37.23', '631')]",False,,7,1,12,8,2,3,3,6,5
Onbekend,Acevska Nevena,5752937,18,FYR Makedonija,Vrouw,1250,Meerkampers,14,1,15,165,63,8,"[('Pentathlon Women - 100 Metres Hurdles', '21.82 s', '533'), ('Pentathlon Women - High Jump', '0.47 m', '307'), ('Pentathlon Women - Shot Put', '2.8 m', '164'), ('Pentathlon Women - Long Jump', '1.82 m', '350'), ('Pentathlon Women - 800 Metres', '2:51.65', '453'), ('Heptathlon - 100 Metres Hurdles', '21.64 s', '557'), ('Heptathlon - High Jump', '0.47 m', '307'), ('Heptathlon - Shot Put', '2.91 m', '171'), ('Heptathlon - 200 Metres', '31.14 s', '341'), ('Heptathlon - Long Jump', '1.9 m', '365'), ('Heptathlon - Javelin Throw', '13.78 m', '290'), ('Heptathlon - 800 Metres', '2:51.46', '456'), ('Pentathlon Women', '1807 p', '361'), ('Heptathlon', '2487 p', '355')]",False,,20,2,2,3,9,2,3,3,5
Onbekend,Achike Sinead,5758722,17,Great Britain,Vrouw,320,Zonder specialiteit,12,1,15,170,68,8,[],False,,14,7,2,2,2,1,3,0,0
