Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abades Vera,5701802,18,España,Vrouw,3590,Langeafstandslopers,20,2,13,185,91,4,"[('5000 Metri', '20:31.93', '579'), ('10000 Metri', '44:40.92', '577'), ('Maratona', '3h:07:14.38', '624')]",False,,20,4,12,2,3,6,2,7,9
Hoogspringen,Abarca Enedina,5710320,24,Chile,Vrouw,2050,Springers,20,4,16,181,73,4,"[('Salto in alto', '1.05 m', '331'), (""Salto con l'asta"", '2.51 m', '375'), ('Salto in lungo', '3.56 m', '369'), ('Salto triplo', '7.17 m', '381')]",False,,14,2,0,2,10,10,1,7,7
Onbekend,Abdilla David,5855384,17,Malta,Man,920,Zonder specialiteit,16,1,15,182,82,4,[],False,,15,9,7,2,3,3,3,0,0
Onbekend,Abdo Refik,5855747,16,Bosna i Hercegovina,Man,520,Zonder specialiteit,12,1,15,173,75,4,[],False,,13,1,2,9,2,3,3,0,0
Onbekend,Abós Uxía,5798937,16,España,Vrouw,1170,Middenafstandslopers,20,1,18,158,59,4,"[('800 Metri', '2:50.78', '461'), ('1500 Metri', '5:36.60', '494'), ('3000 siepi', '18:08.00', '524')]",False,,20,1,3,2,1,3,4,6,6
5.000 meter,Abrahams Michael,5115020,37,Jamaica,Man,23950,Langeafstandslopers,12,19,17,172,78,4,"[('5000 Metri', '15:48.71', '835'), ('10000 Metri', '37:25.11', '772'), ('Maratona', '2h:31:20.91', '762')]",False,,14,0,15,3,0,0,0,12,6
Onbekend,Abrahamse Neil,5856023,18,South Africa,Man,150,Zonder specialiteit,17,1,15,173,72,4,[],False,,12,1,6,1,2,1,0,0,0
10 km snelwandelen,Abrami Ahmed,5512652,25,Al-Maghrib,Man,9930,Snelwandelaars,20,5,11,186,76,4,"[('Marcia 10Km', '56:47.95', '849'), ('Marcia 20Km', '1h:52:17.85', '818'), ('Marcia 50Km', '4h:45:02.79', '779')]",False,,20,3,16,2,9,2,5,9,9
Onbekend,Abrantes Diamantino,5850559,16,Portugal,Man,1400,Springers,17,1,15,164,62,4,"[('Salto in alto', '0.74 m', '7'), (""Salto con l'asta"", '2.09 m', '24'), ('Salto in lungo', '3.05 m', '70'), ('Salto triplo', '5.61 m', '10')]",False,,14,2,8,3,3,10,3,7,5
400 meter,Abugeau Eddy,4999787,38,France,Man,9710,Sprinters,15,15,16,190,92,4,"[('100 Metri', '13.08 s', '761'), ('200 Metri', '26.1 s', '802'), ('400 piani', '56.68 s', '899'), ('110 ostacoli', '19.72 s', '808'), ('400 ostacoli', '1:07.65', '854')]",False,,10,2,0,14,5,0,0,7,5
Onbekend,Acedera Jesús María,5854300,14,España,Man,880,Zonder specialiteit,11,1,15,170,70,4,[],False,,12,10,0,2,1,6,2,0,0
Onbekend,Acero Agoney,5756984,18,España,Man,530,Meerkampers,19,1,13,164,72,4,"[('Pentathlon Men - Long Jump', '2.4 m', '376'), ('Pentathlon Men - Javelin Throw', '16.59 m', '266'), ('Pentathlon Men - 200 Metres', '28.75 s', '466'), ('Pentathlon Men - Discus Throw', '13.54 m', '228'), ('Pentathlon Men - 1500 Metres', '4:57.91', '500'), ('Decathlon - 100 Metres', '14.34 s', '439'), ('Decathlon - Long Jump', '2.36 m', '369'), ('Decathlon - Shot Put', '3.09 m', '175'), ('Decathlon - High Jump', '0.5 m', '298'), ('Decathlon - 400 Metres', '1:03.55', '525'), ('Decathlon - 110 Metres Hurdles', '21.52 s', '464'), ('Decathlon - Discus Throw', '13.59 m', '229'), ('Decathlon - Pole Vault', '1.54 m', '325'), ('Decathlon - Javelin Throw', '16.59 m', '266'), ('Decathlon - 1500 Metres', '4:57.44', '504'), ('Pentathlon Men', '1836 p', '367'), ('Decathlon', '3594 p', '360')]",False,,14,1,6,3,2,3,3,6,8
