Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aaltonen Matti,5789294,15,Suomi,Man,580,Zonder specialiteit,20,1,15,181,82,6,[],False,,15,8,3,1,7,4,1,0,0
Onbekend,Abancéns Jonathan,5787118,17,España,Man,190,Zonder specialiteit,15,1,14,176,79,6,[],False,,10,3,7,1,4,2,2,0,0
Onbekend,Abarca Tomás,5786531,24,El Salvador,Man,1280,Zonder specialiteit,18,1,14,177,81,6,[],False,,6,1,10,3,8,3,6,0,0
Onbekend,Abdic Tereza,5786782,17,Bosna i Hercegovina,Vrouw,320,Zonder specialiteit,17,1,14,159,54,6,[],False,,12,4,7,1,3,7,3,0,0
Onbekend,Abdullah Meria,5788092,16,Malaysia,Vrouw,1170,Zonder specialiteit,16,1,15,171,67,6,[],False,,19,1,6,2,5,3,9,0,0
Onbekend,Abella Ramón,5736589,17,España,Man,570,Langeafstandslopers,20,1,13,168,76,6,"[('5000 Metri', '18:02.37', '493'), ('10000 Metri', '41:50.48', '477'), ('Maratona', '2h:50:00.01', '544')]",False,,6,2,8,3,1,3,3,8,4
Onbekend,Abella Salvador,5788148,16,Colombia,Man,170,Zonder specialiteit,12,1,15,171,66,6,[],False,,7,4,2,5,7,2,2,0,0
Onbekend,Abeylegesse Süreyya,5788072,20,Türkiye,Vrouw,1980,Zonder specialiteit,10,1,14,168,66,6,[],False,,17,10,1,3,2,1,10,0,0
Onbekend,Āboliņš Ģirts,5789231,18,Latvija,Man,320,Zonder specialiteit,19,1,15,181,79,6,[],False,,6,8,2,6,2,1,3,0,0
Onbekend,Aboutrika Akiiki,5786605,20,Miṣr,Man,870,Zonder specialiteit,16,1,14,170,67,6,[],False,,19,0,1,3,2,1,7,0,0
Onbekend,Abramović Ruška,5786714,20,Srbija,Vrouw,160,Zonder specialiteit,18,1,14,170,65,6,[],False,,12,2,7,1,3,3,2,0,0
Onbekend,Abulog Anwar,5789654,16,Malaysia,Man,980,Zonder specialiteit,18,1,15,157,57,6,[],False,,11,1,5,9,3,9,2,0,0
Onbekend,Aceituno Richard,5786780,19,Perú,Man,420,Zonder specialiteit,13,1,14,175,81,6,[],False,,17,1,4,2,3,1,1,0,0
Onbekend,Acevedo Luz,5789927,23,Venezuela,Vrouw,740,Zonder specialiteit,13,1,15,172,66,6,[],False,,14,3,3,7,3,3,9,0,0
10 km snelwandelen,Achilier Lucía,5669766,18,Ecuador,Vrouw,1450,Snelwandelaars,20,2,12,165,69,6,"[('Marcia 10Km', '1h:05:37.66', '717'), ('Marcia 20Km', '2h:14:49.81', '640'), ('Marcia 50Km', '5h:36:21.34', '567')]",False,,17,1,7,4,9,2,0,7,8
Onbekend,Acimi Betsy,5788358,22,Al-Jazā'ir,Vrouw,140,Zonder specialiteit,11,1,14,184,80,6,[],False,,7,1,2,1,3,2,7,0,0
Onbekend,Acosta Flor,5789459,23,Colombia,Vrouw,110,Zonder specialiteit,19,1,15,175,69,6,[],False,,7,3,2,6,1,2,0,0,0
Onbekend,Adam Jacqueline,5790195,18,Lëtzebuerg,Vrouw,760,Zonder specialiteit,11,1,15,159,55,6,[],False,,17,2,5,5,3,0,8,0,0
Onbekend,Adame Consuelo,5746973,15,España,Vrouw,1150,Springers,20,1,13,172,69,6,"[('Salto in alto', '0.84 m', '147'), (""Salto con l'asta"", '2.05 m', '202'), ('Salto in lungo', '3.13 m', '256'), ('Salto triplo', '5.92 m', '213')]",False,,10,3,0,6,7,10,1,6,6
Onbekend,Adamka Gerlin,5786502,24,Eesti,Vrouw,300,Zonder specialiteit,20,1,15,179,72,6,[],False,,9,0,3,1,8,6,2,0,0
Onbekend,Adamkienė Asta,5790179,20,Lietuva,Vrouw,360,Zonder specialiteit,14,1,15,176,70,6,[],False,,15,3,1,4,5,5,6,0,0
Onbekend,Adel Moses,5789334,17,Miṣr,Man,1060,Zonder specialiteit,18,1,15,181,74,6,[],False,,16,3,2,1,5,10,2,0,0
Onbekend,Adigun Danuwa,5788034,15,Nigeria,Vrouw,780,Zonder specialiteit,13,1,15,168,64,6,[],False,,19,1,3,7,1,1,3,0,0
Onbekend,Adriaanse Glen,5788351,18,South Africa,Man,820,Zonder specialiteit,15,1,14,167,67,6,[],False,,7,2,7,2,9,2,8,0,0
Onbekend,Adurens Paulino,5739899,24,Brasil,Man,1340,Werpers,17,2,16,192,97,6,"[('Getto del peso', '10.17 m', '193'), ('Lancio del disco', '34 m', '210'), ('Lancio del martello', '34.34 m', '177'), ('Giavellotto', '36.26 m', '222')]",False,,13,10,2,3,3,2,9,7,3
Onbekend,Aeby Andreas,5787010,14,Switzerland,Man,610,Zonder specialiteit,18,1,15,172,71,6,[],False,,17,1,3,2,8,1,1,0,0
Onbekend,Afinogenova Evridika,5788005,20,Belarus,Vrouw,160,Zonder specialiteit,11,1,14,180,69,6,[],False,,7,4,4,3,1,7,1,0,0
Onbekend,Afolabi Titilayo,5789665,16,Nigeria,Vrouw,720,Zonder specialiteit,14,1,15,159,51,6,[],False,,6,10,7,3,3,2,3,0,0
Onbekend,Agea Florián,5746977,17,España,Man,1660,Werpers,16,1,12,170,76,6,"[('Getto del peso', '9.44 m', '138'), ('Lancio del disco', '32.71 m', '180'), ('Lancio del martello', '31.86 m', '122'), ('Giavellotto', '33.29 m', '156')]",False,,12,10,1,1,2,1,9,6,8
Onbekend,Aggarwa Baxi,5786840,19,India,Vrouw,200,Zonder specialiteit,13,1,15,176,73,6,[],False,,9,7,4,5,0,5,1,0,0
Onbekend,Aghoghovbia Mbeke,5786863,19,Nigeria,Vrouw,700,Zonder specialiteit,12,1,15,169,62,6,[],False,,15,1,3,2,8,8,2,0,0
Onbekend,Agnantopoulos Matthaios,5787318,14,Hellas,Man,100,Zonder specialiteit,19,1,15,168,74,6,[],False,,7,2,2,3,2,6,5,0,0
Onbekend,Aguado Adriana,5746819,23,España,Vrouw,2420,Middenafstandslopers,20,1,11,175,73,6,"[('800 Metri', '2:37.72', '676'), ('1500 Metri', '5:13.28', '687'), ('3000 siepi', '16:43.92', '736')]",False,,17,3,10,10,4,2,1,10,3
Onbekend,Aguilar Manuel,5786858,17,Ecuador,Man,180,Zonder specialiteit,20,1,14,172,69,6,[],False,,14,3,2,3,3,5,1,0,0
Onbekend,Aguirre Estela,5789094,24,Perú,Vrouw,360,Zonder specialiteit,13,1,15,180,73,6,[],False,,8,8,3,7,2,1,4,0,0
Onbekend,Aguirre Jonathan,5788917,22,Ecuador,Man,370,Zonder specialiteit,20,1,14,179,75,6,[],False,,12,8,0,2,3,1,3,0,0
Onbekend,Ahedo Rodrigo,5787795,17,España,Man,1230,Langeafstandslopers,18,1,14,179,80,6,"[('5000 Metri', '18:15.13', '460'), ('10000 Metri', '42:51.92', '409'), ('Maratona', '2h:54:15.88', '476')]",False,,20,2,8,2,3,2,1,4,4
Onbekend,Ahmed Ode,5790308,23,Miṣr,Vrouw,280,Zonder specialiteit,16,1,15,164,59,6,[],False,,9,2,1,2,8,1,5,0,0
Onbekend,Ahumada Ernesto,5790164,17,México,Man,1070,Zonder specialiteit,18,1,15,189,87,6,[],False,,20,1,2,1,6,8,2,0,0
Onbekend,Aiolfi Serse,5745075,15,Italia,Man,580,Middenafstandslopers,20,1,13,171,74,6,"[('800 Metri', '2:25.07', '672'), ('1500 Metri', '4:48.62', '662'), ('3000 siepi', '14:22.45', '663')]",False,,15,1,8,7,5,4,1,5,5
Onbekend,Aires Osvaldo,5788123,16,Portugal,Man,90,Zonder specialiteit,20,1,15,179,73,6,[],False,,8,1,5,2,2,3,1,0,0
Onbekend,Airolo Juan José,5728742,26,España,Man,1840,Werpers,15,1,11,179,82,6,"[('Getto del peso', '9.61 m', '151'), ('Lancio del disco', '33.23 m', '192'), ('Lancio del martello', '32.82 m', '143'), ('Giavellotto', '33.7 m', '165')]",False,,16,10,1,2,3,1,10,7,3
Onbekend,Aixalà Amador,5679225,17,España,Man,3380,Middenafstandslopers,18,2,16,194,101,6,"[('800 Metri', '2:28.17', '617'), ('1500 Metri', '4:52.91', '624'), ('3000 siepi', '14:21.96', '665')]",False,,12,0,13,1,3,0,2,4,6
Onbekend,Aiza Alexis,5697913,17,España,Man,510,Springers,20,1,15,167,75,6,"[('Salto in alto', '0.85 m', '92'), (""Salto con l'asta"", '2.46 m', '133'), ('Salto in lungo', '3.51 m', '166'), ('Salto triplo', '6.79 m', '137')]",False,,12,2,1,3,6,8,4,6,6
Onbekend,Aja Berta,5787449,14,España,Vrouw,450,Werpers,16,1,15,163,58,6,"[('Getto del peso', '4.57 m', '0'), ('Lancio del disco', '18.71 m', '0'), ('Lancio del martello', '15.85 m', '0'), ('Giavellotto', '16.51 m', '0')]",False,,8,3,2,2,2,2,8,7,6
Onbekend,Ajuru Modupe,5787901,24,Nigeria,Man,340,Zonder specialiteit,20,1,14,186,85,6,[],False,,14,0,3,7,5,0,1,0,0
Onbekend,Akandu Olaniyan,5788750,23,Nigeria,Man,330,Zonder specialiteit,20,1,15,168,63,6,[],False,,14,2,3,2,1,6,7,0,0
Onbekend,Åkesson Åhman,5788167,24,Sverige,Man,1320,Zonder specialiteit,13,1,14,170,66,6,[],False,,17,3,2,2,2,3,10,0,0
Onbekend,Akkas Nurten,5790167,18,Türkiye,Vrouw,1240,Zonder specialiteit,17,1,15,180,74,6,[],False,,20,2,9,1,2,1,2,0,0
Onbekend,Akpoborie Akinlana,5788819,23,Nigeria,Man,510,Zonder specialiteit,15,1,14,177,70,6,[],False,,17,6,2,3,3,3,2,0,0
Onbekend,Al Gamel Anippe,5786747,21,Miṣr,Vrouw,180,Zonder specialiteit,18,1,14,174,70,6,[],False,,11,3,2,4,7,1,2,0,0
Onbekend,Alacid Angelita,5788131,14,España,Vrouw,290,Zonder specialiteit,19,1,15,165,59,6,[],False,,7,2,2,1,1,8,3,0,0
400 meter horden,Alarcón Natàlia,5639360,30,España,Vrouw,2220,Sprinters,16,3,18,185,93,6,"[('100 Metri', '14.41 s', '727'), ('200 Metri', '28.81 s', '684'), ('400 piani', '1:05.67', '739'), ('110 ostacoli', '20.43 s', '752'), ('400 ostacoli', '1:13.28', '862')]",False,,13,4,1,10,6,2,0,6,10
Onbekend,Alastuey Calixto,5746703,26,España,Man,2060,Middenafstandslopers,16,1,12,182,79,6,"[('800 Metri', '2:20.54', '753'), ('1500 Metri', '4:36.84', '768'), ('3000 siepi', '13:51.62', '756')]",False,,9,1,10,10,2,1,1,8,9
Onbekend,Alawi Hasan,5789273,17,Al-Maghrib,Man,770,Zonder specialiteit,11,1,15,177,74,6,[],False,,17,2,7,8,1,1,2,0,0
Zevenkamp,Albalat Carme,5365236,27,España,Vrouw,3820,Meerkampers,18,7,11,163,65,6,"[('Pentathlon Women - 100 Metres Hurdles', '19.71 s', '819'), ('Pentathlon Women - High Jump', '0.67 m', '438'), ('Pentathlon Women - Shot Put', '7.49 m', '440'), ('Pentathlon Women - Long Jump', '3.02 m', '581'), ('Pentathlon Women - 800 Metres', '2:36.21', '727'), ('Heptathlon - 100 Metres Hurdles', '19.49 s', '850'), ('Heptathlon - High Jump', '0.69 m', '453'), ('Heptathlon - Shot Put', '7.62 m', '448'), ('Heptathlon - 200 Metres', '27.23 s', '737'), ('Heptathlon - Long Jump', '3.1 m', '597'), ('Heptathlon - Javelin Throw', '27.18 m', '573'), ('Heptathlon - 800 Metres', '2:33.05', '783'), ('Pentathlon Women', '3005 p', '601'), ('Heptathlon', '4440 p', '634')]",False,,10,10,3,10,10,0,0,10,9
Onbekend,Albano Danny,5753660,16,Italia,Man,160,Werpers,17,1,15,164,69,6,"[('Getto del peso', '4.48 m', '0'), ('Lancio del disco', '17.06 m', '0'), ('Lancio del martello', '16.09 m', '0'), ('Giavellotto', '17.89 m', '0')]",False,,9,5,1,2,1,4,4,6,5
Onbekend,Albańska Daria,5788540,14,Polska,Vrouw,90,Zonder specialiteit,20,1,15,155,52,6,[],False,,8,5,0,5,2,1,1,0,0
Onbekend,Alberca Ariane,5728714,20,España,Vrouw,1160,Sprinters,20,1,12,175,63,6,"[('100 Metri', '14.83 s', '652'), ('200 Metri', '29.64 s', '610'), ('400 piani', '1:07.53', '667'), ('110 ostacoli', '20.79 s', '707'), ('400 ostacoli', '1:16.39', '760')]",False,,13,3,3,10,8,3,2,5,2
Onbekend,Albertyn Jack,5788802,24,South Africa,Man,1020,Zonder specialiteit,13,1,14,173,74,6,[],False,,13,1,2,3,9,1,9,0,0
Onbekend,Alcântara Danila,5786950,14,Brasil,Vrouw,140,Zonder specialiteit,12,1,15,161,59,6,[],False,,10,6,2,3,2,2,3,0,0
Onbekend,Aleixo Pôncio,5789791,16,Portugal,Man,850,Zonder specialiteit,12,1,15,168,73,6,[],False,,9,1,2,0,10,2,7,0,0
Verspringen,Alemany Melchor,5375806,26,España,Man,7100,Springers,18,5,11,195,83,6,"[('Salto in alto', '1.36 m', '497'), (""Salto con l'asta"", '3.55 m', '449'), ('Salto in lungo', '5.4 m', '568'), ('Salto triplo', '9.85 m', '460')]",False,,20,1,2,9,11,12,2,10,11
