Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Ababou Maricor,5767209,24,Pilipinas,Vrouw,320,Zonder specialiteit,11,1,14,171,66,1,[],False,,10,3,3,8,3,6,3,0,0
Verspringen,Abadie Michaël,5539310,23,France,Man,3230,Springers,19,4,11,169,77,1,"[('Salto in alto', '1.06 m', '260'), (""Salto con l'asta"", '3.01 m', '292'), ('Salto in lungo', '4.87 m', '456'), ('Salto triplo', '8.39 m', '306')]",False,,6,3,1,10,6,10,2,10,9
Marathon,Abantos Juan,5095381,34,España,Man,13110,Langeafstandslopers,17,11,16,184,71,1,"[('5000 Metri', '16:11.52', '777'), ('10000 Metri', '37:20.46', '777'), ('Maratona', '2h:29:21.68', '875')]",False,,12,0,16,3,0,0,5,13,11
Onbekend,Abarbanel Sha'ul,5770651,18,Yisra'el,Man,1150,Zonder specialiteit,12,1,15,185,85,1,[],False,,18,9,3,1,3,2,2,0,0
Onbekend,Abarca Leire,5715148,18,España,Vrouw,630,Snelwandelaars,13,1,11,183,81,1,"[('Marcia 10Km', '1h:13:25.10', '414'), ('Marcia 20Km', '2h:30:10.36', '341'), ('Marcia 50Km', '6h:13:17.96', '271')]",False,,18,2,0,3,2,6,2,5,3
Onbekend,Abbadie Rico,5671590,18,Uruguay,Man,5760,Snelwandelaars,20,2,16,177,83,1,"[('Marcia 10Km', '1h:00:29.26', '692'), ('Marcia 20Km', '1h:57:46.15', '699'), ('Marcia 50Km', '4h:58:11.97', '664')]",False,,13,3,15,1,1,0,1,5,6
Onbekend,Abdilla Catherine,5767590,23,Malta,Vrouw,200,Zonder specialiteit,16,1,14,190,86,1,[],False,,9,3,5,7,1,1,6,0,0
5.000 meter,Abdillah Meor,5673439,24,Malaysia,Man,1950,Langeafstandslopers,20,2,12,183,89,1,"[('5000 Metri', '17:49.60', '525'), ('10000 Metri', '42:19.56', '445'), ('Maratona', '2h:53:03.02', '496')]",False,,20,2,8,4,3,1,2,3,10
Onbekend,Abdinovic Haris,5767195,24,Bosna i Hercegovina,Man,1060,Zonder specialiteit,14,1,14,178,86,1,[],False,,12,1,1,3,8,1,10,0,0
Onbekend,Abdul Salam Asmaradana,5673466,28,Malaysia,Vrouw,1260,Werpers,13,1,11,183,79,1,"[('Getto del peso', '7.48 m', '20'), ('Lancio del disco', '25.6 m', '25'), ('Lancio del martello', '21.56 m', '0'), ('Giavellotto', '20.32 m', '11')]",False,,13,10,1,2,2,1,3,8,4
Onbekend,Ābele Laura,5768638,17,Latvija,Vrouw,320,Zonder specialiteit,15,1,14,156,55,1,[],False,,16,2,1,2,1,2,3,0,0
Onbekend,Abidi Agrippine,5768793,17,France,Vrouw,510,Snelwandelaars,12,1,15,176,72,1,"[('Marcia 10Km', '1h:07:38.84', '639'), ('Marcia 20Km', '2h:15:59.85', '618'), ('Marcia 50Km', '5h:35:02.36', '578')]",False,,9,1,8,5,5,1,2,7,7
Onbekend,Abitbol Célia,5755032,18,France,Vrouw,290,Zonder specialiteit,16,1,14,176,73,1,[],False,,14,2,2,3,5,6,2,0,0
Onbekend,Ablanedo Albino,5637420,18,España,Man,560,Middenafstandslopers,20,2,16,182,96,1,"[('800 Metri', '2:25.75', '659'), ('1500 Metri', '4:51.83', '633'), ('3000 siepi', '14:30.46', '639')]",False,,13,6,4,7,2,4,1,6,7
Onbekend,Abrahams Devonie,5728780,18,Jamaica,Vrouw,1480,Werpers,19,1,16,157,58,1,"[('Getto del peso', '4.05 m', '0'), ('Lancio del disco', '17.78 m', '0'), ('Lancio del martello', '15.69 m', '0'), ('Giavellotto', '16.19 m', '0')]",False,,16,1,6,3,3,2,10,8,3
Onbekend,Abrahams Rhys,5769940,20,Jamaica,Man,230,Zonder specialiteit,17,1,15,186,88,1,[],False,,7,3,3,1,2,3,8,0,0
Onbekend,Abramović Krunoslav,5767186,18,Hrvatska,Man,260,Zonder specialiteit,15,1,14,171,71,1,[],False,,13,2,7,3,4,4,3,0,0
Onbekend,Abreu Helga,5651227,31,Portugal,Vrouw,400,Sprinters,10,1,11,176,64,1,"[('100 Metri', '15.28 s', '573'), ('200 Metri', '30.45 s', '538'), ('400 piani', '1:09.44', '593'), ('110 ostacoli', '21.51 s', '618'), ('400 ostacoli', '1:18.77', '682')]",False,,6,3,2,9,6,2,1,2,2
Onbekend,Abugeau Salomé,5685606,18,France,Vrouw,2460,Werpers,20,1,14,171,72,1,"[('Getto del peso', '8.76 m', '123'), ('Lancio del disco', '32.14 m', '179'), ('Lancio del martello', '28.21 m', '142'), ('Giavellotto', '26.73 m', '196')]",False,,15,8,4,1,3,1,12,8,5
Onbekend,Abulog Daud,5673445,28,Malaysia,Man,2040,Snelwandelaars,14,1,11,193,103,1,"[('Marcia 10Km', '1h:02:42.61', '597'), ('Marcia 20Km', '2h:02:13.76', '601'), ('Marcia 50Km', '5h:12:32.56', '539')]",False,,19,2,10,3,2,1,2,6,9
Onbekend,Abulog Jamal,5673453,19,Malaysia,Man,1430,Springers,20,2,11,177,81,1,"[('Salto in alto', '0.93 m', '160'), (""Salto con l'asta"", '2.59 m', '170'), ('Salto in lungo', '3.72 m', '212'), ('Salto triplo', '7.16 m', '177')]",False,,19,3,1,4,8,9,2,6,7
100 meter,Acebo José Juan,5653210,19,España,Man,680,Sprinters,20,3,15,168,75,1,"[('100 Metri', '13.51 s', '678'), ('200 Metri', '27.36 s', '683'), ('400 piani', '1:00.43', '742'), ('110 ostacoli', '20.54 s', '706'), ('400 ostacoli', '1:10.44', '754')]",False,,14,6,1,7,2,6,2,6,7
Onbekend,Acero Hermelinda,5768076,17,España,Vrouw,450,Zonder specialiteit,15,1,14,173,70,1,[],False,,13,8,5,2,1,5,1,0,0
3.000 meter steeplechase,Acevedo Xerardo,5020472,36,España,Man,7510,Middenafstandslopers,20,14,14,192,84,1,"[('800 Metri', '2:18.00', '798'), ('1500 Metri', '4:32.29', '809'), ('3000 siepi', '13:15.70', '865')]",False,,14,0,10,8,0,0,0,10,11
Onbekend,Achami Amal,5767695,17,Al-Maghrib,Vrouw,50,Zonder specialiteit,12,1,14,175,70,1,[],False,,8,3,3,2,3,2,1,0,0
Onbekend,Achike Alistair,5698581,18,Great Britain,Man,1570,Sprinters,20,1,14,180,89,1,"[('100 Metri', '13.67 s', '648'), ('200 Metri', '27.26 s', '693'), ('400 piani', '1:00.54', '738'), ('110 ostacoli', '20.52 s', '709'), ('400 ostacoli', '1:10.41', '755')]",False,,16,3,3,11,2,4,1,7,7
3.000 meter steeplechase,Acosta Carla,4993895,38,Perú,Vrouw,7330,Middenafstandslopers,16,14,15,163,57,1,"[('800 Metri', '2:35.90', '706'), ('1500 Metri', '4:58.83', '806'), ('3000 siepi', '16:17.24', '803')]",False,,17,0,13,3,3,0,0,11,9
Onbekend,Acosta Tareixa,5734247,16,España,Vrouw,510,Snelwandelaars,17,1,16,160,58,1,"[('Marcia 10Km', '1h:09:50.40', '553'), ('Marcia 20Km', '2h:21:54.77', '502'), ('Marcia 50Km', '5h:52:04.18', '441')]",False,,7,4,2,2,3,2,3,8,7
Onbekend,Acuña Rolando,5769007,18,Costa Rica,Man,260,Zonder specialiteit,14,1,14,182,84,1,[],False,,14,3,3,6,0,5,2,0,0
800 meter,Aczél Ernő,5656899,18,Magyarország,Man,910,Middenafstandslopers,20,2,18,186,94,1,"[('800 Metri', '2:21.11', '743'), ('1500 Metri', '4:42.63', '716'), ('3000 siepi', '14:01.82', '726')]",False,,11,3,9,8,6,3,2,6,5
Onbekend,Adam Gabriel,5762632,18,France,Man,1020,Zonder specialiteit,20,1,15,181,79,1,[],False,,8,6,3,10,2,2,2,0,0
