Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
100 meter,Äärilä Eveliina,5179817,32,Suomi,Vrouw,30190,Sprinters,20,12,15,180,78,4,"[('100 Metri', '12.44 s', '1075'), ('200 Metri', '25.11 s', '1016'), ('400 piani', '58.07 s', '1031'), ('110 ostacoli', '18.94 s', '936'), ('400 ostacoli', '1:09.39', '990')]",False,,20,14,0,19,2,0,0,10,10
Onbekend,Ababou Bagwis,5777505,23,Pilipinas,Man,940,Zonder specialiteit,13,1,15,190,88,4,[],False,,17,1,9,3,1,0,1,0,0
Onbekend,Abades Jeremías,5737805,17,España,Man,1420,Springers,20,1,15,192,95,4,"[('Salto in alto', '0.91 m', '142'), (""Salto con l'asta"", '2.4 m', '116'), ('Salto in lungo', '3.27 m', '116'), ('Salto triplo', '6.66 m', '124')]",False,,17,2,2,3,9,6,1,6,8
Onbekend,Abarca Karla,5778568,24,El Salvador,Vrouw,1250,Zonder specialiteit,18,1,14,186,82,4,[],False,,19,1,1,2,3,9,1,0,0
Onbekend,Abaza Nun,5778447,24,Miṣr,Man,300,Zonder specialiteit,12,1,14,183,85,4,[],False,,15,4,1,2,0,3,5,0,0
Onbekend,Abbas Rut,5781300,20,Yisra'el,Vrouw,50,Zonder specialiteit,11,1,15,169,69,4,[],False,,7,1,0,0,1,2,2,0,0
Onbekend,Abbott Devin,5733946,27,United States,Man,1760,Langeafstandslopers,15,1,11,165,63,4,"[('5000 Metri', '17:40.50', '549'), ('10000 Metri', '40:53.51', '540'), ('Maratona', '2h:46:07.16', '607')]",False,,12,3,9,3,3,1,2,9,9
Onbekend,Abdelaziz Raziya,5781183,17,Miṣr,Vrouw,280,Zonder specialiteit,11,1,14,165,60,4,[],False,,13,1,3,3,3,7,3,0,0
Onbekend,Abdillah Shuib,5778577,15,Malaysia,Man,580,Zonder specialiteit,18,1,14,164,62,4,[],False,,18,1,1,2,6,1,3,0,0
Onbekend,Abouzeid Funsani,5777587,17,Miṣr,Man,360,Zonder specialiteit,14,1,15,172,68,4,[],False,,15,3,1,1,6,6,1,0,0
Hoogspringen,Abrahams Robert,5678563,20,Great Britain,Man,1560,Springers,20,3,18,185,77,4,"[('Salto in alto', '1.1 m', '288'), (""Salto con l'asta"", '2.94 m', '272'), ('Salto in lungo', '4.14 m', '299'), ('Salto triplo', '8.1 m', '275')]",False,,14,0,1,3,7,10,2,7,7
Onbekend,Abrioux Victoire,5765772,15,France,Vrouw,720,Springers,19,1,14,169,68,4,"[('Salto in alto', '0.61 m', '0'), (""Salto con l'asta"", '1.43 m', '0'), ('Salto in lungo', '2.14 m', '5'), ('Salto triplo', '4.11 m', '0')]",False,,9,2,1,1,1,9,3,4,8
Onbekend,Abu Lucas,5780568,16,Indonesia,Man,330,Zonder specialiteit,17,1,14,184,82,4,[],False,,9,3,2,8,2,2,3,0,0
Onbekend,Acevedo Sofía,5780965,23,El Salvador,Vrouw,310,Zonder specialiteit,20,1,14,167,65,4,[],False,,9,0,5,1,8,3,3,0,0
Onbekend,Acosta América,5780727,16,Colombia,Vrouw,70,Zonder specialiteit,14,1,14,170,68,4,[],False,,10,2,1,4,1,2,2,0,0
Onbekend,Adam Riley,5779367,15,Great Britain,Man,540,Zonder specialiteit,11,1,14,181,83,4,[],False,,10,7,9,1,1,2,2,0,0
Onbekend,Adami Samantha,5780255,17,Malta,Vrouw,150,Zonder specialiteit,12,1,14,165,60,4,[],False,,13,2,2,3,1,3,2,0,0
Onbekend,Adamkienė Regina,5778309,17,Lietuva,Vrouw,1340,Zonder specialiteit,15,1,14,169,65,4,[],False,,17,3,3,3,2,2,10,0,0
Onbekend,Adi Osakwe,5780600,24,Nigeria,Man,150,Zonder specialiteit,12,1,14,185,86,4,[],False,,6,3,1,1,0,2,7,0,0
Onbekend,Agafiţei Viorel,5778075,19,România,Man,910,Zonder specialiteit,13,1,14,187,87,4,[],False,,9,3,1,1,9,3,9,0,0
Onbekend,Agodirin Aduke,5778214,23,Nigeria,Vrouw,570,Zonder specialiteit,11,1,14,182,78,4,[],False,,14,2,1,7,2,2,8,0,0
Onbekend,Agostinho Félix,5780279,17,Portugal,Man,250,Zonder specialiteit,15,1,15,168,73,4,[],False,,9,8,1,3,2,2,2,0,0
Onbekend,Águas Tatiana,5773412,16,Portugal,Vrouw,690,Snelwandelaars,16,1,14,166,64,4,"[('Marcia 10Km', '1h:09:07.17', '582'), ('Marcia 20Km', '2h:20:50.95', '523'), ('Marcia 50Km', '5h:50:52.53', '451')]",False,,13,3,3,3,4,9,2,4,7
Onbekend,Ahlert Gertrud,5780631,15,Deutschland,Vrouw,70,Zonder specialiteit,20,1,15,173,65,4,[],False,,9,0,2,3,1,3,3,0,0
Onbekend,Ahmed Msrah,5781310,15,Miṣr,Man,740,Zonder specialiteit,14,1,15,172,70,4,[],False,,11,2,1,10,3,5,2,0,0
Onbekend,Aho Anu,5777547,22,Suomi,Vrouw,290,Zonder specialiteit,17,1,14,182,80,4,[],False,,7,3,3,2,3,2,8,0,0
Onbekend,Aiolfi Clara,5779467,16,Italia,Vrouw,100,Zonder specialiteit,16,1,15,174,66,4,[],False,,7,6,4,3,3,2,4,0,0
