Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarup Søren,5669618,15,Danmark,Man,490,Zonder specialiteit,18,1,15,152,54,[],False,,17,2,1,2,5,1,1,0,0
Onbekend,Abades Bieito,5672689,16,España,Man,1290,Zonder specialiteit,15,1,15,179,73,[],False,,17,0,10,0,3,2,1,0,0
Onbekend,Abaye Obayana,5669969,19,Nigeria,Man,60,Zonder specialiteit,13,1,14,178,77,[],False,,8,2,2,1,1,5,1,0,0
Onbekend,Abbà Glory,5596722,18,Italia,Vrouw,1440,Sprinters,20,1,15,168,71,"[('100 meter', '14.48 s', '714', 2), ('200 meter', '28.58 s', '705', 2), ('400 meter', '1:05.67', '739', 2), ('100 meter horden', '20.74 s', '714', 2), ('400 meter horden', '1:15.50', '793', 2)]",False,,15,8,2,8,4,3,3,8,8
Onbekend,Abdi Intan,5669739,19,Indonesia,Vrouw,50,Zonder specialiteit,15,1,14,171,63,[],False,,7,2,1,3,3,1,3,0,0
Onbekend,Abdul Salam Rhyanna,5669652,22,Malaysia,Vrouw,1070,Zonder specialiteit,16,1,14,169,67,[],False,,12,5,5,1,10,2,0,0,0
Onbekend,Abela Tyler,5671696,16,Malta,Man,210,Zonder specialiteit,17,1,14,169,71,[],False,,12,1,2,2,7,1,3,0,0
Onbekend,Abeylegesse Tuncay,5669740,20,Türkiye,Man,90,Zonder specialiteit,17,1,14,187,86,[],False,,10,5,3,3,1,3,3,0,0
Speerwerpen,Ablanedo Roi,4860178,37,España,Man,880,Werpers,12,11,18,185,87,"[('Kogelstoten', '3.85 m', '0', 1), ('Discuswerpen', '15.19 m', '0', 1), ('Kogelslingeren', '14.68 m', '0', 1), ('Speerwerpen', '19.87 m', '0', 1)]",False,,7,0,0,5,0,0,2,2,3
Onbekend,Aboutrika Lateef,5670195,20,Miṣr,Man,780,Zonder specialiteit,17,1,15,192,95,[],False,,11,7,2,1,9,2,1,0,0
Onbekend,Abović Milivoje,5671317,15,Srbija,Man,770,Zonder specialiteit,12,1,15,181,78,[],False,,10,6,10,1,3,1,2,0,0
Onbekend,Abrahams Dean,5669001,16,Great Britain,Man,1140,Springers,17,1,15,182,81,"[('Hoogspringen', '0.68 m', '0', 1), ('Polsstokhoogspringen', '1.90 m', '0', 1), ('Verspringen', '2.72 m', '10', 1), ('Hinkstapspringen', '5.15 m', '0', 1)]",False,,17,8,3,1,3,4,2,8,8
Onbekend,Abu Samah Haron,5670238,24,Malaysia,Man,210,Zonder specialiteit,11,1,14,171,69,[],False,,12,2,7,2,2,2,1,0,0
Onbekend,Aceituno Angelines,5638057,17,España,Vrouw,980,Zonder specialiteit,20,1,14,166,67,[],False,,13,0,1,8,10,3,3,0,0
Onbekend,Acharjee Assam Balachandran,5669392,22,India,Man,1620,Zonder specialiteit,15,1,15,190,89,[],False,,20,3,1,3,10,2,2,0,0
Onbekend,Acosta Jefferson,5672994,16,Ecuador,Man,260,Zonder specialiteit,13,1,15,174,75,[],False,,8,3,8,0,3,5,3,0,0
Onbekend,Acosta Sonia,5672069,22,Perú,Vrouw,1030,Zonder specialiteit,13,1,14,166,64,[],False,,20,5,1,1,1,7,2,0,0
Onbekend,Adam Katie,5669587,16,New Zealand,Vrouw,100,Zonder specialiteit,19,1,14,158,54,[],False,,10,3,5,2,1,1,1,0,0
Onbekend,Adamac Radica,5672962,15,Srbija,Vrouw,540,Zonder specialiteit,19,1,15,164,56,[],False,,17,2,1,7,2,3,2,0,0
Onbekend,Adamović Hana,5672856,15,Srbija,Vrouw,180,Zonder specialiteit,19,1,15,154,50,[],False,,8,2,6,6,3,0,1,0,0
Onbekend,Adams Glenn,5670234,17,Ireland,Man,670,Zonder specialiteit,20,1,15,165,71,[],False,,14,1,1,2,1,9,3,0,0
Onbekend,Adams Sally,5671115,20,New Zealand,Vrouw,310,Zonder specialiteit,19,1,14,166,58,[],False,,9,8,2,3,1,3,2,0,0
Onbekend,Adekola Monifa,5670147,21,Nigeria,Vrouw,1180,Zonder specialiteit,19,1,14,172,67,[],False,,16,0,3,3,3,7,10,0,0
Onbekend,Adigue Grace,5672085,21,Pilipinas,Vrouw,1220,Zonder specialiteit,17,1,14,166,64,[],False,,20,2,3,3,3,4,9,0,0
Onbekend,Adinolfi Carletta,5671092,15,Uruguay,Vrouw,290,Zonder specialiteit,15,1,14,159,54,[],False,,16,2,1,3,2,3,0,0,0
Onbekend,Afanasyeva Stepanida,5669455,24,Rossiya,Vrouw,260,Zonder specialiteit,18,1,14,168,67,[],False,,15,3,3,2,3,0,2,0,0
Onbekend,Afek Talia,5669825,22,Yisra'el,Vrouw,200,Zonder specialiteit,16,1,15,164,61,[],False,,13,1,5,1,1,4,1,0,0
Onbekend,Agathokleous Martha,5672759,23,Cyprus,Vrouw,460,Zonder specialiteit,12,1,15,182,79,[],False,,16,3,2,1,7,1,2,0,0
Onbekend,Agba Adejola,5669839,17,Nigeria,Man,850,Zonder specialiteit,11,1,14,182,78,[],False,,12,0,3,1,2,10,3,0,0
3.000 meter steeplechase,Agea Débora,5574901,19,España,Vrouw,560,Middenafstandslopers,20,2,16,161,59,"[('800 meter', '2:44.69', '561', 2), ('1.500 meter', '5:25.15', '589', 2), ('3.000 meter steeplechase', '17:23.77', '635', 2)]",False,,7,7,3,5,2,3,1,6,8
Onbekend,Agüero Mireia,5636299,16,España,Vrouw,360,Langeafstandslopers,15,1,14,170,69,"[('5.000 meter', '21:30.58', '451', 2), ('10.000 meter', '46:20.31', '478', 2), ('Marathon', '3h:15:56.82', '501', 2)]",False,,13,2,5,2,1,2,2,6,7
Onbekend,Águila Carlos,5670068,20,El Salvador,Man,230,Zonder specialiteit,15,1,14,173,70,[],False,,6,4,8,1,1,4,2,0,0
Onbekend,Águila Marcela,5671814,23,El Salvador,Vrouw,1380,Zonder specialiteit,13,1,14,179,73,[],False,,11,10,2,2,10,2,2,0,0
Onbekend,Ahuja Aparajita,5670176,21,India,Vrouw,510,Zonder specialiteit,16,1,14,168,62,[],False,,17,5,1,2,0,3,5,0,0
