Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aab Malle,5819933,16,Eesti,Vrouw,820,Zonder specialiteit,19,1,14,157,58,5,[],False,,18,3,2,2,3,2,8,0,0
Onbekend,Abadexo Ismael,5785699,16,España,Man,1470,Sprinters,16,1,15,174,77,5,"[('100 Metri', '14.03 s', '578'), ('200 Metri', '28.1 s', '613'), ('400 piani', '1:02.19', '669'), ('110 ostacoli', '20.73 s', '682'), ('400 ostacoli', '1:10.82', '741')]",False,,18,1,1,5,10,1,2,7,6
Tienkamp,Abbondanza Christian,5736061,25,Italia,Man,2320,Meerkampers,15,2,18,172,81,5,"[('Pentathlon Men - Long Jump', '2.97 m', '464'), ('Pentathlon Men - Javelin Throw', '32.01 m', '514'), ('Pentathlon Men - 200 Metres', '27.85 s', '562'), ('Pentathlon Men - Discus Throw', '29.5 m', '497'), ('Pentathlon Men - 1500 Metres', '4:59.47', '484'), ('Decathlon - 100 Metres', '13.65 s', '586'), ('Decathlon - Long Jump', '3.03 m', '473'), ('Decathlon - Shot Put', '8.03 m', '454'), ('Decathlon - High Jump', '0.71 m', '423'), ('Decathlon - 400 Metres', '1:00.45', '670'), ('Decathlon - 110 Metres Hurdles', '20.5 s', '608'), ('Decathlon - Discus Throw', '30.02 m', '506'), ('Decathlon - Pole Vault', '2.03 m', '427'), ('Decathlon - Javelin Throw', '32.88 m', '528'), ('Decathlon - 1500 Metres', '4:53.45', '545'), ('Pentathlon Men', '2521 p', '504'), ('Decathlon', '5220 p', '522')]",False,,20,8,2,3,5,2,4,3,10
Onbekend,Abdulov Georgiy,5820087,21,Rossiya,Man,380,Zonder specialiteit,13,1,14,189,89,5,[],False,,12,2,7,7,2,1,6,0,0
Onbekend,Abeyta Lorién,5756975,16,España,Man,1290,Meerkampers,19,1,13,183,85,5,"[('Pentathlon Men - Long Jump', '2.81 m', '438'), ('Pentathlon Men - Javelin Throw', '19.05 m', '306'), ('Pentathlon Men - 200 Metres', '29.02 s', '439'), ('Pentathlon Men - Discus Throw', '16.07 m', '271'), ('Pentathlon Men - 1500 Metres', '5:07.99', '398'), ('Decathlon - 100 Metres', '14.51 s', '404'), ('Decathlon - Long Jump', '2.82 m', '440'), ('Decathlon - Shot Put', '4.37 m', '247'), ('Decathlon - High Jump', '0.76 m', '450'), ('Decathlon - 400 Metres', '1:04.43', '484'), ('Decathlon - 110 Metres Hurdles', '21.65 s', '446'), ('Decathlon - Discus Throw', '15.99 m', '269'), ('Decathlon - Pole Vault', '1.95 m', '410'), ('Decathlon - Javelin Throw', '18.95 m', '304'), ('Decathlon - 1500 Metres', '5:07.26', '406'), ('Pentathlon Men', '1852 p', '370'), ('Decathlon', '3860 p', '386')]",False,,19,4,2,2,2,8,1,5,8
Zevenkamp,Abeyta Matilde,5182188,34,España,Vrouw,4890,Meerkampers,13,12,12,166,65,5,"[('Pentathlon Women - 100 Metres Hurdles', '19.72 s', '818'), ('Pentathlon Women - High Jump', '0.7 m', '460'), ('Pentathlon Women - Shot Put', '7.7 m', '453'), ('Pentathlon Women - Long Jump', '3.27 m', '628'), ('Pentathlon Women - 800 Metres', '2:34.17', '763'), ('Heptathlon - 100 Metres Hurdles', '19.29 s', '877'), ('Heptathlon - High Jump', '0.71 m', '467'), ('Heptathlon - Shot Put', '7.76 m', '456'), ('Heptathlon - 200 Metres', '26.75 s', '787'), ('Heptathlon - Long Jump', '3.31 m', '637'), ('Heptathlon - Javelin Throw', '27.82 m', '587'), ('Heptathlon - 800 Metres', '2:31.72', '806'), ('Pentathlon Women', '3120 p', '624'), ('Heptathlon', '4616 p', '660')]",False,,8,9,1,12,7,0,0,8,10
Onbekend,Abitbol Laetitia,5822080,16,France,Vrouw,1160,Langeafstandslopers,14,1,15,175,67,5,[],False,,20,3,2,3,3,7,6,4,3
Onbekend,Aboutrika Moses,5822522,16,Miṣr,Man,70,Zonder specialiteit,13,1,15,166,67,5,[],False,,8,3,2,3,1,4,5,0,0
Speerwerpen,Abrahamian Jonathan,5185769,33,Sverige,Man,5760,Werpers,17,11,15,183,73,5,"[('Getto del peso', '12.25 m', '352'), ('Lancio del disco', '40.69 m', '365'), ('Lancio del martello', '39.83 m', '297'), ('Giavellotto', '45.34 m', '422')]",False,,12,10,0,0,0,0,10,11,11
Kogelstoten,Abrahams Veronica,5700629,20,Jamaica,Vrouw,2310,Werpers,20,2,18,182,70,5,"[('Getto del peso', '9.36 m', '170'), ('Lancio del disco', '33.22 m', '204'), ('Lancio del martello', '29.35 m', '171'), ('Giavellotto', '29.93 m', '289')]",False,,17,6,3,6,2,2,10,9,6
