Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aava Yuri,5860008,17,Eesti,Man,1100,Zonder specialiteit,14,1,15,173,74,6,[],False,,19,1,0,7,3,7,5,0,0
Onbekend,Abbondanza Krizia,5861362,15,Italia,Vrouw,520,Zonder specialiteit,18,1,15,164,61,6,[],False,,17,0,3,3,3,2,6,0,0
400 meter,Abdelaziz Lisimba,5698237,19,Miṣr,Man,1370,Sprinters,20,3,19,170,80,6,"[('100 Metri', '13.18 s', '741'), ('200 Metri', '26.43 s', '771'), ('400 piani', '57.29 s', '874'), ('110 ostacoli', '19.85 s', '791'), ('400 ostacoli', '1:08.41', '827')]",False,,8,8,1,10,6,1,0,7,6
1.500 meter,Abdul Salam Aishah,5527344,25,Malaysia,Vrouw,3920,Middenafstandslopers,20,5,19,158,59,6,"[('800 Metri', '2:34.73', '725'), ('1500 Metri', '4:55.91', '830'), ('3000 siepi', '16:29.15', '773')]",False,,18,8,10,7,2,1,2,10,11
Onbekend,Abdullah Amber,5859699,19,Malaysia,Vrouw,190,Zonder specialiteit,14,1,15,180,72,6,[],False,,11,2,5,6,6,2,3,0,0
Onbekend,Abdulrahim Chyntia,5859915,23,Indonesia,Vrouw,530,Zonder specialiteit,11,1,15,169,63,6,[],False,,9,9,2,3,1,0,3,0,0
Onbekend,Ābele Guntis,5858372,23,Latvija,Man,80,Zonder specialiteit,18,1,15,188,83,6,[],False,,10,2,3,1,3,3,3,0,0
Onbekend,Abercrombie Amber,5726517,18,Great Britain,Vrouw,1270,Werpers,20,2,13,165,72,6,"[('Getto del peso', '8.13 m', '72'), ('Lancio del disco', '30.38 m', '138'), ('Lancio del martello', '26.38 m', '95'), ('Giavellotto', '24.63 m', '135')]",False,,17,10,3,2,6,2,5,7,6
Onbekend,Abougrisha Nebt het,5859083,17,Miṣr,Vrouw,300,Zonder specialiteit,11,1,15,168,60,6,[],False,,14,3,6,2,2,1,7,0,0
10.000 meter,Abraham Ondřej,5598535,28,Česká republika,Man,4500,Langeafstandslopers,20,5,11,184,84,6,"[('5000 Metri', '16:39.90', '704'), ('10000 Metri', '38:02.56', '730'), ('Maratona', '2h:38:37.64', '642')]",False,,14,2,10,9,4,0,1,11,11
