Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Harif,5727887,19,Malaysia,Man,960,Zonder specialiteit,12,1,14,174,72,[],False,,11,3,2,10,3,1,2,0,0
Onbekend,Aalto Päivä,5730062,16,Suomi,Vrouw,1080,Zonder specialiteit,17,1,15,151,47,[],False,,19,8,3,1,2,1,3,0,0
Onbekend,Abbate Donata,5728519,14,Italia,Vrouw,680,Zonder specialiteit,18,1,15,153,50,[],False,,7,1,3,2,1,10,1,0,0
Onbekend,Abdovic Rija,5727743,24,Bosna i Hercegovina,Vrouw,330,Zonder specialiteit,19,1,15,175,67,[],False,,12,3,6,0,7,2,1,0,0
Onbekend,Abdulrahman Ismail,5728297,15,Indonesia,Man,320,Zonder specialiteit,20,1,14,157,59,[],False,,14,2,7,2,0,2,3,0,0
Onbekend,Abduzaimovic Mirna,5730338,20,Bosna i Hercegovina,Vrouw,860,Zonder specialiteit,13,1,15,169,69,[],False,,9,3,10,3,3,3,3,0,0
Onbekend,Ābele Valērijs,5727855,19,Latvija,Man,1290,Zonder specialiteit,13,1,15,172,68,[],False,,20,3,2,2,8,8,5,0,0
Onbekend,Abelenda Raimundo,5730449,22,Uruguay,Man,170,Zonder specialiteit,19,1,15,167,65,[],False,,10,1,3,3,0,3,7,0,0
Onbekend,Abenoza Nerea,5689365,16,España,Vrouw,590,Sprinters,20,1,11,172,54,[],False,,14,3,3,8,2,2,1,7,7
Discuswerpen,Abercrombie John,5607802,19,Australia,Man,1700,Werpers,20,2,14,177,80,[],False,,8,10,2,3,3,1,8,6,9
Onbekend,Abeyta Alaitz,5718435,15,España,Vrouw,1030,Werpers,17,1,16,153,50,[],False,,13,1,1,4,3,3,10,6,7
Marathon,Abouelkassem Zahur,5083142,34,Miṣr,Man,19830,Langeafstandslopers,20,14,16,174,47,[],False,,19,0,17,14,0,0,0,8,7
Onbekend,Abougrisha Eshe,5728609,16,Miṣr,Vrouw,200,Zonder specialiteit,14,1,15,158,52,[],False,,11,6,1,1,6,2,3,0,0
Marathon,Abrantes Benjamim,4838689,39,Portugal,Man,13490,Langeafstandslopers,14,17,15,172,73,[],False,,18,0,14,7,0,0,0,10,6
Onbekend,Accetta Maria,5686230,22,Italia,Vrouw,1690,Middenafstandslopers,19,1,14,183,80,[],False,,8,3,7,7,3,3,2,10,9
Onbekend,Aceituno Raimundo,5689360,27,España,Man,3340,Sprinters,15,1,11,187,81,[],False,,20,9,3,11,3,2,1,9,8
Onbekend,Aceska Snezana,5729796,16,FYR Makedonija,Vrouw,190,Zonder specialiteit,12,1,15,171,64,[],False,,9,3,7,1,6,3,2,0,0
Onbekend,Achour Diane,5697893,15,France,Vrouw,420,Meerkampers,18,1,14,159,60,[],False,,15,1,2,3,4,6,2,6,6
Onbekend,Acosta Leon,5695347,19,Uruguay,Man,1070,Sprinters,16,1,11,177,81,[],False,,18,9,3,8,3,2,2,3,3
100 meter horden,Acuña Juanita,5052513,34,Chile,Vrouw,12240,Sprinters,20,13,16,183,67,[],False,,12,1,0,15,9,0,0,11,10
Onbekend,Acuña Mateo,5678375,17,España,Man,530,Langeafstandslopers,20,1,11,177,86,[],False,,13,3,2,3,1,2,8,5,7
Onbekend,Acuña May,5730066,18,Chile,Vrouw,1400,Zonder specialiteit,11,1,15,168,64,[],False,,19,3,0,1,10,1,3,0,0
