Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abanilla Datu,5774195,19,Pilipinas,Man,730,Zonder specialiteit,12,1,15,177,73,3,[],False,,16,2,1,8,8,2,4,0,0
Onbekend,Abarbanel Armon,5773714,22,Yisra'el,Man,590,Zonder specialiteit,18,1,15,183,85,3,[],False,,7,1,8,3,2,8,1,0,0
Speerwerpen,Abbaglio Filippo,5013806,36,Italia,Man,4760,Werpers,18,11,15,186,83,3,"[('Getto del peso', '12.15 m', '344'), ('Lancio del disco', '40.54 m', '361'), ('Lancio del martello', '39.83 m', '297'), ('Giavellotto', '45.98 m', '436')]",False,,14,9,0,3,0,0,10,10,11
Hoogspringen,Abeijón Josué,5123572,36,España,Man,4080,Springers,19,13,12,180,74,3,"[('Salto in alto', '1.16 m', '340'), (""Salto con l'asta"", '3.28 m', '370'), ('Salto in lungo', '4.4 m', '355'), ('Salto triplo', '9.13 m', '384')]",False,,15,0,0,0,9,10,0,9,9
Onbekend,Abela Eva,5772551,16,Malta,Vrouw,130,Zonder specialiteit,19,1,14,154,56,3,[],False,,9,1,1,6,3,2,1,0,0
Onbekend,Abrahamsen Pia,5773707,24,Norge,Vrouw,310,Zonder specialiteit,13,1,15,178,69,3,[],False,,10,3,3,5,2,8,2,0,0
Onbekend,Abramov Stanislav,5775169,23,Belarus,Man,90,Zonder specialiteit,17,1,15,179,72,3,[],False,,8,4,3,2,5,2,3,0,0
Kogelstoten,Abramović Silvija,5229122,32,Srbija,Vrouw,8900,Werpers,19,14,11,173,69,3,"[('Getto del peso', '8.59 m', '109'), ('Lancio del disco', '34.23 m', '228'), ('Lancio del martello', '30.79 m', '208'), ('Giavellotto', '31.17 m', '325')]",False,,14,3,1,2,5,0,13,11,11
Onbekend,Abramowicz Inna,5774000,17,Rossiya,Vrouw,920,Zonder specialiteit,11,1,15,155,53,3,[],False,,6,2,10,2,2,4,0,0,0
Onbekend,Abramski Yardena,5773770,24,Yisra'el,Vrouw,220,Zonder specialiteit,11,1,15,184,81,3,[],False,,14,1,3,2,2,5,2,0,0
