Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aagaard Jens,5714969,16,Danmark,Man,910,Werpers,12,1,15,180,78,"[('Kogelstoten', '8.89 m', '97', 5), ('Discuswerpen', '30.86 m', '137', 5), ('Kogelslingeren', '29.56 m', '72', 5), ('Speerwerpen', '31.91 m', '126', 5)]",False,,14,10,3,4,3,2,6,5,5
Onbekend,Abad Iratxe,5715063,17,España,Vrouw,470,Zonder specialiteit,12,1,14,166,61,[],False,,13,2,9,2,3,2,1,0,0
Onbekend,Abarca Aidé,5714708,18,México,Vrouw,230,Zonder specialiteit,11,1,14,167,60,[],False,,7,3,6,7,2,2,3,0,0
Onbekend,Abarca Luna,5716537,19,México,Vrouw,1180,Zonder specialiteit,12,1,14,170,63,[],False,,19,3,3,3,2,8,8,0,0
Onbekend,Abdelaati Theoris,5714807,24,Miṣr,Vrouw,520,Zonder specialiteit,16,1,14,184,76,[],False,,9,8,3,8,3,2,2,0,0
Onbekend,Abela Georgia,5716514,24,Malta,Vrouw,1260,Zonder specialiteit,17,1,14,173,67,[],False,,20,3,2,8,2,1,3,0,0
Onbekend,Abelenda Beatrisa,5717522,22,Uruguay,Vrouw,170,Zonder specialiteit,13,1,15,170,63,[],False,,12,2,3,6,1,3,2,0,0
Onbekend,Abelenda Manuel,5714922,15,Uruguay,Man,290,Zonder specialiteit,13,1,15,170,73,[],False,,7,1,8,2,2,3,1,0,0
Onbekend,Abelsson Mikaela,5717399,24,Sverige,Vrouw,480,Zonder specialiteit,15,1,15,181,73,[],False,,16,0,8,1,1,3,1,0,0
Onbekend,Aboub Jasmina,5714962,15,Al-Maghrib,Vrouw,130,Zonder specialiteit,11,1,14,171,67,[],False,,6,2,2,2,2,1,7,0,0
Onbekend,Abramović Đorđe,5666353,19,Srbija,Man,2410,Springers,20,2,17,162,61,"[('Hoogspringen', '0.99 m', '204', 5), ('Polsstokhoogspringen', '2.83 m', '240', 5), ('Verspringen', '3.92 m', '270', 5), ('Hinkstapspringen', '8.01 m', '266', 5)]",False,,19,1,1,4,9,8,0,8,9
Onbekend,Abreu Félix,5714833,25,España,Man,1370,Langeafstandslopers,17,1,15,195,97,"[('5.000 meter', '18:25.35', '434', 5), ('10.000 meter', '42:47.14', '414', 5), ('Marathon', '2h:55:29.67', '456', 5)]",False,,20,2,9,3,3,2,2,6,2
Onbekend,Abu Samah Adiputera,5716400,19,Malaysia,Man,60,Zonder specialiteit,19,1,14,183,80,[],False,,8,4,3,0,1,1,3,0,0
Onbekend,Acebo Isabel,5716056,15,España,Vrouw,930,Zonder specialiteit,20,1,14,155,53,[],False,,20,1,4,3,1,2,1,0,0
