Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarts Erwin,5791905,15,Nederland,Man,90,Zonder specialiteit,20,1,14,174,71,7,[],False,,11,2,3,3,1,2,0,0,0
Onbekend,Abad Delfina,5746367,28,España,Vrouw,2030,Sprinters,16,1,11,180,78,7,"[('100 Metri', '15.42 s', '549'), ('200 Metri', '30.78 s', '508'), ('400 piani', '1:10.44', '555'), ('110 ostacoli', '21.78 s', '585'), ('400 ostacoli', '1:19.82', '648')]",False,,20,2,1,3,3,2,1,6,10
Onbekend,Abakumova Anastasiya,5793765,24,Rossiya,Vrouw,750,Zonder specialiteit,12,1,15,179,73,7,[],False,,19,3,2,1,2,3,5,0,0
Onbekend,Aballay Agustina,5663698,18,Argentina,Vrouw,1780,Snelwandelaars,20,2,16,178,83,7,"[('Marcia 10Km', '1h:06:40.62', '677'), ('Marcia 20Km', '2h:14:28.16', '647'), ('Marcia 50Km', '5h:32:14.54', '600')]",False,,10,1,11,5,10,1,2,5,5
Onbekend,Abancéns Chabier,5746392,15,España,Man,890,Springers,20,1,11,168,76,7,"[('Salto in alto', '0.74 m', '18'), (""Salto con l'asta"", '2.09 m', '26'), ('Salto in lungo', '3 m', '58'), ('Salto triplo', '5.69 m', '21')]",False,,8,2,1,2,3,10,1,7,7
Onbekend,Abbondanza Mimmo,5776463,17,Italia,Man,830,Sprinters,16,1,16,172,70,7,"[('100 Metri', '13.81 s', '620'), ('200 Metri', '27.66 s', '655'), ('400 piani', '1:01.21', '710'), ('110 ostacoli', '20.75 s', '680'), ('400 ostacoli', '1:11.02', '733')]",False,,8,5,1,8,3,2,3,9,4
Onbekend,Abdul Salam Puteri,5790432,23,Malaysia,Vrouw,580,Zonder specialiteit,14,1,15,170,66,7,[],False,,17,2,1,1,7,6,3,0,0
Onbekend,Abrahamian Jenny,5791291,17,Sverige,Vrouw,710,Zonder specialiteit,15,1,14,176,65,7,[],False,,13,7,9,3,3,1,2,0,0
Onbekend,Abrahamse Fiona,5792980,20,South Africa,Vrouw,700,Zonder specialiteit,12,1,15,167,64,7,[],False,,10,3,3,0,1,10,3,0,0
Onbekend,Abreu Margarida,5780290,16,Portugal,Vrouw,1210,Snelwandelaars,19,1,14,175,66,7,"[('Marcia 10Km', '1h:09:34.82', '564'), ('Marcia 20Km', '2h:21:57.24', '502'), ('Marcia 50Km', '5h:51:41.86', '444')]",False,,19,1,1,1,7,1,3,7,8
Onbekend,Acero Hermenegildo,5755605,17,España,Man,1120,Springers,20,1,14,183,87,7,"[('Salto in alto', '0.84 m', '86'), (""Salto con l'asta"", '2.17 m', '48'), ('Salto in lungo', '3.16 m', '92'), ('Salto triplo', '6.06 m', '60')]",False,,18,3,4,2,4,8,1,5,8
Onbekend,Acevedo Cruz,5793725,22,Costa Rica,Man,1360,Zonder specialiteit,20,1,15,179,79,7,[],False,,19,3,2,5,3,1,10,0,0
Onbekend,Achami Amina,5792433,18,Al-Maghrib,Vrouw,1730,Zonder specialiteit,15,1,15,173,64,7,[],False,,20,1,3,5,3,10,2,0,0
Onbekend,Achard Dorian,5775400,17,France,Man,360,Springers,14,1,14,167,66,7,"[('Salto in alto', '0.6 m', '0'), (""Salto con l'asta"", '1.7 m', '0'), ('Salto in lungo', '2.58 m', '0'), ('Salto triplo', '4.89 m', '0')]",False,,6,6,2,2,1,7,3,3,7
Onbekend,Achille Eraldo,5788996,17,Italia,Man,1100,Meerkampers,13,1,14,170,69,7,"[('Pentathlon Men - Long Jump', '2.57 m', '401'), ('Pentathlon Men - Javelin Throw', '22.98 m', '369'), ('Pentathlon Men - 200 Metres', '27.59 s', '589'), ('Pentathlon Men - Discus Throw', '19.96 m', '336'), ('Pentathlon Men - 1500 Metres', '4:53.89', '540'), ('Decathlon - 100 Metres', '13.84 s', '546'), ('Decathlon - Long Jump', '2.65 m', '414'), ('Decathlon - Shot Put', '5.17 m', '292'), ('Decathlon - High Jump', '0.49 m', '291'), ('Decathlon - 400 Metres', '1:01.44', '624'), ('Decathlon - 110 Metres Hurdles', '20.98 s', '541'), ('Decathlon - Discus Throw', '19.76 m', '333'), ('Decathlon - Pole Vault', '1.57 m', '331'), ('Decathlon - Javelin Throw', '22.82 m', '366'), ('Decathlon - 1500 Metres', '4:55.23', '527'), ('Pentathlon Men', '2235 p', '447'), ('Decathlon', '4265 p', '427')]",False,,18,5,3,7,3,2,3,9,5
Onbekend,Acosta Mayra,5791801,15,Ecuador,Vrouw,890,Zonder specialiteit,14,1,15,165,60,7,[],False,,8,1,1,3,10,0,2,0,0
Onbekend,Adamczyk Izabela,5791552,17,Polska,Vrouw,1190,Zonder specialiteit,12,1,14,173,67,7,[],False,,19,2,2,3,3,3,9,0,0
Onbekend,Adami Rhiannon,5790501,22,Malta,Vrouw,940,Zonder specialiteit,12,1,14,184,79,7,[],False,,20,5,2,0,3,2,2,0,0
Onbekend,Adamska Eleonora,5790808,15,Polska,Vrouw,1090,Springers,12,1,15,172,63,7,"[('Salto in alto', '0.7 m', '26'), (""Salto con l'asta"", '1.62 m', '37'), ('Salto in lungo', '2.51 m', '90'), ('Salto triplo', '4.68 m', '48')]",False,,12,8,1,3,1,10,0,5,7
Onbekend,Adán Ovidio,5771414,14,España,Man,760,Snelwandelaars,14,1,16,162,67,7,"[('Marcia 10Km', '1h:02:36.70', '601'), ('Marcia 20Km', '2h:01:45.14', '612'), ('Marcia 50Km', '5h:09:25.80', '566')]",False,,7,1,9,1,1,0,5,8,5
Onbekend,Addcock Alexandra,5791846,18,New Zealand,Vrouw,810,Zonder specialiteit,12,1,14,169,65,7,[],False,,11,5,10,2,1,2,1,0,0
Onbekend,Afroto Ain,5793608,24,Miṣr,Vrouw,410,Zonder specialiteit,12,1,15,172,67,7,[],False,,16,3,1,1,1,6,3,0,0
Onbekend,Agafonova Lyudmila,5791445,20,Rossiya,Vrouw,70,Zonder specialiteit,17,1,14,177,69,7,[],False,,8,5,1,0,2,0,3,0,0
Onbekend,Agarwal Ksirasagara,5779003,15,India,Vrouw,580,Meerkampers,20,1,15,169,66,7,"[('Pentathlon Women - 100 Metres Hurdles', '21.72 s', '546'), ('Pentathlon Women - High Jump', '0.33 m', '216'), ('Pentathlon Women - Shot Put', '1.83 m', '107'), ('Pentathlon Women - Long Jump', '1.75 m', '337'), ('Pentathlon Women - 800 Metres', '2:47.83', '520'), ('Heptathlon - 100 Metres Hurdles', '21.69 s', '550'), ('Heptathlon - High Jump', '0.33 m', '214'), ('Heptathlon - Shot Put', '1.82 m', '107'), ('Heptathlon - 200 Metres', '30.45 s', '411'), ('Heptathlon - Long Jump', '1.77 m', '341'), ('Heptathlon - Javelin Throw', '9.55 m', '201'), ('Heptathlon - 800 Metres', '2:47.94', '518'), ('Pentathlon Women', '1725 p', '345'), ('Heptathlon', '2341 p', '334')]",False,,16,2,1,8,1,2,0,6,4
Vijfkamp Vrouwen,Agbonsevbafe Folami,5617005,23,Nigeria,Vrouw,2900,Meerkampers,20,3,17,164,48,7,"[('Pentathlon Women - 100 Metres Hurdles', '19.95 s', '787'), ('Pentathlon Women - High Jump', '0.57 m', '370'), ('Pentathlon Women - Shot Put', '5.9 m', '347'), ('Pentathlon Women - Long Jump', '2.79 m', '536'), ('Pentathlon Women - 800 Metres', '2:35.94', '731'), ('Heptathlon - 100 Metres Hurdles', '20.31 s', '738'), ('Heptathlon - High Jump', '0.55 m', '361'), ('Heptathlon - Shot Put', '5.85 m', '344'), ('Heptathlon - 200 Metres', '28.5 s', '609'), ('Heptathlon - Long Jump', '2.74 m', '526'), ('Heptathlon - Javelin Throw', '22.99 m', '484'), ('Heptathlon - 800 Metres', '2:38.85', '680'), ('Pentathlon Women', '2771 p', '554'), ('Heptathlon', '3741 p', '534')]",False,,19,5,2,12,7,1,4,7,6
Onbekend,Agodirin Iyapo,5708839,28,Nigeria,Man,2890,Sprinters,20,2,15,192,95,7,"[('100 Metri', '13.55 s', '670'), ('200 Metri', '27.1 s', '708'), ('400 piani', '1:00.48', '740'), ('110 ostacoli', '20.28 s', '739'), ('400 ostacoli', '1:09.49', '788')]",False,,20,3,0,9,7,2,0,8,10
Onbekend,Agrawal Indragopa,5791455,20,India,Man,1000,Zonder specialiteit,11,1,15,168,64,7,[],False,,19,3,1,4,2,8,1,0,0
Onbekend,Aguilar Narciso,5793874,23,Colombia,Man,210,Zonder specialiteit,13,1,15,175,81,7,[],False,,14,2,5,2,2,3,0,0,0
Onbekend,Aguilar Ricard,5700554,17,Colombia,Man,960,Werpers,20,1,14,174,88,7,"[('Getto del peso', '9.13 m', '115'), ('Lancio del disco', '33.97 m', '209'), ('Lancio del martello', '34.43 m', '179'), ('Giavellotto', '36.16 m', '220')]",False,,8,8,0,2,8,1,7,7,7
Onbekend,Aguinaga Ágata,5793485,20,Ecuador,Vrouw,550,Zonder specialiteit,11,1,15,175,65,7,[],False,,7,9,1,2,2,3,5,0,0
Onbekend,Aguirre Andrea,5790455,17,Argentina,Vrouw,510,Zonder specialiteit,17,1,15,169,61,7,[],False,,6,3,9,3,1,2,3,0,0
Onbekend,Aguirre Genoveva,5773162,17,España,Vrouw,610,Zonder specialiteit,19,1,13,171,71,7,[],False,,17,3,5,2,7,5,0,0,0
Onbekend,Ahanfouf Amina,5793911,16,Al-Maghrib,Vrouw,460,Zonder specialiteit,12,1,15,158,57,7,[],False,,10,9,1,1,3,2,1,0,0
Onbekend,Ahlberg Joel,5749015,26,Suomi,Man,1250,Springers,12,1,13,187,93,7,"[('Salto in alto', '0.85 m', '91'), (""Salto con l'asta"", '2.05 m', '16'), ('Salto in lungo', '2.99 m', '57'), ('Salto triplo', '5.81 m', '35')]",False,,9,2,2,3,3,10,2,1,9
Onbekend,Ahmed Ode,5790308,23,Miṣr,Vrouw,290,Zonder specialiteit,16,1,15,164,59,7,[],False,,9,2,1,2,8,1,5,0,0
Onbekend,Ai Changwei,5793573,18,China,Man,500,Zonder specialiteit,12,1,15,185,83,7,[],False,,6,1,4,1,3,9,2,0,0
Onbekend,Ainsworth Chris,5793533,18,New Zealand,Man,670,Zonder specialiteit,20,1,15,176,77,7,[],False,,12,9,2,3,3,2,2,0,0
Onbekend,Aitkenhead Spencer,5672197,17,Great Britain,Man,1080,Werpers,20,2,11,193,98,7,"[('Getto del peso', '8.19 m', '43'), ('Lancio del disco', '27.29 m', '54'), ('Lancio del martello', '26.95 m', '15'), ('Giavellotto', '30.1 m', '86')]",False,,17,9,3,3,3,3,4,7,7
Onbekend,Aizpeolea Donato,5704500,17,España,Man,2660,Springers,20,1,16,191,69,7,"[('Salto in alto', '1.07 m', '267'), (""Salto con l'asta"", '2.77 m', '221'), ('Salto in lungo', '4.04 m', '279'), ('Salto triplo', '7.47 m', '209')]",False,,10,0,3,3,3,12,3,8,8
Onbekend,Akagündüz Amadeus,5792399,19,Österreich,Man,160,Zonder specialiteit,16,1,15,168,70,7,[],False,,13,3,1,4,2,5,1,0,0
Onbekend,Akin Lene,5792326,17,Deutschland,Vrouw,520,Zonder specialiteit,18,1,14,175,69,7,[],False,,17,1,0,1,3,2,6,0,0
Onbekend,Akkouche Amira,5792987,16,Al-Jazā'ir,Vrouw,1320,Zonder specialiteit,16,1,15,165,63,7,[],False,,20,0,3,9,3,3,3,0,0
Onbekend,Akloul Bassam,5793264,19,Al-Jazā'ir,Man,260,Zonder specialiteit,14,1,15,179,75,7,[],False,,13,5,4,2,3,7,2,0,0
