Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarts Haico,5686092,16,Nederland,Man,90,Zonder specialiteit,20,1,15,162,60,[],False,,9,1,5,3,3,2,2,0,0
Onbekend,Abarbanel Yaniv,5684522,23,Yisra'el,Man,350,Zonder specialiteit,14,1,14,169,72,[],False,,11,3,8,7,4,3,3,0,0
Onbekend,Abarca Florencia,5686797,18,Chile,Vrouw,1050,Zonder specialiteit,20,1,15,162,57,[],False,,17,3,3,10,2,2,3,0,0
Onbekend,Abaunza Guillem,5685706,16,España,Man,510,Zonder specialiteit,14,1,14,175,76,[],False,,17,2,7,0,3,2,1,0,0
Onbekend,Abbas Heqet,5684474,15,Miṣr,Vrouw,340,Zonder specialiteit,13,1,14,158,52,[],False,,14,2,2,8,3,3,1,0,0
Onbekend,Abdillah Agung,5684171,17,Malaysia,Man,950,Zonder specialiteit,20,1,15,185,84,[],False,,15,2,8,2,2,9,3,0,0
Onbekend,Āboliņa Laura,5685235,15,Latvija,Vrouw,320,Zonder specialiteit,20,1,15,147,42,[],False,,14,2,7,2,0,2,3,0,0
Onbekend,Abreu Isaías,5675753,15,España,Man,490,Middenafstandslopers,14,1,15,183,82,"[('800 meter', '2:26.45', '647', 6), ('1.500 meter', '4:51.57', '635', 6), ('3.000 meter steeplechase', '14:28.40', '645', 6)]",False,,7,2,5,7,1,3,2,7,7
3.000 meter steeplechase,Abreu Virtudes,5081333,33,España,Vrouw,35440,Middenafstandslopers,20,11,17,178,61,"[('800 meter', '2:21.13', '949', 6), ('1.500 meter', '4:38.78', '971', 6), ('3.000 meter steeplechase', '15:03.17', '990', 6)]",False,,18,0,13,20,2,1,0,9,10
Onbekend,Acevedo Irati,5686292,16,España,Vrouw,280,Zonder specialiteit,13,1,15,169,62,[],False,,10,3,2,1,8,2,3,0,0
Onbekend,Acosta Jorge,5686621,23,Colombia,Man,360,Zonder specialiteit,14,1,15,187,84,[],False,,9,1,2,2,6,3,8,0,0
Onbekend,Acuña Ximena,5684316,17,Perú,Vrouw,590,Zonder specialiteit,15,1,15,160,58,[],False,,18,5,1,3,1,6,3,0,0
Onbekend,Adame Dolors,5686467,17,España,Vrouw,990,Zonder specialiteit,18,1,14,163,56,[],False,,16,2,8,2,2,1,9,0,0
Discuswerpen,Adamek Grzegorz,5538357,21,Polska,Man,970,Werpers,20,3,17,180,81,"[('Kogelstoten', '5.60 m', '0', 6), ('Discuswerpen', '22.92 m', '0', 6), ('Kogelslingeren', '22.71 m', '0', 6), ('Speerwerpen', '25.94 m', '0', 6)]",False,,19,3,1,3,6,6,3,6,4
Onbekend,Adami Andrew,5687027,19,Malta,Man,1190,Zonder specialiteit,17,1,15,187,81,[],False,,19,9,0,1,1,1,7,0,0
Onbekend,Adamko Lubor,5686795,20,Slovensko,Man,670,Zonder specialiteit,11,1,15,185,80,[],False,,17,2,2,6,2,3,8,0,0
Onbekend,Addison Evan,5661874,15,Great Britain,Man,850,Snelwandelaars,16,1,13,183,83,"[('10 km snelwandelen', '1h:03:34.50', '560', 6), ('20 km snelwandelen', '2h:03:01.29', '584', 6), ('50 km snelwandelen', '5h:14:15.37', '524', 6)]",False,,16,3,8,2,2,2,1,7,5
Onbekend,Adeleye Chizkiyahu,5685331,18,Yisra'el,Man,490,Zonder specialiteit,19,1,14,175,79,[],False,,15,3,2,0,1,8,6,0,0
800 meter,Adell Paula,5023060,34,España,Vrouw,23960,Middenafstandslopers,20,11,16,177,65,"[('800 meter', '2:18.96', '984', 6), ('1.500 meter', '4:41.20', '951', 6), ('3.000 meter steeplechase', '15:19.03', '950', 6)]",False,,20,0,11,19,0,0,8,12,10
Onbekend,Aden Janek,5685011,16,Deutschland,Man,160,Zonder specialiteit,13,1,14,176,79,[],False,,10,3,3,3,0,2,7,0,0
Onbekend,Adriani Svetlana,5686335,17,Italia,Vrouw,360,Zonder specialiteit,16,1,14,156,49,[],False,,11,2,3,3,1,3,8,0,0
Onbekend,Adriano Alma,5687012,23,Pilipinas,Vrouw,710,Zonder specialiteit,11,1,15,183,75,[],False,,16,3,3,9,1,3,1,0,0
Onbekend,Agali Oladele,5685574,17,Nigeria,Man,970,Zonder specialiteit,13,1,15,168,71,[],False,,20,3,1,3,3,3,4,0,0
50 km snelwandelen,Aganzo Echedey,4993256,37,España,Man,19490,Snelwandelaars,11,12,17,180,71,"[('10 km snelwandelen', '56:26.49', '864', 6), ('20 km snelwandelen', '1h:49:05.51', '888', 6), ('50 km snelwandelen', '4h:26:27.71', '942', 6)]",False,,16,0,18,0,4,0,0,8,8
Onbekend,Águilas Marina,5684751,14,España,Vrouw,650,Sprinters,15,1,14,151,48,"[('100 meter', '15.16 s', '594', 6), ('200 meter', '30.18 s', '562', 6), ('400 meter', '1:09.14', '605', 6), ('100 meter horden', '21.66 s', '600', 6), ('400 meter horden', '1:19.16', '673', 6)]",False,,9,3,0,9,3,1,2,5,6
Onbekend,Aguilera Hugo,5687163,19,Uruguay,Man,330,Zonder specialiteit,20,1,15,195,91,[],False,,14,0,3,1,1,7,3,0,0
Onbekend,Aguirre Diego,5675501,17,United States,Man,890,Zonder specialiteit,18,1,14,189,88,[],False,,16,8,3,2,9,1,1,0,0
Onbekend,Aguirreburualde Elia,5594410,17,España,Vrouw,720,Langeafstandslopers,20,3,15,172,74,"[('5.000 meter', '20:45.96', '548', 6), ('10.000 meter', '45:27.75', '530', 6), ('Marathon', '3h:10:10.25', '583', 6)]",False,,13,7,8,5,1,2,2,7,7
Onbekend,Ahedo Iguázel,5685770,15,España,Vrouw,250,Zonder specialiteit,17,1,14,163,55,[],False,,6,3,2,4,2,5,8,0,0
Vijfkamp Vrouwen,Ahmed Louise,5411696,22,Danmark,Vrouw,2460,Meerkampers,20,4,11,181,85,"[('Vijfkamp Vrouwen - 100 meter horden', '20.85 s', '665', 6), ('Vijfkamp Vrouwen - Hoogspringen', '0.88 m', '576', 6), ('Vijfkamp Vrouwen - Kogelstoten', '4.46 m', '262', 6), ('Vijfkamp Vrouwen - Verspringen', '3.07 m', '590', 6), ('Vijfkamp Vrouwen - 800 meter', '2:40.94', '643', 6), ('Zevenkamp - 100 meter horden', '21.04 s', '639', 6), ('Zevenkamp - Hoogspringen', '0.86 m', '563', 6), ('Zevenkamp - Kogelstoten', '4.37 m', '257', 6), ('Zevenkamp - 200 meter', '30.22 s', '435', 6), ('Zevenkamp - Verspringen', '3.03 m', '582', 6), ('Zevenkamp - Speerwerpen', '18.26 m', '385', 6), ('Zevenkamp - 800 meter', '2:44.21', '585', 6), ('Vijfkamp Vrouwen', '2736 p', '547', 6), ('Zevenkamp', '3446 p', '492', 6)]",False,,11,2,2,4,4,9,2,10,10
Onbekend,Ahonen Esa,5687303,16,Suomi,Man,360,Zonder specialiteit,20,1,15,171,71,[],False,,15,4,7,3,1,3,1,0,0
