Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abades Concha,5701782,16,España,Vrouw,90,Zonder specialiteit,15,1,14,153,46,[],False,,11,1,3,2,2,1,2,0,0
Verspringen,Abadie Lucile,4996850,35,France,Vrouw,24050,Springers,20,13,15,174,51,"[('Hoogspringen', '1.44 m', '667', 1), ('Polsstokhoogspringen', '3.32 m', '681', 1), ('Verspringen', '4.80 m', '700', 1), ('Hinkstapspringen', '9.51 m', '693', 1)]",False,,19,0,0,3,13,18,0,9,10
Onbekend,Abascal Oriol,5701784,16,España,Man,670,Zonder specialiteit,12,1,14,181,77,[],False,,16,3,8,2,6,3,2,0,0
Onbekend,Abbondanza Luca,5701320,17,Italia,Man,480,Middenafstandslopers,11,1,15,169,75,"[('800 meter', '2:27.69', '625', 1), ('1.500 meter', '4:54.00', '613', 1), ('3.000 meter steeplechase', '14:31.51', '636', 1)]",False,,11,1,9,4,1,1,1,3,5
Onbekend,Abela Maryrose,5703673,19,Malta,Vrouw,820,Zonder specialiteit,14,1,15,170,65,[],False,,19,8,1,2,0,3,2,0,0
Onbekend,Aben Vince,5702864,16,Nederland,Man,120,Zonder specialiteit,20,1,15,174,72,[],False,,10,3,3,0,3,6,1,0,0
Onbekend,Abentung Isidor,5701449,18,Österreich,Man,1140,Zonder specialiteit,15,1,15,178,81,[],False,,17,2,2,3,2,8,9,0,0
Onbekend,Abrioux Roméo,5668472,18,France,Man,590,Langeafstandslopers,15,1,15,166,68,"[('5.000 meter', '17:59.19', '0', 1), ('10.000 meter', '41:22.40', '0', 1), ('Marathon', '2h:48:55.22', '0', 1)]",False,,8,2,6,6,1,1,0,5,9
Onbekend,Aceski Pavel,5700767,17,FYR Makedonija,Man,370,Werpers,14,1,14,171,71,"[('Kogelstoten', '6.74 m', '0', 1), ('Discuswerpen', '24.96 m', '1', 1), ('Kogelslingeren', '23.38 m', '0', 1), ('Speerwerpen', '24.65 m', '0', 1)]",False,,10,7,1,0,1,1,8,4,4
Onbekend,Acevedo Nahia,5637927,18,España,Vrouw,1170,Sprinters,20,1,16,171,71,"[('100 meter', '14.85 s', '649', 1), ('200 meter', '29.76 s', '599', 1), ('400 meter', '1:07.82', '656', 1), ('100 meter horden', '20.99 s', '683', 1), ('400 meter horden', '1:17.57', '725', 1)]",False,,11,6,2,6,3,1,1,9,9
