Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aaen Ellen,5785721,21,Danmark,Vrouw,1290,Sprinters,16,1,11,182,83,3,"[('100 Metri', '15.15 s', '597'), ('200 Metri', '30.19 s', '561'), ('400 piani', '1:08.42', '633'), ('110 ostacoli', '21.45 s', '626'), ('400 ostacoli', '1:18.27', '698')]",False,,18,1,6,10,2,3,1,5,5
Onbekend,Aalto Kauko,5809968,18,Suomi,Man,1290,Springers,18,1,11,179,82,3,"[('Salto in alto', '0.89 m', '123'), (""Salto con l'asta"", '2.36 m', '105'), ('Salto in lungo', '3.47 m', '158'), ('Salto triplo', '6.4 m', '93')]",False,,9,3,0,3,3,10,3,8,7
Onbekend,Aba Csongor,5850043,17,Magyarország,Man,220,Zonder specialiteit,12,1,15,187,85,3,[],False,,14,2,2,1,2,4,5,0,0
5.000 meter,Abadía Rodrigo,5603484,22,España,Man,1450,Langeafstandslopers,20,2,11,191,94,3,"[('5000 Metri', '17:31.99', '570'), ('10000 Metri', '41:21.81', '509'), ('Maratona', '2h:49:35.86', '460')]",False,,7,3,11,4,3,3,3,7,8
Onbekend,Abarca Jordi,5848003,17,España,Man,1140,Zonder specialiteit,19,1,15,165,64,3,[],False,,20,1,1,2,8,3,2,0,0
Onbekend,Abarca Julián,5782085,20,México,Man,1180,Meerkampers,16,1,11,166,76,3,"[('Pentathlon Men - Long Jump', '2.76 m', '431'), ('Pentathlon Men - Javelin Throw', '17.28 m', '277'), ('Pentathlon Men - 200 Metres', '29.04 s', '436'), ('Pentathlon Men - Discus Throw', '15.53 m', '261'), ('Pentathlon Men - 1500 Metres', '5:07.47', '404'), ('Decathlon - 100 Metres', '14.54 s', '397'), ('Decathlon - Long Jump', '2.75 m', '429'), ('Decathlon - Shot Put', '3.2 m', '181'), ('Decathlon - High Jump', '0.66 m', '393'), ('Decathlon - 400 Metres', '1:04.10', '499'), ('Decathlon - 110 Metres Hurdles', '21.22 s', '508'), ('Decathlon - Discus Throw', '15.63 m', '263'), ('Decathlon - Pole Vault', '2.02 m', '427'), ('Decathlon - Javelin Throw', '17.46 m', '280'), ('Decathlon - 1500 Metres', '5:08.30', '395'), ('Pentathlon Men', '1809 p', '362'), ('Decathlon', '3773 p', '378')]",False,,20,2,2,3,8,6,3,5,3
50 km snelwandelen,Abascal Asdrúbal,5517951,25,España,Man,30100,Snelwandelaars,20,7,14,168,59,3,"[('Marcia 10Km', '55:05.18', '922'), ('Marcia 20Km', '1h:47:32.81', '922'), ('Marcia 50Km', '4h:28:07.30', '927')]",False,,16,3,20,3,1,10,0,10,8
Onbekend,Abascal Laurel,5847455,20,México,Vrouw,350,Zonder specialiteit,15,1,14,165,61,3,[],False,,13,1,3,2,8,3,2,0,0
Onbekend,Abbar Hamid,5847274,24,Al-Jazā'ir,Man,990,Zonder specialiteit,15,1,14,185,82,3,[],False,,18,3,3,5,9,3,2,0,0
Onbekend,Abbey Idowu,5850385,17,Nigeria,Man,900,Zonder specialiteit,12,1,15,173,71,3,[],False,,15,1,2,3,2,2,10,0,0
Onbekend,Abd Rahman Reshma,5847740,21,Malaysia,Vrouw,1550,Zonder specialiteit,16,1,14,179,72,3,[],False,,7,10,3,3,2,10,2,0,0
