Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarts Patricia,5815653,17,Nederland,Vrouw,100,Zonder specialiteit,13,1,15,162,61,3,[],False,,8,2,2,5,1,5,3,0,0
Onbekend,Abacha Haruna,5814663,24,Nigeria,Vrouw,460,Zonder specialiteit,18,1,15,171,62,3,[],False,,15,3,3,2,3,8,2,0,0
10 km snelwandelen,Abantos Jimena,5196526,33,España,Vrouw,1620,Snelwandelaars,15,7,20,169,79,3,"[('Marcia 10Km', '1h:03:23.54', '804'), ('Marcia 20Km', '2h:10:18.88', '728'), ('Marcia 50Km', '5h:21:49.08', '684')]",False,,7,1,11,0,3,2,0,7,7
Onbekend,Abarca Javier,5813816,22,El Salvador,Man,720,Zonder specialiteit,16,1,15,189,90,3,[],False,,19,5,2,4,3,2,6,0,0
Onbekend,Abbott Paige,5812890,24,Australia,Vrouw,580,Zonder specialiteit,11,1,14,174,77,3,[],False,,8,5,3,1,9,3,2,0,0
Onbekend,Abd Rahman Fasha,5813370,18,Malaysia,Vrouw,270,Zonder specialiteit,19,1,14,167,59,3,[],False,,12,2,8,1,3,3,2,0,0
Onbekend,Abd Rahman Suria,5815762,15,Malaysia,Vrouw,410,Zonder specialiteit,20,1,15,158,55,3,[],False,,16,2,3,6,2,2,2,0,0
Onbekend,Abeylegesse Dilek,5815215,24,Türkiye,Vrouw,1130,Zonder specialiteit,11,1,14,183,75,3,[],False,,18,1,10,1,0,0,3,0,0
Onbekend,Abeylegesse Pinar,5816367,23,Türkiye,Vrouw,150,Zonder specialiteit,15,1,15,165,60,3,[],False,,13,2,1,2,2,2,2,0,0
Onbekend,Abeylegesse Sevil,5815440,18,Türkiye,Vrouw,340,Zonder specialiteit,17,1,14,167,61,3,[],False,,16,5,1,3,6,3,4,0,0
Onbekend,Abeyta Jonathan,5813732,15,España,Man,490,Zonder specialiteit,19,1,14,169,65,3,[],False,,12,5,3,2,1,9,2,0,0
Onbekend,Abrahams Finn,5815571,15,Australia,Man,330,Zonder specialiteit,19,1,15,175,72,3,[],False,,7,2,8,2,2,2,3,0,0
Onbekend,Abramova Elena,5816043,16,Belarus,Vrouw,90,Zonder specialiteit,12,1,15,166,59,3,[],False,,9,2,2,3,5,1,3,0,0
