Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abakumova Naina,5862874,24,Rossiya,Vrouw,940,Zonder specialiteit,16,1,14,173,74,7,[],False,,20,1,1,1,3,7,2,0,0
Onbekend,Abaloira Amalia,5784567,17,España,Vrouw,170,Middenafstandslopers,17,1,11,180,82,7,[],False,,10,2,4,3,4,3,2,5,7
Onbekend,Abancéns Joaquima,5794492,17,España,Vrouw,1280,Sprinters,20,1,16,163,66,7,[],False,,16,7,3,10,3,2,1,7,5
Onbekend,Abarrientos Dennis,5863755,19,Pilipinas,Man,260,Zonder specialiteit,13,1,14,190,86,7,[],False,,15,1,2,3,1,3,2,0,0
Onbekend,Abbate Fiorella,5864672,17,Italia,Vrouw,910,Zonder specialiteit,18,1,14,174,65,7,[],False,,14,1,3,3,2,10,3,0,0
Onbekend,Abdullah Citra,5864284,19,Malaysia,Vrouw,170,Zonder specialiteit,17,1,14,165,58,7,[],False,,8,3,1,1,0,2,7,0,0
Onbekend,Abel Nikolaj,5863816,17,Danmark,Man,1200,Zonder specialiteit,14,1,14,185,87,7,[],False,,20,0,3,8,3,1,2,0,0
Onbekend,Abrahams Christina,5864817,21,Jamaica,Vrouw,100,Zonder specialiteit,11,1,15,166,67,7,[],False,,12,2,3,1,1,3,2,0,0
Onbekend,Abrahamse Judy,5864714,20,South Africa,Vrouw,180,Zonder specialiteit,17,1,14,165,59,7,[],False,,7,1,1,2,7,3,1,0,0
Onbekend,Abrego Jorge,5811986,17,España,Man,960,Sprinters,16,1,12,187,88,7,[],False,,15,3,0,10,2,3,2,5,6
Onbekend,Aceto Amanda,5863171,16,Italia,Vrouw,690,Springers,18,1,14,168,61,7,[],False,,15,1,1,8,2,8,2,4,4
Onbekend,Ackerman Tony,5864437,20,South Africa,Man,200,Zonder specialiteit,12,1,14,176,82,7,[],False,,11,3,3,7,3,3,2,0,0
Onbekend,Acosta Carlotta,5862867,22,Chile,Vrouw,530,Zonder specialiteit,15,1,14,176,72,7,[],False,,17,3,1,1,1,7,1,0,0
Onbekend,Acuña Abel,5821235,17,España,Man,670,Werpers,20,1,16,170,73,7,[],False,,11,2,2,1,3,3,9,5,6
Onbekend,Adamczuk Marek,5860375,15,Polska,Man,240,Zonder specialiteit,14,1,15,154,53,7,[],False,,8,3,1,1,3,8,2,0,0
Onbekend,Adamiak Emil,5863152,17,Polska,Man,790,Zonder specialiteit,17,1,15,168,71,7,[],False,,8,3,7,2,1,5,9,0,0
Onbekend,Adamidou Elsa,5735888,18,Hellas,Vrouw,690,Springers,20,2,13,171,73,7,[],False,,8,3,2,2,2,1,1,8,9
Onbekend,Adolfsson Oliver,5737131,18,Sverige,Man,890,Werpers,20,2,13,186,97,7,[],False,,7,9,2,3,7,1,4,8,5
10.000 meter,Afonso André,5572586,24,Portugal,Man,5680,Langeafstandslopers,20,5,15,191,87,7,[],False,,15,2,10,1,2,1,1,12,11
Onbekend,Agadakis Lisandros,5863675,15,Hellas,Man,760,Zonder specialiteit,14,1,14,178,79,7,[],False,,10,2,3,10,1,0,3,0,0
Onbekend,Aganzo Telmo,5863798,14,España,Man,490,Zonder specialiteit,11,1,15,160,65,7,[],False,,17,2,5,2,3,4,5,0,0
Onbekend,Agostinelli Fernando,5864062,17,Italia,Man,1170,Zonder specialiteit,11,1,15,177,72,7,[],False,,20,3,8,2,5,3,4,0,0
Onbekend,Aguilar Anxo,5863950,15,España,Man,160,Zonder specialiteit,17,1,14,171,70,7,[],False,,6,3,3,3,3,7,3,0,0
Onbekend,Aguirre Evan,5743986,18,United States,Man,2050,Middenafstandslopers,20,2,13,190,98,7,[],False,,13,1,4,10,6,3,3,8,10
Onbekend,Agulay Morgan,5864363,17,Canada,Vrouw,50,Zonder specialiteit,15,1,14,164,61,7,[],False,,7,2,4,2,0,3,0,0,0
Onbekend,Ahmed Finn,5864325,24,Norge,Man,1310,Zonder specialiteit,15,1,14,167,67,7,[],False,,19,2,2,3,10,1,2,0,0
Onbekend,Ahmed Gunvor,5862141,22,Norge,Vrouw,760,Zonder specialiteit,15,1,14,178,76,7,[],False,,17,0,3,9,5,2,3,0,0
Onbekend,Ainsley Matthew,5864438,16,Jamaica,Man,2080,Zonder specialiteit,20,1,14,165,67,7,[],False,,20,2,7,3,3,0,10,0,0
Onbekend,Aishah Ismail Tembam,5863757,15,Malaysia,Vrouw,620,Zonder specialiteit,14,1,15,157,53,7,[],False,,12,3,7,5,1,9,3,0,0
Onbekend,Aishah Ismail Tipah,5862392,16,Malaysia,Vrouw,360,Zonder specialiteit,19,1,14,176,66,7,[],False,,16,1,3,2,3,3,1,0,0
Onbekend,Aitkenhead Libby,5863862,17,Great Britain,Vrouw,310,Zonder specialiteit,15,1,14,166,56,7,[],False,,10,5,8,1,1,3,6,0,0
Onbekend,Akbar Hanindya,5864354,15,Indonesia,Vrouw,220,Zonder specialiteit,15,1,15,154,49,7,[],False,,14,3,3,0,3,6,0,0,0
Onbekend,Álamo Maialen,5774483,17,España,Vrouw,590,Springers,20,1,14,185,89,7,[],False,,16,3,1,1,1,2,8,5,4
Kogelslingeren,Alarcón Concha,5516558,24,España,Vrouw,4420,Werpers,20,4,15,166,63,7,[],False,,7,11,3,2,3,3,10,11,10
Onbekend,Alarcón Ronald,5864702,18,Perú,Man,280,Zonder specialiteit,17,1,14,185,82,7,[],False,,15,1,2,2,1,5,2,0,0
Onbekend,Alberto Maurício,5517128,26,Portugal,Man,1490,Langeafstandslopers,15,4,11,185,81,7,[],False,,6,3,11,3,3,5,2,5,4
Onbekend,Alberts Carla,5860464,16,Nederland,Vrouw,990,Zonder specialiteit,14,1,15,159,58,7,[],False,,11,9,9,3,3,2,1,0,0
Onbekend,Alcaraz Damien,5769036,17,France,Man,1440,Werpers,20,2,20,184,90,7,[],False,,17,3,5,3,0,3,10,6,7
Onbekend,Aleksandris Traianos,5863462,15,Hellas,Man,130,Zonder specialiteit,16,1,14,165,67,7,[],False,,9,1,4,4,3,6,0,0,0
Onbekend,Alepaki Poulxeria,5862251,16,Hellas,Vrouw,1690,Zonder specialiteit,12,1,15,169,68,7,[],False,,20,10,2,6,1,2,2,0,0
Onbekend,Alert Alejandra,5806315,16,España,Vrouw,4750,Springers,20,1,14,167,65,7,[],False,,20,2,3,3,0,13,2,7,8
10 km snelwandelen,Alfaro Jofre,5068839,37,España,Man,32220,Snelwandelaars,19,13,15,173,53,7,[],False,,18,0,17,0,6,0,0,17,8
Onbekend,Alfaro Marcos,5862734,19,Costa Rica,Man,550,Zonder specialiteit,11,1,15,184,82,7,[],False,,17,7,1,1,1,3,0,0,0
Onbekend,Algaba Lucía,5846825,17,España,Vrouw,740,Werpers,19,1,16,174,69,7,[],False,,14,9,5,3,3,1,3,6,5
Onbekend,Alge Ladina,5862692,18,Switzerland,Vrouw,70,Zonder specialiteit,15,1,14,173,64,7,[],False,,6,1,1,2,5,3,2,0,0
Onbekend,Alicante Chabier,5863437,15,España,Man,50,Zonder specialiteit,17,1,14,168,70,7,[],False,,7,1,2,0,0,2,3,0,0
Onbekend,Alison Ayofemi,5862526,18,Nigeria,Vrouw,670,Zonder specialiteit,15,1,15,154,50,7,[],False,,18,6,5,1,5,1,3,0,0
Onbekend,Alkorta Oier,5864038,16,España,Man,50,Zonder specialiteit,18,1,14,185,84,7,[],False,,7,3,1,0,1,3,3,0,0
Onbekend,Allende Albino,5806316,17,España,Man,890,Langeafstandslopers,17,1,14,178,81,7,[],False,,7,3,10,3,4,6,3,4,8
Onbekend,Alleyne Tashae,5864541,21,Barbados,Vrouw,1440,Zonder specialiteit,14,1,14,173,65,7,[],False,,13,10,3,2,2,7,10,0,0
Onbekend,Almarsson Gunnhallur,5864811,16,Ísland,Man,1950,Zonder specialiteit,15,1,15,174,72,7,[],False,,20,3,6,3,10,1,2,0,0
Hinkstapspringen,Almas Vitória,5614837,21,Portugal,Vrouw,1120,Springers,20,4,12,172,78,7,[],False,,7,1,3,8,7,8,4,8,7
Onbekend,Almazán Esperanza,5746340,18,España,Vrouw,4350,Langeafstandslopers,20,1,12,166,69,7,[],False,,13,1,14,1,4,2,2,5,7
Onbekend,Almeida Natália,5708716,21,Portugal,Vrouw,1170,Sprinters,18,2,11,164,66,7,[],False,,10,1,2,9,2,3,3,9,7
Onbekend,Aloisi Oscar,5855039,25,Italia,Man,1120,Sprinters,14,1,15,190,91,7,[],False,,17,3,3,9,2,2,0,7,6
Onbekend,Alonso Plínio,5863922,15,Portugal,Man,410,Zonder specialiteit,17,1,14,177,78,7,[],False,,12,9,3,3,1,1,3,0,0
Onbekend,Alston Lewis,5864479,16,Great Britain,Man,800,Zonder specialiteit,20,1,14,170,65,7,[],False,,19,7,2,3,3,3,0,0,0
Onbekend,Alstrup Mohammad,5862558,17,Danmark,Man,410,Zonder specialiteit,18,1,15,161,63,7,[],False,,16,2,3,1,4,7,2,0,0
Onbekend,Altendorfer Annemarie,5864260,22,Österreich,Vrouw,570,Zonder specialiteit,19,1,14,167,61,7,[],False,,17,3,7,2,6,3,2,0,0
Onbekend,Altés Venancio,5862852,14,España,Man,1040,Zonder specialiteit,11,1,15,156,57,7,[],False,,14,10,1,0,1,4,3,0,0
Onbekend,Altosaar Eldor,5862693,17,Eesti,Man,1230,Zonder specialiteit,14,1,14,172,75,7,[],False,,19,2,1,1,1,9,2,0,0
Onbekend,Alvarenga Rute,5863375,17,Portugal,Vrouw,250,Zonder specialiteit,17,1,15,179,73,7,[],False,,14,3,1,2,5,2,6,0,0
