Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aader Pärt,5841067,19,Eesti,Man,1460,Zonder specialiteit,14,1,15,171,67,10,[],False,,12,2,2,3,10,10,2,0,0
Marathon,Aba Irén,5749086,18,Magyarország,Vrouw,1990,Langeafstandslopers,20,2,15,165,62,10,"[('5000 Metri', '20:04.86', '638'), ('10000 Metri', '43:48.34', '630'), ('Maratona', '2h:58:20.84', '749')]",False,,17,2,9,6,2,2,2,8,9
Onbekend,Abad Silvestre,5824283,17,México,Man,1130,Meerkampers,17,1,16,178,80,10,"[('Pentathlon Men - Long Jump', '3.2 m', '500'), ('Pentathlon Men - Javelin Throw', '21.32 m', '342'), ('Pentathlon Men - 200 Metres', '27.28 s', '622'), ('Pentathlon Men - Discus Throw', '16.41 m', '277'), ('Pentathlon Men - 1500 Metres', '4:53.41', '545'), ('Decathlon - 100 Metres', '13.62 s', '594'), ('Decathlon - Long Jump', '3.18 m', '496'), ('Decathlon - Shot Put', '3.97 m', '225'), ('Decathlon - High Jump', '0.6 m', '357'), ('Decathlon - 400 Metres', '1:00.43', '671'), ('Decathlon - 110 Metres Hurdles', '20.53 s', '605'), ('Decathlon - Discus Throw', '16.44 m', '277'), ('Decathlon - Pole Vault', '1.79 m', '377'), ('Decathlon - Javelin Throw', '21.42 m', '344'), ('Decathlon - 1500 Metres', '4:54.08', '539'), ('Pentathlon Men', '2286 p', '458'), ('Decathlon', '4483 p', '449')]",False,,12,2,1,10,2,3,2,8,6
Onbekend,Aban Pacifico,5841174,18,Pilipinas,Man,510,Zonder specialiteit,14,1,15,171,65,10,[],False,,9,1,4,3,9,1,1,0,0
Onbekend,Abanilla Jonathan,5840290,16,Pilipinas,Man,880,Zonder specialiteit,13,1,14,168,70,10,[],False,,16,2,1,9,3,2,3,0,0
Polsstokhoogspringen,Abbott Blake,5362665,30,Australia,Man,19370,Springers,20,11,18,177,61,10,"[('Salto in alto', '1.56 m', '653'), (""Salto con l'asta"", '4.34 m', '676'), ('Salto in lungo', '5.91 m', '676'), ('Salto triplo', '11.88 m', '665')]",False,,20,9,0,1,7,17,2,9,14
Onbekend,Abdelaati Bes,5840474,22,Miṣr,Man,990,Zonder specialiteit,12,1,14,182,84,10,[],False,,20,1,6,5,3,1,1,0,0
Onbekend,Abdelaziz Ebony,5839772,23,Miṣr,Vrouw,150,Zonder specialiteit,18,1,15,173,72,10,[],False,,9,3,7,2,3,1,0,0,0
800 meter,Ābele Jevgeņijs,5182193,34,Latvija,Man,28170,Middenafstandslopers,18,18,18,167,79,10,"[('800 Metri', '2:07.38', '989'), ('1500 Metri', '4:18.69', '932'), ('3000 siepi', '13:07.04', '891')]",False,,11,0,10,18,0,0,0,9,7
Onbekend,Abella Mireia,5838526,18,Colombia,Vrouw,1140,Zonder specialiteit,12,1,14,172,66,10,[],False,,19,4,9,1,2,1,0,0,0
Onbekend,Abercrombie Mohammed,5838719,16,Great Britain,Man,420,Springers,11,1,14,177,76,10,"[('Salto in alto', '0.59 m', '0'), (""Salto con l'asta"", '1.73 m', '0'), ('Salto in lungo', '2.62 m', '0'), ('Salto triplo', '4.72 m', '0')]",False,,14,2,2,3,0,7,3,7,3
Onbekend,Abraham Vicente,5840373,17,Argentina,Man,490,Zonder specialiteit,19,1,15,160,56,10,[],False,,12,8,2,3,7,2,3,0,0
Onbekend,Abrahams Ray,5840517,18,Jamaica,Man,890,Zonder specialiteit,14,1,15,168,67,10,[],False,,20,4,2,2,2,3,1,0,0
Onbekend,Abram Ožbe,5775266,17,Slovenija,Man,1110,Werpers,20,1,15,190,94,10,"[('Getto del peso', '8 m', '29'), ('Lancio del disco', '28.1 m', '73'), ('Lancio del martello', '28.11 m', '40'), ('Giavellotto', '32.24 m', '133')]",False,,9,6,2,2,2,3,10,5,8
Onbekend,Abreu Felicidade,5838950,17,Portugal,Vrouw,480,Middenafstandslopers,18,1,15,161,56,10,"[('800 Metri', '2:46.69', '528'), ('1500 Metri', '5:29.98', '549'), ('3000 siepi', '17:41.69', '590')]",False,,8,6,8,3,3,1,6,4,5
400 meter horden,Acconcia Ylenia,4819518,43,Italia,Vrouw,13170,Sprinters,18,17,16,169,60,10,"[('100 Metri', '14.06 s', '789'), ('200 Metri', '28.08 s', '750'), ('400 piani', '1:03.86', '809'), ('110 ostacoli', '20.24 s', '776'), ('400 ostacoli', '1:13.01', '871')]",False,,18,0,0,14,0,0,0,9,9
Onbekend,Acedo Edith,5839484,16,España,Vrouw,1730,Springers,16,1,15,168,61,10,"[('Salto in alto', '0.68 m', '8'), (""Salto con l'asta"", '1.63 m', '41'), ('Salto in lungo', '2.41 m', '63'), ('Salto triplo', '4.7 m', '50')]",False,,19,2,2,1,3,9,0,9,5
Onbekend,Aceros Brais,5839142,21,Colombia,Man,160,Zonder specialiteit,18,1,15,183,83,10,[],False,,13,3,2,2,3,4,1,0,0
Onbekend,Acevedo Sydney,5785528,20,United States,Vrouw,1420,Langeafstandslopers,20,1,11,172,60,10,"[('5000 Metri', '20:21.07', '603'), ('10000 Metri', '44:22.24', '596'), ('Maratona', '3h:06:37.60', '633')]",False,,13,2,10,5,3,1,1,8,8
100 meter horden,Achour Nitisha,5183282,33,France,Vrouw,28050,Sprinters,19,11,17,164,52,10,"[('100 Metri', '13.38 s', '908'), ('200 Metri', '26.77 s', '868'), ('400 piani', '1:01.27', '909'), ('110 ostacoli', '18.19 s', '1028'), ('400 ostacoli', '1:08.70', '1013')]",False,,14,0,0,17,17,1,1,8,10
Onbekend,Acosta Nora,5802002,17,España,Vrouw,480,Meerkampers,15,1,14,179,75,10,"[('Pentathlon Women - 100 Metres Hurdles', '20.92 s', '656'), ('Pentathlon Women - High Jump', '0.58 m', '378'), ('Pentathlon Women - Shot Put', '5.97 m', '351'), ('Pentathlon Women - Long Jump', '2.55 m', '490'), ('Pentathlon Women - 800 Metres', '2:44.89', '573'), ('Heptathlon - 100 Metres Hurdles', '21.04 s', '639'), ('Heptathlon - High Jump', '0.57 m', '375'), ('Heptathlon - Shot Put', '5.89 m', '346'), ('Heptathlon - 200 Metres', '29.43 s', '514'), ('Heptathlon - Long Jump', '2.52 m', '484'), ('Heptathlon - Javelin Throw', '20.16 m', '425'), ('Heptathlon - 800 Metres', '2:44.33', '582'), ('Pentathlon Women', '2447 p', '490'), ('Heptathlon', '3366 p', '481')]",False,,8,7,1,8,3,4,2,5,7
5.000 meter,Ács Cintia,5237189,33,Magyarország,Vrouw,12260,Langeafstandslopers,20,13,19,177,54,10,"[('5000 Metri', '17:49.26', '934'), ('10000 Metri', '39:27.88', '892'), ('Maratona', '2h:44:44.58', '942')]",False,,18,0,16,11,0,1,0,9,7
Onbekend,Acuña Xavier,5838238,15,Costa Rica,Man,190,Zonder specialiteit,11,1,15,169,64,10,[],False,,6,1,3,4,7,2,0,0,0
Onbekend,Adalopoulos Polytimos,5806038,14,Hellas,Man,500,Middenafstandslopers,20,1,18,165,66,10,"[('800 Metri', '2:32.93', '531'), ('1500 Metri', '5:01.06', '549'), ('3000 siepi', '15:06.37', '531')]",False,,15,2,2,1,2,2,3,5,8
Onbekend,Adam Bradley,5783088,27,Great Britain,Man,1250,Snelwandelaars,15,1,11,187,97,10,"[('Marcia 10Km', '1h:03:48.92', '550'), ('Marcia 20Km', '2h:04:53.66', '543'), ('Marcia 50Km', '5h:18:04.47', '491')]",False,,16,1,10,2,3,1,1,8,4
