Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Harif,5727887,19,Malaysia,Man,960,Zonder specialiteit,12,1,14,174,72,[],False,,11,3,2,10,3,1,2,0,0
Onbekend,Aasen Raymond,5727586,18,Norge,Man,280,Zonder specialiteit,19,1,14,174,67,[],False,,13,1,7,2,1,3,2,0,0
Onbekend,Abarca Tatiana,5727587,19,El Salvador,Vrouw,480,Zonder specialiteit,13,1,15,178,69,[],False,,14,2,1,8,3,3,2,0,0
Onbekend,Abbate Donata,5728519,14,Italia,Vrouw,680,Zonder specialiteit,18,1,15,153,50,[],False,,7,1,3,2,1,10,1,0,0
Onbekend,Abdovic Rija,5727743,24,Bosna i Hercegovina,Vrouw,330,Zonder specialiteit,19,1,15,175,67,[],False,,12,3,6,0,7,2,1,0,0
Onbekend,Abdulrahman Ismail,5728297,15,Indonesia,Man,320,Zonder specialiteit,20,1,14,157,59,[],False,,14,2,7,2,0,2,3,0,0
Onbekend,Ābele Valērijs,5727855,19,Latvija,Man,1290,Zonder specialiteit,13,1,15,172,68,[],False,,20,3,2,2,8,8,5,0,0
Marathon,Abouelkassem Zahur,5083142,34,Miṣr,Man,19830,Langeafstandslopers,20,14,16,174,47,"[('5.000 meter', '15:06.79', '943', 9), ('10.000 meter', '35:12.18', '920', 9), ('Marathon', '2h:20:33.37', '1016', 9)]",False,,19,0,17,14,0,0,0,8,7
Onbekend,Abougrisha Eshe,5728609,16,Miṣr,Vrouw,200,Zonder specialiteit,14,1,15,158,52,[],False,,11,6,1,1,6,2,3,0,0
5.000 meter,Abrahams Hayden,5567769,18,Great Britain,Man,1500,Langeafstandslopers,20,3,11,184,93,"[('5.000 meter', '17:03.06', '645', 9), ('10.000 meter', '40:50.98', '543', 9), ('Marathon', '2h:46:15.36', '604', 9)]",False,,6,2,10,7,3,2,2,9,6
Discuswerpen,Acebo Sonia,4854291,40,España,Vrouw,6190,Werpers,16,15,20,176,68,"[('Kogelstoten', '10.14 m', '233', 8), ('Discuswerpen', '37.35 m', '301', 8), ('Kogelslingeren', '33.00 m', '264', 8), ('Speerwerpen', '31.07 m', '322', 8)]",False,,18,7,0,0,0,0,10,9,9
