Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarts Haico,5686092,16,Nederland,Man,90,Zonder specialiteit,20,1,15,162,60,[],False,,9,1,5,3,3,2,2,0,0
Onbekend,Abarbanel Yaniv,5684522,23,Yisra'el,Man,350,Zonder specialiteit,14,1,14,169,72,[],False,,11,3,8,7,4,3,3,0,0
Onbekend,Abaunza Guillem,5685706,16,España,Man,510,Zonder specialiteit,14,1,14,175,76,[],False,,17,2,7,0,3,2,1,0,0
Onbekend,Abbas Heqet,5684474,15,Miṣr,Vrouw,340,Zonder specialiteit,13,1,14,158,52,[],False,,14,2,2,8,3,3,1,0,0
Onbekend,Abdillah Agung,5684171,17,Malaysia,Man,950,Zonder specialiteit,20,1,15,185,84,[],False,,15,2,8,2,2,9,3,0,0
Onbekend,Āboliņa Laura,5685235,15,Latvija,Vrouw,320,Zonder specialiteit,20,1,15,147,42,[],False,,14,2,7,2,0,2,3,0,0
Onbekend,Abrahamsen Kirsten,5683729,20,Danmark,Vrouw,80,Zonder specialiteit,16,1,14,178,73,[],False,,11,1,2,2,2,2,3,0,0
Onbekend,Abreu Isaías,5675753,15,España,Man,490,Middenafstandslopers,14,1,15,183,82,"[('800 meter', '2:26.45', '647', 6), ('1.500 meter', '4:51.57', '635', 6), ('3.000 meter steeplechase', '14:28.40', '645', 6)]",False,,7,2,5,7,1,3,2,7,7
3.000 meter steeplechase,Abreu Virtudes,5081333,33,España,Vrouw,35440,Middenafstandslopers,20,11,17,178,61,"[('800 meter', '2:21.13', '949', 6), ('1.500 meter', '4:38.78', '971', 6), ('3.000 meter steeplechase', '15:03.17', '990', 6)]",False,,18,0,13,20,2,1,0,9,10
Onbekend,Acebo Rodrigo,5683710,16,España,Man,800,Zonder specialiteit,19,1,15,180,81,[],False,,19,2,4,0,1,3,2,0,0
Onbekend,Acevedo Irati,5686292,16,España,Vrouw,280,Zonder specialiteit,13,1,15,169,62,[],False,,10,3,2,1,8,2,3,0,0
Onbekend,Acosta Henry,5683748,17,Perú,Man,650,Zonder specialiteit,15,1,14,161,59,[],False,,18,6,6,1,3,1,5,0,0
Onbekend,Acuña Ximena,5684316,17,Perú,Vrouw,590,Zonder specialiteit,15,1,15,160,58,[],False,,18,5,1,3,1,6,3,0,0
Onbekend,Adame Dolors,5686467,17,España,Vrouw,990,Zonder specialiteit,18,1,14,163,56,[],False,,16,2,8,2,2,1,9,0,0
Onbekend,Adeleye Chizkiyahu,5685331,18,Yisra'el,Man,490,Zonder specialiteit,19,1,14,175,79,[],False,,15,3,2,0,1,8,6,0,0
800 meter,Adell Paula,5023060,34,España,Vrouw,23960,Middenafstandslopers,20,11,16,177,65,"[('800 meter', '2:18.96', '984', 6), ('1.500 meter', '4:41.20', '951', 6), ('3.000 meter steeplechase', '15:19.03', '950', 6)]",False,,20,0,11,19,0,0,8,12,10
Onbekend,Aden Janek,5685011,16,Deutschland,Man,160,Zonder specialiteit,13,1,14,176,79,[],False,,10,3,3,3,0,2,7,0,0
Onbekend,Adriani Svetlana,5686335,17,Italia,Vrouw,360,Zonder specialiteit,16,1,14,156,49,[],False,,11,2,3,3,1,3,8,0,0
Onbekend,Afanasyeva Venera,5683770,24,Belarus,Vrouw,410,Zonder specialiteit,14,1,14,156,49,[],False,,14,3,6,3,8,1,2,0,0
Onbekend,Agali Oladele,5685574,17,Nigeria,Man,970,Zonder specialiteit,13,1,15,168,71,[],False,,20,3,1,3,3,3,4,0,0
50 km snelwandelen,Aganzo Echedey,4993256,37,España,Man,19490,Snelwandelaars,11,12,17,180,71,"[('10 km snelwandelen', '56:26.49', '864', 6), ('20 km snelwandelen', '1h:49:05.51', '888', 6), ('50 km snelwandelen', '4h:26:27.71', '942', 6)]",False,,16,0,18,0,4,0,0,8,8
Onbekend,Aguilar Berta,5683833,17,Colombia,Vrouw,800,Zonder specialiteit,13,1,14,164,55,[],False,,15,3,1,3,3,3,10,0,0
Onbekend,Águilas Marina,5684751,14,España,Vrouw,650,Sprinters,15,1,14,151,48,"[('100 meter', '15.16 s', '594', 6), ('200 meter', '30.18 s', '562', 6), ('400 meter', '1:09.14', '605', 6), ('100 meter horden', '21.66 s', '600', 6), ('400 meter horden', '1:19.16', '673', 6)]",False,,9,3,0,9,3,1,2,5,6
Tienkamp,Aguilera Román,5012308,35,España,Man,9560,Meerkampers,18,14,14,182,73,"[('Vijfkamp Mannen - Verspringen', '4.99 m', '780', 6), ('Vijfkamp Mannen - Speerwerpen', '36.20 m', '581', 6), ('Vijfkamp Mannen - 200 meter', '25.36 s', '824', 6), ('Vijfkamp Mannen - Discuswerpen', '29.49 m', '497', 6), ('Vijfkamp Mannen - 1500 meter', '4:39.81', '682', 6), ('Tienkamp - 100 meter', '12.26 s', '883', 6), ('Tienkamp - Verspringen', '5.11 m', '799', 6), ('Tienkamp - Kogelstoten', '9.24 m', '523', 6), ('Tienkamp - Hoogspringen', '0.98 m', '583', 6), ('Tienkamp - 400 meter', '54.30 s', '958', 6), ('Tienkamp - 110 meter horden', '18.82 s', '845', 6), ('Tienkamp - Discuswerpen', '30.46 m', '513', 6), ('Tienkamp - Polsstokhoogspringen', '2.79 m', '588', 6), ('Tienkamp - Speerwerpen', '37.93 m', '609', 6), ('Tienkamp - 1500 meter', '4:33.35', '747', 6), ('Vijfkamp Mannen', '3364 p', '673', 6), ('Tienkamp', '7048 p', '705', 6)]",False,,15,10,0,14,0,6,0,8,10
Onbekend,Aguirre Diego,5675501,17,United States,Man,890,Zonder specialiteit,18,1,14,189,88,[],False,,16,8,3,2,9,1,1,0,0
Onbekend,Ahedo Iguázel,5685770,15,España,Vrouw,250,Zonder specialiteit,17,1,14,163,55,[],False,,6,3,2,4,2,5,8,0,0
Onbekend,Ahmed Andre,5684041,23,Norge,Man,1020,Zonder specialiteit,16,1,14,177,73,[],False,,18,4,7,9,3,5,1,0,0
Onbekend,Aho Jenna,5684075,21,Suomi,Vrouw,140,Zonder specialiteit,14,1,15,168,63,[],False,,13,3,3,2,2,2,2,0,0
Onbekend,Aiguillon Francois,5684485,24,Switzerland,Man,430,Zonder specialiteit,20,1,14,190,86,[],False,,10,8,3,2,8,1,3,0,0
Onbekend,Aimar Xavier,5676768,16,Argentina,Man,430,Sprinters,13,1,14,179,81,"[('100 meter', '14.14 s', '558', 6), ('200 meter', '28.43 s', '582', 6), ('400 meter', '1:03.05', '633', 6), ('110 meter horden', '21.33 s', '607', 6), ('400 meter horden', '1:12.65', '675', 6)]",False,,9,4,0,7,3,0,8,5,4
Onbekend,Aïssou Sami,5684172,22,Al-Jazā'ir,Man,560,Zonder specialiteit,17,1,14,168,72,[],False,,15,2,1,8,3,2,3,0,0
Onbekend,Aitken Ella,5683990,22,New Zealand,Vrouw,910,Zonder specialiteit,20,1,14,169,63,[],False,,16,1,3,5,3,8,9,0,0
