Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Äärilä Hanna,5766910,24,Suomi,Vrouw,900,Zonder specialiteit,20,1,15,173,65,1,[],False,,7,2,2,5,2,2,10,0,0
Onbekend,Ababou Maricor,5767209,24,Pilipinas,Vrouw,330,Zonder specialiteit,11,1,15,171,66,1,[],False,,10,3,3,8,3,6,3,0,0
Onbekend,Abarca Leire,5715148,18,España,Vrouw,630,Snelwandelaars,14,1,11,183,81,1,[],False,,18,2,0,3,2,6,2,5,3
Onbekend,Abbas Lior,5724555,19,Yisra'el,Man,2030,Sprinters,15,1,14,178,81,1,"[('100 Metri', '13.37 s', '705'), ('200 Metri', '26.76 s', '740'), ('400 piani', '59.2 s', '794'), ('110 ostacoli', '19.77 s', '802'), ('400 ostacoli', '1:08.20', '834')]",False,,11,3,2,10,9,2,2,10,7
Onbekend,Abdi Laurits,5693943,18,Danmark,Man,1350,Springers,20,1,15,185,89,1,"[('Salto in alto', '0.97 m', '185'), (""Salto con l'asta"", '2.63 m', '181'), ('Salto in lungo', '3.51 m', '166'), ('Salto triplo', '7.37 m', '199')]",False,,18,4,3,2,10,6,0,5,7
Onbekend,Abdilla Catherine,5767590,23,Malta,Vrouw,210,Zonder specialiteit,16,1,15,190,86,1,[],False,,9,3,5,7,1,1,6,0,0
Onbekend,Abdinovic Haris,5767195,24,Bosna i Hercegovina,Man,1060,Zonder specialiteit,14,1,15,178,86,1,[],False,,12,1,1,3,8,1,10,0,0
200 meter,Ābele Emīlija,5636856,18,Latvija,Vrouw,2190,Sprinters,20,1,16,168,75,1,"[('100 Metri', '14.16 s', '770'), ('200 Metri', '28.32 s', '728'), ('400 piani', '1:05.14', '759'), ('110 ostacoli', '20.4 s', '755'), ('400 ostacoli', '1:14.74', '815')]",False,,16,6,3,11,4,2,2,7,8
Tienkamp,Abercrombie Sam,5407630,26,Great Britain,Man,7320,Meerkampers,20,7,19,182,80,1,"[('Pentathlon Men - Long Jump', '4.8 m', '751'), ('Pentathlon Men - Javelin Throw', '32.58 m', '523'), ('Pentathlon Men - 200 Metres', '25.34 s', '827'), ('Pentathlon Men - Discus Throw', '25.33 m', '427'), ('Pentathlon Men - 1500 Metres', '4:37.60', '704'), ('Decathlon - 100 Metres', '12.4 s', '853'), ('Decathlon - Long Jump', '4.95 m', '774'), ('Decathlon - Shot Put', '7.1 m', '402'), ('Decathlon - High Jump', '1 m', '593'), ('Decathlon - 400 Metres', '55.47 s', '903'), ('Decathlon - 110 Metres Hurdles', '18.79 s', '850'), ('Decathlon - Discus Throw', '25.82 m', '435'), ('Decathlon - Pole Vault', '2.72 m', '574'), ('Decathlon - Javelin Throw', '33.18 m', '533'), ('Decathlon - 1500 Metres', '4:30.87', '772'), ('Pentathlon Men', '3232 p', '646'), ('Decathlon', '6689 p', '669')]",False,,11,5,3,14,3,6,2,11,7
Onbekend,Abitbol Célia,5755032,18,France,Vrouw,290,Zonder specialiteit,15,1,15,176,73,1,[],False,,14,2,2,3,5,6,2,0,0
