Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Ababou Bagwis,5777505,23,Pilipinas,Man,940,Zonder specialiteit,12,1,15,190,88,3,[],False,,17,1,9,3,1,0,1,0,0
Onbekend,Abarca Ana Rosa,5777099,17,Chile,Vrouw,810,Zonder specialiteit,15,1,15,157,57,3,[],False,,19,6,3,1,5,1,1,0,0
Onbekend,Abaza Nun,5778447,24,Miṣr,Man,310,Zonder specialiteit,13,1,15,183,85,3,[],False,,15,4,1,2,0,3,5,0,0
Speerwerpen,Abbaglio Filippo,5013806,36,Italia,Man,4640,Werpers,18,11,16,186,82,3,"[('Getto del peso', '12.11 m', '341'), ('Lancio del disco', '40.28 m', '355'), ('Lancio del martello', '39.61 m', '293'), ('Giavellotto', '45.82 m', '432')]",False,,14,9,0,3,0,0,10,10,11
Onbekend,Abbondanza Luigi,5749254,15,Italia,Man,850,Springers,19,1,14,164,71,3,"[('Salto in alto', '0.67 m', '0'), (""Salto con l'asta"", '2.1 m', '28'), ('Salto in lungo', '2.75 m', '23'), ('Salto triplo', '5.81 m', '34')]",False,,15,2,3,0,8,4,3,7,7
Onbekend,Abbott Devin,5733946,27,United States,Man,1760,Langeafstandslopers,15,1,11,165,62,3,"[('5000 Metri', '17:38.07', '555'), ('10000 Metri', '40:55.22', '538'), ('Maratona', '2h:45:39.00', '614')]",False,,12,3,9,3,3,1,2,9,9
Onbekend,Abidi Nicolas,5771622,14,France,Man,580,Snelwandelaars,10,1,15,152,55,3,"[('Marcia 10Km', '1h:03:04.01', '582'), ('Marcia 20Km', '2h:02:50.52', '588'), ('Marcia 50Km', '5h:12:56.14', '536')]",False,,11,3,9,2,2,6,3,6,5
100 meter,Abigail Hannah,5153033,34,Australia,Vrouw,13960,Sprinters,18,10,13,171,71,3,"[('100 Metri', '13.06 s', '965'), ('200 Metri', '26.32 s', '908'), ('400 piani', '1:01.07', '916'), ('110 ostacoli', '19.65 s', '848'), ('400 ostacoli', '1:12.21', '898')]",False,,20,10,0,17,0,0,0,10,10
Onbekend,Ablanedo Celina,5776263,17,España,Vrouw,950,Werpers,12,1,14,164,59,3,"[('Getto del peso', '6.48 m', '0'), ('Lancio del disco', '23.48 m', '0'), ('Lancio del martello', '20.59 m', '0'), ('Giavellotto', '19.92 m', '0')]",False,,14,8,1,2,5,3,3,8,8
Onbekend,Abolkan Kertu,5777469,21,Eesti,Vrouw,90,Zonder specialiteit,11,1,14,180,78,3,[],False,,10,3,5,3,3,1,3,0,0
Onbekend,Abouelkassem Abayomi,5777135,24,Miṣr,Man,120,Zonder specialiteit,14,1,14,185,81,3,[],False,,7,2,2,3,1,1,6,0,0
Onbekend,Abouzeid Funsani,5777587,17,Miṣr,Man,350,Zonder specialiteit,14,1,15,172,67,3,[],False,,15,3,1,1,6,6,1,0,0
Onbekend,Abrahamsson Ludvig,5775230,17,Sverige,Man,120,Zonder specialiteit,13,1,15,173,77,3,[],False,,10,0,2,2,3,6,2,0,0
Onbekend,Abramov Stanislav,5775169,23,Belarus,Man,90,Zonder specialiteit,17,1,14,179,72,3,[],False,,8,4,3,2,5,2,3,0,0
Onbekend,Abreu Oriana,5775365,17,Portugal,Vrouw,910,Zonder specialiteit,17,1,14,169,61,3,[],False,,19,6,7,0,1,3,2,0,0
Onbekend,Abreu Xavier,5767868,14,Uruguay,Man,770,Werpers,12,1,15,162,66,3,"[('Getto del peso', '4.23 m', '0'), ('Lancio del disco', '16.7 m', '0'), ('Lancio del martello', '15.7 m', '0'), ('Giavellotto', '18 m', '0')]",False,,19,3,4,2,1,5,6,5,5
Onbekend,Abrioux Victoire,5765772,15,France,Vrouw,730,Springers,19,1,15,169,67,3,"[('Salto in alto', '0.61 m', '0'), (""Salto con l'asta"", '1.43 m', '0'), ('Salto in lungo', '2.14 m', '5'), ('Salto triplo', '4.11 m', '0')]",False,,9,2,1,1,1,9,3,4,8
5.000 meter,Aceti Yuri,5573761,20,Italia,Man,830,Langeafstandslopers,20,4,19,191,99,3,"[('5000 Metri', '17:48.65', '528'), ('10000 Metri', '42:39.24', '423'), ('Maratona', '2h:55:40.75', '453')]",False,,10,3,1,9,3,1,1,7,6
Onbekend,Acevedo Sabina,5777282,17,Perú,Vrouw,650,Zonder specialiteit,16,1,15,159,57,3,[],False,,14,8,2,4,2,2,8,0,0
