Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abdala Arlene,5663122,25,Brasil,Vrouw,510,Werpers,15,1,11,179,72,"[('Kogelstoten', '6.53 m', '0', 5), ('Discuswerpen', '24.88 m', '8', 5), ('Kogelslingeren', '22.09 m', '0', 5), ('Speerwerpen', '21.62 m', '48', 5)]",False,,10,6,1,2,3,1,8,4,8
Onbekend,Abdullah Bunga,5720367,22,Malaysia,Vrouw,490,Zonder specialiteit,20,1,15,164,59,[],False,,16,1,6,2,7,1,1,0,0
Onbekend,Abel Simon,5719476,20,Danmark,Man,380,Zonder specialiteit,13,1,14,178,76,[],False,,8,7,2,1,3,2,8,0,0
Onbekend,Abiodun Olufunmilayo,5719391,19,Nigeria,Vrouw,370,Zonder specialiteit,16,1,14,180,70,[],False,,9,3,2,5,1,2,8,0,0
Onbekend,Aboucherouane Amina,5719678,17,Al-Maghrib,Vrouw,460,Zonder specialiteit,17,1,15,175,69,[],False,,9,1,3,2,9,3,6,0,0
Onbekend,Abougrisha Sharifa,5720571,18,Miṣr,Vrouw,1300,Zonder specialiteit,16,1,15,163,59,[],False,,16,2,7,2,10,2,3,0,0
Onbekend,Abrahamsen May,5720634,22,Norge,Vrouw,170,Zonder specialiteit,18,1,15,165,62,[],False,,10,1,1,2,2,1,7,0,0
Onbekend,Abulog Dian,5720435,19,Malaysia,Man,1000,Zonder specialiteit,19,1,15,173,77,[],False,,14,9,3,2,2,3,8,0,0
Onbekend,Aceituno Isidro,5720683,16,Perú,Man,940,Zonder specialiteit,18,1,15,174,76,[],False,,12,10,0,3,2,3,3,0,0
Onbekend,Aceros Jesus,5719694,15,Colombia,Man,330,Zonder specialiteit,13,1,14,178,73,[],False,,8,8,2,2,1,2,3,0,0
Onbekend,Acevedo Ángela,5720897,23,Costa Rica,Vrouw,1380,Zonder specialiteit,14,1,15,180,73,[],False,,20,4,2,3,2,3,9,0,0
Onbekend,Acharjee Assam Dharmanitya,5720101,18,India,Man,80,Zonder specialiteit,19,1,15,182,77,[],False,,9,3,5,1,2,3,2,0,0
Onbekend,Acosta Cindy,5720649,23,Costa Rica,Vrouw,1420,Zonder specialiteit,18,1,15,167,60,[],False,,19,3,1,0,0,10,2,0,0
Onbekend,Acuña Emilio,5719774,21,Chile,Man,860,Zonder specialiteit,14,1,14,170,78,[],False,,15,2,9,0,2,1,7,0,0
Onbekend,Adach Wojciech,5718857,17,Polska,Man,240,Zonder specialiteit,11,1,15,174,73,[],False,,11,4,1,2,2,7,3,0,0
Onbekend,Adamcová Gabriela,5719010,17,Česká republika,Vrouw,630,Zonder specialiteit,11,1,14,156,53,[],False,,11,2,4,2,2,9,3,0,0
Onbekend,Adams Calvin,5719796,17,New Zealand,Man,890,Zonder specialiteit,20,1,15,182,77,[],False,,10,0,10,2,2,3,1,0,0
Onbekend,Adelsward Olle,5720799,24,Sverige,Man,570,Zonder specialiteit,14,1,15,183,87,[],False,,15,3,0,1,5,3,8,0,0
Onbekend,Afamis Errikos,5720627,20,Cyprus,Man,500,Zonder specialiteit,16,1,15,186,84,[],False,,17,2,3,2,1,3,7,0,0
Onbekend,Affini Gioele,5718152,16,Italia,Man,1250,Zonder specialiteit,15,1,14,173,75,[],False,,19,2,4,1,1,9,0,0,0
Hoogspringen,Afonso Miguel,4849760,38,Portugal,Man,3800,Springers,11,12,18,179,108,"[('Hoogspringen', '1.08 m', '274', 6), ('Polsstokhoogspringen', '2.86 m', '249', 6), ('Verspringen', '4.00 m', '287', 6), ('Hinkstapspringen', '7.91 m', '255', 6)]",False,,8,0,0,0,5,10,0,8,10
Onbekend,Afonso Youri,5659494,16,France,Man,430,Zonder specialiteit,20,1,11,162,70,[],False,,8,2,8,2,8,3,2,0,0
