Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aase Marcus,5796930,22,Norge,Man,330,Zonder specialiteit,12,1,15,175,77,9,[],False,,12,1,3,2,3,6,7,0,0
Onbekend,Abadzija Aleksandar,5796767,22,Bosna i Hercegovina,Man,990,Zonder specialiteit,16,1,15,178,75,9,[],False,,15,1,5,10,1,2,5,0,0
Onbekend,Abarca Silvia,5797844,18,El Salvador,Vrouw,840,Zonder specialiteit,16,1,15,179,76,9,[],False,,14,10,5,3,2,0,3,0,0
Onbekend,Abaye Omusupe,5796735,18,Nigeria,Vrouw,220,Zonder specialiteit,14,1,15,163,55,9,[],False,,7,3,4,2,4,8,3,0,0
Onbekend,Abbas Dalila,5796790,23,Miṣr,Vrouw,690,Zonder specialiteit,14,1,15,175,67,9,[],False,,19,3,1,2,1,0,4,0,0
Onbekend,Abbate Alessandro,5703524,23,Italia,Man,1590,Sprinters,20,2,17,188,88,9,"[('100 Metri', '13.71 s', '640'), ('200 Metri', '27.51 s', '669'), ('400 piani', '1:01.14', '713'), ('110 ostacoli', '20.75 s', '680'), ('400 ostacoli', '1:10.86', '739')]",False,,15,3,3,9,2,2,0,10,4
Onbekend,Abe Kumiko,5796597,15,Nippon,Vrouw,1400,Zonder specialiteit,17,1,14,156,55,9,[],False,,17,2,9,3,2,9,1,0,0
Kogelslingeren,Abelairas Hernán,5205906,32,Argentina,Man,4580,Werpers,20,8,15,169,60,9,"[('Getto del peso', '7.52 m', '24'), ('Lancio del disco', '28.74 m', '88'), ('Lancio del martello', '28.65 m', '52'), ('Giavellotto', '33.28 m', '156')]",False,,16,2,1,3,0,6,11,11,10
Onbekend,Aben Elena,5798674,17,Nederland,Vrouw,580,Zonder specialiteit,12,1,15,177,69,9,[],False,,8,9,1,0,0,3,3,0,0
Onbekend,Abiodun Akanke,5798059,18,Nigeria,Vrouw,1040,Zonder specialiteit,19,1,15,175,69,9,[],False,,20,4,6,7,2,3,2,0,0
Onbekend,Āboliņa Elga,5797331,24,Latvija,Vrouw,1410,Zonder specialiteit,18,1,15,166,64,9,[],False,,19,2,2,2,3,10,2,0,0
Onbekend,Abolkan Lembitu,5796903,23,Eesti,Man,460,Zonder specialiteit,20,1,15,175,73,9,[],False,,8,1,9,2,1,2,2,0,0
Onbekend,Abrahamian Vilhelm,5797325,16,Sverige,Man,1200,Zonder specialiteit,16,1,15,156,55,9,[],False,,20,2,1,8,6,2,1,0,0
100 meter,Abrahams Patrice,5115009,34,Jamaica,Vrouw,16550,Sprinters,15,17,11,180,79,9,"[('100 Metri', '13.18 s', '943'), ('200 Metri', '26.5 s', '892'), ('400 piani', '1:01.44', '902'), ('110 ostacoli', '19.59 s', '855'), ('400 ostacoli', '1:12.29', '895')]",False,,12,8,0,16,0,0,0,10,8
Onbekend,Abrahamsen Tor,5799196,23,Norge,Man,260,Zonder specialiteit,13,1,15,187,84,9,[],False,,11,7,0,3,2,6,2,0,0
3.000 meter steeplechase,Abramović Mateja,5290946,29,Hrvatska,Vrouw,9580,Middenafstandslopers,20,12,15,176,77,9,"[('800 Metri', '2:26.04', '868'), ('1500 Metri', '4:51.12', '869'), ('3000 siepi', '15:12.78', '966')]",False,,18,2,14,13,3,3,2,9,10
Onbekend,Abu Samah Teruna,5797775,16,Malaysia,Man,920,Zonder specialiteit,11,1,15,185,85,9,[],False,,19,1,5,7,3,0,3,0,0
Onbekend,Aceituno Rolando,5797345,24,Perú,Man,60,Zonder specialiteit,15,1,15,164,61,9,[],False,,9,3,1,3,1,1,3,0,0
Onbekend,Aceska Tanja,5799587,17,FYR Makedonija,Vrouw,810,Zonder specialiteit,12,1,15,154,46,9,[],False,,19,1,1,1,2,3,4,0,0
Onbekend,Aceski Deyan,5799322,17,FYR Makedonija,Man,580,Zonder specialiteit,18,1,15,163,67,9,[],False,,8,9,2,2,1,4,1,0,0
Onbekend,Acevedo Josefa,5779781,17,Uruguay,Vrouw,1210,Middenafstandslopers,14,1,14,160,61,9,"[('800 Metri', '2:44.87', '558'), ('1500 Metri', '5:22.31', '612'), ('3000 siepi', '17:20.09', '645')]",False,,15,4,9,4,2,3,3,8,6
Onbekend,Acevedo Olivia,5799495,15,Chile,Vrouw,490,Zonder specialiteit,15,1,15,167,63,9,[],False,,11,9,4,2,3,5,0,0,0
Kogelstoten,Acosta Whitney,5508871,23,United States,Vrouw,3750,Werpers,20,7,16,168,65,9,"[('Getto del peso', '11.4 m', '333'), ('Lancio del disco', '39.55 m', '353'), ('Lancio del martello', '34.67 m', '307'), ('Giavellotto', '32.91 m', '375')]",False,,16,11,0,1,2,1,9,10,9
Onbekend,Adam Birgit,5797601,20,Lëtzebuerg,Vrouw,720,Zonder specialiteit,20,1,15,173,67,9,[],False,,18,0,3,7,3,2,1,0,0
Onbekend,Adamac Ljuba,5792841,14,Srbija,Man,340,Sprinters,13,1,15,164,65,9,"[('100 Metri', '14.56 s', '477'), ('200 Metri', '29.11 s', '518'), ('400 piani', '1:04.37', '578'), ('110 ostacoli', '21.49 s', '587'), ('400 ostacoli', '1:13.88', '631')]",False,,6,3,3,1,3,7,3,6,6
Onbekend,Adamus Jozef,5797744,15,Slovensko,Man,60,Zonder specialiteit,15,1,15,169,67,9,[],False,,6,0,4,2,0,2,3,0,0
Onbekend,Addcock Sally,5797911,17,New Zealand,Vrouw,620,Zonder specialiteit,20,1,15,160,51,9,[],False,,11,1,2,9,2,3,7,0,0
Onbekend,Adeleye Timna,5799310,21,Yisra'el,Vrouw,700,Zonder specialiteit,18,1,15,166,63,9,[],False,,17,7,1,0,2,7,5,0,0
Onbekend,Adeola Folashade,5799122,17,Nigeria,Vrouw,100,Zonder specialiteit,20,1,15,162,58,9,[],False,,12,2,3,1,2,2,2,0,0
Onbekend,Adesoji Akanni,5799324,18,Nigeria,Man,630,Zonder specialiteit,19,1,15,182,80,9,[],False,,17,6,7,3,6,3,2,0,0
Onbekend,Adolfsson Eva,5797879,21,Sverige,Vrouw,900,Zonder specialiteit,11,1,15,177,74,9,[],False,,11,2,5,1,3,2,10,0,0
