Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Dollah,5836371,18,Malaysia,Man,170,Zonder specialiteit,20,1,14,183,84,10,[],False,,12,3,1,2,6,1,3,0,0
Marathon,Aba Irén,5749086,18,Magyarország,Vrouw,2000,Langeafstandslopers,20,2,16,165,63,10,"[('5000 Metri', '20:10.01', '627'), ('10000 Metri', '43:41.95', '636'), ('Maratona', '2h:58:40.86', '745')]",False,,17,2,9,6,2,2,2,8,9
Onbekend,Abad Silvestre,5824283,17,México,Man,1130,Meerkampers,17,1,16,177,79,10,"[('Pentathlon Men - Long Jump', '3.2 m', '500'), ('Pentathlon Men - Javelin Throw', '21.32 m', '342'), ('Pentathlon Men - 200 Metres', '27.28 s', '622'), ('Pentathlon Men - Discus Throw', '16.41 m', '277'), ('Pentathlon Men - 1500 Metres', '4:53.41', '545'), ('Decathlon - 100 Metres', '13.62 s', '594'), ('Decathlon - Long Jump', '3.18 m', '496'), ('Decathlon - Shot Put', '3.97 m', '225'), ('Decathlon - High Jump', '0.6 m', '357'), ('Decathlon - 400 Metres', '1:00.43', '671'), ('Decathlon - 110 Metres Hurdles', '20.53 s', '605'), ('Decathlon - Discus Throw', '16.44 m', '277'), ('Decathlon - Pole Vault', '1.79 m', '377'), ('Decathlon - Javelin Throw', '21.42 m', '344'), ('Decathlon - 1500 Metres', '4:54.08', '539'), ('Pentathlon Men', '2286 p', '458'), ('Decathlon', '4483 p', '449')]",False,,12,2,1,10,2,3,2,8,6
Onbekend,Abancéns Martí,5792336,27,España,Man,1600,Sprinters,20,1,13,196,97,10,"[('100 Metri', '13.84 s', '614'), ('200 Metri', '27.64 s', '657'), ('400 piani', '1:00.92', '722'), ('110 ostacoli', '20.41 s', '722'), ('400 ostacoli', '1:09.93', '772')]",False,,14,4,1,10,10,2,0,6,5
Onbekend,Abdul Salam Ziana,5836906,22,Malaysia,Vrouw,1730,Zonder specialiteit,16,1,15,167,62,10,[],False,,20,8,0,9,1,3,2,0,0
Onbekend,Abella Mireia,5838526,18,Colombia,Vrouw,1150,Zonder specialiteit,11,1,15,172,66,10,[],False,,19,4,9,1,2,1,0,0,0
Onbekend,Abercrombie Mohammed,5838719,16,Great Britain,Man,420,Springers,10,1,15,177,76,10,[],False,,14,2,2,3,0,7,3,7,3
Onbekend,Abreu Felicidade,5838950,17,Portugal,Vrouw,470,Middenafstandslopers,18,1,15,161,55,10,[],False,,8,6,8,3,3,1,6,4,5
Onbekend,Abu Samah Embong,5836223,22,Malaysia,Man,1010,Zonder specialiteit,11,1,15,172,73,10,[],False,,13,1,10,2,1,2,3,0,0
Onbekend,Aceros Brais,5839142,21,Colombia,Man,160,Zonder specialiteit,17,1,15,183,83,10,[],False,,13,3,2,2,3,4,1,0,0
Onbekend,Aceski Lenka,5836864,19,FYR Makedonija,Man,210,Zonder specialiteit,11,1,15,181,77,10,[],False,,6,3,2,7,6,3,2,0,0
Onbekend,Acevedo Sydney,5785528,20,United States,Vrouw,1420,Langeafstandslopers,20,1,11,172,61,10,"[('5000 Metri', '20:20.38', '605'), ('10000 Metri', '44:20.42', '598'), ('Maratona', '3h:06:33.91', '633')]",False,,13,2,10,5,3,1,1,8,8
100 meter horden,Achour Nitisha,5183282,33,France,Vrouw,28030,Sprinters,19,11,17,164,51,10,"[('100 Metri', '13.4 s', '905'), ('200 Metri', '26.87 s', '858'), ('400 piani', '1:01.22', '911'), ('110 ostacoli', '18.08 s', '1042'), ('400 ostacoli', '1:08.68', '1013')]",False,,14,0,0,17,17,1,1,8,10
Onbekend,Ačimovič Branko,5825038,15,Srbija,Man,1220,Langeafstandslopers,19,1,16,181,83,10,"[('5000 Metri', '17:56.96', '506'), ('10000 Metri', '41:44.86', '483'), ('Maratona', '2h:49:49.76', '456')]",False,,14,2,10,3,2,3,7,5,8
Onbekend,Acosta Nora,5802002,17,España,Vrouw,490,Meerkampers,14,1,14,179,74,10,"[('Pentathlon Women - 100 Metres Hurdles', '20.92 s', '656'), ('Pentathlon Women - High Jump', '0.58 m', '378'), ('Pentathlon Women - Shot Put', '5.97 m', '351'), ('Pentathlon Women - Long Jump', '2.55 m', '490'), ('Pentathlon Women - 800 Metres', '2:44.89', '573'), ('Heptathlon - 100 Metres Hurdles', '21.04 s', '639'), ('Heptathlon - High Jump', '0.57 m', '375'), ('Heptathlon - Shot Put', '5.89 m', '346'), ('Heptathlon - 200 Metres', '29.43 s', '514'), ('Heptathlon - Long Jump', '2.52 m', '484'), ('Heptathlon - Javelin Throw', '20.16 m', '425'), ('Heptathlon - 800 Metres', '2:44.33', '582'), ('Pentathlon Women', '2447 p', '490'), ('Heptathlon', '3366 p', '481')]",False,,8,7,1,8,3,4,2,5,7
