Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abadía Darío,5695274,17,España,Man,270,Zonder specialiteit,14,1,15,181,81,[],False,,7,0,3,2,2,1,8,0,0
Onbekend,Abdou Rayan,5578265,18,France,Man,1390,Middenafstandslopers,20,2,14,190,93,"[('800 meter', '2:26.04', '655', 9), ('1.500 meter', '4:52.58', '626', 9), ('3.000 meter steeplechase', '14:14.35', '688', 9)]",False,,10,2,11,2,4,4,3,7,7
Onbekend,Abdulov Feliks,5695300,16,Rossiya,Man,1270,Zonder specialiteit,15,1,15,166,70,[],False,,20,2,3,3,9,2,3,0,0
Onbekend,Abdulov Vitaliy,5692946,16,Rossiya,Man,910,Zonder specialiteit,13,1,15,169,67,[],False,,19,1,8,0,2,2,2,0,0
Onbekend,Abdulova Varvara,5693541,19,Rossiya,Vrouw,1130,Zonder specialiteit,20,1,15,174,64,[],False,,8,1,9,0,9,6,1,0,0
Onbekend,Abdulrahim Rahmat,5693139,20,Indonesia,Man,540,Zonder specialiteit,16,1,15,180,79,[],False,,13,2,2,7,1,8,0,0,0
Onbekend,Abella Yvette,5695135,22,Colombia,Vrouw,840,Zonder specialiteit,19,1,15,169,64,[],False,,12,5,2,3,10,1,4,0,0
Onbekend,Abercrombie Lydia,5659293,17,Great Britain,Vrouw,650,Sprinters,20,1,16,157,60,"[('100 meter', '14.89 s', '642', 9), ('200 meter', '29.74 s', '601', 9), ('400 meter', '1:08.00', '649', 9), ('100 meter horden', '20.98 s', '684', 9), ('400 meter horden', '1:17.36', '732', 9)]",False,,13,2,2,8,6,1,3,7,4
Onbekend,Āboltiņš Rinalds,5693246,17,Latvija,Man,590,Zonder specialiteit,18,1,15,165,72,[],False,,13,1,8,2,4,8,1,0,0
Onbekend,Abourazzouk Amal,5694666,15,Al-Maghrib,Man,870,Zonder specialiteit,12,1,15,180,79,[],False,,10,1,3,6,3,10,2,0,0
Onbekend,Abrahamian Per,5694783,14,Sverige,Man,1120,Zonder specialiteit,17,1,15,163,64,[],False,,14,10,1,1,1,3,1,0,0
Onbekend,Abrahams Javaun,5692541,15,Jamaica,Man,1030,Zonder specialiteit,16,1,14,163,67,[],False,,11,10,2,2,1,2,2,0,0
Onbekend,Abram Zala,5692775,18,Slovenija,Vrouw,60,Zonder specialiteit,15,1,15,174,65,[],False,,8,1,3,2,2,2,3,0,0
Onbekend,Abramov Spartak,5693715,24,Rossiya,Man,1510,Zonder specialiteit,11,1,15,181,84,[],False,,20,1,3,2,10,4,6,0,0
Onbekend,Abramova Kira,5692445,22,Rossiya,Vrouw,980,Zonder specialiteit,17,1,14,185,75,[],False,,13,2,0,1,10,3,3,0,0
Onbekend,Aceituno David,5693324,15,Perú,Man,110,Zonder specialiteit,11,1,15,171,74,[],False,,8,1,5,3,6,1,5,0,0
Onbekend,Aceto Ermanno,5662291,17,Italia,Man,1280,Sprinters,19,1,13,185,86,"[('100 meter', '13.71 s', '640', 9), ('200 meter', '27.26 s', '693', 9), ('400 meter', '1:00.01', '760', 9), ('110 meter horden', '20.69 s', '687', 9), ('400 meter horden', '1:11.18', '728', 9)]",False,,10,4,2,10,2,1,3,8,7
Onbekend,Acevedo Tula,5692772,22,Perú,Vrouw,470,Zonder specialiteit,16,1,15,174,74,[],False,,17,1,6,2,3,1,3,0,0
Onbekend,Achard Nathan,5691196,17,France,Man,160,Zonder specialiteit,16,1,15,182,76,[],False,,9,1,3,7,3,0,2,0,0
Kogelslingeren,Acosta Angela,5212938,29,Colombia,Vrouw,24940,Werpers,20,11,17,164,59,"[('Kogelstoten', '15.72 m', '678', 8), ('Discuswerpen', '55.56 m', '730', 8), ('Kogelslingeren', '47.95 m', '645', 8), ('Speerwerpen', '44.23 m', '703', 8)]",False,,18,17,2,0,1,3,17,9,10
Onbekend,Acosta Leon,5695347,18,Uruguay,Man,1110,Zonder specialiteit,12,1,15,177,77,[],False,,18,9,3,8,3,2,2,0,0
Onbekend,Acuña Julian,5695348,20,Chile,Man,330,Zonder specialiteit,16,1,15,180,80,[],False,,8,1,8,3,3,1,3,0,0
Onbekend,Acuña Sandra,5695202,16,Perú,Vrouw,1330,Zonder specialiteit,19,1,15,158,55,[],False,,20,4,9,6,3,3,6,0,0
Onbekend,Adelsward Sanna,5694581,15,Sverige,Vrouw,930,Zonder specialiteit,20,1,15,166,60,[],False,,15,3,2,1,3,0,10,0,0
Onbekend,Adewunmi Olushola,5692917,23,Nigeria,Man,820,Zonder specialiteit,15,1,15,194,89,[],False,,7,3,3,9,2,7,8,0,0
Onbekend,Adiprasetyo Andryan,5692525,18,Indonesia,Man,690,Zonder specialiteit,20,1,14,173,71,[],False,,16,2,3,1,2,9,3,0,0
Onbekend,Aernout Kimberly,5692641,14,België,Vrouw,1210,Snelwandelaars,15,1,15,154,53,"[('10 km snelwandelen', '1h:10:15.59', '537', 8), ('20 km snelwandelen', '2h:20:46.50', '524', 8), ('50 km snelwandelen', '5h:48:54.62', '466', 8)]",False,,20,3,5,1,2,2,6,7,7
Onbekend,Aernouts Eefje,5651025,15,België,Vrouw,500,Middenafstandslopers,20,1,15,159,59,"[('800 meter', '2:43.38', '583', 9), ('1.500 meter', '5:23.25', '604', 9), ('3.000 meter steeplechase', '17:36.37', '604', 9)]",False,,13,4,6,7,0,4,1,6,7
Onbekend,Aganzo Arsenio,5675727,14,España,Man,720,Springers,16,1,15,179,79,"[('Hoogspringen', '0.89 m', '125', 8), ('Polsstokhoogspringen', '2.38 m', '110', 8), ('Verspringen', '3.66 m', '214', 8), ('Hinkstapspringen', '6.75 m', '133', 8)]",False,,11,1,1,5,4,9,3,6,6
Onbekend,Agarwal Abdhisayana,5695365,24,India,Man,1100,Zonder specialiteit,16,1,15,175,73,[],False,,19,1,2,2,3,4,9,0,0
Onbekend,Agger Marcus,5695125,19,Danmark,Man,1760,Zonder specialiteit,17,1,15,164,62,[],False,,20,5,2,1,10,2,2,0,0
Onbekend,Aggonas Rafail,5693884,19,Cyprus,Man,870,Zonder specialiteit,13,1,15,170,64,[],False,,9,10,2,2,2,1,6,0,0
Onbekend,Agnarsdóttir Hildibjörg,5693214,24,Ísland,Vrouw,580,Zonder specialiteit,19,1,15,185,82,[],False,,14,1,9,3,2,1,3,0,0
Onbekend,Agostinho Gervásio,5695042,17,Portugal,Man,710,Zonder specialiteit,18,1,15,181,79,[],False,,15,9,2,2,2,1,2,0,0
Onbekend,Agostini André,5643026,16,France,Man,720,Werpers,20,1,20,169,76,"[('Kogelstoten', '5.60 m', '0', 8), ('Discuswerpen', '22.44 m', '0', 8), ('Kogelslingeren', '21.57 m', '0', 8), ('Speerwerpen', '25.47 m', '0', 8)]",False,,9,0,3,3,1,1,8,7,7
Onbekend,Aguayo Domingo,5695478,16,España,Man,650,Zonder specialiteit,14,1,15,160,64,[],False,,18,6,2,3,0,1,4,0,0
Onbekend,Agüero Dolores,5693529,22,Argentina,Vrouw,1700,Zonder specialiteit,14,1,15,179,74,[],False,,20,3,2,10,0,1,3,0,0
Onbekend,Aguilar Alondra,5693540,23,México,Vrouw,860,Zonder specialiteit,17,1,15,167,69,[],False,,15,10,6,2,2,1,0,0,0
Onbekend,Agunbiade Adejola,5692557,24,Nigeria,Man,430,Zonder specialiteit,13,1,15,177,77,[],False,,10,2,9,3,2,1,3,0,0
Onbekend,Ahanfouf Fatima,5693170,18,Al-Maghrib,Vrouw,990,Zonder specialiteit,15,1,15,160,55,[],False,,15,2,9,2,4,9,3,0,0
Onbekend,Aharoni Naarah,5693680,16,Yisra'el,Vrouw,450,Zonder specialiteit,14,1,15,178,71,[],False,,17,3,1,3,3,1,3,0,0
Onbekend,Ahmad Izzat,5694888,23,Malaysia,Man,310,Zonder specialiteit,19,1,15,174,82,[],False,,13,1,1,1,8,1,3,0,0
Onbekend,Ahmad Putra,5693737,19,Malaysia,Man,830,Zonder specialiteit,20,1,15,182,83,[],False,,12,1,10,2,0,2,3,0,0
Onbekend,Ahmed Balki,5693889,16,India,Vrouw,340,Zonder specialiteit,12,1,15,164,60,[],False,,12,6,1,3,8,3,1,0,0
Onbekend,Ahtisaari Ville-Veikko,5627107,17,Suomi,Man,870,Snelwandelaars,20,2,18,191,91,"[('10 km snelwandelen', '1h:02:04.98', '624', 8), ('20 km snelwandelen', '2h:00:49.71', '632', 8), ('50 km snelwandelen', '5h:06:18.59', '593', 8)]",False,,11,2,10,3,3,1,3,5,6
Onbekend,Aishah Ismail Jaclyn,5692968,23,Malaysia,Vrouw,230,Zonder specialiteit,14,1,15,164,58,[],False,,7,3,8,2,2,3,2,0,0
Onbekend,Aissati Amal,5692916,16,Al-Maghrib,Man,1210,Zonder specialiteit,11,1,15,165,62,[],False,,17,3,10,2,1,1,1,0,0
Onbekend,Aizpeolea Asdrúbal,5694934,14,España,Man,650,Zonder specialiteit,16,1,15,163,62,[],False,,17,2,8,1,1,1,3,0,0
Onbekend,Akingbala Daurama,5693353,22,Nigeria,Vrouw,1000,Zonder specialiteit,14,1,15,176,67,[],False,,19,1,2,2,1,3,8,0,0
Onbekend,Akpoborie Omosede,5695333,18,Nigeria,Vrouw,300,Zonder specialiteit,16,1,15,176,73,[],False,,11,8,3,1,2,4,1,0,0
Onbekend,Alanović Velimir,5613494,17,Hrvatska,Man,610,Langeafstandslopers,20,1,15,178,86,"[('5.000 meter', '18:11.76', '468', 9), ('10.000 meter', '42:21.32', '443', 9), ('Marathon', '2h:53:44.06', '485', 9)]",False,,9,3,7,2,2,2,4,8,7
Onbekend,Alaoui Oscar,5684986,17,France,Man,170,Zonder specialiteit,17,1,14,185,82,[],False,,11,3,7,1,1,2,3,0,0
Onbekend,Alarcón Magaly,5693433,21,Perú,Vrouw,120,Zonder specialiteit,17,1,15,184,78,[],False,,11,6,2,3,3,3,1,0,0
Onbekend,Albin Romy,5693659,21,Österreich,Vrouw,350,Zonder specialiteit,15,1,15,182,75,[],False,,7,8,4,2,3,3,3,0,0
Onbekend,Albrektsen Marianne,5694942,16,Danmark,Vrouw,1230,Zonder specialiteit,17,1,15,159,56,[],False,,17,10,3,3,2,3,3,0,0
Onbekend,Alcaraz Reyes,5674282,16,España,Vrouw,900,Sprinters,17,1,14,170,61,"[('100 meter', '14.79 s', '660', 9), ('200 meter', '29.80 s', '596', 9), ('400 meter', '1:07.33', '675', 9), ('100 meter horden', '21.18 s', '660', 9), ('400 meter horden', '1:16.65', '756', 9)]",False,,7,3,3,9,3,3,2,7,7
Onbekend,Alcázar Rubén,5691135,16,España,Man,680,Werpers,11,1,15,171,71,"[('Kogelstoten', '6.89 m', '0', 8), ('Discuswerpen', '24.64 m', '0', 8), ('Kogelslingeren', '23.64 m', '0', 8), ('Speerwerpen', '26.32 m', '3', 8)]",False,,17,7,1,3,1,3,7,5,4
Onbekend,Alcívar Lola,5693348,20,Ecuador,Vrouw,300,Zonder specialiteit,20,1,15,172,66,[],False,,6,8,3,2,2,1,3,0,0
Onbekend,Aleksanderak Dagmara,5694739,17,Polska,Vrouw,980,Langeafstandslopers,12,1,15,162,63,"[('5.000 meter', '20:51.69', '536', 9), ('10.000 meter', '45:17.97', '540', 9), ('Marathon', '3h:09:33.57', '591', 9)]",False,,11,1,10,1,1,2,1,6,7
Onbekend,Alexander Francesca,5693444,23,New Zealand,Vrouw,1540,Zonder specialiteit,15,1,15,186,82,[],False,,20,10,3,3,1,0,3,0,0
Onbekend,Alexandrov Mikhail,5694282,15,Rossiya,Man,170,Zonder specialiteit,17,1,15,159,61,[],False,,8,3,3,3,2,2,7,0,0
Onbekend,Alfaro Karla,5692551,20,Costa Rica,Vrouw,540,Zonder specialiteit,11,1,15,183,75,[],False,,13,1,9,3,3,2,3,0,0
Onbekend,Alger Michael,5695160,19,Pilipinas,Man,90,Zonder specialiteit,12,1,15,173,72,[],False,,8,4,3,4,3,5,4,0,0
Onbekend,Algisi Emiliana,5694189,17,Italia,Vrouw,1780,Snelwandelaars,17,1,15,176,70,[],False,,11,2,10,1,9,2,1,6,9
Onbekend,Alippi Ercole,5694773,16,Italia,Man,370,Werpers,16,1,15,168,73,[],False,,7,4,2,2,4,2,8,4,5
Onbekend,Allain Tiphaine,5684239,14,France,Vrouw,950,Sprinters,15,1,15,157,52,"[('100 meter', '15.00 s', '622', 9), ('200 meter', '30.21 s', '559', 9), ('400 meter', '1:08.13', '644', 9), ('100 meter horden', '21.32 s', '642', 9), ('400 meter horden', '1:18.89', '682', 9)]",False,,15,2,2,9,2,6,2,7,6
Onbekend,Allan Gabriel,5675096,15,Great Britain,Man,680,Middenafstandslopers,19,1,13,158,63,"[('800 meter', '2:32.89', '532', 9), ('1.500 meter', '4:59.70', '562', 9), ('3.000 meter steeplechase', '14:56.93', '559', 9)]",False,,18,5,7,2,2,3,2,4,5
Hoogspringen,Allemand Antonin,4825904,38,France,Man,11150,Springers,17,16,17,190,68,"[('Hoogspringen', '1.43 m', '549', 8), ('Polsstokhoogspringen', '3.75 m', '506', 8), ('Verspringen', '5.07 m', '519', 8), ('Hinkstapspringen', '9.92 m', '467', 8)]",False,,18,0,0,0,7,14,0,9,8
Onbekend,Allietto Tamara,5661749,17,Italia,Vrouw,1260,Snelwandelaars,19,1,15,159,64,"[('10 km snelwandelen', '1h:10:01.88', '546', 8), ('20 km snelwandelen', '2h:22:16.92', '495', 8), ('50 km snelwandelen', '5h:53:44.80', '428', 8)]",False,,15,2,2,2,10,6,3,6,6
Onbekend,Alonso María,5694893,23,Costa Rica,Vrouw,1230,Zonder specialiteit,11,1,15,168,63,[],False,,18,2,2,10,3,1,2,0,0
Onbekend,Alpízar Jimena,5692472,15,Costa Rica,Vrouw,910,Zonder specialiteit,17,1,14,165,60,[],False,,16,1,3,3,10,3,0,0,0
Onbekend,Alsina Elio,5694066,15,España,Man,140,Zonder specialiteit,20,1,15,176,75,[],False,,12,5,3,4,3,1,3,0,0
1.500 meter,Altamirano Magtanggol,5532894,21,Pilipinas,Man,1430,Middenafstandslopers,20,2,14,177,67,"[('800 meter', '2:23.96', '692', 9), ('1.500 meter', '4:40.63', '734', 9), ('3.000 meter steeplechase', '14:20.15', '670', 9)]",False,,18,3,5,9,3,3,1,7,8
Onbekend,Altosaar Mait,5693471,22,Eesti,Man,1650,Zonder specialiteit,20,1,15,174,77,[],False,,19,2,10,2,3,8,1,0,0
Onbekend,Altunkalem Hamdullah,5695357,22,Türkiye,Man,160,Zonder specialiteit,18,1,15,189,91,[],False,,13,2,5,2,3,2,1,0,0
