Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aab Malle,5819933,16,Eesti,Vrouw,820,Zonder specialiteit,20,1,15,157,58,5,[],False,,18,3,2,2,3,2,8,0,0
Onbekend,Abarbanel Bithiah,5819159,17,Yisra'el,Vrouw,840,Zonder specialiteit,17,1,15,172,68,5,[],False,,7,1,1,2,0,2,10,0,0
Onbekend,Abbey Ehizemen,5818671,19,Nigeria,Vrouw,740,Zonder specialiteit,14,1,14,177,70,5,[],False,,6,2,10,2,5,0,4,0,0
Onbekend,Abbott Gregory,5810667,17,United States,Man,1420,Meerkampers,13,1,15,167,71,5,"[('Pentathlon Men - Long Jump', '2.84 m', '444'), ('Pentathlon Men - Javelin Throw', '18.3 m', '293'), ('Pentathlon Men - 200 Metres', '27.4 s', '609'), ('Pentathlon Men - Discus Throw', '14.13 m', '238'), ('Pentathlon Men - 1500 Metres', '4:51.97', '560'), ('Decathlon - 100 Metres', '13.71 s', '574'), ('Decathlon - Long Jump', '2.86 m', '447'), ('Decathlon - Shot Put', '3.41 m', '193'), ('Decathlon - High Jump', '0.48 m', '283'), ('Decathlon - 400 Metres', '1:00.93', '648'), ('Decathlon - 110 Metres Hurdles', '20.67 s', '585'), ('Decathlon - Discus Throw', '14.13 m', '238'), ('Decathlon - Pole Vault', '1.54 m', '325'), ('Decathlon - Javelin Throw', '18.25 m', '293'), ('Decathlon - 1500 Metres', '4:51.45', '565'), ('Pentathlon Men', '2143 p', '429'), ('Decathlon', '4150 p', '415')]",False,,10,3,2,10,2,1,1,9,5
Onbekend,Abdillah Muda,5818946,19,Malaysia,Man,490,Zonder specialiteit,17,1,15,187,86,5,[],False,,12,3,8,2,3,2,8,0,0
Onbekend,Abdulov Georgiy,5820087,21,Rossiya,Man,390,Zonder specialiteit,13,1,15,189,89,5,[],False,,12,2,7,7,2,1,6,0,0
Onbekend,Abercrombie Eve,5778743,17,Great Britain,Vrouw,820,Middenafstandslopers,19,1,13,164,62,5,"[('800 Metri', '2:42.58', '596'), ('1500 Metri', '5:21.93', '615'), ('3000 siepi', '17:31.02', '617')]",False,,13,2,6,9,3,2,1,6,6
Onbekend,Abercrombie Joseph,5778751,27,Great Britain,Man,2380,Snelwandelaars,14,1,14,169,75,5,"[('Marcia 10Km', '1h:01:13.23', '661'), ('Marcia 20Km', '1h:58:54.12', '674'), ('Marcia 50Km', '5h:04:23.79', '610')]",False,,15,3,10,3,10,2,3,9,3
Onbekend,Abeyta Lorién,5756975,16,España,Man,1300,Meerkampers,19,1,14,183,85,5,"[('Pentathlon Men - Long Jump', '2.81 m', '438'), ('Pentathlon Men - Javelin Throw', '19.05 m', '306'), ('Pentathlon Men - 200 Metres', '29.02 s', '439'), ('Pentathlon Men - Discus Throw', '16.07 m', '271'), ('Pentathlon Men - 1500 Metres', '5:07.99', '398'), ('Decathlon - 100 Metres', '14.51 s', '404'), ('Decathlon - Long Jump', '2.82 m', '440'), ('Decathlon - Shot Put', '4.37 m', '247'), ('Decathlon - High Jump', '0.76 m', '450'), ('Decathlon - 400 Metres', '1:04.43', '484'), ('Decathlon - 110 Metres Hurdles', '21.65 s', '446'), ('Decathlon - Discus Throw', '15.99 m', '269'), ('Decathlon - Pole Vault', '1.95 m', '410'), ('Decathlon - Javelin Throw', '18.95 m', '304'), ('Decathlon - 1500 Metres', '5:07.26', '406'), ('Pentathlon Men', '1852 p', '370'), ('Decathlon', '3860 p', '386')]",False,,19,4,2,2,2,8,1,5,8
Kogelstoten,Abrahams Veronica,5700629,20,Jamaica,Vrouw,2280,Werpers,20,2,16,182,70,5,"[('Getto del peso', '9.34 m', '169'), ('Lancio del disco', '33.14 m', '202'), ('Lancio del martello', '29.54 m', '176'), ('Giavellotto', '29.89 m', '288')]",False,,17,6,3,6,2,2,10,9,6
Onbekend,Abrahamsen Arne,5819152,17,Norge,Man,140,Zonder specialiteit,17,1,15,180,81,5,[],False,,11,5,3,1,6,3,2,0,0
Onbekend,Abramov Ivan,5821022,16,Rossiya,Man,850,Zonder specialiteit,17,1,15,163,61,5,[],False,,12,2,9,3,3,8,0,0,0
Onbekend,Abramski Sheth,5788973,18,Yisra'el,Man,830,Meerkampers,20,1,15,186,91,5,"[('Pentathlon Men - Long Jump', '2.22 m', '346'), ('Pentathlon Men - Javelin Throw', '24.58 m', '395'), ('Pentathlon Men - 200 Metres', '29.08 s', '432'), ('Pentathlon Men - Discus Throw', '19.15 m', '323'), ('Pentathlon Men - 1500 Metres', '5:05.55', '423'), ('Decathlon - 100 Metres', '14.52 s', '400'), ('Decathlon - Long Jump', '2.24 m', '350'), ('Decathlon - Shot Put', '5.05 m', '285'), ('Decathlon - High Jump', '0.56 m', '333'), ('Decathlon - 400 Metres', '1:04.15', '497'), ('Decathlon - 110 Metres Hurdles', '21.57 s', '458'), ('Decathlon - Discus Throw', '19.28 m', '325'), ('Decathlon - Pole Vault', '1.47 m', '309'), ('Decathlon - Javelin Throw', '24.31 m', '390'), ('Decathlon - 1500 Metres', '5:05.29', '425'), ('Pentathlon Men', '1917 p', '384'), ('Decathlon', '3772 p', '377')]",False,,18,1,3,3,3,3,6,4,8
Hinkstapspringen,Abrantes Gil,5540123,24,Portugal,Man,6850,Springers,20,4,16,175,73,5,"[('Salto in alto', '1.27 m', '420'), (""Salto con l'asta"", '3.54 m', '445'), ('Salto in lungo', '4.93 m', '467'), ('Salto triplo', '9.75 m', '445')]",False,,20,1,1,3,10,14,2,8,7
Onbekend,Abrantes Vitória,5806981,15,Portugal,Vrouw,900,Middenafstandslopers,16,1,15,171,69,5,"[('800 Metri', '2:49.20', '487'), ('1500 Metri', '5:38.68', '477'), ('3000 siepi', '18:00.35', '543')]",False,,15,6,1,2,1,8,5,8,6
Onbekend,Abundis Dagoberto,5819376,21,México,Man,180,Zonder specialiteit,19,1,15,186,83,5,[],False,,7,6,2,1,3,6,2,0,0
Onbekend,Aceituno Mikel,5819092,15,España,Man,420,Zonder specialiteit,15,1,15,179,77,5,[],False,,16,1,7,3,1,2,0,0,0
Onbekend,Acerbi Pietro,5801570,17,Italia,Man,980,Meerkampers,18,1,13,174,79,5,"[('Pentathlon Men - Long Jump', '3.37 m', '526'), ('Pentathlon Men - Javelin Throw', '19.67 m', '316'), ('Pentathlon Men - 200 Metres', '27.5 s', '599'), ('Pentathlon Men - Discus Throw', '13.91 m', '234'), ('Pentathlon Men - 1500 Metres', '4:55.96', '520'), ('Decathlon - 100 Metres', '13.77 s', '560'), ('Decathlon - Long Jump', '3.39 m', '530'), ('Decathlon - Shot Put', '2.72 m', '154'), ('Decathlon - High Jump', '0.67 m', '396'), ('Decathlon - 400 Metres', '1:01.36', '628'), ('Decathlon - 110 Metres Hurdles', '20.43 s', '619'), ('Decathlon - Discus Throw', '13.83 m', '233'), ('Decathlon - Pole Vault', '2 m', '422'), ('Decathlon - Javelin Throw', '19.57 m', '314'), ('Decathlon - 1500 Metres', '4:56.67', '512'), ('Pentathlon Men', '2194 p', '439'), ('Decathlon', '4366 p', '437')]",False,,8,1,1,10,7,3,1,6,7
Onbekend,Aceros Luna,5818919,20,Colombia,Vrouw,150,Zonder specialiteit,18,1,14,176,71,5,[],False,,12,5,4,2,4,2,5,0,0
Onbekend,Aceska Lidija,5821888,20,FYR Makedonija,Vrouw,150,Zonder specialiteit,17,1,15,183,78,5,[],False,,12,2,3,1,5,0,1,0,0
Onbekend,Acevedo Matilde,5795985,18,España,Vrouw,1650,Werpers,18,1,14,160,57,5,"[('Getto del peso', '7.75 m', '42'), ('Lancio del disco', '27.86 m', '78'), ('Lancio del martello', '24.32 m', '43'), ('Giavellotto', '24.54 m', '133')]",False,,10,10,0,9,3,2,6,4,8
Onbekend,Acevska Ekaterina,5818955,16,FYR Makedonija,Vrouw,590,Zonder specialiteit,11,1,14,179,72,5,[],False,,16,8,3,1,2,2,3,0,0
Onbekend,Achami Saïd,5819506,16,Al-Maghrib,Man,650,Zonder specialiteit,11,1,15,182,78,5,[],False,,18,3,3,2,3,5,2,0,0
3.000 meter steeplechase,Acuña Aina,5570688,24,España,Vrouw,5230,Middenafstandslopers,20,4,14,187,79,5,"[('800 Metri', '2:30.86', '789'), ('1500 Metri', '5:02.86', '772'), ('3000 siepi', '15:44.28', '886')]",False,,16,2,11,13,2,3,1,7,10
Onbekend,Acuña Veronica,5819229,19,Colombia,Vrouw,200,Zonder specialiteit,20,1,15,169,61,5,[],False,,13,3,6,2,3,3,3,0,0
