Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aaen Jonas,5728822,19,Danmark,Man,1600,Sprinters,15,1,11,183,86,1,"[('100 Metri', '13.64 s', '654'), ('200 Metri', '27.08 s', '710'), ('400 piani', '1:00.41', '743'), ('110 ostacoli', '20.63 s', '695'), ('400 ostacoli', '1:10.53', '751')]",False,,17,8,3,9,3,3,2,8,7
Onbekend,Aba Beatrix,5806526,15,Magyarország,Vrouw,610,Zonder specialiteit,12,1,14,165,61,1,[],False,,18,2,2,3,2,3,5,0,0
Onbekend,Abano Marisa,5671977,18,Italia,Vrouw,1800,Springers,20,2,15,175,81,1,"[('Salto in alto', '0.92 m', '213'), (""Salto con l'asta"", '2.1 m', '218'), ('Salto in lungo', '3.44 m', '337'), ('Salto triplo', '6.09 m', '235')]",False,,15,3,1,9,5,10,3,7,5
Onbekend,Abascal Úrsula,5695113,18,España,Vrouw,1270,Meerkampers,17,1,16,166,68,1,"[('Pentathlon Women - 100 Metres Hurdles', '21.53 s', '572'), ('Pentathlon Women - High Jump', '0.63 m', '411'), ('Pentathlon Women - Shot Put', '2.77 m', '162'), ('Pentathlon Women - Long Jump', '2.59 m', '497'), ('Pentathlon Women - 800 Metres', '2:48.46', '509'), ('Heptathlon - 100 Metres Hurdles', '21.48 s', '580'), ('Heptathlon - High Jump', '0.62 m', '405'), ('Heptathlon - Shot Put', '2.78 m', '163'), ('Heptathlon - 200 Metres', '30.57 s', '399'), ('Heptathlon - Long Jump', '2.56 m', '492'), ('Heptathlon - Javelin Throw', '12.07 m', '254'), ('Heptathlon - 800 Metres', '2:48.11', '515'), ('Pentathlon Women', '2151 p', '430'), ('Heptathlon', '2808 p', '401')]",False,,10,2,1,8,1,10,4,4,3
Onbekend,Abaye Baina,5805325,24,Nigeria,Vrouw,60,Zonder specialiteit,18,1,14,185,78,1,[],False,,9,2,1,1,2,1,3,0,0
Onbekend,Abdulov Andrey,5808456,23,Rossiya,Man,410,Zonder specialiteit,16,1,15,170,70,1,[],False,,10,2,7,0,8,1,4,0,0
Onbekend,Abelenda Hermosa,5808176,22,Uruguay,Vrouw,1440,Zonder specialiteit,13,1,15,176,74,1,[],False,,18,2,5,10,2,3,2,0,0
Onbekend,Abercrombie Keir,5739449,20,Great Britain,Man,840,Snelwandelaars,11,1,11,164,77,1,"[('Marcia 10Km', '1h:02:01.10', '626'), ('Marcia 20Km', '2h:00:39.66', '635'), ('Marcia 50Km', '5h:10:35.88', '556')]",False,,7,2,8,8,4,1,2,4,9
Onbekend,Āboltiņš Arvīds,5808504,24,Latvija,Man,1020,Zonder specialiteit,15,1,15,182,84,1,[],False,,19,2,3,3,1,1,8,0,0
800 meter,Abrahamian Joakim,5732528,25,Sverige,Man,1090,Middenafstandslopers,20,2,14,176,72,1,"[('800 Metri', '2:24.55', '682'), ('1500 Metri', '4:47.49', '672'), ('3000 siepi', '14:14.04', '689')]",False,,12,1,10,6,1,1,1,5,3
