Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abacha Ayo,5852305,21,Nigeria,Vrouw,220,Zonder specialiteit,17,1,15,170,61,4,[],False,,10,3,7,1,1,1,3,0,0
Onbekend,Abdija Jusuf,5851706,21,Bosna i Hercegovina,Man,280,Zonder specialiteit,19,1,14,179,78,4,[],False,,15,1,4,1,3,2,3,0,0
1.500 meter,Abela Paul,5737405,28,Malta,Man,2360,Middenafstandslopers,19,2,11,179,79,4,"[('800 Metri', '2:25.21', '669'), ('1500 Metri', '4:40.24', '738'), ('3000 siepi', '14:08.37', '706')]",False,,17,1,11,3,2,1,1,10,6
Onbekend,Abelski Malachi,5851643,16,Yisra'el,Man,530,Zonder specialiteit,13,1,14,176,73,4,[],False,,9,9,2,1,2,1,2,0,0
Onbekend,Abougrisha Nuru,5852489,16,Miṣr,Man,730,Zonder specialiteit,14,1,15,173,77,4,[],False,,16,6,3,2,0,8,8,0,0
5.000 meter,Abrahams Michael,5115020,37,Jamaica,Man,23920,Langeafstandslopers,12,19,15,172,78,4,"[('5000 Metri', '15:48.95', '835'), ('10000 Metri', '37:23.83', '774'), ('Maratona', '2h:31:26.28', '761')]",False,,14,0,15,3,0,0,0,12,6
Onbekend,Acedera Jesús María,5854300,14,España,Man,880,Zonder specialiteit,11,1,15,170,69,4,[],False,,12,10,0,2,1,6,2,0,0
Onbekend,Aceros Ruth,5852455,24,Colombia,Vrouw,480,Zonder specialiteit,11,1,15,168,66,4,[],False,,17,3,3,3,2,2,1,0,0
Onbekend,Aceti Rosanna,5774564,16,Italia,Vrouw,510,Springers,15,1,15,173,75,4,"[('Salto in alto', '0.65 m', '0'), (""Salto con l'asta"", '1.59 m', '26'), ('Salto in lungo', '2.36 m', '50'), ('Salto triplo', '4.46 m', '18')]",False,,14,2,3,2,3,7,1,6,6
Onbekend,Acevedo Yocelin,5853901,20,Costa Rica,Vrouw,990,Zonder specialiteit,14,1,15,175,71,4,[],False,,12,3,3,3,10,3,0,0,0
800 meter,Acharya Prabhakaran,5752425,26,India,Man,1950,Middenafstandslopers,14,2,14,177,80,4,"[('800 Metri', '2:19.69', '768'), ('1500 Metri', '4:43.85', '705'), ('3000 siepi', '14:05.93', '713')]",False,,20,1,9,9,1,3,6,6,6
Onbekend,Acil Karim,5851313,24,Switzerland,Man,110,Zonder specialiteit,15,1,14,178,81,4,[],False,,11,5,0,4,5,3,0,0,0
Onbekend,Acimi Islem,5854884,16,Al-Jazā'ir,Man,1120,Zonder specialiteit,11,1,15,176,71,4,[],False,,17,2,2,2,2,10,3,0,0
Onbekend,Acosta Angela,5853867,22,Chile,Vrouw,1950,Zonder specialiteit,12,1,15,177,69,4,[],False,,20,7,1,0,3,10,6,0,0
Onbekend,Acosta Cristóbal,5808947,17,España,Man,600,Springers,20,1,14,176,81,4,"[('Salto in alto', '0.54 m', '0'), (""Salto con l'asta"", '1.54 m', '0'), ('Salto in lungo', '2.31 m', '0'), ('Salto triplo', '4.22 m', '0')]",False,,16,6,1,2,1,4,1,8,4
Onbekend,Acosta Ezequiel,5852234,20,Costa Rica,Man,610,Zonder specialiteit,12,1,15,178,75,4,[],False,,12,0,3,3,4,9,3,0,0
Onbekend,Adam Marie,5846114,15,France,Vrouw,600,Meerkampers,15,1,15,174,70,4,"[('Pentathlon Women - 100 Metres Hurdles', '21.68 s', '553'), ('Pentathlon Women - High Jump', '0.34 m', '223'), ('Pentathlon Women - Shot Put', '4.15 m', '244'), ('Pentathlon Women - Long Jump', '1.72 m', '330'), ('Pentathlon Women - 800 Metres', '2:48.48', '509'), ('Heptathlon - 100 Metres Hurdles', '21.78 s', '539'), ('Heptathlon - High Jump', '0.34 m', '223'), ('Heptathlon - Shot Put', '4.18 m', '246'), ('Heptathlon - 200 Metres', '30.67 s', '390'), ('Heptathlon - Long Jump', '1.74 m', '334'), ('Heptathlon - Javelin Throw', '15.89 m', '335'), ('Heptathlon - 800 Metres', '2:48.53', '508'), ('Pentathlon Women', '1857 p', '372'), ('Heptathlon', '2573 p', '368')]",False,,17,3,1,6,1,2,6,6,3
Onbekend,Adami Abby,5851735,15,Malta,Vrouw,150,Zonder specialiteit,19,1,15,161,57,4,[],False,,8,3,1,5,2,6,5,0,0
Onbekend,Adamović Kosana,5852584,16,Srbija,Vrouw,310,Zonder specialiteit,17,1,15,160,54,4,[],False,,11,2,2,1,3,8,3,0,0
Onbekend,Ādamsone Dzidra,5852677,15,Latvija,Vrouw,330,Zonder specialiteit,18,1,15,163,55,4,[],False,,15,0,3,6,3,3,1,0,0
