Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aasen Torill,5697212,19,Norge,Vrouw,660,Zonder specialiteit,20,1,14,168,66,[],False,,8,2,3,8,6,8,3,0,0
Onbekend,Aavikko Olavi,5699083,17,Suomi,Man,900,Zonder specialiteit,11,1,14,191,87,[],False,,15,2,1,10,1,2,1,0,0
Onbekend,Abarca Óscar,5698641,19,El Salvador,Man,720,Zonder specialiteit,15,1,14,183,83,[],False,,10,4,8,1,3,1,9,0,0
Onbekend,Abdelaziz Ishaq,5696987,17,Miṣr,Man,740,Zonder specialiteit,15,1,14,174,69,[],False,,18,6,1,7,1,4,3,0,0
Onbekend,Abdillah Mamat,5699142,23,Malaysia,Man,160,Zonder specialiteit,12,1,15,174,77,[],False,,12,2,5,3,5,2,1,0,0
Onbekend,Aben Joeri,5623406,17,Nederland,Man,1970,Springers,20,1,15,194,103,"[('Hoogspringen', '0.86 m', '102', 10), ('Polsstokhoogspringen', '2.05 m', '14', 10), ('Verspringen', '3.20 m', '114', 10), ('Hinkstapspringen', '5.54 m', '6', 10)]",False,,17,1,9,4,1,10,1,8,7
Verspringen,Abós Gala,5527484,22,España,Vrouw,2450,Springers,20,3,17,175,67,"[('Hoogspringen', '0.79 m', '104', 10), ('Polsstokhoogspringen', '1.92 m', '151', 10), ('Verspringen', '3.06 m', '237', 10), ('Hinkstapspringen', '5.65 m', '177', 10)]",False,,20,1,0,5,5,7,2,10,9
Onbekend,Abrahams Kyle,5587518,17,Great Britain,Man,1690,Sprinters,20,2,15,187,102,"[('100 meter', '13.49 s', '682', 10), ('200 meter', '27.05 s', '713', 10), ('400 meter', '1:00.08', '757', 10), ('110 meter horden', '19.98 s', '776', 10), ('400 meter horden', '1:09.06', '803', 10)]",False,,7,5,3,10,9,1,1,8,7
Onbekend,Abreu Mirari,5643456,16,España,Vrouw,2720,Middenafstandslopers,13,1,14,167,69,"[('800 meter', '2:42.61', '596', 10), ('1.500 meter', '5:26.99', '574', 10), ('3.000 meter steeplechase', '17:52.58', '563', 10)]",False,,11,1,2,13,1,1,3,4,5
Hoogspringen,Achike Ewan,5388047,23,Great Britain,Man,6650,Springers,20,3,13,166,63,"[('Hoogspringen', '1.11 m', '298', 10), ('Polsstokhoogspringen', '2.96 m', '277', 10), ('Verspringen', '4.12 m', '313', 10), ('Hinkstapspringen', '7.96 m', '261', 10)]",False,,20,2,1,3,6,15,2,8,6
Onbekend,Acosta Daniela,5697227,19,Costa Rica,Vrouw,730,Zonder specialiteit,18,1,14,176,67,[],False,,16,2,3,2,2,9,3,0,0
Onbekend,Acquino Mauro,5592758,17,Italia,Man,3330,Sprinters,20,2,17,190,101,"[('100 meter', '13.35 s', '709', 10), ('200 meter', '26.52 s', '763', 10), ('400 meter', '59.13 s', '797', 10), ('110 meter horden', '20.01 s', '772', 10), ('400 meter horden', '1:08.95', '807', 10)]",False,,6,5,2,13,3,3,2,8,7
Onbekend,Aczél Ernő,5656899,15,Magyarország,Man,700,Langeafstandslopers,19,1,16,177,79,"[('5.000 meter', '17:37.69', '556', 10), ('10.000 meter', '40:46.86', '548', 10), ('Marathon', '2h:46:45.50', '596', 10)]",False,,11,3,9,7,6,3,2,5,5
Onbekend,Adam Stacey,5697648,17,New Zealand,Vrouw,570,Springers,15,1,15,169,64,"[('Hoogspringen', '0.63 m', '0', 10), ('Polsstokhoogspringen', '1.47 m', '0', 10), ('Verspringen', '2.42 m', '66', 10), ('Hinkstapspringen', '4.44 m', '16', 10)]",False,,7,1,4,5,2,9,2,4,7
Onbekend,Adam Tristan,5698202,15,France,Man,490,Snelwandelaars,11,1,15,160,56,"[('10 km snelwandelen', '1h:03:35.43', '560', 10), ('20 km snelwandelen', '2h:03:21.37', '577', 10), ('50 km snelwandelen', '5h:13:08.50', '534', 10)]",False,,10,2,9,3,3,6,1,4,4
Onbekend,Adamcová Branislava,5696949,17,Slovensko,Vrouw,640,Zonder specialiteit,18,1,14,167,65,[],False,,12,3,2,2,3,3,9,0,0
Onbekend,Ādamsone Inita,5699009,17,Latvija,Vrouw,50,Zonder specialiteit,13,1,14,171,66,[],False,,7,2,3,3,3,3,1,0,0
Onbekend,Adamus Przemysław,5648815,17,Polska,Man,1110,Langeafstandslopers,14,1,16,173,80,"[('5.000 meter', '18:34.13', '411', 10), ('10.000 meter', '43:07.70', '391', 10), ('Marathon', '2h:56:48.87', '435', 10)]",False,,10,10,3,3,1,2,2,7,5
Onbekend,Adamus Zbigniew,5698460,14,Polska,Man,100,Zonder specialiteit,13,1,14,165,70,[],False,,11,3,4,4,2,2,3,0,0
Onbekend,Adelsward Kristoffer,5696883,15,Sverige,Man,220,Zonder specialiteit,15,1,14,163,67,[],False,,13,1,2,6,1,2,1,0,0
Onbekend,Adeola Baderinwa,5697233,18,Nigeria,Vrouw,620,Zonder specialiteit,16,1,15,174,65,[],False,,16,8,3,3,2,1,1,0,0
Onbekend,Adriani Olga,5589662,19,Italia,Vrouw,1250,Werpers,20,2,18,168,70,"[('Kogelstoten', '8.72 m', '119', 10), ('Discuswerpen', '31.26 m', '158', 10), ('Kogelslingeren', '26.80 m', '106', 10), ('Speerwerpen', '24.71 m', '138', 10)]",False,,16,10,3,3,2,1,6,5,6
Onbekend,Adriano Michelle,5697584,19,Pilipinas,Vrouw,120,Zonder specialiteit,17,1,14,178,74,[],False,,7,6,1,2,1,2,3,0,0
Onbekend,Aeple Sacha,5631450,17,Switzerland,Vrouw,1990,Sprinters,20,1,17,170,72,"[('100 meter', '14.33 s', '741', 10), ('200 meter', '28.86 s', '680', 10), ('400 meter', '1:06.55', '705', 10), ('100 meter horden', '20.22 s', '778', 10), ('400 meter horden', '1:14.23', '835', 10)]",False,,6,2,1,12,6,6,3,7,6
Onbekend,Afinogenova Ilona,5697059,20,Belarus,Vrouw,440,Zonder specialiteit,16,1,14,181,75,[],False,,14,2,6,1,6,8,1,0,0
200 meter,Agafonov Taras,5284734,26,Rossiya,Man,9900,Sprinters,20,7,13,174,82,"[('100 meter', '12.66 s', '842', 10), ('200 meter', '24.93 s', '913', 10), ('400 meter', '56.50 s', '907', 10), ('110 meter horden', '19.06 s', '891', 10), ('400 meter horden', '1:04.75', '957', 10)]",False,,18,6,2,16,8,2,2,10,8
Onbekend,Agboola Mazi,5699350,18,Nigeria,Man,810,Zonder specialiteit,19,1,15,163,64,[],False,,15,9,6,2,1,5,3,0,0
Onbekend,Aggarwa Amaratatini,5649388,17,India,Vrouw,1850,Sprinters,20,1,16,171,72,"[('100 meter', '14.58 s', '697', 10), ('200 meter', '29.04 s', '664', 10), ('400 meter', '1:06.25', '717', 10), ('100 meter horden', '20.48 s', '746', 10), ('400 meter horden', '1:15.13', '805', 10)]",False,,20,5,1,10,7,3,2,6,5
Onbekend,Aggelou Stamatia,5595912,17,Hellas,Vrouw,1420,Meerkampers,20,2,17,178,87,"[('Vijfkamp Vrouwen - 100 meter horden', '21.04 s', '639', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.65 m', '425', 10), ('Vijfkamp Vrouwen - Kogelstoten', '5.09 m', '299', 10), ('Vijfkamp Vrouwen - Verspringen', '2.50 m', '480', 10), ('Vijfkamp Vrouwen - 800 meter', '2:40.66', '648', 10), ('Zevenkamp - 100 meter horden', '20.80 s', '671', 10), ('Zevenkamp - Hoogspringen', '0.64 m', '419', 10), ('Zevenkamp - Kogelstoten', '4.99 m', '293', 10), ('Zevenkamp - 200 meter', '29.45 s', '513', 10), ('Zevenkamp - Verspringen', '2.49 m', '478', 10), ('Zevenkamp - Speerwerpen', '19.65 m', '414', 10), ('Zevenkamp - 800 meter', '2:39.84', '662', 10), ('Vijfkamp Vrouwen', '2491 p', '498', 10), ('Zevenkamp', '3450 p', '493', 10)]",False,,16,3,3,6,4,2,1,9,9
Onbekend,Agisilaou Loukas,5697994,23,Cyprus,Man,430,Zonder specialiteit,12,1,14,191,86,[],False,,10,5,2,8,8,3,3,0,0
Onbekend,Aguiar Aníbal,5671162,17,Portugal,Man,440,Sprinters,12,1,16,168,69,"[('100 meter', '13.87 s', '609', 10), ('200 meter', '27.64 s', '657', 10), ('400 meter', '1:01.66', '691', 10), ('110 meter horden', '21.25 s', '617', 10), ('400 meter horden', '1:12.11', '695', 10)]",False,,8,7,3,8,1,2,2,3,6
Onbekend,Agustin Dennis,5697323,22,Pilipinas,Man,890,Zonder specialiteit,13,1,15,173,78,[],False,,18,2,8,3,2,2,1,0,0
Onbekend,Aguzzi Gianni,5575995,17,Italia,Man,2300,Snelwandelaars,18,1,16,192,94,"[('10 km snelwandelen', '1h:01:32.02', '647', 10), ('20 km snelwandelen', '2h:00:53.93', '630', 10), ('50 km snelwandelen', '5h:12:27.65', '540', 10)]",False,,13,6,6,11,7,1,3,9,9
Onbekend,Aich Theo,5578385,18,Deutschland,Man,2040,Meerkampers,19,2,18,172,81,"[('Vijfkamp Mannen - Verspringen', '3.06 m', '478', 10), ('Vijfkamp Mannen - Speerwerpen', '32.63 m', '524', 10), ('Vijfkamp Mannen - 200 meter', '27.05 s', '646', 10), ('Vijfkamp Mannen - Discuswerpen', '30.77 m', '519', 10), ('Vijfkamp Mannen - 1500 meter', '4:54.98', '529', 10), ('Tienkamp - 100 meter', '13.46 s', '627', 10), ('Tienkamp - Verspringen', '3.04 m', '475', 10), ('Tienkamp - Kogelstoten', '8.72 m', '493', 10), ('Tienkamp - Hoogspringen', '0.67 m', '398', 10), ('Tienkamp - 400 meter', '59.85 s', '698', 10), ('Tienkamp - 110 meter horden', '20.59 s', '596', 10), ('Tienkamp - Discuswerpen', '30.11 m', '507', 10), ('Tienkamp - Polsstokhoogspringen', '2.02 m', '426', 10), ('Tienkamp - Speerwerpen', '31.64 m', '508', 10), ('Tienkamp - 1500 meter', '4:53.20', '547', 10), ('Vijfkamp Mannen', '2696 p', '539', 10), ('Tienkamp', '5275 p', '528', 10)]",False,,19,10,3,4,6,1,1,8,7
Onbekend,Aiomanu Naomi,5698004,21,New Zealand,Vrouw,1000,Zonder specialiteit,16,1,15,164,61,[],False,,15,2,2,3,1,10,1,0,0
Kogelstoten,Aird Harvey,5469539,29,Great Britain,Man,2210,Werpers,19,5,15,186,88,"[('Kogelstoten', '11.63 m', '304', 10), ('Discuswerpen', '39.21 m', '331', 10), ('Kogelslingeren', '39.73 m', '295', 10), ('Speerwerpen', '43.65 m', '385', 10)]",False,,15,10,1,2,5,1,10,7,8
Onbekend,Aiyenugba Olafemi,5605278,17,Nigeria,Man,1540,Zonder specialiteit,20,1,15,186,93,[],False,,13,3,11,2,0,2,2,0,0
Onbekend,Aizpeolea Samuel,5697694,16,España,Man,1370,Zonder specialiteit,14,1,15,161,68,[],False,,18,10,2,2,3,1,2,0,0
Onbekend,Akar Louisa,5607096,17,Deutschland,Vrouw,1280,Meerkampers,20,2,17,178,77,"[('Vijfkamp Vrouwen - 100 meter horden', '21.23 s', '613', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.60 m', '393', 10), ('Vijfkamp Vrouwen - Kogelstoten', '6.87 m', '404', 10), ('Vijfkamp Vrouwen - Verspringen', '2.34 m', '450', 10), ('Vijfkamp Vrouwen - 800 meter', '2:45.96', '554', 10), ('Zevenkamp - 100 meter horden', '21.30 s', '603', 10), ('Zevenkamp - Hoogspringen', '0.60 m', '393', 10), ('Zevenkamp - Kogelstoten', '6.71 m', '394', 10), ('Zevenkamp - 200 meter', '29.87 s', '470', 10), ('Zevenkamp - Verspringen', '2.33 m', '448', 10), ('Zevenkamp - Speerwerpen', '23.62 m', '498', 10), ('Zevenkamp - 800 meter', '2:45.83', '556', 10), ('Vijfkamp Vrouwen', '2414 p', '483', 10), ('Zevenkamp', '3362 p', '480', 10)]",False,,17,4,3,2,3,3,7,8,9
Onbekend,Akrour Hakim,5698955,17,Al-Jazā'ir,Man,1240,Zonder specialiteit,20,1,14,177,77,[],False,,20,1,2,3,1,2,8,0,0
Onbekend,Aksyonov Svyatopolk,5698654,17,Belarus,Man,410,Zonder specialiteit,20,1,14,183,82,[],False,,15,2,2,8,1,3,1,0,0
Onbekend,Alaniz Pedro,5681465,14,España,Man,920,Sprinters,20,1,18,175,73,"[('100 meter', '13.86 s', '611', 10), ('200 meter', '27.53 s', '667', 10), ('400 meter', '1:00.68', '732', 10), ('110 meter horden', '20.74 s', '681', 10), ('400 meter horden', '1:11.08', '731', 10)]",False,,10,1,3,10,2,3,2,5,7
Onbekend,Alayes Georgina,5696832,24,Argentina,Vrouw,1560,Zonder specialiteit,14,1,14,171,72,[],False,,19,2,1,10,5,5,3,0,0
Onbekend,Albajar Roberto,5678415,17,España,Man,1490,Sprinters,20,1,15,180,85,"[('100 meter', '13.88 s', '608', 10), ('200 meter', '27.52 s', '668', 10), ('400 meter', '1:01.45', '700', 10), ('110 meter horden', '20.99 s', '650', 10), ('400 meter horden', '1:11.70', '709', 10)]",False,,20,7,1,9,1,1,2,3,3
Onbekend,Albelda Fuensanta,5698589,16,España,Vrouw,490,Zonder specialiteit,18,1,14,158,51,[],False,,18,1,1,3,3,2,0,0,0
Onbekend,Alberca Nareme,5675081,17,España,Man,360,Snelwandelaars,13,1,17,178,79,"[('10 km snelwandelen', '1h:03:51.89', '548', 10), ('20 km snelwandelen', '2h:03:27.64', '574', 10), ('50 km snelwandelen', '5h:15:41.29', '512', 10)]",False,,10,7,7,1,3,5,3,4,3
Onbekend,Albert Alexis,5698304,15,España,Man,90,Zonder specialiteit,17,1,15,162,67,[],False,,10,2,2,1,1,1,4,0,0
Onbekend,Albert Dorian,5697927,17,France,Man,220,Zonder specialiteit,12,1,14,167,66,[],False,,11,3,2,7,2,2,2,0,0
Onbekend,Alberti Loreto,5647352,17,España,Vrouw,1130,Zonder specialiteit,20,1,15,165,65,[],False,,18,1,2,9,1,3,0,0,0
Onbekend,Alcalde Agustín,5668204,15,España,Man,1030,Springers,18,1,14,177,82,"[('Hoogspringen', '0.90 m', '133', 10), ('Polsstokhoogspringen', '2.35 m', '101', 10), ('Verspringen', '3.71 m', '225', 10), ('Hinkstapspringen', '6.82 m', '141', 10)]",False,,8,1,5,5,3,9,3,8,7
Onbekend,Alcañiz Abián,5660001,15,España,Man,600,Springers,19,1,15,165,65,"[('Hoogspringen', '0.80 m', '54', 10), ('Polsstokhoogspringen', '2.35 m', '101', 10), ('Verspringen', '3.33 m', '142', 10), ('Hinkstapspringen', '6.31 m', '87', 10)]",False,,12,3,4,3,7,7,2,7,5
Onbekend,Alcántara Teodora,5679802,17,España,Vrouw,1050,Middenafstandslopers,16,1,16,183,78,"[('800 meter', '2:46.61', '530', 10), ('1.500 meter', '5:28.95', '557', 10), ('3.000 meter steeplechase', '17:11.87', '665', 10)]",False,,9,7,10,0,2,2,5,6,3
Onbekend,Alekseyev Spiridon,5696925,24,Belarus,Man,40,Zonder specialiteit,18,1,14,184,84,[],False,,6,3,2,3,3,1,2,0,0
Hoogspringen,Alemán Mariano,4923665,36,España,Man,56360,Springers,19,19,16,193,62,"[('Hoogspringen', '1.95 m', '958', 10), ('Polsstokhoogspringen', '5.19 m', '923', 10), ('Verspringen', '6.56 m', '841', 10), ('Hinkstapspringen', '14.17 m', '915', 10)]",False,,19,0,0,0,18,20,0,9,9
Onbekend,Alexander Kaitlyn,5698643,16,New Zealand,Vrouw,930,Zonder specialiteit,20,1,14,157,55,[],False,,13,2,2,1,3,1,10,0,0
Onbekend,Alexeyev German,5699317,15,Rossiya,Man,260,Zonder specialiteit,16,1,15,178,80,[],False,,9,1,8,2,2,2,3,0,0
Onbekend,Alfonsdóttir Níní,5699193,19,Ísland,Vrouw,260,Zonder specialiteit,12,1,15,176,70,[],False,,9,7,1,4,3,0,7,0,0
Onbekend,Alger Ariel,5696978,16,Pilipinas,Man,1180,Zonder specialiteit,15,1,14,180,80,[],False,,20,2,1,1,2,7,2,0,0
Onbekend,Ali Kirika,5698794,24,India,Man,1260,Zonder specialiteit,19,1,15,184,86,[],False,,17,6,2,1,3,10,6,0,0
Onbekend,Ali Nizsm,5698236,15,Miṣr,Man,520,Zonder specialiteit,18,1,15,175,75,[],False,,17,1,3,6,3,1,2,0,0
Onbekend,Aljarilla Nora,5698764,17,España,Vrouw,180,Zonder specialiteit,12,1,15,180,72,[],False,,13,2,6,3,1,3,2,0,0
Onbekend,Alla Ilias,5698021,19,Al-Maghrib,Man,240,Zonder specialiteit,11,1,14,177,73,[],False,,7,7,0,2,6,4,1,0,0
Onbekend,Allan Luca,5697976,19,Australia,Man,340,Zonder specialiteit,20,1,14,184,82,[],False,,7,1,2,2,1,8,2,0,0
Onbekend,Allen George,5698854,14,United States,Man,430,Zonder specialiteit,13,1,14,159,57,[],False,,17,3,1,2,1,5,3,0,0
Onbekend,Alleyne Onandi,5698957,20,Barbados,Man,1350,Zonder specialiteit,13,1,14,185,82,[],False,,20,3,1,1,2,9,1,0,0
Onbekend,Almeida Iléana,5511486,19,France,Vrouw,160,Zonder specialiteit,20,3,12,185,91,[],False,,10,1,3,2,7,2,2,0,0
Onbekend,Almila Anette,5697676,16,Suomi,Vrouw,170,Zonder specialiteit,19,1,15,174,68,[],False,,13,1,3,1,1,5,1,0,0
Onbekend,Almonte Esther,5578147,17,España,Vrouw,1690,Sprinters,20,2,20,175,76,"[('100 meter', '14.44 s', '721', 10), ('200 meter', '28.44 s', '718', 10), ('400 meter', '1:05.51', '745', 10), ('100 meter horden', '20.83 s', '703', 10), ('400 meter horden', '1:15.44', '795', 10)]",False,,17,4,2,9,2,2,2,6,9
Onbekend,Aloisio Godfrey,5698967,16,Malta,Man,80,Zonder specialiteit,13,1,15,157,55,[],False,,7,0,1,1,2,5,2,0,0
Onbekend,Aloisio Ivan,5698819,20,Malta,Man,130,Zonder specialiteit,14,1,15,174,78,[],False,,7,7,1,2,3,3,2,0,0
Hinkstapspringen,Alsogaray Fernando,4846606,38,España,Man,10710,Springers,20,14,14,188,78,"[('Hoogspringen', '1.32 m', '463', 9), ('Polsstokhoogspringen', '3.64 m', '474', 9), ('Verspringen', '4.61 m', '419', 9), ('Hinkstapspringen', '10.07 m', '483', 9)]",False,,19,0,0,0,15,11,0,4,6
Onbekend,Altamirano Anahi,5625848,16,Costa Rica,Vrouw,1110,Werpers,20,1,16,163,64,"[('Kogelstoten', '5.34 m', '0', 10), ('Discuswerpen', '20.42 m', '0', 10), ('Kogelslingeren', '18.23 m', '0', 10), ('Speerwerpen', '18.99 m', '0', 10)]",False,,19,4,2,3,1,3,7,5,8
Onbekend,Altwegg Stephen,5581494,17,Switzerland,Man,2390,Werpers,20,1,15,184,96,"[('Kogelstoten', '10.74 m', '237', 10), ('Discuswerpen', '35.33 m', '241', 10), ('Kogelslingeren', '34.01 m', '169', 10), ('Speerwerpen', '37.09 m', '240', 10)]",False,,18,11,3,3,2,2,6,8,7
Onbekend,Alupei Vladimir,5697975,16,România,Man,240,Zonder specialiteit,17,1,15,183,83,[],False,,9,1,3,1,1,1,8,0,0
800 meter,Alvarado Silvia,4949572,35,Ecuador,Vrouw,12450,Middenafstandslopers,13,14,15,182,84,"[('800 meter', '2:33.48', '746', 10), ('1.500 meter', '5:08.57', '725', 10), ('3.000 meter steeplechase', '16:05.26', '833', 10)]",False,,11,2,13,0,0,0,0,13,13
Onbekend,Álvarez Cruz,5696794,20,Perú,Vrouw,580,Zonder specialiteit,17,1,14,184,80,[],False,,6,2,2,2,2,9,3,0,0
Vijfkamp Mannen,Alvarez Martín,4893629,36,Colombia,Man,14420,Meerkampers,19,15,15,179,68,"[('Vijfkamp Mannen - Verspringen', '5.35 m', '836', 10), ('Vijfkamp Mannen - Speerwerpen', '39.08 m', '628', 10), ('Vijfkamp Mannen - 200 meter', '24.00 s', '968', 10), ('Vijfkamp Mannen - Discuswerpen', '31.43 m', '530', 10), ('Vijfkamp Mannen - 1500 meter', '4:25.56', '826', 10), ('Tienkamp - 100 meter', '12.42 s', '849', 10), ('Tienkamp - Verspringen', '5.18 m', '810', 10), ('Tienkamp - Kogelstoten', '7.62 m', '431', 10), ('Tienkamp - Hoogspringen', '0.98 m', '583', 10), ('Tienkamp - 400 meter', '54.72 s', '938', 10), ('Tienkamp - 110 meter horden', '18.44 s', '899', 10), ('Tienkamp - Discuswerpen', '30.82 m', '519', 10), ('Tienkamp - Polsstokhoogspringen', '3.14 m', '662', 10), ('Tienkamp - Speerwerpen', '38.60 m', '620', 10), ('Tienkamp - 1500 meter', '4:34.08', '740', 10), ('Vijfkamp Mannen', '3788 p', '758', 10), ('Tienkamp', '7051 p', '705', 10)]",False,,20,6,1,15,12,2,0,9,6
Onbekend,Álvarez Olivia,5698426,15,España,Vrouw,510,Sprinters,13,1,15,170,63,"[('100 meter', '15.16 s', '594', 10), ('200 meter', '29.92 s', '585', 10), ('400 meter', '1:09.13', '606', 10), ('100 meter horden', '21.21 s', '656', 10), ('400 meter horden', '1:18.40', '698', 10)]",False,,9,2,2,9,2,3,0,6,6
Onbekend,Alves Liliana,5698464,16,Portugal,Vrouw,80,Zonder specialiteit,14,1,14,166,62,[],False,,7,1,1,2,6,2,3,0,0
Onbekend,Alves Martial,5668424,17,France,Man,670,Sprinters,13,1,15,189,92,"[('100 meter', '14.38 s', '512', 10), ('200 meter', '28.81 s', '546', 10), ('400 meter', '1:03.74', '604', 10), ('110 meter horden', '21.44 s', '594', 10), ('400 meter horden', '1:13.34', '651', 10)]",False,,17,2,5,3,2,5,3,7,3
Onbekend,Alzate Jose Antonio,5697622,17,Colombia,Man,420,Zonder specialiteit,15,1,14,161,60,[],False,,11,1,3,2,1,3,9,0,0
Onbekend,Alzin Christiane,5698814,23,Lëtzebuerg,Vrouw,590,Zonder specialiteit,20,1,14,167,58,[],False,,18,0,6,3,2,3,1,0,0
Onbekend,Amamou Ilias,5697232,24,Al-Maghrib,Man,960,Zonder specialiteit,14,1,14,174,72,[],False,,15,3,10,2,1,3,0,0,0
Onbekend,Amaouche Fatima,5696866,20,Al-Jazā'ir,Vrouw,620,Zonder specialiteit,20,1,14,184,81,[],False,,9,9,7,2,2,1,3,0,0
Onbekend,Amaro Beatriz,5586293,17,Portugal,Vrouw,660,Werpers,20,3,18,181,85,"[('Kogelstoten', '6.09 m', '0', 10), ('Discuswerpen', '23.61 m', '0', 10), ('Kogelslingeren', '21.57 m', '0', 10), ('Speerwerpen', '22.72 m', '80', 10)]",False,,12,1,2,3,2,1,9,6,6
Onbekend,Amat Conchi,5575542,20,España,Vrouw,700,Middenafstandslopers,17,1,11,181,80,"[('800 meter', '2:46.91', '525', 10), ('1.500 meter', '5:37.42', '488', 10), ('3.000 meter steeplechase', '17:44.51', '583', 10)]",False,,11,9,5,3,1,2,1,6,3
Onbekend,Ambs Helmut,5689040,15,Deutschland,Man,590,Snelwandelaars,16,1,14,159,62,"[('10 km snelwandelen', '1h:03:05.02', '581', 10), ('20 km snelwandelen', '2h:03:04.85', '583', 10), ('50 km snelwandelen', '5h:15:09.67', '516', 10)]",False,,17,3,5,2,6,2,3,5,6
