Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abarbanel Yaniv,5684522,23,Yisra'el,Man,350,Zonder specialiteit,15,1,15,169,73,[],False,,11,3,8,7,4,3,3,0,0
400 meter,Abarca Zacarías,5446411,21,España,Man,3690,Sprinters,20,3,13,175,80,"[('100 meter', '13.11 s', '755', 6), ('200 meter', '25.83 s', '828', 6), ('400 meter', '56.67 s', '900', 6), ('110 meter horden', '19.93 s', '782', 6), ('400 meter horden', '1:08.05', '839', 6)]",False,,15,6,3,12,5,2,1,9,9
Onbekend,Abaunza Guillem,5685706,16,España,Man,510,Zonder specialiteit,14,1,15,174,75,[],False,,17,2,7,0,3,2,1,0,0
Onbekend,Abbas Amun,5647428,15,Miṣr,Man,380,Zonder specialiteit,20,2,17,167,76,[],False,,16,3,2,4,2,3,0,0,0
Onbekend,Abbas Heqet,5684474,15,Miṣr,Vrouw,340,Zonder specialiteit,13,1,15,157,51,[],False,,14,2,2,8,3,3,1,0,0
Onbekend,Abdihodzic Lejsudin,5682989,19,Bosna i Hercegovina,Man,130,Zonder specialiteit,16,1,15,170,72,[],False,,12,2,2,3,5,3,0,0,0
Onbekend,Abdillah Agung,5684171,17,Malaysia,Man,950,Zonder specialiteit,20,1,15,184,83,[],False,,15,2,8,2,2,9,3,0,0
Onbekend,Abdullah Lat,5683005,16,Malaysia,Man,540,Zonder specialiteit,15,1,14,177,79,[],False,,8,2,3,3,2,3,9,0,0
Onbekend,Ābele Broņislava,5682577,20,Latvija,Vrouw,50,Zonder specialiteit,18,1,14,175,71,[],False,,6,3,3,3,3,2,3,0,0
Onbekend,Āboliņa Laura,5685235,15,Latvija,Vrouw,320,Zonder specialiteit,19,1,15,146,41,[],False,,14,2,7,2,0,2,3,0,0
Onbekend,Abraham Raquel,5682575,20,Argentina,Vrouw,720,Zonder specialiteit,16,1,14,175,75,[],False,,13,3,10,5,1,1,1,0,0
Onbekend,Abrahamsen Kirsten,5683729,20,Danmark,Vrouw,90,Zonder specialiteit,17,1,15,178,72,[],False,,11,1,2,2,2,2,3,0,0
Onbekend,Abreu Isaías,5675753,15,España,Man,480,Middenafstandslopers,14,1,14,182,81,"[('800 meter', '2:24.67', '679', 5), ('1.500 meter', '4:50.09', '649', 5), ('3.000 meter steeplechase', '14:31.93', '635', 5)]",False,,7,2,5,7,1,3,2,7,7
3.000 meter steeplechase,Abreu Virtudes,5081333,33,España,Vrouw,35420,Middenafstandslopers,20,11,16,178,61,"[('800 meter', '2:19.91', '969', 5), ('1.500 meter', '4:33.56', '1014', 5), ('3.000 meter steeplechase', '14:43.52', '1040', 5)]",False,,18,0,13,20,2,1,0,9,10
Onbekend,Acebo Rodrigo,5683710,16,España,Man,800,Zonder specialiteit,18,1,15,180,81,[],False,,19,2,4,0,1,3,2,0,0
Onbekend,Acosta Henry,5683748,17,Perú,Man,660,Zonder specialiteit,15,1,15,161,59,[],False,,18,6,6,1,3,1,5,0,0
Onbekend,Acuña Ximena,5684316,17,Perú,Vrouw,590,Zonder specialiteit,16,1,15,160,57,[],False,,18,5,1,3,1,6,3,0,0
Onbekend,Adamec Jozef,5683313,15,Slovensko,Man,220,Langeafstandslopers,13,1,14,175,75,[],False,,7,2,7,3,1,3,2,5,5
Onbekend,Adegbeingbe Omolara,5682719,16,Nigeria,Vrouw,1140,Zonder specialiteit,17,1,15,170,61,[],False,,17,2,2,2,10,2,6,0,0
Onbekend,Adeleye Chizkiyahu,5685331,18,Yisra'el,Man,490,Zonder specialiteit,19,1,15,175,79,[],False,,15,3,2,0,1,8,6,0,0
800 meter,Adell Paula,5023060,34,España,Vrouw,23950,Middenafstandslopers,20,11,15,177,65,"[('800 meter', '2:17.02', '1016', 5), ('1.500 meter', '4:39.82', '962', 5), ('3.000 meter steeplechase', '15:13.10', '965', 5)]",False,,20,0,11,19,0,0,8,12,10
Onbekend,Aden Janek,5685011,16,Deutschland,Man,160,Zonder specialiteit,13,1,15,175,78,[],False,,10,3,3,3,0,2,7,0,0
Onbekend,Adinolfi Marta,5682678,20,Uruguay,Vrouw,1860,Zonder specialiteit,17,1,14,181,76,[],False,,19,10,2,2,1,7,3,0,0
Onbekend,Afanasyeva Venera,5683770,24,Belarus,Vrouw,420,Zonder specialiteit,14,1,15,156,49,[],False,,14,3,6,3,8,1,2,0,0
Onbekend,Afolabi Fola,5683016,18,Nigeria,Vrouw,410,Zonder specialiteit,18,1,15,180,71,[],False,,8,3,9,0,3,1,3,0,0
Onbekend,Afroto Panhsj,5683012,24,Miṣr,Man,440,Zonder specialiteit,19,1,14,187,90,[],False,,16,2,2,3,6,5,3,0,0
Onbekend,Agali Oladele,5685574,17,Nigeria,Man,970,Zonder specialiteit,14,1,15,167,71,[],False,,20,3,1,3,3,3,4,0,0
50 km snelwandelen,Aganzo Echedey,4993256,37,España,Man,19470,Snelwandelaars,11,12,16,180,70,"[('10 km snelwandelen', '56:52.95', '845', 5), ('20 km snelwandelen', '1h:47:50.69', '915', 5), ('50 km snelwandelen', '4h:26:53.86', '938', 5)]",False,,16,0,18,0,4,0,0,8,8
Onbekend,Agea Lorelei,5678340,17,España,Vrouw,1460,Meerkampers,17,1,15,173,69,"[('Vijfkamp Vrouwen - 100 meter horden', '22.12 s', '492', 6), ('Vijfkamp Vrouwen - Hoogspringen', '0.38 m', '248', 6), ('Vijfkamp Vrouwen - Kogelstoten', '4.74 m', '278', 6), ('Vijfkamp Vrouwen - Verspringen', '1.61 m', '309', 6), ('Vijfkamp Vrouwen - 800 meter', '2:46.29', '548', 6), ('Zevenkamp - 100 meter horden', '22.10 s', '495', 6), ('Zevenkamp - Hoogspringen', '0.39 m', '255', 6), ('Zevenkamp - Kogelstoten', '4.77 m', '280', 6), ('Zevenkamp - 200 meter', '31.33 s', '322', 6), ('Zevenkamp - Verspringen', '1.62 m', '311', 6), ('Zevenkamp - Speerwerpen', '18.59 m', '392', 6), ('Zevenkamp - 800 meter', '2:46.11', '551', 6), ('Vijfkamp Vrouwen', '1875 p', '375', 6), ('Zevenkamp', '2606 p', '372', 6)]",False,,14,0,9,2,3,1,10,4,7
Onbekend,Agroti Persefoni,5683063,19,Cyprus,Vrouw,850,Zonder specialiteit,11,1,14,166,63,[],False,,6,2,2,10,3,2,3,0,0
Onbekend,Agroti Vasiliki,5682691,24,Cyprus,Vrouw,410,Zonder specialiteit,17,1,14,177,70,[],False,,15,3,3,2,2,2,8,0,0
Onbekend,Águila Marisol,5683285,19,El Salvador,Vrouw,570,Zonder specialiteit,15,1,14,176,64,[],False,,12,2,3,4,3,9,2,0,0
Onbekend,Aguilar Berta,5683833,17,Colombia,Vrouw,810,Zonder specialiteit,13,1,15,163,54,[],False,,15,3,1,3,3,3,10,0,0
Onbekend,Aguilar Édgar,5683509,16,Ecuador,Man,150,Zonder specialiteit,11,1,14,185,82,[],False,,10,6,1,5,1,2,1,0,0
Onbekend,Águilas Marina,5684751,14,España,Vrouw,650,Sprinters,15,1,15,151,47,"[('100 meter', '15.16 s', '594', 6), ('200 meter', '30.18 s', '562', 6), ('400 meter', '1:09.14', '605', 6), ('100 meter horden', '21.66 s', '600', 6), ('400 meter horden', '1:19.16', '673', 6)]",False,,9,3,0,9,3,1,2,5,6
Tienkamp,Aguilera Román,5012308,35,España,Man,9570,Meerkampers,19,14,15,182,73,"[('Vijfkamp Mannen - Verspringen', '4.99 m', '780', 6), ('Vijfkamp Mannen - Speerwerpen', '36.20 m', '581', 6), ('Vijfkamp Mannen - 200 meter', '25.36 s', '824', 6), ('Vijfkamp Mannen - Discuswerpen', '29.49 m', '497', 6), ('Vijfkamp Mannen - 1500 meter', '4:39.81', '682', 6), ('Tienkamp - 100 meter', '12.26 s', '883', 6), ('Tienkamp - Verspringen', '5.11 m', '799', 6), ('Tienkamp - Kogelstoten', '9.24 m', '523', 6), ('Tienkamp - Hoogspringen', '0.98 m', '583', 6), ('Tienkamp - 400 meter', '54.30 s', '958', 6), ('Tienkamp - 110 meter horden', '18.82 s', '845', 6), ('Tienkamp - Discuswerpen', '30.46 m', '513', 6), ('Tienkamp - Polsstokhoogspringen', '2.79 m', '588', 6), ('Tienkamp - Speerwerpen', '37.93 m', '609', 6), ('Tienkamp - 1500 meter', '4:33.35', '747', 6), ('Vijfkamp Mannen', '3364 p', '673', 6), ('Tienkamp', '7048 p', '705', 6)]",False,,15,10,0,14,0,6,0,8,10
Onbekend,Aguirre Diego,5675501,17,United States,Man,890,Zonder specialiteit,19,1,14,188,87,[],False,,16,8,3,2,9,1,1,0,0
Onbekend,Ahedo Iguázel,5685770,15,España,Vrouw,250,Zonder specialiteit,17,1,15,163,55,[],False,,6,3,2,4,2,5,8,0,0
Onbekend,Ahmed Andre,5684041,23,Norge,Man,1020,Zonder specialiteit,16,1,15,177,72,[],False,,18,4,7,9,3,5,1,0,0
Onbekend,Aho Jenna,5684075,21,Suomi,Vrouw,140,Zonder specialiteit,14,1,15,168,62,[],False,,13,3,3,2,2,2,2,0,0
Onbekend,Aiguillon Francois,5684485,24,Switzerland,Man,430,Zonder specialiteit,20,1,15,190,87,[],False,,10,8,3,2,8,1,3,0,0
Onbekend,Aimar Xavier,5676768,16,Argentina,Man,420,Sprinters,13,1,12,179,81,"[('100 meter', '14.14 s', '558', 6), ('200 meter', '28.43 s', '582', 6), ('400 meter', '1:03.05', '633', 6), ('110 meter horden', '21.33 s', '607', 6), ('400 meter horden', '1:12.65', '675', 6)]",False,,9,4,0,7,3,0,8,5,4
Onbekend,Ainsworth Kaitlyn,5683287,18,New Zealand,Vrouw,970,Zonder specialiteit,18,1,15,176,72,[],False,,16,2,10,1,2,2,3,0,0
Onbekend,Aïssou Sami,5684172,22,Al-Jazā'ir,Man,560,Zonder specialiteit,16,1,15,168,71,[],False,,15,2,1,8,3,2,3,0,0
Onbekend,Aitken Ella,5683990,22,New Zealand,Vrouw,910,Zonder specialiteit,19,1,15,169,63,[],False,,16,1,3,5,3,8,9,0,0
Onbekend,Ajayi Akanke,5684182,21,Nigeria,Vrouw,1220,Zonder specialiteit,20,1,15,182,76,[],False,,19,2,6,9,1,1,3,0,0
Onbekend,Akachar Amal,5683090,19,Al-Maghrib,Man,250,Zonder specialiteit,11,1,14,183,87,[],False,,6,8,3,3,2,2,2,0,0
Onbekend,Akagündüz Ludwig,5684084,16,Österreich,Man,680,Zonder specialiteit,15,1,15,160,61,[],False,,14,9,0,1,2,1,3,0,0
Onbekend,Akimov Innokentiy,5683216,23,Rossiya,Man,930,Zonder specialiteit,20,1,14,181,77,[],False,,10,5,2,10,2,3,1,0,0
Onbekend,Akkas Mesut,5682688,23,Türkiye,Man,160,Zonder specialiteit,18,1,14,171,76,[],False,,13,2,2,3,4,6,3,0,0
Onbekend,Aktas Cengiz,5684611,20,Türkiye,Man,1380,Zonder specialiteit,14,1,15,196,90,[],False,,9,9,2,1,3,10,3,0,0
Onbekend,Alabarda Fuencisla,5682790,14,España,Vrouw,130,Zonder specialiteit,13,1,14,171,64,[],False,,12,5,1,3,3,1,3,0,0
Onbekend,Álamo Hermelinda,5590813,17,España,Vrouw,1980,Werpers,20,1,11,174,77,"[('Kogelstoten', '5.98 m', '0', 5), ('Discuswerpen', '23.50 m', '0', 5), ('Kogelslingeren', '19.84 m', '0', 5), ('Speerwerpen', '20.78 m', '24', 5)]",False,,20,3,2,3,1,3,10,7,7
Onbekend,Alapag Marivic,5683501,16,Pilipinas,Vrouw,540,Zonder specialiteit,16,1,14,177,70,[],False,,14,2,9,1,1,0,3,0,0
Onbekend,Alatalo Jyrki,5681561,15,Suomi,Man,810,Middenafstandslopers,17,1,14,166,69,"[('800 meter', '2:24.70', '679', 5), ('1.500 meter', '4:47.86', '669', 5), ('3.000 meter steeplechase', '14:21.42', '666', 5)]",False,,11,3,7,10,3,1,3,5,4
Onbekend,Alawi Ahmed,5684535,16,Al-Maghrib,Man,560,Zonder specialiteit,11,1,15,164,63,[],False,,17,1,2,7,1,3,2,0,0
100 meter,Alba Elora,4986803,36,España,Vrouw,18070,Sprinters,16,12,17,177,66,"[('100 meter', '12.89 s', '995', 6), ('200 meter', '25.90 s', '945', 6), ('400 meter', '1:01.40', '903', 6), ('100 meter horden', '19.67 s', '846', 6), ('400 meter horden', '1:10.55', '956', 6)]",False,,17,6,0,18,0,0,0,10,11
Onbekend,Albacar Marcelino,5672820,14,España,Man,510,Snelwandelaars,17,1,14,165,65,"[('10 km snelwandelen', '1h:02:47.56', '594', 5), ('20 km snelwandelen', '2h:02:16.43', '600', 5), ('50 km snelwandelen', '5h:13:14.22', '533', 5)]",False,,15,2,6,5,1,3,5,6,7
Onbekend,Albajar Nekane,5674930,16,España,Vrouw,290,Zonder specialiteit,11,1,12,155,50,[],False,,16,2,1,1,3,1,5,0,0
Onbekend,Albarrán Daniela,5683229,18,El Salvador,Vrouw,170,Zonder specialiteit,19,1,14,182,80,[],False,,11,2,1,7,1,3,3,0,0
Onbekend,Albarrán Julia,5683933,20,El Salvador,Vrouw,550,Zonder specialiteit,19,1,15,177,67,[],False,,8,2,9,2,2,1,2,0,0
Onbekend,Alberola Lander,5636765,17,España,Man,160,Langeafstandslopers,11,1,11,164,69,[],False,,8,5,2,2,3,7,5,4,4
Onbekend,Albert Bruno,5684765,17,Eesti,Man,60,Zonder specialiteit,20,1,15,188,85,[],False,,7,2,3,3,4,2,3,0,0
100 meter,Alcántara Marcos,4867722,37,España,Man,22070,Sprinters,10,14,14,179,76,"[('100 meter', '12.23 s', '924', 6), ('200 meter', '24.76 s', '929', 6), ('400 meter', '55.25 s', '959', 6), ('110 meter horden', '18.20 s', '998', 6), ('400 meter horden', '1:04.49', '967', 6)]",False,,14,0,0,18,10,0,0,11,9
Onbekend,Alderson Sina,5684164,21,New Zealand,Vrouw,520,Zonder specialiteit,14,1,15,163,62,[],False,,13,1,3,8,7,1,1,0,0
Onbekend,Alfred Marcus,5684136,19,Australia,Man,800,Zonder specialiteit,17,1,15,185,81,[],False,,13,2,7,1,9,3,3,0,0
