Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Verspringen,Abadie Michaël,5539310,23,France,Man,3230,Springers,19,4,11,169,77,2,"[('Salto in alto', '1.06 m', '260'), (""Salto con l'asta"", '3.01 m', '292'), ('Salto in lungo', '4.87 m', '456'), ('Salto triplo', '8.39 m', '306')]",False,,6,3,1,10,6,10,2,10,9
Marathon,Abantos Juan,5095381,34,España,Man,13110,Langeafstandslopers,17,11,16,184,71,2,"[('5000 Metri', '16:11.52', '777'), ('10000 Metri', '37:20.46', '777'), ('Maratona', '2h:29:21.68', '875')]",False,,12,0,16,3,0,0,5,13,11
Onbekend,Abarbanel Sha'ul,5770651,18,Yisra'el,Man,1150,Zonder specialiteit,12,1,15,185,85,2,[],False,,18,9,3,1,3,2,2,0,0
Onbekend,Abbadie Rico,5671590,18,Uruguay,Man,5760,Snelwandelaars,20,2,16,177,83,2,"[('Marcia 10Km', '1h:00:29.26', '692'), ('Marcia 20Km', '1h:57:46.15', '699'), ('Marcia 50Km', '4h:58:11.97', '664')]",False,,13,3,15,1,1,0,1,5,6
5.000 meter,Abdillah Meor,5673439,24,Malaysia,Man,1950,Langeafstandslopers,20,2,12,183,89,2,"[('5000 Metri', '17:49.60', '525'), ('10000 Metri', '42:19.56', '445'), ('Maratona', '2h:53:03.02', '496')]",False,,20,2,8,4,3,1,2,3,10
Onbekend,Abdul Salam Asmaradana,5673466,28,Malaysia,Vrouw,1260,Werpers,13,1,11,183,79,2,"[('Getto del peso', '7.48 m', '20'), ('Lancio del disco', '25.6 m', '25'), ('Lancio del martello', '21.56 m', '0'), ('Giavellotto', '20.32 m', '11')]",False,,13,10,1,2,2,1,3,8,4
Onbekend,Ābele Laura,5768638,17,Latvija,Vrouw,320,Zonder specialiteit,15,1,14,156,55,2,[],False,,16,2,1,2,1,2,3,0,0
Onbekend,Abidi Agrippine,5768793,17,France,Vrouw,510,Snelwandelaars,12,1,15,176,72,2,"[('Marcia 10Km', '1h:07:38.84', '639'), ('Marcia 20Km', '2h:15:59.85', '618'), ('Marcia 50Km', '5h:35:02.36', '578')]",False,,9,1,8,5,5,1,2,7,7
Onbekend,Abitbol Célia,5755032,18,France,Vrouw,290,Zonder specialiteit,16,1,14,176,73,2,[],False,,14,2,2,3,5,6,2,0,0
Onbekend,Ablanedo Albino,5637420,18,España,Man,560,Middenafstandslopers,20,2,16,182,96,2,"[('800 Metri', '2:25.75', '659'), ('1500 Metri', '4:51.83', '633'), ('3000 siepi', '14:30.46', '639')]",False,,13,6,4,7,2,4,1,6,7
Onbekend,Abrahams Devonie,5728780,18,Jamaica,Vrouw,1480,Werpers,19,1,16,157,58,2,"[('Getto del peso', '4.05 m', '0'), ('Lancio del disco', '17.78 m', '0'), ('Lancio del martello', '15.69 m', '0'), ('Giavellotto', '16.19 m', '0')]",False,,16,1,6,3,3,2,10,8,3
Onbekend,Abrahams Rhys,5769940,20,Jamaica,Man,230,Zonder specialiteit,17,1,15,186,88,2,[],False,,7,3,3,1,2,3,8,0,0
Onbekend,Abugeau Salomé,5685606,18,France,Vrouw,2460,Werpers,20,1,14,171,72,2,"[('Getto del peso', '8.76 m', '123'), ('Lancio del disco', '32.14 m', '179'), ('Lancio del martello', '28.21 m', '142'), ('Giavellotto', '26.73 m', '196')]",False,,15,8,4,1,3,1,12,8,5
Onbekend,Abulog Daud,5673445,28,Malaysia,Man,2040,Snelwandelaars,14,1,11,193,103,2,"[('Marcia 10Km', '1h:02:42.61', '597'), ('Marcia 20Km', '2h:02:13.76', '601'), ('Marcia 50Km', '5h:12:32.56', '539')]",False,,19,2,10,3,2,1,2,6,9
Onbekend,Abulog Jamal,5673453,19,Malaysia,Man,1430,Springers,20,2,11,177,81,2,"[('Salto in alto', '0.93 m', '160'), (""Salto con l'asta"", '2.59 m', '170'), ('Salto in lungo', '3.72 m', '212'), ('Salto triplo', '7.16 m', '177')]",False,,19,3,1,4,8,9,2,6,7
100 meter,Acebo José Juan,5653210,19,España,Man,680,Sprinters,20,3,15,168,75,2,"[('100 Metri', '13.51 s', '678'), ('200 Metri', '27.36 s', '683'), ('400 piani', '1:00.43', '742'), ('110 ostacoli', '20.54 s', '706'), ('400 ostacoli', '1:10.44', '754')]",False,,14,6,1,7,2,6,2,6,7
Onbekend,Acero Hermelinda,5768076,17,España,Vrouw,450,Zonder specialiteit,15,1,14,173,70,2,[],False,,13,8,5,2,1,5,1,0,0
3.000 meter steeplechase,Acevedo Xerardo,5020472,36,España,Man,7510,Middenafstandslopers,20,14,14,192,84,2,"[('800 Metri', '2:18.00', '798'), ('1500 Metri', '4:32.29', '809'), ('3000 siepi', '13:15.70', '865')]",False,,14,0,10,8,0,0,0,10,11
Onbekend,Achami Amal,5767695,17,Al-Maghrib,Vrouw,50,Zonder specialiteit,12,1,14,175,70,2,[],False,,8,3,3,2,3,2,1,0,0
Onbekend,Achike Alistair,5698581,18,Great Britain,Man,1570,Sprinters,20,1,14,180,89,2,"[('100 Metri', '13.67 s', '648'), ('200 Metri', '27.26 s', '693'), ('400 piani', '1:00.54', '738'), ('110 ostacoli', '20.52 s', '709'), ('400 ostacoli', '1:10.41', '755')]",False,,16,3,3,11,2,4,1,7,7
Onbekend,Acosta Tareixa,5734247,16,España,Vrouw,510,Snelwandelaars,17,1,16,160,58,2,"[('Marcia 10Km', '1h:09:50.40', '553'), ('Marcia 20Km', '2h:21:54.77', '502'), ('Marcia 50Km', '5h:52:04.18', '441')]",False,,7,4,2,2,3,2,3,8,7
Onbekend,Acuña Rolando,5769007,18,Costa Rica,Man,260,Zonder specialiteit,14,1,14,182,84,2,[],False,,14,3,3,6,0,5,2,0,0
Onbekend,Adam Scotty,5746287,16,New Zealand,Man,150,Sprinters,20,1,15,182,85,2,"[('100 Metri', '14.59 s', '471'), ('200 Metri', '29.17 s', '513'), ('400 piani', '1:04.67', '565'), ('110 ostacoli', '21.85 s', '542'), ('400 ostacoli', '1:14.47', '610')]",False,,8,4,1,1,1,3,2,6,4
Onbekend,Adamczak Hanna,5771215,19,Ukrajina,Vrouw,1420,Zonder specialiteit,16,1,15,161,56,2,[],False,,18,2,10,3,4,2,2,0,0
Onbekend,Adame Balbino,5770347,16,España,Man,240,Zonder specialiteit,11,1,15,173,76,2,[],False,,15,1,2,2,1,3,1,0,0
Onbekend,Adegboye Akanni,5768906,24,Nigeria,Man,980,Zonder specialiteit,13,1,14,198,100,2,[],False,,18,2,5,1,2,9,2,0,0
Onbekend,Adkins Jayden,5697532,25,United States,Man,1630,Werpers,18,1,11,172,74,2,"[('Getto del peso', '9.03 m', '107'), ('Lancio del disco', '31.58 m', '154'), ('Lancio del martello', '31.34 m', '111'), ('Giavellotto', '33.54 m', '162')]",False,,10,9,0,2,3,0,9,8,9
200 meter,Adolfsson Alva,5701289,18,Sverige,Vrouw,280,Sprinters,18,2,18,178,78,2,"[('100 Metri', '15.15 s', '597'), ('200 Metri', '30.22 s', '558'), ('400 piani', '1:09.39', '596'), ('110 ostacoli', '21.59 s', '609'), ('400 ostacoli', '1:18.87', '679')]",False,,12,5,2,3,3,2,2,4,6
Onbekend,Affini Renata,5769427,25,Italia,Vrouw,2530,Springers,11,1,14,182,75,2,"[('Salto in alto', '0.86 m', '164'), (""Salto con l'asta"", '2.06 m', '204'), ('Salto in lungo', '2.97 m', '213'), ('Salto triplo', '5.64 m', '176')]",False,,20,2,0,3,10,10,1,7,1
Onbekend,Afinogenova Tereza,5752336,22,Rossiya,Vrouw,2800,Sprinters,18,1,16,177,71,2,"[('100 Metri', '14.16 s', '772'), ('200 Metri', '28.3 s', '730'), ('400 piani', '1:05.00', '765'), ('110 ostacoli', '20.1 s', '793'), ('400 ostacoli', '1:13.14', '867')]",False,,18,4,1,10,8,3,1,10,8
Onbekend,Agafonova Inessa,5769993,18,Rossiya,Vrouw,400,Zonder specialiteit,15,1,15,171,63,2,[],False,,16,4,2,1,3,5,1,0,0
800 meter,Agea Adolfo,4911896,40,España,Man,90,Middenafstandslopers,11,5,14,174,109,2,"[('800 Metri', '2:32.38', '541'), ('1500 Metri', '5:08.73', '480'), ('3000 siepi', '15:18.61', '494')]",False,,9,0,5,0,0,0,0,3,3
Onbekend,Ageladopoulos Ypatios,5699011,18,Hellas,Man,690,Langeafstandslopers,19,1,16,189,100,2,"[('5000 Metri', '18:15.16', '460'), ('10000 Metri', '42:38.63', '423'), ('Maratona', '2h:53:09.65', '494')]",False,,8,2,10,3,2,2,2,5,4
Onbekend,Agnoletto Stefania,5659859,18,Italia,Vrouw,2420,Springers,20,1,16,176,76,2,"[('Salto in alto', '0.92 m', '220'), (""Salto con l'asta"", '2.34 m', '310'), ('Salto in lungo', '3.26 m', '290'), ('Salto triplo', '6.76 m', '326')]",False,,14,2,4,3,11,7,4,8,8
800 meter,Aguilar Carson,5361473,28,United States,Man,8280,Middenafstandslopers,20,7,16,167,65,2,"[('800 Metri', '2:10.25', '937'), ('1500 Metri', '4:21.98', '903'), ('3000 siepi', '13:14.58', '868')]",False,,16,3,11,15,5,1,6,10,9
Onbekend,Aguinaga Elsa,5769761,16,Ecuador,Vrouw,760,Zonder specialiteit,19,1,14,173,62,2,[],False,,18,3,3,2,5,4,7,0,0
Onbekend,Aguzzi Sonia,5679218,18,Italia,Vrouw,2150,Langeafstandslopers,20,1,16,170,71,2,"[('5000 Metri', '20:26.80', '590'), ('10000 Metri', '44:20.95', '597'), ('Maratona', '3h:05:29.88', '649')]",False,,16,4,12,5,1,3,1,5,5
Onbekend,Ah Mouy Phoebe,5771194,15,Australia,Vrouw,110,Zonder specialiteit,20,1,15,151,47,2,[],False,,6,2,3,1,6,1,2,0,0
Onbekend,Aho Miika,5767652,22,Suomi,Man,350,Zonder specialiteit,20,1,14,175,75,2,[],False,,16,1,1,2,5,3,2,0,0
Onbekend,Ahola Veijo,5671738,18,Suomi,Man,1930,Snelwandelaars,20,2,15,190,99,2,"[('Marcia 10Km', '1h:03:15.84', '574'), ('Marcia 20Km', '2h:03:36.88', '571'), ('Marcia 50Km', '5h:18:59.03', '483')]",False,,16,4,5,4,11,0,0,4,8
Onbekend,Aide Brown Chika,5770162,20,Nigeria,Vrouw,680,Zonder specialiteit,18,1,15,169,65,2,[],False,,18,1,3,1,2,4,7,0,0
Onbekend,Aidia Tor,5769185,16,Miṣr,Man,760,Zonder specialiteit,16,1,14,156,53,2,[],False,,8,10,0,2,2,1,7,0,0
Onbekend,Aimi Monica,5701770,18,Italia,Vrouw,240,Meerkampers,20,1,16,175,79,2,"[('Pentathlon Women - 100 Metres Hurdles', '21.96 s', '514'), ('Pentathlon Women - High Jump', '0.38 m', '246'), ('Pentathlon Women - Shot Put', '3.89 m', '228'), ('Pentathlon Women - Long Jump', '1.62 m', '312'), ('Pentathlon Women - 800 Metres', '2:49.91', '483'), ('Heptathlon - 100 Metres Hurdles', '21.95 s', '516'), ('Heptathlon - High Jump', '0.38 m', '247'), ('Heptathlon - Shot Put', '3.93 m', '231'), ('Heptathlon - 200 Metres', '30.91 s', '365'), ('Heptathlon - Long Jump', '1.62 m', '312'), ('Heptathlon - Javelin Throw', '14.47 m', '305'), ('Heptathlon - 800 Metres', '2:49.92', '483'), ('Pentathlon Women', '1783 p', '357'), ('Heptathlon', '2458 p', '351')]",False,,12,3,1,3,1,1,3,6,6
Hoogspringen,Ainsworth Jake,5736833,20,New Zealand,Man,1400,Springers,16,1,16,168,71,2,"[('Salto in alto', '0.84 m', '84'), (""Salto con l'asta"", '2.35 m', '102'), ('Salto in lungo', '3.43 m', '150'), ('Salto triplo', '6.31 m', '87')]",False,,6,2,0,2,3,10,1,9,4
Onbekend,Aishah Ismail Adiputeri,5673443,21,Malaysia,Vrouw,1800,Langeafstandslopers,17,1,11,180,79,2,"[('5000 Metri', '20:28.04', '587'), ('10000 Metri', '44:56.24', '562'), ('Maratona', '3h:08:38.26', '604')]",False,,18,3,11,7,3,1,1,5,7
Onbekend,Aishah Ismail Reshma,5673456,17,Malaysia,Vrouw,1340,Springers,20,1,11,176,74,2,"[('Salto in alto', '0.74 m', '62'), (""Salto con l'asta"", '1.83 m', '115'), ('Salto in lungo', '2.89 m', '192'), ('Salto triplo', '5.39 m', '142')]",False,,19,3,1,7,5,8,2,5,8
Onbekend,Aishah Ismail Sri,5673449,23,Malaysia,Vrouw,2360,Snelwandelaars,20,1,11,185,72,2,"[('Marcia 10Km', '1h:05:51.37', '708'), ('Marcia 20Km', '2h:13:32.70', '665'), ('Marcia 50Km', '5h:27:22.41', '639')]",False,,18,2,9,3,4,1,1,8,10
Onbekend,Alanis Anakdam,5755389,16,España,Man,790,Sprinters,13,1,15,160,61,2,"[('100 Metri', '14.42 s', '503'), ('200 Metri', '28.83 s', '544'), ('400 piani', '1:03.97', '594'), ('110 ostacoli', '21.16 s', '629'), ('400 ostacoli', '1:12.74', '672')]",False,,11,0,2,3,9,1,1,7,5
Onbekend,Alanis Francesc,5701332,18,España,Man,1450,Werpers,20,1,15,184,95,2,"[('Getto del peso', '7.87 m', '19'), ('Lancio del disco', '27.48 m', '59'), ('Lancio del martello', '26.59 m', '21'), ('Giavellotto', '29.45 m', '72')]",False,,19,8,2,0,3,3,1,8,8
Onbekend,Albani Ezio,5770326,16,Italia,Man,170,Zonder specialiteit,16,1,15,172,74,2,[],False,,9,2,2,2,2,7,5,0,0
Onbekend,Albertyn Amanda,5755138,17,South Africa,Vrouw,1230,Meerkampers,15,1,14,163,59,2,"[('Pentathlon Women - 100 Metres Hurdles', '21.85 s', '528'), ('Pentathlon Women - High Jump', '0.62 m', '407'), ('Pentathlon Women - Shot Put', '4.72 m', '277'), ('Pentathlon Women - Long Jump', '2.13 m', '410'), ('Pentathlon Women - 800 Metres', '2:53.20', '425'), ('Heptathlon - 100 Metres Hurdles', '21.85 s', '528'), ('Heptathlon - High Jump', '0.62 m', '408'), ('Heptathlon - Shot Put', '4.72 m', '278'), ('Heptathlon - 200 Metres', '31.63 s', '292'), ('Heptathlon - Long Jump', '2.12 m', '407'), ('Heptathlon - Javelin Throw', '19.21 m', '405'), ('Heptathlon - 800 Metres', '2:53.15', '426'), ('Pentathlon Women', '2047 p', '410'), ('Heptathlon', '2743 p', '392')]",False,,14,2,3,0,9,6,9,4,7
Onbekend,Albiol Bernabé,5769708,14,España,Man,130,Zonder specialiteit,12,1,14,158,59,2,[],False,,13,3,3,3,2,3,3,0,0
Onbekend,Albuquerque Filomena,5767834,17,Portugal,Vrouw,540,Snelwandelaars,18,1,14,156,49,2,"[('Marcia 10Km', '1h:09:54.55', '551'), ('Marcia 20Km', '2h:21:39.91', '507'), ('Marcia 50Km', '5h:50:33.67', '453')]",False,,13,2,4,1,3,3,3,5,8
