Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Suresh,5857708,24,Malaysia,Man,110,Zonder specialiteit,18,1,15,185,84,5,[],False,,10,1,2,6,2,3,2,0,0
Onbekend,Abades Vera,5701802,18,España,Vrouw,3590,Langeafstandslopers,20,2,13,185,91,5,"[('5000 Metri', '20:31.93', '579'), ('10000 Metri', '44:40.92', '577'), ('Maratona', '3h:07:14.38', '624')]",False,,20,4,12,2,3,6,2,7,9
Onbekend,Abancéns Joaquim,5810687,16,España,Man,240,Langeafstandslopers,12,1,15,185,88,5,[],False,,6,4,6,3,3,2,1,5,7
Hoogspringen,Abarca Enedina,5710320,24,Chile,Vrouw,2050,Springers,20,4,16,181,73,5,"[('Salto in alto', '1.05 m', '331'), (""Salto con l'asta"", '2.51 m', '375'), ('Salto in lungo', '3.56 m', '369'), ('Salto triplo', '7.17 m', '381')]",False,,14,2,0,2,10,10,1,7,7
Onbekend,Abdilla David,5855384,17,Malta,Man,920,Zonder specialiteit,16,1,15,182,82,5,[],False,,15,9,7,2,3,3,3,0,0
Onbekend,Abdo Refik,5855747,16,Bosna i Hercegovina,Man,520,Zonder specialiteit,12,1,15,173,75,5,[],False,,13,1,2,9,2,3,3,0,0
Onbekend,Abdulrahim Kiara,5857627,15,Indonesia,Vrouw,500,Zonder specialiteit,13,1,15,162,55,5,[],False,,6,1,9,3,2,3,2,0,0
Onbekend,Abenoza Nekane,5854427,17,España,Vrouw,670,Langeafstandslopers,18,1,14,169,69,5,[],False,,9,2,2,6,8,9,3,4,6
Onbekend,Abós Elsa,5748789,17,España,Vrouw,1510,Sprinters,20,2,18,165,67,5,"[('100 Metri', '14.52 s', '708'), ('200 Metri', '29.06 s', '662'), ('400 piani', '1:06.51', '706'), ('110 ostacoli', '20.73 s', '716'), ('400 ostacoli', '1:15.89', '777')]",False,,10,3,3,10,1,8,2,7,7
Onbekend,Abós Uxía,5798937,16,España,Vrouw,1170,Middenafstandslopers,20,1,18,158,59,5,"[('800 Metri', '2:50.78', '461'), ('1500 Metri', '5:36.60', '494'), ('3000 siepi', '18:08.00', '524')]",False,,20,1,3,2,1,3,4,6,6
Onbekend,Abrahamse Neil,5856023,18,South Africa,Man,150,Zonder specialiteit,17,1,15,173,72,5,[],False,,12,1,6,1,2,1,0,0,0
10 km snelwandelen,Abrami Ahmed,5512652,25,Al-Maghrib,Man,9930,Snelwandelaars,20,5,11,186,76,5,"[('Marcia 10Km', '56:47.95', '849'), ('Marcia 20Km', '1h:52:17.85', '818'), ('Marcia 50Km', '4h:45:02.79', '779')]",False,,20,3,16,2,9,2,5,9,9
Onbekend,Abrantes Diamantino,5850559,16,Portugal,Man,1400,Springers,17,1,15,164,62,5,"[('Salto in alto', '0.74 m', '7'), (""Salto con l'asta"", '2.09 m', '24'), ('Salto in lungo', '3.05 m', '70'), ('Salto triplo', '5.61 m', '10')]",False,,14,2,8,3,3,10,3,7,5
400 meter,Abugeau Eddy,4999787,38,France,Man,9590,Sprinters,15,15,16,190,92,5,"[('100 Metri', '13.05 s', '766'), ('200 Metri', '26.16 s', '797'), ('400 piani', '56.68 s', '899'), ('110 ostacoli', '19.72 s', '808'), ('400 ostacoli', '1:07.64', '854')]",False,,10,2,0,14,5,0,0,7,5
Onbekend,Abugeau Victor,5857272,14,France,Man,260,Zonder specialiteit,14,1,15,156,57,5,[],False,,15,3,1,3,1,2,2,0,0
Onbekend,Aceituno Elena,5856936,18,Perú,Vrouw,120,Zonder specialiteit,16,1,15,161,54,5,[],False,,8,3,1,3,2,6,2,0,0
Onbekend,Acero Agoney,5756984,18,España,Man,530,Meerkampers,19,1,13,164,72,5,"[('Pentathlon Men - Long Jump', '2.36 m', '369'), ('Pentathlon Men - Javelin Throw', '16.33 m', '262'), ('Pentathlon Men - 200 Metres', '28.79 s', '462'), ('Pentathlon Men - Discus Throw', '13.32 m', '224'), ('Pentathlon Men - 1500 Metres', '4:58.01', '499'), ('Decathlon - 100 Metres', '14.36 s', '435'), ('Decathlon - Long Jump', '2.34 m', '366'), ('Decathlon - Shot Put', '3.02 m', '171'), ('Decathlon - High Jump', '0.5 m', '295'), ('Decathlon - 400 Metres', '1:03.71', '517'), ('Decathlon - 110 Metres Hurdles', '21.56 s', '459'), ('Decathlon - Discus Throw', '13.33 m', '225'), ('Decathlon - Pole Vault', '1.52 m', '320'), ('Decathlon - Javelin Throw', '16.28 m', '261'), ('Decathlon - 1500 Metres', '4:57.25', '506'), ('Pentathlon Men', '1816 p', '363'), ('Decathlon', '3555 p', '356')]",False,,14,1,6,3,2,3,3,6,8
Onbekend,Acerra Matilde,5856709,17,Italia,Vrouw,150,Zonder specialiteit,17,1,15,163,57,5,[],False,,12,1,4,3,2,2,6,0,0
Onbekend,Acevedo Moises,5855172,22,Uruguay,Man,930,Zonder specialiteit,18,1,14,179,80,5,[],False,,9,10,2,1,1,2,1,0,0
Verspringen,Acevedo Wyatt,5562347,25,United States,Man,2970,Springers,20,3,13,182,70,5,"[('Salto in alto', '0.94 m', '166'), (""Salto con l'asta"", '2.55 m', '159'), ('Salto in lungo', '3.72 m', '212'), ('Salto triplo', '6.89 m', '144')]",False,,17,2,2,2,3,13,2,7,6
Onbekend,Aceves Isidro,5857819,18,México,Man,240,Zonder specialiteit,12,1,15,180,77,5,[],False,,9,1,7,3,1,6,1,0,0
Onbekend,Achard Alexandre,5858160,14,France,Man,900,Zonder specialiteit,19,1,15,163,65,5,[],False,,9,3,2,4,3,10,4,0,0
Onbekend,Achilier Miguel,5856522,17,Ecuador,Man,590,Zonder specialiteit,17,1,15,176,76,5,[],False,,8,1,2,2,9,1,3,0,0
Onbekend,Ackerman Bill,5857245,17,South Africa,Man,1210,Zonder specialiteit,12,1,15,170,68,5,[],False,,19,4,3,1,9,1,3,0,0
Onbekend,Acosta Fermín,5856241,16,Perú,Man,140,Zonder specialiteit,16,1,15,174,75,5,[],False,,8,2,2,7,3,1,1,0,0
Onbekend,Acosta Jordan,5820224,16,United States,Vrouw,1440,Springers,17,1,14,163,64,5,"[('Salto in alto', '0.61 m', '0'), (""Salto con l'asta"", '1.47 m', '0'), ('Salto in lungo', '2.2 m', '15'), ('Salto triplo', '4.18 m', '0')]",False,,20,2,3,2,2,8,2,6,7
Onbekend,Acosta Mateo,5811155,16,Chile,Man,1000,Springers,20,1,15,159,63,5,"[('Salto in alto', '0.79 m', '44'), (""Salto con l'asta"", '2.34 m', '99'), ('Salto in lungo', '3.25 m', '112'), ('Salto triplo', '6.45 m', '98')]",False,,18,3,3,3,7,7,2,6,5
Onbekend,Acuña Juanito,5762026,18,Chile,Man,410,Meerkampers,20,1,13,178,83,5,"[('Pentathlon Men - Long Jump', '2.19 m', '342'), ('Pentathlon Men - Javelin Throw', '20.86 m', '335'), ('Pentathlon Men - 200 Metres', '28.93 s', '448'), ('Pentathlon Men - Discus Throw', '19.41 m', '327'), ('Pentathlon Men - 1500 Metres', '5:07.73', '401'), ('Decathlon - 100 Metres', '14.46 s', '413'), ('Decathlon - Long Jump', '2.15 m', '335'), ('Decathlon - Shot Put', '4.98 m', '282'), ('Decathlon - High Jump', '0.54 m', '321'), ('Decathlon - 400 Metres', '1:04.11', '499'), ('Decathlon - 110 Metres Hurdles', '21.59 s', '454'), ('Decathlon - Discus Throw', '19.59 m', '330'), ('Decathlon - Pole Vault', '1.54 m', '325'), ('Decathlon - Javelin Throw', '20.85 m', '335'), ('Decathlon - 1500 Metres', '5:08.09', '397'), ('Pentathlon Men', '1852 p', '371'), ('Decathlon', '3690 p', '369')]",False,,16,5,2,1,4,3,2,5,6
5.000 meter,Acuto Gertrude,5683122,19,Italia,Vrouw,450,Langeafstandslopers,20,2,14,178,86,5,"[('5000 Metri', '21:05.84', '505'), ('10000 Metri', '46:52.86', '445'), ('Maratona', '3h:18:43.25', '462')]",False,,10,1,3,4,2,3,3,7,8
Onbekend,Adame Otilio,5857668,15,España,Man,160,Zonder specialiteit,13,1,15,171,70,5,[],False,,11,3,3,6,4,3,1,0,0
Onbekend,Adami Angelo,5854960,20,Malta,Man,80,Zonder specialiteit,14,1,15,189,84,5,[],False,,9,5,0,3,3,0,3,0,0
Onbekend,Adamkienė Simona,5855636,23,Lietuva,Vrouw,760,Zonder specialiteit,14,1,15,182,76,5,[],False,,10,8,2,5,2,2,9,0,0
100 meter,Adamusová Silvia,5466870,28,Česká republika,Vrouw,6210,Sprinters,20,8,15,163,63,5,"[('100 Metri', '13.54 s', '880'), ('200 Metri', '27.72 s', '782'), ('400 piani', '1:03.35', '828'), ('110 ostacoli', '20.02 s', '802'), ('400 ostacoli', '1:13.61', '851')]",False,,19,8,3,12,4,1,1,8,12
Onbekend,Adewunmi Fasina,5855719,24,Nigeria,Man,870,Zonder specialiteit,16,1,15,188,81,5,[],False,,17,5,3,2,2,9,3,0,0
Onbekend,Afanasyev Sergey,5855741,16,Rossiya,Man,100,Zonder specialiteit,16,1,15,185,82,5,[],False,,10,3,1,3,6,1,1,0,0
Onbekend,Afinogenova Vera,5857686,18,Rossiya,Vrouw,400,Zonder specialiteit,14,1,15,169,65,5,[],False,,13,2,3,8,3,5,3,0,0
