Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Suresh,5857708,24,Malaysia,Man,110,Zonder specialiteit,18,1,15,185,84,5,[],False,,10,1,2,6,2,3,2,0,0
Onbekend,Abancéns Joaquim,5810687,16,España,Man,250,Langeafstandslopers,12,1,15,185,89,5,"[('5000 Metri', '18:29.06', '424'), ('10000 Metri', '42:40.59', '421'), ('Maratona', '2h:54:53.47', '372')]",False,,6,4,6,3,3,2,1,5,7
400 meter,Abdelaziz Lisimba,5698237,19,Miṣr,Man,1370,Sprinters,20,3,19,170,80,5,"[('100 Metri', '13.17 s', '743'), ('200 Metri', '26.48 s', '767'), ('400 piani', '57.43 s', '868'), ('110 ostacoli', '19.9 s', '786'), ('400 ostacoli', '1:08.41', '827')]",False,,8,8,1,10,6,1,0,7,6
1.500 meter,Abdul Salam Aishah,5527344,25,Malaysia,Vrouw,3920,Middenafstandslopers,20,5,19,158,59,5,"[('800 Metri', '2:34.73', '725'), ('1500 Metri', '4:55.91', '830'), ('3000 siepi', '16:29.15', '773')]",False,,18,8,10,7,2,1,2,10,11
Onbekend,Abdullah Amber,5859699,19,Malaysia,Vrouw,190,Zonder specialiteit,14,1,15,180,72,5,[],False,,11,2,5,6,6,2,3,0,0
Onbekend,Abdulrahim Kiara,5857627,15,Indonesia,Vrouw,500,Zonder specialiteit,13,1,15,162,56,5,[],False,,6,1,9,3,2,3,2,0,0
Onbekend,Ābele Guntis,5858372,23,Latvija,Man,80,Zonder specialiteit,18,1,15,188,83,5,[],False,,10,2,3,1,3,3,3,0,0
Onbekend,Abenoza Nekane,5854427,17,España,Vrouw,670,Langeafstandslopers,18,1,14,169,69,5,"[('5000 Metri', '21:42.19', '426'), ('10000 Metri', '47:23.90', '414'), ('Maratona', '3h:21:41.38', '420')]",False,,9,2,2,6,8,9,3,4,6
Onbekend,Abercrombie Amber,5726517,18,Great Britain,Vrouw,1270,Werpers,20,2,13,165,72,5,"[('Getto del peso', '8.13 m', '72'), ('Lancio del disco', '30.38 m', '138'), ('Lancio del martello', '26.38 m', '95'), ('Giavellotto', '24.63 m', '135')]",False,,17,10,3,2,6,2,5,7,6
Onbekend,Abós Elsa,5748789,17,España,Vrouw,1530,Sprinters,20,2,19,165,67,5,"[('100 Metri', '14.52 s', '708'), ('200 Metri', '29.06 s', '662'), ('400 piani', '1:06.51', '706'), ('110 ostacoli', '20.73 s', '716'), ('400 ostacoli', '1:15.89', '777')]",False,,10,3,3,10,1,8,2,7,7
Onbekend,Abós Uxía,5798937,16,España,Vrouw,1180,Middenafstandslopers,20,1,18,159,60,5,"[('800 Metri', '2:50.65', '463'), ('1500 Metri', '5:36.29', '497'), ('3000 siepi', '18:06.05', '529')]",False,,20,1,3,2,1,3,4,6,6
Onbekend,Abougrisha Nebt het,5859083,17,Miṣr,Vrouw,300,Zonder specialiteit,11,1,15,168,60,5,[],False,,14,3,6,2,2,1,7,0,0
10.000 meter,Abraham Ondřej,5598535,28,Česká republika,Man,4600,Langeafstandslopers,20,5,11,184,84,5,"[('5000 Metri', '16:39.90', '704'), ('10000 Metri', '38:02.56', '730'), ('Maratona', '2h:38:37.64', '642')]",False,,14,2,10,9,4,1,1,11,11
400 meter,Abugeau Eddy,4999787,38,France,Man,9610,Sprinters,15,15,17,190,93,5,"[('100 Metri', '13.05 s', '766'), ('200 Metri', '26.16 s', '797'), ('400 piani', '56.68 s', '899'), ('110 ostacoli', '19.72 s', '808'), ('400 ostacoli', '1:07.64', '854')]",False,,10,2,0,14,5,0,0,7,5
Onbekend,Abugeau Victor,5857272,14,France,Man,250,Zonder specialiteit,14,1,14,157,58,5,[],False,,15,3,1,3,1,2,2,0,0
Onbekend,Aceituno Elena,5856936,18,Perú,Vrouw,110,Zonder specialiteit,16,1,14,161,54,5,[],False,,8,3,1,3,2,6,2,0,0
Onbekend,Acerra Matilde,5856709,17,Italia,Vrouw,160,Zonder specialiteit,17,1,15,163,58,5,[],False,,12,1,4,3,2,2,6,0,0
Onbekend,Acevedo Georgina,5859353,22,Chile,Vrouw,340,Zonder specialiteit,18,1,15,189,86,5,[],False,,11,8,2,3,2,2,1,0,0
Onbekend,Aceves Isidro,5857819,18,México,Man,230,Zonder specialiteit,12,1,14,180,77,5,[],False,,9,1,7,3,1,6,1,0,0
Onbekend,Achard Alexandre,5858160,14,France,Man,900,Zonder specialiteit,19,1,14,163,66,5,[],False,,9,3,2,4,3,10,4,0,0
Onbekend,Achilier Miguel,5856522,17,Ecuador,Man,590,Zonder specialiteit,16,1,15,176,77,5,[],False,,8,1,2,2,9,1,3,0,0
Onbekend,Ackerman Bill,5857245,17,South Africa,Man,1210,Zonder specialiteit,11,1,15,170,68,5,[],False,,19,4,3,1,9,1,3,0,0
Onbekend,Acosta Fermín,5856241,16,Perú,Man,130,Zonder specialiteit,16,1,14,174,76,5,[],False,,8,2,2,7,3,1,1,0,0
Onbekend,Acosta Jordan,5820224,16,United States,Vrouw,1440,Springers,17,1,14,163,64,5,"[('Salto in alto', '0.61 m', '0'), (""Salto con l'asta"", '1.48 m', '0'), ('Salto in lungo', '2.21 m', '15'), ('Salto triplo', '4.2 m', '0')]",False,,20,2,3,2,2,8,2,6,7
100 meter horden,Acuña Alana,5497526,34,España,Vrouw,2460,Sprinters,19,6,19,174,58,5,"[('100 Metri', '14.27 s', '752'), ('200 Metri', '28.53 s', '710'), ('400 piani', '1:05.69', '738'), ('110 ostacoli', '20.16 s', '785'), ('400 ostacoli', '1:15.65', '784')]",False,,17,6,0,8,3,0,0,10,8
Onbekend,Acuña Aurelia,5858316,23,Chile,Vrouw,310,Zonder specialiteit,20,1,15,164,62,5,[],False,,15,6,2,2,1,1,3,0,0
Onbekend,Acuña Cindy,5859014,24,Costa Rica,Vrouw,360,Zonder specialiteit,12,1,15,168,71,5,[],False,,10,2,7,0,1,7,1,0,0
Onbekend,Acuña Estefanía,5859202,18,Costa Rica,Vrouw,450,Zonder specialiteit,19,1,15,164,60,5,[],False,,16,3,1,3,2,3,7,0,0
800 meter,Adam Alexander,5075551,37,Great Britain,Man,14530,Middenafstandslopers,20,14,18,169,64,5,"[('800 Metri', '2:06.82', '998'), ('1500 Metri', '4:16.15', '955'), ('3000 siepi', '12:54.19', '930')]",False,,17,0,11,16,0,0,0,10,9
Onbekend,Adame Otilio,5857668,15,España,Man,160,Zonder specialiteit,14,1,15,172,71,5,[],False,,11,3,3,6,4,3,1,0,0
Onbekend,Adepoju Hanna,5858540,20,Nigeria,Vrouw,460,Zonder specialiteit,15,1,15,188,78,5,[],False,,9,4,3,9,6,3,3,0,0
Onbekend,Adornado Rizalia,5841712,17,Pilipinas,Vrouw,2220,Sprinters,20,1,13,168,63,5,"[('100 Metri', '14.92 s', '636'), ('200 Metri', '29.82 s', '594'), ('400 piani', '1:08.00', '650'), ('110 ostacoli', '21.04 s', '677'), ('400 ostacoli', '1:17.42', '727')]",False,,20,0,2,11,6,0,7,4,7
Onbekend,Afinogenova Vera,5857686,18,Rossiya,Vrouw,400,Zonder specialiteit,14,1,15,169,66,5,[],False,,13,2,3,8,3,5,3,0,0
Onbekend,Agafonov Simon,5859234,19,Rossiya,Man,880,Zonder specialiteit,11,1,15,177,79,5,[],False,,20,5,2,2,3,1,2,0,0
Onbekend,Agbetu Olaniyan,5858415,23,Nigeria,Man,1190,Zonder specialiteit,13,1,14,194,99,5,[],False,,16,2,10,2,5,3,2,0,0
Onbekend,Agorogiannis Memos,5856992,16,Hellas,Man,200,Zonder specialiteit,20,1,15,180,80,5,[],False,,12,3,3,3,2,6,2,0,0
Onbekend,Agourram Saïd,5858636,17,Al-Maghrib,Man,480,Zonder specialiteit,13,1,14,165,66,5,[],False,,12,8,1,2,8,1,4,0,0
Onbekend,Águila Tomás,5857756,20,El Salvador,Man,660,Zonder specialiteit,18,1,14,164,65,5,[],False,,16,1,4,2,1,8,6,0,0
