Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abbaglio Filippo,5404884,23,Italia,Man,1890,Werpers,19,2,11,190,101,"[('Kogelstoten', '8.99 m', '104', 2), ('Discuswerpen', '29.45 m', '105', 2), ('Kogelslingeren', '31.44 m', '113', 2), ('Speerwerpen', '34.51 m', '183', 2)]",False,,12,6,3,2,3,1,11,7,8
Onbekend,Abbott Megan,5667219,15,United States,Vrouw,370,Sprinters,15,1,14,164,63,"[('100 meter', '15.35 s', '561', 3), ('200 meter', '30.62 s', '522', 3), ('400 meter', '1:09.62', '587', 3), ('100 meter horden', '21.78 s', '586', 3), ('400 meter horden', '1:19.42', '665', 3)]",False,,15,2,2,5,3,2,2,6,6
Onbekend,Abdul Rahman Megat,5706364,21,Malaysia,Man,880,Zonder specialiteit,15,1,14,173,73,[],False,,17,2,4,3,3,9,1,0,0
Onbekend,Abella Itxaso,5707470,16,Colombia,Vrouw,280,Zonder specialiteit,17,1,14,160,57,[],False,,10,2,1,3,1,2,8,0,0
Onbekend,Abend Elan,5707352,22,Yisra'el,Man,750,Zonder specialiteit,16,1,14,181,78,[],False,,6,2,4,1,2,3,10,0,0
Onbekend,Āboltiņš Ričards,5709397,17,Latvija,Man,470,Zonder specialiteit,18,1,15,182,80,[],False,,17,2,3,3,5,1,2,0,0
Onbekend,Abram Polonca,5706532,21,Slovenija,Vrouw,560,Zonder specialiteit,19,1,15,184,75,[],False,,16,8,2,2,0,2,3,0,0
Polsstokhoogspringen,Abram Živa,4930845,37,Slovenija,Vrouw,10550,Springers,19,16,17,172,63,"[('Hoogspringen', '1.21 m', '468', 2), ('Polsstokhoogspringen', '3.02 m', '568', 2), ('Verspringen', '4.19 m', '538', 2), ('Hinkstapspringen', '8.47 m', '554', 2)]",False,,18,0,0,0,12,12,0,10,9
10 km snelwandelen,Acevedo Federico,5587883,30,Uruguay,Man,1020,Snelwandelaars,19,3,18,172,64,"[('10 km snelwandelen', '1h:00:31.23', '690', 3), ('20 km snelwandelen', '2h:00:43.23', '634', 3), ('50 km snelwandelen', '5h:05:46.28', '598', 3)]",False,,15,1,10,3,3,0,1,6,4
Onbekend,Acosta Ramona,5706334,23,Uruguay,Vrouw,690,Zonder specialiteit,14,1,14,169,67,[],False,,10,5,10,4,3,3,2,0,0
Onbekend,Acuña Irune,5709190,20,Colombia,Vrouw,470,Zonder specialiteit,14,1,14,172,72,[],False,,16,8,1,3,0,3,2,0,0
Onbekend,Acuña Lucha,5709194,17,México,Vrouw,320,Zonder specialiteit,11,1,15,163,56,[],False,,7,8,3,1,4,2,1,0,0
Onbekend,Adamková Zora,5707377,23,Slovensko,Vrouw,950,Zonder specialiteit,18,1,14,176,70,[],False,,16,3,8,2,9,4,3,0,0
400 meter horden,Adamski Remigiusz,5576320,28,Polska,Man,3730,Sprinters,20,3,16,173,73,"[('100 meter', '13.11 s', '755', 3), ('200 meter', '25.72 s', '838', 3), ('400 meter', '58.11 s', '839', 3), ('110 meter horden', '19.24 s', '868', 3), ('400 meter horden', '1:04.98', '949', 3)]",False,,20,3,2,11,8,2,1,9,9
Onbekend,Adán Agustí,5708059,17,España,Man,60,Zonder specialiteit,11,1,14,177,74,[],False,,6,3,3,0,3,3,5,0,0
Onbekend,Adebola Kokumo,5709228,20,Nigeria,Vrouw,90,Zonder specialiteit,16,1,15,177,69,[],False,,10,1,5,2,2,3,3,0,0
Onbekend,Adeleke Amadi,5708694,18,Nigeria,Man,880,Zonder specialiteit,18,1,15,185,84,[],False,,10,0,10,3,2,6,2,0,0
Onbekend,Adeleke Chioma,5706558,22,Nigeria,Vrouw,610,Zonder specialiteit,11,1,15,178,72,[],False,,12,3,2,3,3,9,2,0,0
Onbekend,Adkins Jacob,5701889,16,United States,Man,450,Snelwandelaars,18,1,14,185,86,"[('10 km snelwandelen', '1h:03:54.52', '546', 3), ('20 km snelwandelen', '2h:04:03.91', '561', 3), ('50 km snelwandelen', '5h:18:07.82', '490', 3)]",False,,13,1,7,2,3,3,4,5,7
Onbekend,Adkins Michelle,5705925,16,United States,Vrouw,910,Meerkampers,16,1,14,173,67,"[('Vijfkamp Vrouwen - 100 meter horden', '22.02 s', '505', 3), ('Vijfkamp Vrouwen - Hoogspringen', '0.40 m', '262', 3), ('Vijfkamp Vrouwen - Kogelstoten', '3.15 m', '185', 3), ('Vijfkamp Vrouwen - Verspringen', '1.75 m', '336', 3), ('Vijfkamp Vrouwen - 800 meter', '2:48.60', '507', 3), ('Zevenkamp - 100 meter horden', '22.09 s', '496', 3), ('Zevenkamp - Hoogspringen', '0.39 m', '255', 3), ('Zevenkamp - Kogelstoten', '3.15 m', '185', 3), ('Zevenkamp - 200 meter', '30.94 s', '362', 3), ('Zevenkamp - Verspringen', '1.75 m', '336', 3), ('Zevenkamp - Speerwerpen', '13.96 m', '294', 3), ('Zevenkamp - 800 meter', '2:49.47', '491', 3), ('Vijfkamp Vrouwen', '1795 p', '359', 3), ('Zevenkamp', '2419 p', '346', 3)]",False,,18,1,3,4,1,3,5,4,8
Onbekend,Adriano Diwata,5707353,23,Pilipinas,Vrouw,730,Zonder specialiteit,11,1,14,169,63,[],False,,16,3,6,8,0,6,1,0,0
Onbekend,Afanasyeva Svetlana,5706718,16,Rossiya,Vrouw,470,Zonder specialiteit,15,1,15,165,61,[],False,,16,7,3,3,2,3,1,0,0
Onbekend,Aguilar Reynante,5706669,18,Pilipinas,Man,1430,Zonder specialiteit,19,1,14,177,71,[],False,,20,1,9,3,1,1,3,0,0
Onbekend,Ahmed Jasalina,5709417,16,India,Man,50,Zonder specialiteit,11,1,14,172,72,[],False,,7,2,3,3,3,3,2,0,0
Onbekend,Äijälä Anette,5707866,14,Suomi,Vrouw,110,Zonder specialiteit,16,1,14,165,61,[],False,,12,3,1,3,2,1,3,0,0
Onbekend,Ainsalu Triin,5709071,20,Eesti,Vrouw,1210,Zonder specialiteit,13,1,15,179,72,[],False,,16,0,1,1,10,3,3,0,0
