Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarup Søren,5669618,15,Danmark,Man,490,Zonder specialiteit,18,1,15,151,53,[],False,,17,2,1,2,5,1,1,0,0
Onbekend,Abaye Obayana,5669969,19,Nigeria,Man,70,Zonder specialiteit,13,1,15,178,77,[],False,,8,2,2,1,1,5,1,0,0
Onbekend,Abdi Intan,5669739,19,Indonesia,Vrouw,50,Zonder specialiteit,15,1,15,171,63,[],False,,7,2,1,3,3,1,3,0,0
Onbekend,Abdul Salam Rhyanna,5669652,22,Malaysia,Vrouw,1070,Zonder specialiteit,16,1,15,169,66,[],False,,12,5,5,1,10,2,0,0,0
Onbekend,Abela Tyler,5671696,16,Malta,Man,220,Zonder specialiteit,18,1,15,169,70,[],False,,12,1,2,2,7,1,3,0,0
Onbekend,Abeylegesse Tuncay,5669740,20,Türkiye,Man,90,Zonder specialiteit,16,1,15,187,87,[],False,,10,5,3,3,1,3,3,0,0
Speerwerpen,Ablanedo Roi,4860178,37,España,Man,890,Werpers,12,11,18,185,87,"[('Kogelstoten', '3.85 m', '0', 1), ('Discuswerpen', '15.19 m', '0', 1), ('Kogelslingeren', '14.68 m', '0', 1), ('Speerwerpen', '19.87 m', '0', 1)]",False,,7,0,0,5,0,0,2,2,3
Onbekend,Aboutrika Lateef,5670195,20,Miṣr,Man,780,Zonder specialiteit,18,1,15,192,94,[],False,,11,7,2,1,9,2,1,0,0
Onbekend,Abović Milivoje,5671317,15,Srbija,Man,770,Zonder specialiteit,11,1,15,181,78,[],False,,10,6,10,1,3,1,2,0,0
Onbekend,Abrahams Dean,5669001,16,Great Britain,Man,1120,Springers,16,1,14,182,81,"[('Hoogspringen', '0.68 m', '0', 1), ('Polsstokhoogspringen', '1.90 m', '0', 1), ('Verspringen', '2.72 m', '10', 1), ('Hinkstapspringen', '5.15 m', '0', 1)]",False,,17,8,3,1,3,4,2,8,8
Onbekend,Abu Samah Haron,5670238,24,Malaysia,Man,210,Zonder specialiteit,11,1,15,171,69,[],False,,12,2,7,2,2,2,1,0,0
Onbekend,Aceituno Angelines,5638057,17,España,Vrouw,950,Zonder specialiteit,20,1,12,166,67,[],False,,13,0,1,8,10,3,3,0,0
Onbekend,Acharjee Assam Balachandran,5669392,22,India,Man,1620,Zonder specialiteit,15,1,15,190,88,[],False,,20,3,1,3,10,2,2,0,0
Onbekend,Acosta Sonia,5672069,22,Perú,Vrouw,1040,Zonder specialiteit,13,1,15,166,64,[],False,,20,5,1,1,1,7,2,0,0
Onbekend,Adam Katie,5669587,16,New Zealand,Vrouw,100,Zonder specialiteit,19,1,15,158,53,[],False,,10,3,5,2,1,1,1,0,0
Onbekend,Adami Desmond,5652568,18,Malta,Man,180,Middenafstandslopers,18,1,16,181,80,"[('800 meter', '2:29.36', '595', 2), ('1.500 meter', '4:58.59', '572', 2), ('3.000 meter steeplechase', '14:45.89', '592', 2)]",False,,11,0,4,3,3,1,2,6,5
10.000 meter,Adamíra Ivan,5597745,22,Česká republika,Man,780,Langeafstandslopers,19,2,16,171,78,"[('5.000 meter', '18:00.09', '498', 2), ('10.000 meter', '40:53.96', '540', 2), ('Marathon', '2h:50:04.08', '543', 2)]",False,,18,2,7,5,3,1,1,5,5
Onbekend,Adams Glenn,5670234,17,Ireland,Man,670,Zonder specialiteit,20,1,15,164,70,[],False,,14,1,1,2,1,9,3,0,0
Onbekend,Adams Sally,5671115,20,New Zealand,Vrouw,310,Zonder specialiteit,19,1,15,166,58,[],False,,9,8,2,3,1,3,2,0,0
Onbekend,Adekola Monifa,5670147,21,Nigeria,Vrouw,1190,Zonder specialiteit,19,1,15,172,68,[],False,,16,0,3,3,3,7,10,0,0
