Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Marathon,Aba Irén,5749086,18,Magyarország,Vrouw,2000,Langeafstandslopers,20,2,16,165,63,10,"[('5000 Metri', '20:10.01', '627'), ('10000 Metri', '43:41.95', '636'), ('Maratona', '2h:58:40.86', '745')]",False,,17,2,9,6,2,2,2,8,9
Onbekend,Abad Silvestre,5824283,17,México,Man,1130,Meerkampers,17,1,16,177,79,10,"[('Pentathlon Men - Long Jump', '3.2 m', '500'), ('Pentathlon Men - Javelin Throw', '21.32 m', '342'), ('Pentathlon Men - 200 Metres', '27.28 s', '622'), ('Pentathlon Men - Discus Throw', '16.41 m', '277'), ('Pentathlon Men - 1500 Metres', '4:53.41', '545'), ('Decathlon - 100 Metres', '13.62 s', '594'), ('Decathlon - Long Jump', '3.18 m', '496'), ('Decathlon - Shot Put', '3.97 m', '225'), ('Decathlon - High Jump', '0.6 m', '357'), ('Decathlon - 400 Metres', '1:00.43', '671'), ('Decathlon - 110 Metres Hurdles', '20.53 s', '605'), ('Decathlon - Discus Throw', '16.44 m', '277'), ('Decathlon - Pole Vault', '1.79 m', '377'), ('Decathlon - Javelin Throw', '21.42 m', '344'), ('Decathlon - 1500 Metres', '4:54.08', '539'), ('Pentathlon Men', '2286 p', '458'), ('Decathlon', '4483 p', '449')]",False,,12,2,1,10,2,3,2,8,6
Onbekend,Abancéns Martí,5792336,27,España,Man,1600,Sprinters,20,1,13,196,97,10,"[('100 Metri', '13.82 s', '618'), ('200 Metri', '27.62 s', '659'), ('400 piani', '1:01.10', '715'), ('110 ostacoli', '20.38 s', '725'), ('400 ostacoli', '1:10.07', '767')]",False,,14,4,1,10,10,2,0,6,5
Onbekend,Abanilla Jonathan,5840290,16,Pilipinas,Man,890,Zonder specialiteit,13,1,15,168,69,10,[],False,,16,2,1,9,3,2,3,0,0
Onbekend,Abdelaziz Ebony,5839772,23,Miṣr,Vrouw,150,Zonder specialiteit,17,1,15,173,71,10,[],False,,9,3,7,2,3,1,0,0,0
Onbekend,Abdul Salam Ziana,5836906,22,Malaysia,Vrouw,1730,Zonder specialiteit,16,1,15,167,62,10,[],False,,20,8,0,9,1,3,2,0,0
Onbekend,Abella Mireia,5838526,18,Colombia,Vrouw,1150,Zonder specialiteit,11,1,15,172,66,10,[],False,,19,4,9,1,2,1,0,0,0
Onbekend,Abercrombie Mohammed,5838719,16,Great Britain,Man,420,Springers,10,1,15,177,76,10,[],False,,14,2,2,3,0,7,3,7,3
Onbekend,Abreu Felicidade,5838950,17,Portugal,Vrouw,470,Middenafstandslopers,18,1,15,161,55,10,[],False,,8,6,8,3,3,1,6,4,5
Onbekend,Aceros Brais,5839142,21,Colombia,Man,160,Zonder specialiteit,17,1,15,183,83,10,[],False,,13,3,2,2,3,4,1,0,0
