Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Verspringen,Abadie Michaël,5539310,23,France,Man,3230,Springers,19,4,11,169,77,2,"[('Salto in alto', '1.06 m', '260'), (""Salto con l'asta"", '3.01 m', '292'), ('Salto in lungo', '4.87 m', '456'), ('Salto triplo', '8.39 m', '306')]",False,,6,3,1,10,6,10,2,10,9
Onbekend,Abarbanel Sha'ul,5770651,18,Yisra'el,Man,1150,Zonder specialiteit,12,1,15,185,85,2,[],False,,18,9,3,1,3,2,2,0,0
Onbekend,Abbadie Rico,5671590,18,Uruguay,Man,5760,Snelwandelaars,20,2,16,177,83,2,"[('Marcia 10Km', '1h:00:29.26', '692'), ('Marcia 20Km', '1h:57:46.15', '699'), ('Marcia 50Km', '4h:58:11.97', '664')]",False,,13,3,15,1,1,0,1,5,6
5.000 meter,Abdillah Meor,5673439,24,Malaysia,Man,1950,Langeafstandslopers,20,2,12,183,89,2,"[('5000 Metri', '17:50.28', '524'), ('10000 Metri', '42:27.16', '436'), ('Maratona', '2h:53:35.38', '487')]",False,,20,2,8,4,3,1,2,3,10
Onbekend,Abdul Salam Asmaradana,5673466,28,Malaysia,Vrouw,1230,Werpers,13,1,11,183,79,2,"[('Getto del peso', '7.48 m', '20'), ('Lancio del disco', '25.6 m', '25'), ('Lancio del martello', '21.56 m', '0'), ('Giavellotto', '20.32 m', '11')]",False,,13,10,1,1,2,1,3,8,4
Onbekend,Abela Eva,5772551,16,Malta,Vrouw,140,Zonder specialiteit,19,1,15,154,55,2,[],False,,9,1,1,6,3,2,1,0,0
Onbekend,Ablanedo Albino,5637420,18,España,Man,560,Middenafstandslopers,20,2,16,182,96,2,"[('800 Metri', '2:26.02', '655'), ('1500 Metri', '4:52.12', '630'), ('3000 siepi', '14:32.69', '633')]",False,,13,6,4,7,2,4,1,6,7
Onbekend,Abrahams Rhys,5769940,20,Jamaica,Man,230,Zonder specialiteit,17,1,15,186,88,2,[],False,,7,3,3,1,2,3,8,0,0
Onbekend,Abuda Rizal,5772295,23,Pilipinas,Man,1040,Zonder specialiteit,19,1,15,185,83,2,[],False,,20,1,3,5,2,1,7,0,0
Onbekend,Abugeau Salomé,5685606,18,France,Vrouw,2460,Werpers,20,1,14,171,72,2,"[('Getto del peso', '8.76 m', '123'), ('Lancio del disco', '32.14 m', '179'), ('Lancio del martello', '28.21 m', '142'), ('Giavellotto', '26.73 m', '196')]",False,,15,8,4,1,3,1,12,8,5
