Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abdilla David,5855384,17,Malta,Man,920,Zonder specialiteit,16,1,15,182,82,4,[],False,,15,9,7,2,3,3,3,0,0
Onbekend,Abdo Refik,5855747,16,Bosna i Hercegovina,Man,520,Zonder specialiteit,12,1,15,173,75,4,[],False,,13,1,2,9,2,3,3,0,0
1.500 meter,Abela Paul,5737405,28,Malta,Man,2360,Middenafstandslopers,19,2,11,179,79,4,"[('800 Metri', '2:25.18', '670'), ('1500 Metri', '4:39.98', '740'), ('3000 siepi', '14:07.49', '708')]",False,,17,1,11,3,2,1,1,10,6
Onbekend,Abougrisha Nuru,5852489,16,Miṣr,Man,720,Zonder specialiteit,14,1,14,174,77,4,[],False,,16,6,3,2,0,8,8,0,0
5.000 meter,Abrahams Michael,5115020,37,Jamaica,Man,23950,Langeafstandslopers,12,19,17,172,78,4,"[('5000 Metri', '15:48.71', '835'), ('10000 Metri', '37:25.11', '772'), ('Maratona', '2h:31:20.91', '762')]",False,,14,0,15,3,0,0,0,12,6
Onbekend,Abrantes Diamantino,5850559,16,Portugal,Man,1400,Springers,17,1,15,164,62,4,"[('Salto in alto', '0.74 m', '7'), (""Salto con l'asta"", '2.09 m', '24'), ('Salto in lungo', '3.05 m', '70'), ('Salto triplo', '5.61 m', '10')]",False,,14,2,8,3,3,10,3,7,5
Onbekend,Acedera Jesús María,5854300,14,España,Man,880,Zonder specialiteit,11,1,15,170,70,4,[],False,,12,10,0,2,1,6,2,0,0
Onbekend,Aceros Ruth,5852455,24,Colombia,Vrouw,470,Zonder specialiteit,11,1,14,168,66,4,[],False,,17,3,3,3,2,2,1,0,0
Onbekend,Aceti Rosanna,5774564,16,Italia,Vrouw,510,Springers,15,1,14,173,75,4,"[('Salto in alto', '0.65 m', '0'), (""Salto con l'asta"", '1.58 m', '22'), ('Salto in lungo', '2.35 m', '47'), ('Salto triplo', '4.46 m', '18')]",False,,14,2,3,2,3,7,1,6,6
Onbekend,Acevedo Moises,5855172,22,Uruguay,Man,930,Zonder specialiteit,18,1,14,179,80,4,[],False,,9,10,2,1,1,2,1,0,0
Onbekend,Acevedo Yocelin,5853901,20,Costa Rica,Vrouw,990,Zonder specialiteit,15,1,15,175,71,4,[],False,,12,3,3,3,10,3,0,0,0
800 meter,Acharya Prabhakaran,5752425,26,India,Man,1950,Middenafstandslopers,14,2,14,177,81,4,"[('800 Metri', '2:20.19', '759'), ('1500 Metri', '4:43.32', '710'), ('3000 siepi', '14:04.94', '716')]",False,,20,1,9,9,1,3,6,6,6
Onbekend,Acimi Islem,5854884,16,Al-Jazā'ir,Man,1120,Zonder specialiteit,12,1,14,176,71,4,[],False,,17,2,2,2,2,10,3,0,0
Onbekend,Acosta Angela,5853867,22,Chile,Vrouw,1950,Zonder specialiteit,12,1,15,177,69,4,[],False,,20,7,1,0,3,10,6,0,0
Onbekend,Adami Angelo,5854960,20,Malta,Man,80,Zonder specialiteit,14,1,15,189,84,4,[],False,,9,5,0,3,3,0,3,0,0
Onbekend,Adamkienė Simona,5855636,23,Lietuva,Vrouw,760,Zonder specialiteit,14,1,15,182,76,4,[],False,,10,8,2,5,2,2,9,0,0
Onbekend,Adamović Kosana,5852584,16,Srbija,Vrouw,310,Zonder specialiteit,18,1,15,160,55,4,[],False,,11,2,2,1,3,8,3,0,0
Onbekend,Ādamsone Dzidra,5852677,15,Latvija,Vrouw,320,Zonder specialiteit,18,1,14,164,56,4,[],False,,15,0,3,6,3,3,1,0,0
Onbekend,Addico Germano,5854198,16,Italia,Man,170,Zonder specialiteit,12,1,15,168,67,4,[],False,,14,3,1,2,3,2,2,0,0
Onbekend,Adelaide Catherine,5853762,16,France,Vrouw,300,Zonder specialiteit,17,1,14,155,54,4,[],False,,9,1,8,1,3,0,3,0,0
