Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Äärilä Hanna,5766910,24,Suomi,Vrouw,900,Zonder specialiteit,20,1,15,173,65,1,[],False,,7,2,2,5,2,2,10,0,0
Onbekend,Abaloira Benjamín,5238580,32,España,Man,1480,Middenafstandslopers,14,5,11,174,82,1,"[('800 Metri', '2:25.87', '658'), ('1500 Metri', '4:52.33', '628'), ('3000 siepi', '14:39.22', '613')]",False,,20,0,4,9,0,0,0,6,6
400 meter horden,Abano Romano,5521250,22,Italia,Man,4720,Sprinters,20,4,16,190,85,1,"[('100 Metri', '12.9 s', '796'), ('200 Metri', '25.89 s', '822'), ('400 piani', '57.53 s', '864'), ('110 ostacoli', '19.29 s', '862'), ('400 ostacoli', '1:04.87', '953')]",False,,17,4,3,13,9,2,3,10,8
Discuswerpen,Abantos Dácil,5098603,34,España,Vrouw,31960,Werpers,20,14,14,167,65,1,"[('Getto del peso', '17.01 m', '781'), ('Lancio del disco', '58.88 m', '808'), ('Lancio del martello', '49.8 m', '692'), ('Giavellotto', '46.07 m', '756')]",False,,17,19,0,0,1,0,16,9,9
Onbekend,Abbas Lior,5724555,19,Yisra'el,Man,2030,Sprinters,15,1,14,178,81,1,"[('100 Metri', '13.33 s', '713'), ('200 Metri', '26.75 s', '741'), ('400 piani', '59.29 s', '790'), ('110 ostacoli', '19.78 s', '800'), ('400 ostacoli', '1:08.12', '837')]",False,,11,3,2,10,9,2,2,10,7
Onbekend,Abdi Laurits,5693943,18,Danmark,Man,1350,Springers,20,1,15,185,89,1,"[('Salto in alto', '0.97 m', '185'), (""Salto con l'asta"", '2.63 m', '181'), ('Salto in lungo', '3.51 m', '166'), ('Salto triplo', '7.37 m', '199')]",False,,18,4,3,2,10,6,0,5,7
Onbekend,Abdulov Taras,5764726,20,Rossiya,Man,840,Zonder specialiteit,15,1,14,174,78,1,[],False,,13,1,3,3,8,9,1,0,0
200 meter,Ābele Emīlija,5636856,18,Latvija,Vrouw,2190,Sprinters,20,1,16,168,75,1,"[('100 Metri', '14.23 s', '758'), ('200 Metri', '28.5 s', '713'), ('400 piani', '1:05.21', '757'), ('110 ostacoli', '20.42 s', '753'), ('400 ostacoli', '1:14.75', '814')]",False,,16,6,3,11,4,2,2,7,8
Onbekend,Abentung Tobias,5765299,18,Österreich,Man,1160,Zonder specialiteit,15,1,14,174,76,1,[],False,,20,3,0,3,7,7,0,0,0
Tienkamp,Abercrombie Sam,5407630,26,Great Britain,Man,7320,Meerkampers,20,7,19,182,80,1,"[('Pentathlon Men - Long Jump', '4.84 m', '756'), ('Pentathlon Men - Javelin Throw', '32.71 m', '525'), ('Pentathlon Men - 200 Metres', '25.42 s', '818'), ('Pentathlon Men - Discus Throw', '25.27 m', '426'), ('Pentathlon Men - 1500 Metres', '4:38.14', '699'), ('Decathlon - 100 Metres', '12.43 s', '846'), ('Decathlon - Long Jump', '4.92 m', '769'), ('Decathlon - Shot Put', '7.1 m', '401'), ('Decathlon - High Jump', '0.99 m', '591'), ('Decathlon - 400 Metres', '55.39 s', '907'), ('Decathlon - 110 Metres Hurdles', '18.79 s', '850'), ('Decathlon - Discus Throw', '25.97 m', '438'), ('Decathlon - Pole Vault', '2.72 m', '574'), ('Decathlon - Javelin Throw', '33.02 m', '530'), ('Decathlon - 1500 Metres', '4:29.98', '781'), ('Pentathlon Men', '3223 p', '645'), ('Decathlon', '6688 p', '669')]",False,,11,5,3,14,3,6,2,11,7
100 meter,Abrahamse Nonyameko,5697449,29,South Africa,Vrouw,2920,Sprinters,19,2,14,181,82,1,"[('100 Metri', '14.39 s', '730'), ('200 Metri', '28.67 s', '697'), ('400 piani', '1:05.99', '726'), ('110 ostacoli', '20.63 s', '727'), ('400 ostacoli', '1:15.34', '795')]",False,,19,7,2,10,3,2,2,10,3
Onbekend,Abreu Elzira,5684706,18,Portugal,Vrouw,1540,Middenafstandslopers,20,1,15,180,84,1,"[('800 Metri', '2:40.15', '636'), ('1500 Metri', '5:19.86', '632'), ('3000 siepi', '16:52.37', '715')]",False,,16,1,11,5,2,2,3,5,6
Onbekend,Abrunhosa Vanda,5725791,18,Portugal,Vrouw,280,Middenafstandslopers,14,1,11,175,68,1,"[('800 Metri', '2:45.85', '542'), ('1500 Metri', '5:28.41', '562'), ('3000 siepi', '17:30.12', '619')]",False,,11,2,6,6,4,3,2,7,4
Zevenkamp,Abuda Marichu,5024592,37,Pilipinas,Vrouw,13130,Meerkampers,17,18,13,183,64,1,"[('Pentathlon Women - 100 Metres Hurdles', '19.22 s', '886'), ('Pentathlon Women - High Jump', '0.99 m', '648'), ('Pentathlon Women - Shot Put', '5.66 m', '332'), ('Pentathlon Women - Long Jump', '3.96 m', '761'), ('Pentathlon Women - 800 Metres', '2:33.85', '769'), ('Heptathlon - 100 Metres Hurdles', '19.63 s', '830'), ('Heptathlon - High Jump', '0.97 m', '637'), ('Heptathlon - Shot Put', '5.48 m', '322'), ('Heptathlon - 200 Metres', '28.08 s', '651'), ('Heptathlon - Long Jump', '3.81 m', '732'), ('Heptathlon - Javelin Throw', '24.77 m', '522'), ('Heptathlon - 800 Metres', '2:36.48', '722'), ('Pentathlon Women', '3396 p', '679'), ('Heptathlon', '4416 p', '631')]",False,,18,3,0,9,10,5,0,9,10
Onbekend,Acedera Alain,5765337,17,España,Man,1100,Zonder specialiteit,13,1,14,183,78,1,[],False,,20,2,6,3,1,1,1,0,0
Onbekend,Acedera Nacor,5571728,21,España,Man,3420,Werpers,20,1,11,181,88,1,"[('Getto del peso', '8.45 m', '64'), ('Lancio del disco', '33.15 m', '190'), ('Lancio del martello', '34.56 m', '182'), ('Giavellotto', '37.23 m', '243')]",False,,20,5,2,3,10,2,11,9,6
Onbekend,Aceros Llora,5690703,18,Colombia,Vrouw,1270,Werpers,20,1,15,164,70,1,"[('Getto del peso', '7.62 m', '32'), ('Lancio del disco', '30.15 m', '132'), ('Lancio del martello', '27.38 m', '121'), ('Giavellotto', '25.68 m', '166')]",False,,12,6,3,1,7,3,9,8,6
Onbekend,Acevedo Enedina,5735856,16,Chile,Vrouw,1090,Sprinters,17,1,14,160,59,1,"[('100 Metri', '15.2 s', '587'), ('200 Metri', '30.31 s', '549'), ('400 piani', '1:08.94', '613'), ('110 ostacoli', '21.58 s', '611'), ('400 ostacoli', '1:19.03', '673')]",False,,18,4,3,9,1,5,2,4,5
3.000 meter steeplechase,Acevska Julijana,5520925,23,FYR Makedonija,Vrouw,4090,Middenafstandslopers,20,5,16,173,66,1,"[('800 Metri', '2:34.14', '735'), ('1500 Metri', '5:04.43', '759'), ('3000 siepi', '15:56.77', '855')]",False,,15,3,12,7,0,1,1,10,10
Onbekend,Achour Sofiane,5765072,16,France,Man,100,Zonder specialiteit,17,1,14,161,62,1,[],False,,9,3,4,1,6,2,0,0,0
