Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Äärilä Hanna,5766910,24,Suomi,Vrouw,900,Zonder specialiteit,20,1,15,173,65,1,[],False,,7,2,2,5,2,2,10,0,0
Onbekend,Ababou Maricor,5767209,24,Pilipinas,Vrouw,330,Zonder specialiteit,11,1,15,171,66,1,[],False,,10,3,3,8,3,6,3,0,0
Onbekend,Abarca Leire,5715148,18,España,Vrouw,630,Snelwandelaars,14,1,11,183,81,1,[],False,,18,2,0,3,2,6,2,5,3
Onbekend,Abbas Lior,5724555,19,Yisra'el,Man,2030,Sprinters,15,1,14,178,81,1,"[('100 Metri', '13.33 s', '713'), ('200 Metri', '26.75 s', '741'), ('400 piani', '59.29 s', '790'), ('110 ostacoli', '19.78 s', '800'), ('400 ostacoli', '1:08.12', '837')]",False,,11,3,2,10,9,2,2,10,7
Onbekend,Abdi Laurits,5693943,18,Danmark,Man,1350,Springers,20,1,15,185,89,1,"[('Salto in alto', '0.97 m', '185'), (""Salto con l'asta"", '2.63 m', '181'), ('Salto in lungo', '3.51 m', '166'), ('Salto triplo', '7.37 m', '199')]",False,,18,4,3,2,10,6,0,5,7
Onbekend,Abdilla Catherine,5767590,23,Malta,Vrouw,210,Zonder specialiteit,16,1,15,190,86,1,[],False,,9,3,5,7,1,1,6,0,0
Onbekend,Abdinovic Haris,5767195,24,Bosna i Hercegovina,Man,1060,Zonder specialiteit,14,1,15,178,86,1,[],False,,12,1,1,3,8,1,10,0,0
Onbekend,Abdulov Taras,5764726,20,Rossiya,Man,840,Zonder specialiteit,15,1,14,174,78,1,[],False,,13,1,3,3,8,9,1,0,0
200 meter,Ābele Emīlija,5636856,18,Latvija,Vrouw,2190,Sprinters,20,1,16,168,75,1,"[('100 Metri', '14.23 s', '758'), ('200 Metri', '28.5 s', '713'), ('400 piani', '1:05.21', '757'), ('110 ostacoli', '20.42 s', '753'), ('400 ostacoli', '1:14.75', '814')]",False,,16,6,3,11,4,2,2,7,8
Onbekend,Abentung Tobias,5765299,18,Österreich,Man,1160,Zonder specialiteit,15,1,14,174,76,1,[],False,,20,3,0,3,7,7,0,0,0
