Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Suresh,5857708,24,Malaysia,Man,110,Zonder specialiteit,18,1,15,185,84,5,[],False,,10,1,2,6,2,3,2,0,0
Onbekend,Abades Vera,5701802,18,España,Vrouw,3580,Langeafstandslopers,20,2,12,185,90,5,"[('5000 Metri', '20:32.39', '578'), ('10000 Metri', '44:47.87', '570'), ('Maratona', '3h:07:35.33', '619')]",False,,20,4,12,2,3,6,2,7,9
Onbekend,Abancéns Joaquim,5810687,16,España,Man,250,Langeafstandslopers,12,1,15,185,89,5,"[('5000 Metri', '18:29.06', '424'), ('10000 Metri', '42:40.59', '421'), ('Maratona', '2h:54:53.47', '372')]",False,,6,4,6,3,3,2,1,5,7
Hoogspringen,Abarca Enedina,5710320,24,Chile,Vrouw,2040,Springers,20,4,15,181,73,5,"[('Salto in alto', '1.05 m', '331'), (""Salto con l'asta"", '2.51 m', '375'), ('Salto in lungo', '3.56 m', '369'), ('Salto triplo', '7.17 m', '381')]",False,,14,2,0,2,10,10,1,7,7
400 meter,Abdelaziz Lisimba,5698237,19,Miṣr,Man,1370,Sprinters,20,3,19,170,80,5,"[('100 Metri', '13.17 s', '743'), ('200 Metri', '26.48 s', '767'), ('400 piani', '57.43 s', '868'), ('110 ostacoli', '19.9 s', '786'), ('400 ostacoli', '1:08.41', '827')]",False,,8,8,1,10,6,1,0,7,6
Onbekend,Abdo Refik,5855747,16,Bosna i Hercegovina,Man,520,Zonder specialiteit,12,1,14,173,76,5,[],False,,13,1,2,9,2,3,3,0,0
Onbekend,Abdulrahim Kiara,5857627,15,Indonesia,Vrouw,500,Zonder specialiteit,13,1,15,162,56,5,[],False,,6,1,9,3,2,3,2,0,0
Onbekend,Ābele Guntis,5858372,23,Latvija,Man,80,Zonder specialiteit,18,1,15,188,83,5,[],False,,10,2,3,1,3,3,3,0,0
Onbekend,Abenoza Nekane,5854427,17,España,Vrouw,670,Langeafstandslopers,18,1,14,169,69,5,"[('5000 Metri', '21:42.19', '426'), ('10000 Metri', '47:23.90', '414'), ('Maratona', '3h:21:41.38', '420')]",False,,9,2,2,6,8,9,3,4,6
Onbekend,Abercrombie Amber,5726517,18,Great Britain,Vrouw,1270,Werpers,20,2,13,165,72,5,"[('Getto del peso', '8.3 m', '86'), ('Lancio del disco', '30.78 m', '147'), ('Lancio del martello', '27.04 m', '112'), ('Giavellotto', '25.35 m', '156')]",False,,17,10,3,2,6,2,5,7,6
Onbekend,Abós Elsa,5748789,17,España,Vrouw,1530,Sprinters,20,2,19,165,67,5,"[('100 Metri', '14.52 s', '708'), ('200 Metri', '29.06 s', '662'), ('400 piani', '1:06.51', '706'), ('110 ostacoli', '20.73 s', '716'), ('400 ostacoli', '1:15.89', '777')]",False,,10,3,3,10,1,8,2,7,7
Onbekend,Abós Uxía,5798937,16,España,Vrouw,1180,Middenafstandslopers,20,1,18,159,60,5,"[('800 Metri', '2:50.65', '463'), ('1500 Metri', '5:36.29', '497'), ('3000 siepi', '18:06.05', '529')]",False,,20,1,3,2,1,3,4,6,6
Onbekend,Abougrisha Nebt het,5859083,17,Miṣr,Vrouw,300,Zonder specialiteit,11,1,15,168,60,5,[],False,,14,3,6,2,2,1,7,0,0
Onbekend,Abrahamse Neil,5856023,18,South Africa,Man,150,Zonder specialiteit,17,1,14,173,71,5,[],False,,12,1,6,1,2,1,0,0,0
400 meter,Abugeau Eddy,4999787,38,France,Man,9610,Sprinters,15,15,17,190,93,5,"[('100 Metri', '13.05 s', '766'), ('200 Metri', '26.16 s', '797'), ('400 piani', '56.68 s', '899'), ('110 ostacoli', '19.72 s', '808'), ('400 ostacoli', '1:07.64', '854')]",False,,10,2,0,14,5,0,0,7,5
Onbekend,Abugeau Victor,5857272,14,France,Man,250,Zonder specialiteit,14,1,14,157,58,5,[],False,,15,3,1,3,1,2,2,0,0
Onbekend,Aceituno Elena,5856936,18,Perú,Vrouw,110,Zonder specialiteit,16,1,14,161,54,5,[],False,,8,3,1,3,2,6,2,0,0
Onbekend,Acero Agoney,5756984,18,España,Man,530,Meerkampers,20,1,13,164,72,5,"[('Pentathlon Men - Long Jump', '2.36 m', '369'), ('Pentathlon Men - Javelin Throw', '16.33 m', '262'), ('Pentathlon Men - 200 Metres', '28.79 s', '462'), ('Pentathlon Men - Discus Throw', '13.32 m', '224'), ('Pentathlon Men - 1500 Metres', '4:58.01', '499'), ('Decathlon - 100 Metres', '14.36 s', '435'), ('Decathlon - Long Jump', '2.34 m', '366'), ('Decathlon - Shot Put', '3.02 m', '171'), ('Decathlon - High Jump', '0.5 m', '295'), ('Decathlon - 400 Metres', '1:03.71', '517'), ('Decathlon - 110 Metres Hurdles', '21.56 s', '459'), ('Decathlon - Discus Throw', '13.33 m', '225'), ('Decathlon - Pole Vault', '1.52 m', '320'), ('Decathlon - Javelin Throw', '16.28 m', '261'), ('Decathlon - 1500 Metres', '4:57.25', '506'), ('Pentathlon Men', '1816 p', '363'), ('Decathlon', '3555 p', '356')]",False,,14,1,6,3,2,3,3,6,8
Onbekend,Acerra Matilde,5856709,17,Italia,Vrouw,160,Zonder specialiteit,17,1,15,163,58,5,[],False,,12,1,4,3,2,2,6,0,0
Verspringen,Acevedo Wyatt,5562347,25,United States,Man,2970,Springers,20,3,13,182,70,5,"[('Salto in alto', '0.94 m', '166'), (""Salto con l'asta"", '2.55 m', '159'), ('Salto in lungo', '3.72 m', '212'), ('Salto triplo', '6.89 m', '144')]",False,,17,2,2,2,3,13,2,7,6
Onbekend,Aceves Isidro,5857819,18,México,Man,230,Zonder specialiteit,12,1,14,180,77,5,[],False,,9,1,7,3,1,6,1,0,0
Onbekend,Achard Alexandre,5858160,14,France,Man,900,Zonder specialiteit,19,1,14,163,66,5,[],False,,9,3,2,4,3,10,4,0,0
Onbekend,Achilier Miguel,5856522,17,Ecuador,Man,590,Zonder specialiteit,16,1,15,176,77,5,[],False,,8,1,2,2,9,1,3,0,0
Onbekend,Ackerman Bill,5857245,17,South Africa,Man,1210,Zonder specialiteit,11,1,15,170,68,5,[],False,,19,4,3,1,9,1,3,0,0
Onbekend,Acosta Fermín,5856241,16,Perú,Man,130,Zonder specialiteit,16,1,14,174,76,5,[],False,,8,2,2,7,3,1,1,0,0
Onbekend,Acosta Jordan,5820224,16,United States,Vrouw,1440,Springers,17,1,14,163,64,5,"[('Salto in alto', '0.61 m', '0'), (""Salto con l'asta"", '1.47 m', '0'), ('Salto in lungo', '2.2 m', '15'), ('Salto triplo', '4.18 m', '0')]",False,,20,2,3,2,2,8,2,6,7
Onbekend,Acosta Mateo,5811155,16,Chile,Man,990,Springers,20,1,14,159,64,5,"[('Salto in alto', '0.79 m', '44'), (""Salto con l'asta"", '2.34 m', '99'), ('Salto in lungo', '3.25 m', '112'), ('Salto triplo', '6.45 m', '98')]",False,,18,3,3,3,7,7,2,6,5
100 meter horden,Acuña Alana,5497526,34,España,Vrouw,2460,Sprinters,19,6,19,174,58,5,"[('100 Metri', '14.27 s', '752'), ('200 Metri', '28.53 s', '710'), ('400 piani', '1:05.69', '738'), ('110 ostacoli', '20.16 s', '785'), ('400 ostacoli', '1:15.65', '784')]",False,,17,6,0,8,3,0,0,10,8
