Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abad Delfina,5746367,28,España,Vrouw,2020,Sprinters,16,1,11,180,78,8,"[('100 Metri', '15.42 s', '548'), ('200 Metri', '30.81 s', '505'), ('400 piani', '1:10.49', '553'), ('110 ostacoli', '21.79 s', '584'), ('400 ostacoli', '1:19.89', '645')]",False,,20,2,1,3,3,2,1,6,10
Onbekend,Abakumova Anastasiya,5793765,24,Rossiya,Vrouw,750,Zonder specialiteit,12,1,15,179,73,8,[],False,,19,3,2,1,2,3,5,0,0
Onbekend,Aballay Agustina,5663698,18,Argentina,Vrouw,1780,Snelwandelaars,20,2,16,178,83,8,"[('Marcia 10Km', '1h:06:40.62', '677'), ('Marcia 20Km', '2h:14:28.16', '647'), ('Marcia 50Km', '5h:32:14.54', '600')]",False,,10,1,11,5,10,1,2,5,5
Onbekend,Abancéns Chabier,5746392,15,España,Man,890,Springers,20,1,11,168,76,8,"[('Salto in alto', '0.74 m', '18'), (""Salto con l'asta"", '2.09 m', '26'), ('Salto in lungo', '3 m', '58'), ('Salto triplo', '5.69 m', '21')]",False,,8,2,1,2,3,10,1,7,7
Onbekend,Abdul Salam Mawar,5794123,17,Malaysia,Vrouw,700,Zonder specialiteit,19,1,15,158,57,8,[],False,,17,1,7,2,7,2,3,0,0
Onbekend,Abrahamse Fiona,5792980,20,South Africa,Vrouw,700,Zonder specialiteit,12,1,15,167,64,8,[],False,,10,3,3,0,1,10,3,0,0
Onbekend,Acevedo Cruz,5793725,22,Costa Rica,Man,1360,Zonder specialiteit,20,1,15,179,79,8,[],False,,19,3,2,5,3,1,10,0,0
Onbekend,Acevedo Virginia,5795672,17,Chile,Vrouw,700,Zonder specialiteit,18,1,15,161,52,8,[],False,,17,8,3,2,1,1,3,0,0
Onbekend,Achilier Ángelo,5796225,24,Ecuador,Man,890,Zonder specialiteit,11,1,15,181,84,8,[],False,,18,4,3,3,2,3,9,0,0
Onbekend,Acosta Yolanda,5794276,15,Uruguay,Vrouw,700,Zonder specialiteit,18,1,15,163,58,8,[],False,,19,2,5,6,3,3,1,0,0
