Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
100 meter,Äärilä Eveliina,5179817,32,Suomi,Vrouw,30170,Sprinters,20,12,14,180,79,4,"[('100 Metri', '12.44 s', '1075'), ('200 Metri', '25.11 s', '1016'), ('400 piani', '58.07 s', '1031'), ('110 ostacoli', '18.94 s', '936'), ('400 ostacoli', '1:09.39', '990')]",False,,20,14,0,19,2,0,0,10,10
Onbekend,Ababou Bagwis,5777505,23,Pilipinas,Man,940,Zonder specialiteit,12,1,15,190,88,4,[],False,,17,1,9,3,1,0,1,0,0
Onbekend,Abades Jeremías,5737805,17,España,Man,1400,Springers,20,1,14,191,94,4,"[('Salto in alto', '0.91 m', '142'), (""Salto con l'asta"", '2.4 m', '116'), ('Salto in lungo', '3.27 m', '116'), ('Salto triplo', '6.66 m', '124')]",False,,17,2,2,3,9,6,1,6,8
Onbekend,Abarca Ana Rosa,5777099,17,Chile,Vrouw,810,Zonder specialiteit,15,1,15,157,57,4,[],False,,19,6,3,1,5,1,1,0,0
Onbekend,Abarca Karla,5778568,24,El Salvador,Vrouw,1250,Zonder specialiteit,17,1,15,186,82,4,[],False,,19,1,1,2,3,9,1,0,0
Onbekend,Abaza Nun,5778447,24,Miṣr,Man,310,Zonder specialiteit,13,1,15,183,85,4,[],False,,15,4,1,2,0,3,5,0,0
Onbekend,Abbott Devin,5733946,27,United States,Man,1760,Langeafstandslopers,15,1,11,165,62,4,"[('5000 Metri', '17:40.50', '549'), ('10000 Metri', '40:53.51', '540'), ('Maratona', '2h:46:07.16', '607')]",False,,12,3,9,3,3,1,2,9,9
Onbekend,Abdillah Shuib,5778577,15,Malaysia,Man,580,Zonder specialiteit,18,1,15,163,61,4,[],False,,18,1,1,2,6,1,3,0,0
Onbekend,Abolkan Kertu,5777469,21,Eesti,Vrouw,90,Zonder specialiteit,11,1,14,180,78,4,[],False,,10,3,5,3,3,1,3,0,0
Onbekend,Abouelkassem Abayomi,5777135,24,Miṣr,Man,120,Zonder specialiteit,14,1,14,185,81,4,[],False,,7,2,2,3,1,1,6,0,0
Onbekend,Abouzeid Funsani,5777587,17,Miṣr,Man,350,Zonder specialiteit,14,1,15,172,67,4,[],False,,15,3,1,1,6,6,1,0,0
Onbekend,Abrioux Victoire,5765772,15,France,Vrouw,730,Springers,19,1,15,169,67,4,"[('Salto in alto', '0.61 m', '0'), (""Salto con l'asta"", '1.43 m', '0'), ('Salto in lungo', '2.14 m', '5'), ('Salto triplo', '4.11 m', '0')]",False,,9,2,1,1,1,9,3,4,8
Onbekend,Abu Lucas,5780568,16,Indonesia,Man,340,Zonder specialiteit,18,1,15,183,81,4,[],False,,9,3,2,8,2,2,3,0,0
Onbekend,Acevedo Sabina,5777282,17,Perú,Vrouw,650,Zonder specialiteit,16,1,15,159,57,4,[],False,,14,8,2,4,2,2,8,0,0
Onbekend,Ackerman Uuka,5777294,22,South Africa,Man,790,Zonder specialiteit,18,1,15,181,83,4,[],False,,17,3,2,1,9,6,3,0,0
Onbekend,Adam Riley,5779367,15,Great Britain,Man,540,Zonder specialiteit,11,1,15,181,83,4,[],False,,10,7,9,1,1,2,2,0,0
Onbekend,Adami Samantha,5780255,17,Malta,Vrouw,150,Zonder specialiteit,12,1,15,164,59,4,[],False,,13,2,2,3,1,3,2,0,0
Onbekend,Adamkienė Regina,5778309,17,Lietuva,Vrouw,1340,Zonder specialiteit,15,1,15,169,64,4,[],False,,17,3,3,3,2,2,10,0,0
Onbekend,Adi Osakwe,5780600,24,Nigeria,Man,160,Zonder specialiteit,12,1,15,185,85,4,[],False,,6,3,1,1,0,2,7,0,0
Onbekend,Agafiţei Viorel,5778075,19,România,Man,920,Zonder specialiteit,13,1,15,187,86,4,[],False,,9,3,1,1,9,3,9,0,0
Onbekend,Agodirin Aduke,5778214,23,Nigeria,Vrouw,580,Zonder specialiteit,11,1,15,182,78,4,[],False,,14,2,1,7,2,2,8,0,0
Onbekend,Agostinho Félix,5780279,17,Portugal,Man,250,Zonder specialiteit,15,1,15,168,72,4,[],False,,9,8,1,3,2,2,2,0,0
Onbekend,Águas Tatiana,5773412,16,Portugal,Vrouw,700,Snelwandelaars,15,1,15,166,64,4,"[('Marcia 10Km', '1h:09:18.05', '575'), ('Marcia 20Km', '2h:20:37.38', '527'), ('Marcia 50Km', '5h:52:06.65', '441')]",False,,13,3,3,3,4,9,2,4,7
Onbekend,Ahlert Gertrud,5780631,15,Deutschland,Vrouw,70,Zonder specialiteit,20,1,15,173,64,4,[],False,,9,0,2,3,1,3,3,0,0
Onbekend,Aho Anu,5777547,22,Suomi,Vrouw,300,Zonder specialiteit,17,1,15,182,80,4,[],False,,7,3,3,2,3,2,8,0,0
Onbekend,Ahuja Kumaragupta,5777495,22,India,Man,370,Zonder specialiteit,20,1,15,182,83,4,[],False,,15,3,3,0,1,3,7,0,0
Onbekend,Aikhena Osakwe,5777311,20,Nigeria,Man,810,Zonder specialiteit,20,1,14,187,82,4,[],False,,18,7,2,8,4,3,1,0,0
Onbekend,Aiolfi Clara,5779467,16,Italia,Vrouw,100,Zonder specialiteit,16,1,15,173,65,4,[],False,,7,6,4,3,3,2,4,0,0
Kogelslingeren,Airaghi Enea,5127223,33,Italia,Man,15180,Werpers,20,10,16,193,98,4,"[('Getto del peso', '16.61 m', '682'), ('Lancio del disco', '52.88 m', '647'), ('Lancio del martello', '54.03 m', '609'), ('Giavellotto', '55.98 m', '656')]",False,,18,16,1,4,0,0,14,8,8
Onbekend,Aiyenugba Isoke,5745464,16,Nigeria,Vrouw,550,Meerkampers,13,2,16,168,64,4,"[('Pentathlon Women - 100 Metres Hurdles', '21.28 s', '606'), ('Pentathlon Women - High Jump', '0.46 m', '302'), ('Pentathlon Women - Shot Put', '3.26 m', '191'), ('Pentathlon Women - Long Jump', '2.25 m', '432'), ('Pentathlon Women - 800 Metres', '2:44.97', '571'), ('Heptathlon - 100 Metres Hurdles', '21.34 s', '598'), ('Heptathlon - High Jump', '0.46 m', '301'), ('Heptathlon - Shot Put', '3.31 m', '195'), ('Heptathlon - 200 Metres', '29.8 s', '477'), ('Heptathlon - Long Jump', '2.25 m', '432'), ('Heptathlon - Javelin Throw', '14.15 m', '298'), ('Heptathlon - 800 Metres', '2:44.92', '572'), ('Pentathlon Women', '2102 p', '420'), ('Heptathlon', '2872 p', '410')]",False,,6,3,2,8,2,3,1,7,6
Onbekend,Ajayi Oluwa,5778643,21,Nigeria,Man,610,Zonder specialiteit,12,1,15,185,86,4,[],False,,14,4,2,1,2,9,5,0,0
Onbekend,Akabusi Lee,5777628,14,Great Britain,Man,710,Zonder specialiteit,14,1,15,167,65,4,[],False,,9,10,2,1,2,2,2,0,0
Onbekend,Akandu Obi,5778328,24,Nigeria,Man,750,Zonder specialiteit,19,1,15,197,96,4,[],False,,10,3,1,2,3,6,10,0,0
Onbekend,Akhtar Brahmavarta,5778620,19,India,Man,510,Zonder specialiteit,17,1,15,187,81,4,[],False,,12,0,9,1,2,4,4,0,0
Hoogspringen,Akita Sachiko,5457444,25,Nippon,Vrouw,5370,Springers,20,7,15,179,71,4,"[('Salto in alto', '1.17 m', '433'), (""Salto con l'asta"", '2.83 m', '497'), ('Salto in lungo', '4.11 m', '515'), ('Salto triplo', '8.04 m', '497')]",False,,17,1,3,5,13,11,2,10,6
Onbekend,Alanurme Patrick,5778165,24,Eesti,Man,810,Zonder specialiteit,12,1,15,177,81,4,[],False,,8,1,10,5,2,3,2,0,0
5.000 meter,Albalat Mahy,5288637,30,España,Vrouw,590,Langeafstandslopers,20,5,16,172,61,4,"[('5000 Metri', '20:21.81', '601'), ('10000 Metri', '45:19.15', '539'), ('Maratona', '3h:10:39.69', '576')]",False,,13,4,9,2,0,6,1,4,4
Onbekend,Alberman Chaya,5777179,24,Yisra'el,Vrouw,430,Zonder specialiteit,18,1,15,170,61,4,[],False,,15,5,8,3,0,3,3,0,0
Onbekend,Alberts Demi,5779213,16,Nederland,Vrouw,340,Werpers,13,1,15,157,55,4,[],False,,11,8,3,1,2,1,5,5,4
Onbekend,Alcalá Olimpia,5779250,17,España,Vrouw,510,Zonder specialiteit,18,1,15,164,61,4,[],False,,13,1,1,3,8,6,1,0,0
Onbekend,Alexander Carlos,5777315,15,United States,Man,710,Middenafstandslopers,14,1,14,164,63,4,"[('800 Metri', '2:32.49', '539'), ('1500 Metri', '5:00.73', '553'), ('3000 siepi', '15:03.96', '538')]",False,,15,2,3,2,9,2,1,6,5
Onbekend,Alexe Victor,5780209,16,România,Man,80,Zonder specialiteit,14,1,15,165,62,4,[],False,,7,2,5,4,4,1,2,0,0
Onbekend,Alexeyeva Evelina,5778685,23,Rossiya,Vrouw,520,Zonder specialiteit,17,1,15,188,86,4,[],False,,12,2,2,9,2,1,4,0,0
Onbekend,Allan David,5777185,19,Barbados,Man,120,Zonder specialiteit,13,1,15,164,60,4,[],False,,12,2,2,3,2,1,2,0,0
Onbekend,Allart Maximilien,5738258,15,France,Man,470,Meerkampers,18,1,15,164,64,4,"[('Pentathlon Men - Long Jump', '2.37 m', '370'), ('Pentathlon Men - Javelin Throw', '18.09 m', '290'), ('Pentathlon Men - 200 Metres', '28.56 s', '486'), ('Pentathlon Men - Discus Throw', '15.45 m', '260'), ('Pentathlon Men - 1500 Metres', '4:58.89', '490'), ('Decathlon - 100 Metres', '14.25 s', '459'), ('Decathlon - Long Jump', '2.34 m', '365'), ('Decathlon - Shot Put', '3.49 m', '197'), ('Decathlon - High Jump', '0.48 m', '286'), ('Decathlon - 400 Metres', '1:03.21', '541'), ('Decathlon - 110 Metres Hurdles', '21.21 s', '508'), ('Decathlon - Discus Throw', '15.46 m', '260'), ('Decathlon - Pole Vault', '1.61 m', '339'), ('Decathlon - Javelin Throw', '17.96 m', '288'), ('Decathlon - 1500 Metres', '4:58.21', '497'), ('Pentathlon Men', '1896 p', '379'), ('Decathlon', '3741 p', '374')]",False,,16,3,3,4,6,1,1,5,6
Onbekend,Allen Frans,5762997,17,South Africa,Man,1210,Sprinters,12,1,16,165,62,4,"[('100 Metri', '13.73 s', '636'), ('200 Metri', '27.42 s', '678'), ('400 piani', '1:00.59', '736'), ('110 ostacoli', '20.76 s', '678'), ('400 ostacoli', '1:10.86', '739')]",False,,7,5,2,10,2,3,2,6,8
Onbekend,Almeyda Liliana,5779810,20,Argentina,Vrouw,450,Zonder specialiteit,15,1,15,168,58,4,[],False,,17,3,2,2,3,2,1,0,0
Onbekend,Almonte Itxaso,5779306,16,España,Vrouw,850,Zonder specialiteit,17,1,15,162,57,4,[],False,,10,1,2,2,9,2,8,0,0
Onbekend,Alsina Alexandra,5780046,16,España,Vrouw,440,Zonder specialiteit,17,1,15,155,52,4,[],False,,17,2,1,3,4,3,1,0,0
Onbekend,Altamirano Bagwis,5766789,16,Pilipinas,Man,1230,Snelwandelaars,13,1,15,170,71,4,"[('Marcia 10Km', '1h:01:32.73', '647'), ('Marcia 20Km', '1h:59:36.21', '658'), ('Marcia 50Km', '5h:05:57.88', '597')]",False,,16,1,10,1,3,0,3,5,7
Onbekend,Alvarado Emilio,5777768,19,Perú,Man,510,Zonder specialiteit,19,1,15,183,79,4,[],False,,9,1,3,3,3,3,9,0,0
