Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aballay Elena,5722300,21,Argentina,Vrouw,1320,Zonder specialiteit,20,1,14,169,60,[],False,,16,10,2,2,7,2,3,0,0
Onbekend,Abano Attilio,5721528,16,Italia,Man,220,Zonder specialiteit,15,1,15,180,82,[],False,,14,2,2,5,0,1,2,0,0
Onbekend,Abdullah Mokhtar,5724362,16,Malaysia,Man,100,Zonder specialiteit,17,1,15,174,74,[],False,,10,5,3,0,2,3,1,0,0
Onbekend,Abdulov German,5724697,18,Belarus,Man,1670,Zonder specialiteit,18,1,15,178,77,[],False,,20,2,1,1,1,10,3,0,0
Onbekend,Abdulov Sofon,5724488,20,Belarus,Man,730,Zonder specialiteit,14,1,15,170,67,[],False,,7,1,6,10,1,3,2,0,0
Onbekend,Abejuela Neus,5681963,17,España,Vrouw,470,Zonder specialiteit,20,2,15,163,63,[],False,,17,1,1,3,3,2,2,0,0
Onbekend,Abenoza Abel,5681636,17,España,Man,2340,Sprinters,14,1,14,184,86,"[('100 meter', '13.19 s', '740', 7), ('200 meter', '26.78 s', '738', 7), ('400 meter', '59.33 s', '788', 7), ('110 meter horden', '20.26 s', '741', 7), ('400 meter horden', '1:09.48', '788', 7)]",False,,7,8,1,12,2,2,3,8,7
Onbekend,Abercrombie Euan,5723739,16,Great Britain,Man,120,Zonder specialiteit,15,1,15,173,73,[],False,,6,6,1,2,4,3,3,0,0
Onbekend,Abercrombie Hollie,5721747,17,Great Britain,Vrouw,960,Zonder specialiteit,11,1,14,154,56,[],False,,16,4,9,1,8,1,3,0,0
Onbekend,Abram Viljem,5722876,15,Slovenija,Man,640,Zonder specialiteit,17,1,14,173,73,[],False,,13,2,9,2,1,2,3,0,0
Onbekend,Abramowicz Dagmara,5711679,17,Polska,Vrouw,240,Zonder specialiteit,14,1,14,173,67,[],False,,11,5,7,2,6,1,3,0,0
Discuswerpen,Abramowicz Witold,5168992,30,Polska,Man,10660,Werpers,20,9,16,190,80,"[('Kogelstoten', '14.83 m', '547', 7), ('Discuswerpen', '49.17 m', '561', 7), ('Kogelslingeren', '47.91 m', '475', 7), ('Speerwerpen', '51.99 m', '569', 7)]",False,,19,15,2,2,0,2,13,8,10
Onbekend,Abrantes Plácido,5685944,17,Portugal,Man,820,Langeafstandslopers,20,1,14,179,79,"[('5.000 meter', '18:38.78', '399', 7), ('10.000 meter', '43:25.17', '372', 7), ('Marathon', '2h:58:15.38', '412', 7)]",False,,14,0,3,2,2,1,2,6,9
Onbekend,Abubakar Pieter,5723639,17,Indonesia,Man,940,Zonder specialiteit,12,1,15,180,78,[],False,,6,1,1,1,4,10,1,0,0
Hoogspringen,Acedera Isaac,5379219,25,España,Man,2550,Springers,20,5,20,182,83,"[('Hoogspringen', '1.25 m', '408', 7), ('Polsstokhoogspringen', '3.24 m', '359', 7), ('Verspringen', '4.80 m', '461', 7), ('Hinkstapspringen', '9.35 m', '407', 7)]",False,,14,1,1,6,7,11,3,8,9
Onbekend,Aceski Krunislav,5722114,23,FYR Makedonija,Man,460,Zonder specialiteit,11,1,14,175,73,[],False,,16,3,2,2,7,5,4,0,0
Onbekend,Acevedo Eduardo,5722712,18,Venezuela,Man,780,Zonder specialiteit,14,1,14,168,70,[],False,,18,2,1,2,3,8,2,0,0
