Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aaen Ellen,5785721,21,Danmark,Vrouw,1290,Sprinters,16,1,11,182,83,3,"[('100 Metri', '15.13 s', '599'), ('200 Metri', '30.22 s', '558'), ('400 piani', '1:08.59', '626'), ('110 ostacoli', '21.45 s', '626'), ('400 ostacoli', '1:18.17', '702')]",False,,18,1,6,10,2,3,1,5,5
Onbekend,Aalto Kauko,5809968,18,Suomi,Man,1290,Springers,18,1,11,179,82,3,"[('Salto in alto', '0.89 m', '123'), (""Salto con l'asta"", '2.36 m', '105'), ('Salto in lungo', '3.47 m', '158'), ('Salto triplo', '6.4 m', '93')]",False,,9,3,0,3,3,10,3,8,7
Onbekend,Aba Csongor,5850043,17,Magyarország,Man,220,Zonder specialiteit,12,1,15,187,85,3,[],False,,14,2,2,1,2,4,5,0,0
5.000 meter,Abadía Rodrigo,5603484,22,España,Man,1450,Langeafstandslopers,20,2,11,191,94,3,"[('5000 Metri', '17:32.95', '568'), ('10000 Metri', '41:21.69', '509'), ('Maratona', '2h:49:17.68', '465')]",False,,7,3,11,4,3,3,3,7,8
Onbekend,Abarca Julián,5782085,20,México,Man,1180,Meerkampers,16,1,11,166,76,3,"[('Pentathlon Men - Long Jump', '2.76 m', '431'), ('Pentathlon Men - Javelin Throw', '17.28 m', '277'), ('Pentathlon Men - 200 Metres', '29.04 s', '436'), ('Pentathlon Men - Discus Throw', '15.53 m', '261'), ('Pentathlon Men - 1500 Metres', '5:07.47', '404'), ('Decathlon - 100 Metres', '14.54 s', '397'), ('Decathlon - Long Jump', '2.75 m', '429'), ('Decathlon - Shot Put', '3.2 m', '181'), ('Decathlon - High Jump', '0.66 m', '393'), ('Decathlon - 400 Metres', '1:04.10', '499'), ('Decathlon - 110 Metres Hurdles', '21.22 s', '508'), ('Decathlon - Discus Throw', '15.63 m', '263'), ('Decathlon - Pole Vault', '2.02 m', '427'), ('Decathlon - Javelin Throw', '17.46 m', '280'), ('Decathlon - 1500 Metres', '5:08.30', '395'), ('Pentathlon Men', '1809 p', '362'), ('Decathlon', '3773 p', '378')]",False,,20,2,2,3,8,6,3,5,3
Onbekend,Abbey Idowu,5850385,17,Nigeria,Man,900,Zonder specialiteit,12,1,15,173,71,3,[],False,,15,1,2,3,2,2,10,0,0
Onbekend,Abdija Jusuf,5851706,21,Bosna i Hercegovina,Man,280,Zonder specialiteit,19,1,15,179,78,3,[],False,,15,1,4,1,3,2,3,0,0
Onbekend,Abela Nicole,5845928,16,Malta,Vrouw,170,Zonder specialiteit,11,1,15,154,53,3,[],False,,8,1,6,3,7,3,2,0,0
10.000 meter,Abellán Patricia,5157803,34,España,Vrouw,21000,Langeafstandslopers,18,10,17,180,72,3,"[('5000 Metri', '17:54.53', '923'), ('10000 Metri', '38:02.83', '977'), ('Maratona', '2h:44:09.68', '950')]",False,,19,0,18,12,0,0,3,9,9
Onbekend,Abelski Malachi,5851643,16,Yisra'el,Man,540,Zonder specialiteit,13,1,15,176,73,3,[],False,,9,9,2,1,2,1,2,0,0
Onbekend,Āboliņa Lauma,5848765,24,Latvija,Vrouw,600,Zonder specialiteit,17,1,15,179,72,3,[],False,,16,2,8,2,0,2,3,0,0
Onbekend,Abrantes Vitória,5753462,17,Portugal,Vrouw,3290,Werpers,18,1,14,161,63,3,"[('Getto del peso', '6.28 m', '0'), ('Lancio del disco', '27.41 m', '67'), ('Lancio del martello', '25.39 m', '70'), ('Giavellotto', '24.93 m', '144')]",False,,7,2,3,2,9,2,12,8,7
Onbekend,Abreu Garikoitz,5839380,17,España,Man,470,Meerkampers,11,1,14,159,58,3,[],False,,12,2,3,3,7,3,4,7,6
Onbekend,Abundis Próspera,5849949,17,México,Vrouw,100,Zonder specialiteit,17,1,15,167,61,3,[],False,,7,2,3,2,3,6,2,0,0
Onbekend,Aceituno Iván,5734211,19,España,Man,2370,Springers,20,1,11,174,77,3,"[('Salto in alto', '0.88 m', '119'), (""Salto con l'asta"", '2.39 m', '112'), ('Salto in lungo', '3.35 m', '132'), ('Salto triplo', '6.53 m', '106')]",False,,14,3,3,1,3,12,7,5,9
400 meter horden,Acerbi Fiamma,5352649,30,Italia,Vrouw,9680,Sprinters,20,7,15,168,54,3,"[('100 Metri', '13.82 s', '831'), ('200 Metri', '27.52 s', '800'), ('400 piani', '1:03.25', '832'), ('110 ostacoli', '19.96 s', '809'), ('400 ostacoli', '1:11.92', '907')]",False,,19,3,2,15,3,1,1,11,10
Onbekend,Aceval Victor,5850849,22,Chile,Man,370,Zonder specialiteit,11,1,15,175,73,3,[],False,,10,1,2,3,3,3,8,0,0
Onbekend,Achami Khalid,5851245,22,Al-Maghrib,Man,600,Zonder specialiteit,11,1,15,174,77,3,[],False,,9,2,2,3,2,9,1,0,0
Onbekend,Acil Karim,5851313,24,Switzerland,Man,110,Zonder specialiteit,15,1,15,178,81,3,[],False,,11,5,0,4,5,3,0,0,0
Marathon,Acker Sascha,5453402,28,Deutschland,Man,5730,Langeafstandslopers,20,7,16,172,63,3,"[('5000 Metri', '16:05.73', '792'), ('10000 Metri', '37:36.35', '759'), ('Maratona', '2h:29:47.50', '788')]",False,,13,5,12,8,0,3,7,12,9
Onbekend,Acosta Cristóbal,5808947,17,España,Man,610,Springers,20,1,15,176,81,3,"[('Salto in alto', '0.54 m', '0'), (""Salto con l'asta"", '1.55 m', '0'), ('Salto in lungo', '2.33 m', '0'), ('Salto triplo', '4.26 m', '0')]",False,,16,6,1,2,1,4,1,8,4
400 meter horden,Acosta Mónica,5736428,18,España,Vrouw,1360,Sprinters,20,3,16,174,73,3,"[('100 Metri', '14.6 s', '694'), ('200 Metri', '29.25 s', '645'), ('400 piani', '1:07.28', '677'), ('110 ostacoli', '20.97 s', '686'), ('400 ostacoli', '1:15.88', '777')]",False,,20,7,1,7,4,1,0,6,7
Onbekend,Acunzo Umberto,5850436,17,Italia,Man,890,Meerkampers,15,1,15,164,66,3,[],False,,19,3,1,1,5,2,3,4,8
Onbekend,Adam Carla,5849435,15,France,Vrouw,90,Zonder specialiteit,15,1,15,159,55,3,[],False,,9,3,5,2,3,2,2,0,0
Onbekend,Adami Abby,5851735,15,Malta,Vrouw,150,Zonder specialiteit,19,1,15,161,56,3,[],False,,8,3,1,5,2,6,5,0,0
Onbekend,Adams Colleen,5850472,21,Ireland,Vrouw,190,Zonder specialiteit,12,1,15,179,71,3,[],False,,14,5,1,1,4,3,2,0,0
Onbekend,Ādamsone Lilita,5851072,16,Latvija,Vrouw,670,Zonder specialiteit,15,1,15,165,61,3,[],False,,12,3,9,1,0,2,2,0,0
Onbekend,Adão Rita,5779779,17,Brasil,Vrouw,1550,Meerkampers,20,2,13,164,66,3,"[('Pentathlon Women - 100 Metres Hurdles', '20.86 s', '663'), ('Pentathlon Women - High Jump', '0.47 m', '308'), ('Pentathlon Women - Shot Put', '7.11 m', '418'), ('Pentathlon Women - Long Jump', '2.33 m', '448'), ('Pentathlon Women - 800 Metres', '2:43.47', '598'), ('Heptathlon - 100 Metres Hurdles', '20.9 s', '657'), ('Heptathlon - High Jump', '0.48 m', '315'), ('Heptathlon - Shot Put', '7.05 m', '414'), ('Heptathlon - 200 Metres', '29.06 s', '552'), ('Heptathlon - Long Jump', '2.31 m', '444'), ('Heptathlon - Javelin Throw', '22.29 m', '470'), ('Heptathlon - 800 Metres', '2:43.85', '591'), ('Pentathlon Women', '2435 p', '487'), ('Heptathlon', '3444 p', '492')]",False,,11,10,1,9,3,2,2,6,7
Onbekend,Adducul Laarni,5851295,24,Pilipinas,Vrouw,80,Zonder specialiteit,14,1,15,162,56,3,[],False,,6,2,0,0,1,2,6,0,0
Onbekend,Adewunmi Adejola,5851361,17,Nigeria,Man,250,Zonder specialiteit,19,1,15,181,82,3,[],False,,9,3,7,3,1,1,7,0,0
Onbekend,Adiprasetyo Tri,5848776,22,Indonesia,Man,200,Zonder specialiteit,13,1,15,180,79,3,[],False,,9,2,1,1,2,5,7,0,0
Onbekend,Agafonova Lliliya,5850856,22,Rossiya,Vrouw,210,Zonder specialiteit,13,1,15,170,64,3,[],False,,14,3,1,1,5,2,2,0,0
Onbekend,Aganzo Estíbaliz,5838454,24,España,Vrouw,760,Werpers,11,1,11,170,67,3,"[('Getto del peso', '5.05 m', '0'), ('Lancio del disco', '19.99 m', '0'), ('Lancio del martello', '17.02 m', '0'), ('Giavellotto', '17.25 m', '0')]",False,,17,5,2,3,3,2,3,5,8
Onbekend,Agarwal Nimi,5848266,17,India,Vrouw,490,Zonder specialiteit,13,1,15,164,54,3,[],False,,7,4,2,2,3,1,9,0,0
Onbekend,Aggelinios Vikentios,5756038,18,Hellas,Man,1370,Werpers,19,1,16,178,87,3,"[('Getto del peso', '8.95 m', '101'), ('Lancio del disco', '33 m', '187'), ('Lancio del martello', '32.51 m', '136'), ('Giavellotto', '35.72 m', '210')]",False,,6,6,3,3,3,3,11,6,6
Onbekend,Agodirin Obasi,5851733,20,Nigeria,Man,330,Zonder specialiteit,12,1,15,166,65,3,[],False,,16,2,2,3,3,5,4,0,0
Onbekend,Agrotis Thomas,5850513,22,Cyprus,Man,290,Zonder specialiteit,15,1,15,165,70,3,[],False,,13,3,7,2,3,3,1,0,0
