Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Ab Razak Heryati,5726205,15,Malaysia,Vrouw,530,Zonder specialiteit,17,1,14,156,53,[],False,,14,1,9,1,1,1,4,0,0
Onbekend,Aba Ambrus,5698707,15,Magyarország,Man,1180,Werpers,15,1,14,164,68,"[('Kogelstoten', '4.94 m', '0', 8), ('Discuswerpen', '20.35 m', '0', 8), ('Kogelslingeren', '21.12 m', '0', 8), ('Speerwerpen', '22.49 m', '0', 8)]",False,,20,4,2,2,7,2,4,5,7
Onbekend,Aba Tivadar,5725755,14,Magyarország,Man,610,Zonder specialiteit,14,1,15,169,62,[],False,,17,3,8,2,2,3,0,0,0
200 meter,Abarca Idoia,5226211,30,España,Vrouw,10600,Sprinters,20,6,11,178,62,"[('100 meter', '13.60 s', '870', 8), ('200 meter', '26.39 s', '901', 8), ('400 meter', '1:01.81', '888', 8), ('100 meter horden', '20.00 s', '805', 8), ('400 meter horden', '1:13.03', '874', 8)]",False,,17,13,0,14,0,0,2,10,10
Onbekend,Abd Rahman Shila,5726334,18,Malaysia,Vrouw,300,Zonder specialiteit,15,1,14,182,73,[],False,,16,1,0,1,1,3,3,0,0
Onbekend,Abdullah Ayu,5726478,22,Malaysia,Vrouw,180,Zonder specialiteit,17,1,15,182,76,[],False,,6,7,4,6,3,0,2,0,0
Onbekend,Abdullah Mokhtar,5724362,16,Malaysia,Man,100,Zonder specialiteit,17,1,15,174,75,[],False,,10,5,3,0,2,3,1,0,0
Onbekend,Abdulov German,5724697,18,Belarus,Man,1670,Zonder specialiteit,18,1,14,178,77,[],False,,20,2,1,1,1,10,3,0,0
Onbekend,Abdulov Sofon,5724488,20,Belarus,Man,730,Zonder specialiteit,14,1,15,170,67,[],False,,7,1,6,10,1,3,2,0,0
Onbekend,Abend Heinrich,5725097,17,Deutschland,Man,110,Zonder specialiteit,11,1,14,179,80,[],False,,8,2,3,3,1,6,3,0,0
Onbekend,Abercrombie Euan,5723739,16,Great Britain,Man,120,Zonder specialiteit,15,1,14,173,74,[],False,,6,6,1,2,4,3,3,0,0
Onbekend,Āboliņa Samanta,5725031,17,Latvija,Vrouw,1430,Zonder specialiteit,12,1,15,167,64,[],False,,6,10,2,9,2,2,2,0,0
5.000 meter,Abrahams Hayden,5567769,18,Great Britain,Man,1500,Langeafstandslopers,20,3,11,184,93,"[('5.000 meter', '17:16.32', '611', 8), ('10.000 meter', '40:55.58', '538', 8), ('Marathon', '2h:46:19.76', '603', 8)]",False,,6,2,10,7,3,2,2,9,6
Discuswerpen,Acebo Sonia,4854291,40,España,Vrouw,6310,Werpers,16,15,20,176,67,"[('Kogelstoten', '10.14 m', '233', 8), ('Discuswerpen', '37.35 m', '301', 8), ('Kogelslingeren', '33.00 m', '264', 8), ('Speerwerpen', '31.07 m', '322', 8)]",False,,18,7,0,0,0,0,10,9,9
Onbekend,Aceval Santos,5725670,21,Chile,Man,760,Zonder specialiteit,20,1,14,175,69,[],False,,18,1,8,1,3,1,1,0,0
Onbekend,Acevedo Jorge,5727027,22,Chile,Man,330,Zonder specialiteit,14,1,15,178,80,[],False,,12,5,1,3,2,8,2,0,0
Onbekend,Acevedo Yusmelys,5725276,15,Venezuela,Vrouw,910,Zonder specialiteit,13,1,15,154,49,[],False,,20,3,3,6,2,2,2,0,0
Onbekend,Acosta Agustín,5727375,21,Colombia,Man,800,Zonder specialiteit,14,1,15,180,85,[],False,,9,2,2,3,2,10,6,0,0
Onbekend,Acosta Anica,5724454,18,Uruguay,Vrouw,130,Zonder specialiteit,12,1,15,180,77,[],False,,8,6,4,3,3,1,1,0,0
Onbekend,Acosta Seth,5724646,16,United States,Man,920,Springers,14,1,14,179,76,"[('Hoogspringen', '0.75 m', '15', 8), ('Polsstokhoogspringen', '2.26 m', '75', 8), ('Verspringen', '3.18 m', '110', 8), ('Hinkstapspringen', '6.39 m', '95', 8)]",False,,15,3,3,3,9,3,1,6,7
Onbekend,Acuña Jesusa,5727346,24,Pilipinas,Vrouw,400,Zonder specialiteit,19,1,15,170,66,[],False,,7,8,1,1,7,5,0,0,0
Onbekend,Acuña Pascual,5726686,22,Perú,Man,620,Zonder specialiteit,15,1,14,174,75,[],False,,8,3,3,0,10,1,2,0,0
