Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,A Hadi Andika,5811610,21,Malaysia,Man,580,Zonder specialiteit,16,1,15,167,66,3,[],False,,12,1,1,3,3,9,1,0,0
Onbekend,Aarts Menno,5715258,18,Nederland,Man,3390,Werpers,20,1,15,176,84,3,"[('Getto del peso', '9.71 m', '159'), ('Lancio del disco', '35.2 m', '238'), ('Lancio del martello', '34.9 m', '189'), ('Giavellotto', '37.65 m', '253')]",False,,14,6,1,2,2,3,13,7,6
Onbekend,Abacha Haruna,5814663,24,Nigeria,Vrouw,460,Zonder specialiteit,19,1,15,171,62,3,[],False,,15,3,3,2,3,8,2,0,0
Onbekend,Abanilla Rutchel,5811262,18,Pilipinas,Vrouw,660,Zonder specialiteit,14,1,15,157,51,3,[],False,,9,1,1,6,2,3,9,0,0
10 km snelwandelen,Abantos Jimena,5196526,33,España,Vrouw,1590,Snelwandelaars,15,7,20,169,79,3,"[('Marcia 10Km', '1h:03:19.85', '807'), ('Marcia 20Km', '2h:10:20.45', '728'), ('Marcia 50Km', '5h:21:36.74', '686')]",False,,7,1,11,0,3,2,0,7,7
Onbekend,Abarca Javier,5813816,22,El Salvador,Man,720,Zonder specialiteit,16,1,15,189,89,3,[],False,,19,5,2,4,3,2,6,0,0
Onbekend,Abbott Paige,5812890,24,Australia,Vrouw,580,Zonder specialiteit,11,1,15,174,76,3,[],False,,8,5,3,1,9,3,2,0,0
Onbekend,Abd Rahman Fasha,5813370,18,Malaysia,Vrouw,280,Zonder specialiteit,19,1,15,167,59,3,[],False,,12,2,8,1,3,3,2,0,0
Onbekend,Abeylegesse Dilek,5815215,24,Türkiye,Vrouw,1140,Zonder specialiteit,11,1,15,183,75,3,[],False,,18,1,10,1,0,0,3,0,0
Onbekend,Abeylegesse Sevil,5815440,18,Türkiye,Vrouw,340,Zonder specialiteit,16,1,15,167,60,3,[],False,,16,5,1,3,6,3,4,0,0
Onbekend,Abeyta Jonathan,5813732,15,España,Man,500,Zonder specialiteit,19,1,15,169,64,3,[],False,,12,5,3,2,1,9,2,0,0
Onbekend,Abicker Philippe,5742525,17,Switzerland,Man,1440,Springers,20,1,12,184,87,3,"[('Salto in alto', '0.91 m', '144'), (""Salto con l'asta"", '2.32 m', '93'), ('Salto in lungo', '3.39 m', '141'), ('Salto triplo', '6.39 m', '94')]",False,,8,2,1,3,3,10,1,9,7
Onbekend,Abildgaard Ole,5811752,24,Danmark,Man,970,Zonder specialiteit,14,1,15,192,88,3,[],False,,12,1,1,2,1,2,10,0,0
Onbekend,Ablanedo Agustín,5811283,15,España,Man,400,Zonder specialiteit,17,1,15,179,79,3,[],False,,12,3,2,8,6,1,3,0,0
Onbekend,Abougrisha Tauret,5812128,16,Miṣr,Vrouw,400,Zonder specialiteit,13,1,15,160,51,3,[],False,,11,3,2,1,2,2,9,0,0
Onbekend,Abrahams Finn,5815571,15,Australia,Man,330,Zonder specialiteit,19,1,15,174,71,3,[],False,,7,2,8,2,2,2,3,0,0
Onbekend,Aceituno Andrés,5815442,18,Perú,Man,70,Zonder specialiteit,19,1,15,175,76,3,[],False,,7,5,2,1,0,2,1,0,0
Onbekend,Aceti Carolina,5813719,17,Italia,Vrouw,510,Zonder specialiteit,15,1,15,172,62,3,[],False,,16,2,2,1,7,1,7,0,0
Onbekend,Aceti Elvira,5756677,16,Italia,Vrouw,970,Langeafstandslopers,20,1,14,168,68,3,"[('5000 Metri', '21:51.21', '406'), ('10000 Metri', '47:49.45', '388'), ('Maratona', '3h:22:22.25', '410')]",False,,14,10,1,3,2,1,2,6,5
Onbekend,Acevedo Héctor,5812315,24,Venezuela,Man,1320,Zonder specialiteit,17,1,15,179,79,3,[],False,,19,2,0,9,8,0,3,0,0
Onbekend,Acevedo Itzayana,5811946,24,México,Vrouw,1400,Zonder specialiteit,13,1,15,178,74,3,[],False,,19,1,1,3,3,2,10,0,0
Onbekend,Achille Luciano,5762653,21,Italia,Man,1580,Langeafstandslopers,20,1,11,177,71,3,"[('5000 Metri', '17:39.63', '551'), ('10000 Metri', '41:01.07', '532'), ('Maratona', '2h:48:05.32', '521')]",False,,11,1,9,3,1,1,1,10,8
Onbekend,Ackerman Joanne,5813785,14,South Africa,Vrouw,300,Zonder specialiteit,18,1,15,160,52,3,[],False,,9,3,3,8,0,2,2,0,0
Onbekend,Acosta Bernardo,5814541,24,Uruguay,Man,160,Zonder specialiteit,13,1,15,165,69,3,[],False,,10,2,5,2,1,1,7,0,0
Onbekend,Acuña Aida,5812786,16,Chile,Vrouw,270,Zonder specialiteit,19,1,15,162,59,3,[],False,,14,1,0,3,7,3,5,0,0
Onbekend,Adami Jacques,5815473,21,Malta,Man,140,Zonder specialiteit,18,1,15,168,70,3,[],False,,13,3,2,3,1,0,3,0,0
Onbekend,Adamušková Nikol,5543882,22,Česká republika,Vrouw,4200,Werpers,19,2,11,171,81,3,"[('Getto del peso', '6.66 m', '0'), ('Lancio del disco', '28.64 m', '97'), ('Lancio del martello', '26.54 m', '99'), ('Giavellotto', '25.69 m', '166')]",False,,12,2,0,2,8,0,14,8,6
Onbekend,Addico Benedetta,5762693,26,Italia,Vrouw,2040,Meerkampers,20,1,11,175,74,3,"[('Pentathlon Women - 100 Metres Hurdles', '21.22 s', '615'), ('Pentathlon Women - High Jump', '0.75 m', '492'), ('Pentathlon Women - Shot Put', '2.06 m', '120'), ('Pentathlon Women - Long Jump', '2.84 m', '547'), ('Pentathlon Women - 800 Metres', '2:47.99', '517'), ('Heptathlon - 100 Metres Hurdles', '21.22 s', '614'), ('Heptathlon - High Jump', '0.76 m', '497'), ('Heptathlon - Shot Put', '2.03 m', '119'), ('Heptathlon - 200 Metres', '30.61 s', '395'), ('Heptathlon - Long Jump', '2.82 m', '542'), ('Heptathlon - Javelin Throw', '10.86 m', '229'), ('Heptathlon - 800 Metres', '2:48.16', '514'), ('Pentathlon Women', '2291 p', '458'), ('Heptathlon', '2910 p', '416')]",False,,17,1,1,5,5,10,1,9,3
Onbekend,Adebola Ekaghogho,5812345,19,Nigeria,Vrouw,430,Zonder specialiteit,12,1,15,166,57,3,[],False,,17,1,3,1,1,2,5,0,0
Onbekend,Adeleke Ikuseghan,5813261,17,Nigeria,Vrouw,300,Zonder specialiteit,15,1,15,160,52,3,[],False,,9,3,3,2,3,3,8,0,0
Onbekend,Adewunmi Nosakhere,5811421,16,Nigeria,Man,1140,Zonder specialiteit,12,1,15,176,76,3,[],False,,15,1,10,2,1,3,2,0,0
Onbekend,Adigun Ajala,5814582,20,Nigeria,Man,140,Zonder specialiteit,20,1,15,171,68,3,[],False,,8,4,3,3,1,3,7,0,0
Onbekend,Admiraal Fay,5813682,16,Nederland,Vrouw,630,Zonder specialiteit,18,1,15,156,52,3,[],False,,6,10,1,3,3,0,4,0,0
Onbekend,Adolfo Emília,5768941,24,Brasil,Vrouw,870,Springers,20,1,11,180,68,3,"[('Salto in alto', '0.57 m', '0'), (""Salto con l'asta"", '1.34 m', '0'), ('Salto in lungo', '2.04 m', '0'), ('Salto triplo', '3.86 m', '0')]",False,,16,2,0,3,3,9,1,2,3
Onbekend,Adurens Gervasio,5768945,22,Brasil,Man,480,Werpers,19,1,11,185,86,3,"[('Getto del peso', '6.76 m', '0'), ('Lancio del disco', '23.7 m', '0'), ('Lancio del martello', '23.05 m', '0'), ('Giavellotto', '25.84 m', '5')]",False,,16,6,1,2,3,2,8,3,3
