Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aader Andres,5817930,16,Eesti,Man,900,Zonder specialiteit,15,1,15,155,55,4,[],False,,19,2,3,1,8,2,2,0,0
Onbekend,Aarts Patricia,5815653,17,Nederland,Vrouw,100,Zonder specialiteit,13,1,15,162,61,4,[],False,,8,2,2,5,1,5,3,0,0
Onbekend,Ababou Laarni,5813385,16,Pilipinas,Vrouw,680,Werpers,13,1,13,161,56,4,"[('Getto del peso', '3.16 m', '0'), ('Lancio del disco', '14.48 m', '0'), ('Lancio del martello', '12.22 m', '0'), ('Giavellotto', '12.61 m', '0')]",False,,15,1,2,1,2,1,9,3,3
Onbekend,Abbey Ehizemen,5818671,19,Nigeria,Vrouw,740,Zonder specialiteit,14,1,15,177,69,4,[],False,,6,2,10,2,5,0,4,0,0
Onbekend,Abd Rahman Suria,5815762,15,Malaysia,Vrouw,410,Zonder specialiteit,20,1,15,158,55,4,[],False,,16,2,3,6,2,2,2,0,0
Onbekend,Abdillah Muda,5818946,19,Malaysia,Man,490,Zonder specialiteit,17,1,15,187,85,4,[],False,,12,3,8,2,3,2,8,0,0
Onbekend,Abdou Doriane,5776178,15,France,Vrouw,170,Snelwandelaars,19,1,15,165,64,4,"[('Marcia 10Km', '1h:09:28.32', '568'), ('Marcia 20Km', '2h:21:50.29', '504'), ('Marcia 50Km', '5h:48:49.05', '467')]",False,,12,3,6,1,5,1,1,4,4
Onbekend,Abdou Philomène,5816992,14,France,Vrouw,670,Zonder specialiteit,12,1,15,157,54,4,[],False,,11,3,3,3,10,1,3,0,0
Onbekend,Abeijón Alexandre,5768687,18,España,Man,170,Springers,19,1,17,178,77,4,"[('Salto in alto', '0.66 m', '0'), (""Salto con l'asta"", '1.84 m', '0'), ('Salto in lungo', '2.63 m', '0'), ('Salto triplo', '5.01 m', '0')]",False,,7,0,2,1,2,6,3,5,4
Onbekend,Abel Renate,5805953,15,Deutschland,Vrouw,430,Langeafstandslopers,18,1,13,153,49,4,"[('5000 Metri', '22:31.00', '319'), ('10000 Metri', '49:06.03', '312'), ('Maratona', '3h:26:22.18', '354')]",False,,17,1,2,1,1,3,5,4,3
Onbekend,Abella Concepción,5817795,15,Colombia,Vrouw,240,Zonder specialiteit,14,1,15,155,52,4,[],False,,13,3,2,1,1,0,7,0,0
Onbekend,Aben Lonneke,5816954,17,Nederland,Vrouw,330,Zonder specialiteit,20,1,15,156,53,4,[],False,,15,4,6,1,6,3,3,0,0
Onbekend,Abente Judith,5817351,16,España,Vrouw,160,Zonder specialiteit,17,1,15,151,47,4,[],False,,6,1,5,3,2,2,7,0,0
Onbekend,Abeylegesse Pinar,5816367,23,Türkiye,Vrouw,150,Zonder specialiteit,15,1,15,165,60,4,[],False,,13,2,1,2,2,2,2,0,0
Onbekend,Abramova Elena,5816043,16,Belarus,Vrouw,90,Zonder specialiteit,12,1,15,166,59,4,[],False,,9,2,2,3,5,1,3,0,0
10 km snelwandelen,Abrantes Ludovina,5596692,23,Portugal,Vrouw,2510,Snelwandelaars,20,2,16,159,62,4,"[('Marcia 10Km', '1h:04:06.44', '776'), ('Marcia 20Km', '2h:12:45.24', '681'), ('Marcia 50Km', '5h:23:42.39', '669')]",False,,20,2,10,0,2,2,0,9,9
Onbekend,Abreu Luis Alberto,5783447,16,España,Man,900,Zonder specialiteit,15,2,15,178,75,4,[],False,,7,1,1,1,2,10,3,0,0
Onbekend,Aceros Luna,5818919,20,Colombia,Vrouw,160,Zonder specialiteit,18,1,15,176,71,4,[],False,,12,5,4,2,4,2,5,0,0
Onbekend,Acevska Ekaterina,5818955,16,FYR Makedonija,Vrouw,600,Zonder specialiteit,11,1,15,179,72,4,[],False,,16,8,3,1,2,2,3,0,0
Onbekend,Acuña Bituin,5815943,24,Pilipinas,Vrouw,1790,Zonder specialiteit,13,1,15,181,74,4,[],False,,20,10,7,1,3,3,1,0,0
Onbekend,Acuña Johanna,5816262,17,Perú,Vrouw,430,Zonder specialiteit,20,1,15,169,58,4,[],False,,9,2,1,1,3,2,9,0,0
Polsstokhoogspringen,Adalopoulou Orea,5419367,28,Hellas,Vrouw,6110,Springers,20,6,16,168,67,4,"[('Salto in alto', '1.12 m', '390'), (""Salto con l'asta"", '2.71 m', '450'), ('Salto in lungo', '3.9 m', '460'), ('Salto triplo', '7.55 m', '432')]",False,,10,5,1,3,6,14,3,10,8
Onbekend,Adamczuk Otylia,5817295,17,Polska,Vrouw,240,Zonder specialiteit,16,1,15,155,52,4,[],False,,14,5,1,3,0,0,6,0,0
