Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aas Fredrik,5710869,18,Norge,Man,1210,Zonder specialiteit,13,1,15,170,71,[],False,,11,3,8,1,0,3,10,0,0
Onbekend,Abarca Mario,5711287,16,Chile,Man,520,Zonder specialiteit,20,1,15,162,61,[],False,,18,2,3,2,5,2,1,0,0
Onbekend,Abaza Maskini,5710525,19,Miṣr,Man,110,Zonder specialiteit,12,1,15,186,83,[],False,,6,6,0,2,2,3,3,0,0
Onbekend,Abbaglio Filippo,5404884,23,Italia,Man,1890,Werpers,19,2,11,190,101,"[('Kogelstoten', '8.75 m', '86', 3), ('Discuswerpen', '29.86 m', '114', 3), ('Kogelslingeren', '31.51 m', '115', 3), ('Speerwerpen', '34.05 m', '173', 3)]",False,,12,6,3,2,3,1,11,7,8
Onbekend,Abbott Megan,5667219,15,United States,Vrouw,370,Sprinters,15,1,14,164,63,"[('100 meter', '15.49 s', '536', 4), ('200 meter', '30.79 s', '507', 4), ('400 meter', '1:10.60', '549', 4), ('100 meter horden', '21.89 s', '572', 4), ('400 meter horden', '1:19.95', '647', 4)]",False,,15,2,2,5,3,2,2,6,6
Onbekend,Abdul Rahman Bernard,5711093,20,Malaysia,Man,810,Zonder specialiteit,20,1,15,170,70,[],False,,19,3,3,0,6,2,6,0,0
Onbekend,Abela Rhiannon,5710779,24,Malta,Vrouw,1530,Zonder specialiteit,14,1,15,175,71,[],False,,19,10,0,2,3,2,0,0,0
Onbekend,Ābele Edgars,5710060,15,Latvija,Man,900,Zonder specialiteit,17,1,15,164,59,[],False,,14,2,4,10,3,3,1,0,0
Onbekend,Abend Ilai,5710655,22,Yisra'el,Man,1010,Zonder specialiteit,18,1,15,179,83,[],False,,20,2,3,8,3,5,2,0,0
Onbekend,Āboliņa Marija,5709895,19,Latvija,Vrouw,340,Zonder specialiteit,15,1,15,171,70,[],False,,11,2,8,1,1,2,1,0,0
Onbekend,Āboltiņš Ričards,5709397,17,Latvija,Man,470,Zonder specialiteit,18,1,15,182,80,[],False,,17,2,3,3,5,1,2,0,0
Onbekend,Abrahamsen Mie,5711280,18,Danmark,Vrouw,140,Zonder specialiteit,20,1,15,165,58,[],False,,12,5,2,3,3,2,2,0,0
Onbekend,Abramov Ivan,5710964,17,Rossiya,Man,1120,Zonder specialiteit,19,1,15,173,69,[],False,,13,8,1,1,10,1,2,0,0
Onbekend,Abrioux Andréa,5655133,23,France,Vrouw,1980,Werpers,20,1,16,166,66,"[('Kogelstoten', '8.70 m', '118', 3), ('Discuswerpen', '32.37 m', '184', 3), ('Kogelslingeren', '27.22 m', '117', 3), ('Speerwerpen', '26.55 m', '191', 3)]",False,,10,8,1,3,3,2,9,10,7
Onbekend,Abrunhosa Inácio,5630614,17,Portugal,Man,690,Langeafstandslopers,20,1,15,181,88,"[('5.000 meter', '17:35.84', '561', 3), ('10.000 meter', '41:02.28', '531', 3), ('Marathon', '2h:48:37.20', '567', 3)]",False,,14,5,9,5,2,1,1,6,6
Onbekend,Acebo Gaspar,5711640,16,España,Man,940,Zonder specialiteit,20,1,15,168,65,[],False,,20,3,3,0,2,2,1,0,0
Onbekend,Aceval Leandro,5711117,21,Chile,Man,500,Zonder specialiteit,11,1,15,181,79,[],False,,16,4,2,2,2,2,7,0,0
10 km snelwandelen,Acevedo Federico,5587883,30,Uruguay,Man,1000,Snelwandelaars,19,3,18,172,64,"[('10 km snelwandelen', '1h:00:31.23', '690', 3), ('20 km snelwandelen', '2h:00:43.23', '634', 3), ('50 km snelwandelen', '5h:05:46.28', '598', 3)]",False,,15,1,10,3,3,0,1,6,4
Onbekend,Acharjee Assam Buddhimatika,5709663,16,India,Vrouw,1000,Zonder specialiteit,11,1,15,170,61,[],False,,20,2,1,3,3,3,1,0,0
Onbekend,Acuña Irune,5709190,20,Colombia,Vrouw,470,Zonder specialiteit,14,1,14,172,72,[],False,,16,8,1,3,0,3,2,0,0
Onbekend,Acuña Lucha,5709194,17,México,Vrouw,320,Zonder specialiteit,11,1,15,163,56,[],False,,7,8,3,1,4,2,1,0,0
