Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abancéns Jeremías,5686451,17,España,Man,1360,Springers,16,1,15,180,79,"[('Hoogspringen', '0.73 m', '0', 7), ('Polsstokhoogspringen', '2.25 m', '72', 7), ('Verspringen', '2.92 m', '54', 7), ('Hinkstapspringen', '6.05 m', '60', 7)]",False,,18,2,3,1,8,3,9,6,7
Onbekend,Abargil Tahlia,5688498,20,Yisra'el,Vrouw,100,Zonder specialiteit,13,1,15,166,58,[],False,,6,0,3,6,1,2,1,0,0
Onbekend,Abascal Esther,5688381,15,España,Vrouw,520,Meerkampers,14,1,14,167,61,[],False,,10,8,2,6,2,3,2,6,4
Onbekend,Abbà Irma,5688459,15,Italia,Vrouw,350,Zonder specialiteit,20,1,15,172,69,[],False,,16,1,4,2,1,1,3,0,0
5.000 meter,Abejuela Úrsula,4964790,35,España,Vrouw,3390,Langeafstandslopers,17,11,18,175,62,"[('5.000 meter', '19:03.07', '773', 7), ('10.000 meter', '41:47.78', '751', 7), ('Marathon', '2h:56:14.45', '779', 7)]",False,,20,0,11,7,0,2,0,7,7
1.500 meter,Abellán Marimar,5165285,29,España,Vrouw,31190,Middenafstandslopers,20,8,15,189,96,"[('800 meter', '2:25.92', '870', 7), ('1.500 meter', '4:40.17', '959', 7), ('3.000 meter steeplechase', '14:50.96', '1021', 7)]",False,,19,1,20,12,5,1,3,10,9
Onbekend,Abente Eloisa,5689167,17,España,Vrouw,120,Zonder specialiteit,13,1,15,177,71,[],False,,7,3,3,3,6,2,0,0,0
Onbekend,Abrahams Javaun,5687809,14,Jamaica,Man,380,Snelwandelaars,15,1,14,155,58,"[('10 km snelwandelen', '1h:03:23.39', '568', 7), ('20 km snelwandelen', '2h:03:58.20', '563', 7), ('50 km snelwandelen', '5h:15:15.87', '515', 7)]",False,,10,1,6,2,7,1,3,6,7
Onbekend,Abramov Innokentiy,5687525,15,Rossiya,Man,1760,Zonder specialiteit,17,1,14,175,72,[],False,,20,2,1,10,1,2,4,0,0
Onbekend,Aceituno Joana,5684844,16,España,Vrouw,580,Zonder specialiteit,20,1,15,170,65,[],False,,13,3,1,1,8,2,8,0,0
Onbekend,Acerbi Dario,5688280,14,Italia,Man,420,Zonder specialiteit,11,1,15,160,60,[],False,,11,0,2,9,0,4,2,0,0
