Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarup Thomas,5784676,24,Danmark,Man,550,Zonder specialiteit,20,1,15,185,84,5,[],False,,18,3,3,5,1,2,4,0,0
800 meter,Abadexo Hortensia,5580290,21,España,Vrouw,1020,Middenafstandslopers,19,2,13,166,66,5,"[('800 Metri', '2:39.48', '647'), ('1500 Metri', '5:24.31', '596'), ('3000 siepi', '17:25.07', '632')]",False,,17,0,5,8,2,2,2,7,8
Onbekend,Abanilla Igme,5786412,18,Pilipinas,Man,810,Zonder specialiteit,12,1,15,185,88,5,[],False,,10,0,10,3,0,2,2,0,0
Onbekend,Abarca Tomás,5786531,24,El Salvador,Man,1290,Zonder specialiteit,18,1,15,177,81,5,[],False,,6,1,10,3,8,3,6,0,0
Onbekend,Abd Rahman Samrita,5784713,15,Malaysia,Vrouw,360,Zonder specialiteit,17,1,15,146,44,5,[],False,,13,3,2,8,0,1,3,0,0
Onbekend,Abdic Tereza,5786782,17,Bosna i Hercegovina,Vrouw,330,Zonder specialiteit,17,1,15,158,54,5,[],False,,12,4,7,1,3,7,3,0,0
Onbekend,Abdulov Danila,5786477,18,Belarus,Man,670,Zonder specialiteit,19,1,15,164,62,5,[],False,,17,1,2,8,3,4,3,0,0
Onbekend,Abellán Dácil,5727547,17,España,Vrouw,820,Werpers,18,1,14,170,70,5,"[('Getto del peso', '4.61 m', '0'), ('Lancio del disco', '18.87 m', '0'), ('Lancio del martello', '16.41 m', '0'), ('Giavellotto', '17.17 m', '0')]",False,,7,1,2,3,0,7,9,6,5
Onbekend,Abercrombie Sophie,5783759,21,Australia,Vrouw,1050,Zonder specialiteit,11,1,14,169,67,5,[],False,,13,4,3,7,10,1,4,0,0
Onbekend,Aboutrika Akiiki,5786605,20,Miṣr,Man,880,Zonder specialiteit,16,1,15,170,67,5,[],False,,19,0,1,3,2,1,7,0,0
Onbekend,Aboutrika Naunet,5785765,23,Miṣr,Vrouw,210,Zonder specialiteit,16,1,15,188,82,5,[],False,,9,2,7,0,1,2,1,0,0
Onbekend,Abrahamse Charmaine,5785470,18,South Africa,Vrouw,160,Zonder specialiteit,12,1,15,171,65,5,[],False,,11,2,7,2,2,2,1,0,0
Onbekend,Abrami Jasmina,5785822,22,Al-Maghrib,Vrouw,470,Zonder specialiteit,20,1,15,184,79,5,[],False,,11,2,9,2,1,3,2,0,0
Onbekend,Abramović Ruška,5786714,20,Srbija,Vrouw,170,Zonder specialiteit,18,1,15,170,66,5,[],False,,12,2,7,1,3,3,2,0,0
Onbekend,Abreu Edgar,5731902,23,Portugal,Man,2070,Meerkampers,20,1,14,176,78,5,"[('Pentathlon Men - Long Jump', '3.76 m', '588'), ('Pentathlon Men - Javelin Throw', '23.18 m', '372'), ('Pentathlon Men - 200 Metres', '27.76 s', '571'), ('Pentathlon Men - Discus Throw', '19.41 m', '327'), ('Pentathlon Men - 1500 Metres', '4:57.41', '505'), ('Decathlon - 100 Metres', '13.85 s', '543'), ('Decathlon - Long Jump', '3.77 m', '589'), ('Decathlon - Shot Put', '4.8 m', '271'), ('Decathlon - High Jump', '0.89 m', '530'), ('Decathlon - 400 Metres', '1:01.58', '617'), ('Decathlon - 110 Metres Hurdles', '20.75 s', '573'), ('Decathlon - Discus Throw', '19.38 m', '326'), ('Decathlon - Pole Vault', '2.47 m', '520'), ('Decathlon - Javelin Throw', '23.39 m', '376'), ('Decathlon - 1500 Metres', '4:56.26', '516'), ('Pentathlon Men', '2363 p', '473'), ('Decathlon', '4861 p', '486')]",False,,20,3,1,5,3,8,2,9,8
Onbekend,Abreu León,5749114,18,España,Man,1060,Springers,15,1,15,167,69,5,"[('Salto in alto', '0.9 m', '130'), (""Salto con l'asta"", '2.63 m', '182'), ('Salto in lungo', '3.76 m', '220'), ('Salto triplo', '7.37 m', '199')]",False,,14,3,1,4,7,9,0,5,8
Onbekend,Abrunhosa Ovídio,5782945,17,Portugal,Man,780,Zonder specialiteit,16,1,14,177,73,5,[],False,,10,10,3,3,6,1,2,0,0
Onbekend,Aceituno Richard,5786780,19,Perú,Man,430,Zonder specialiteit,12,1,15,175,81,5,[],False,,17,1,4,2,3,1,1,0,0
Onbekend,Acero Miren,5782655,14,España,Vrouw,270,Zonder specialiteit,16,1,14,165,59,5,[],False,,15,3,2,1,2,4,2,0,0
Onbekend,Acevedo Arturo,5784112,17,Chile,Man,300,Sprinters,18,1,15,163,65,5,"[('100 Metri', '14.24 s', '539'), ('200 Metri', '28.59 s', '567'), ('400 piani', '1:03.09', '631'), ('110 ostacoli', '21.42 s', '596'), ('400 ostacoli', '1:13.29', '652')]",False,,11,3,2,7,1,3,3,7,5
Onbekend,Acevedo Paul,5785157,21,Costa Rica,Man,1370,Zonder specialiteit,14,1,15,167,65,5,[],False,,20,2,2,1,3,9,2,0,0
Onbekend,Acevski Stefo,5783932,19,FYR Makedonija,Man,480,Zonder specialiteit,18,1,15,169,64,5,[],False,,17,2,3,4,3,4,3,0,0
Onbekend,Acharjee Assam Ananth,5786168,18,India,Man,500,Zonder specialiteit,19,1,15,180,81,5,[],False,,16,1,8,3,2,0,1,0,0
Onbekend,Acosta Abel,5785220,20,Perú,Man,530,Zonder specialiteit,13,1,15,177,76,5,[],False,,14,0,1,9,1,3,2,0,0
