Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarup Thomas,5784676,24,Danmark,Man,550,Zonder specialiteit,20,1,15,185,84,5,[],False,,18,3,3,5,1,2,4,0,0
5.000 meter,Abadía Rodrigo,5603484,20,España,Man,1480,Langeafstandslopers,20,2,14,191,96,5,"[('5000 Metri', '17:21.37', '598'), ('10000 Metri', '41:02.88', '530'), ('Maratona', '2h:47:20.32', '587')]",False,,7,3,11,4,3,3,3,7,8
Onbekend,Abarca Catalina,5782444,19,Chile,Vrouw,590,Zonder specialiteit,16,1,14,164,61,5,[],False,,14,9,6,4,2,2,0,0,0
Onbekend,Abarca Julián,5782085,18,México,Man,1180,Zonder specialiteit,14,1,15,166,70,5,[],False,,20,2,2,3,8,6,3,0,0
Onbekend,Abd Rahman Samrita,5784713,15,Malaysia,Vrouw,360,Zonder specialiteit,17,1,15,146,44,5,[],False,,13,3,2,8,0,1,3,0,0
Onbekend,Abellán Dácil,5727547,17,España,Vrouw,820,Werpers,18,1,14,170,70,5,"[('Getto del peso', '4.58 m', '0'), ('Lancio del disco', '18.8 m', '0'), ('Lancio del martello', '16.25 m', '0'), ('Giavellotto', '16.98 m', '0')]",False,,7,1,2,3,0,7,9,6,5
Onbekend,Abercrombie Sophie,5783759,21,Australia,Vrouw,1050,Zonder specialiteit,11,1,14,169,67,5,[],False,,13,4,3,7,10,1,4,0,0
Onbekend,Abrahamse Charmaine,5785470,18,South Africa,Vrouw,160,Zonder specialiteit,12,1,15,171,65,5,[],False,,11,2,7,2,2,2,1,0,0
Onbekend,Abreu León,5749114,18,España,Man,1060,Springers,15,1,15,167,69,5,"[('Salto in alto', '0.9 m', '130'), (""Salto con l'asta"", '2.61 m', '177'), ('Salto in lungo', '3.74 m', '216'), ('Salto triplo', '7.34 m', '195')]",False,,14,3,1,4,7,9,0,5,8
Onbekend,Abrunhosa Guilherme,5769778,14,Portugal,Man,340,Sprinters,16,1,13,169,70,5,"[('100 Metri', '14.19 s', '549'), ('200 Metri', '28.26 s', '599'), ('400 piani', '1:02.60', '652'), ('110 ostacoli', '21.35 s', '605'), ('400 ostacoli', '1:12.80', '670')]",False,,13,2,3,7,1,3,1,6,5
Onbekend,Abrunhosa Ovídio,5782945,17,Portugal,Man,780,Zonder specialiteit,16,1,14,177,73,5,[],False,,10,10,3,3,6,1,2,0,0
Onbekend,Abuda Virgilio,5781937,21,Pilipinas,Man,380,Zonder specialiteit,11,1,14,180,78,5,[],False,,13,7,2,3,3,2,7,0,0
Onbekend,Accetta Roberto,5725535,23,Italia,Man,600,Sprinters,20,1,11,181,79,5,"[('100 Metri', '14.27 s', '533'), ('200 Metri', '28.48 s', '578'), ('400 piani', '1:03.08', '632'), ('110 ostacoli', '21.54 s', '581'), ('400 ostacoli', '1:13.52', '644')]",False,,18,5,1,7,1,1,1,4,3
Onbekend,Aceituno Iván,5734211,17,España,Man,2340,Springers,20,1,15,172,73,5,"[('Salto in alto', '0.94 m', '164'), (""Salto con l'asta"", '2.59 m', '171'), ('Salto in lungo', '3.71 m', '209'), ('Salto triplo', '7.16 m', '176')]",False,,14,3,3,1,3,12,7,5,9
