Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Abadexo Ismael,5785699,16,España,Man,1470,Sprinters,16,1,15,174,77,5,"[('100 Metri', '14.03 s', '578'), ('200 Metri', '28.1 s', '613'), ('400 piani', '1:02.19', '669'), ('110 ostacoli', '20.73 s', '682'), ('400 ostacoli', '1:10.82', '741')]",False,,18,1,1,5,10,1,2,7,6
Onbekend,Abeyta Lorién,5756975,16,España,Man,1290,Meerkampers,19,1,13,183,85,5,"[('Pentathlon Men - Long Jump', '2.81 m', '438'), ('Pentathlon Men - Javelin Throw', '19.05 m', '306'), ('Pentathlon Men - 200 Metres', '29.02 s', '439'), ('Pentathlon Men - Discus Throw', '16.07 m', '271'), ('Pentathlon Men - 1500 Metres', '5:07.99', '398'), ('Decathlon - 100 Metres', '14.51 s', '404'), ('Decathlon - Long Jump', '2.82 m', '440'), ('Decathlon - Shot Put', '4.37 m', '247'), ('Decathlon - High Jump', '0.76 m', '450'), ('Decathlon - 400 Metres', '1:04.43', '484'), ('Decathlon - 110 Metres Hurdles', '21.65 s', '446'), ('Decathlon - Discus Throw', '15.99 m', '269'), ('Decathlon - Pole Vault', '1.95 m', '410'), ('Decathlon - Javelin Throw', '18.95 m', '304'), ('Decathlon - 1500 Metres', '5:07.26', '406'), ('Pentathlon Men', '1852 p', '370'), ('Decathlon', '3860 p', '386')]",False,,19,4,2,2,2,8,1,5,8
Zevenkamp,Abeyta Matilde,5182188,34,España,Vrouw,4890,Meerkampers,13,12,12,166,65,5,"[('Pentathlon Women - 100 Metres Hurdles', '19.72 s', '818'), ('Pentathlon Women - High Jump', '0.7 m', '460'), ('Pentathlon Women - Shot Put', '7.7 m', '453'), ('Pentathlon Women - Long Jump', '3.27 m', '628'), ('Pentathlon Women - 800 Metres', '2:34.17', '763'), ('Heptathlon - 100 Metres Hurdles', '19.29 s', '877'), ('Heptathlon - High Jump', '0.71 m', '467'), ('Heptathlon - Shot Put', '7.76 m', '456'), ('Heptathlon - 200 Metres', '26.75 s', '787'), ('Heptathlon - Long Jump', '3.31 m', '637'), ('Heptathlon - Javelin Throw', '27.82 m', '587'), ('Heptathlon - 800 Metres', '2:31.72', '806'), ('Pentathlon Women', '3120 p', '624'), ('Heptathlon', '4616 p', '660')]",False,,8,9,1,12,7,0,0,8,10
Onbekend,Abitbol Laetitia,5822080,16,France,Vrouw,1160,Langeafstandslopers,14,1,15,175,67,5,[],False,,20,3,2,3,3,7,6,4,3
Onbekend,Aboutrika Moses,5822522,16,Miṣr,Man,70,Zonder specialiteit,13,1,15,166,67,5,[],False,,8,3,2,3,1,4,5,0,0
Speerwerpen,Abrahamian Jonathan,5185769,33,Sverige,Man,5760,Werpers,17,11,15,183,73,5,"[('Getto del peso', '12.25 m', '352'), ('Lancio del disco', '40.69 m', '365'), ('Lancio del martello', '39.83 m', '297'), ('Giavellotto', '45.34 m', '422')]",False,,12,10,0,0,0,0,10,11,11
Onbekend,Abrahamsen Monica,5823611,19,Norge,Vrouw,80,Zonder specialiteit,15,1,15,168,65,5,[],False,,11,1,3,4,1,0,2,0,0
Onbekend,Abramov Ivan,5821022,16,Rossiya,Man,850,Zonder specialiteit,18,1,14,163,61,5,[],False,,12,2,9,3,3,8,0,0,0
Onbekend,Abramova Kira,5789377,15,Rossiya,Vrouw,890,Springers,15,1,14,168,70,5,"[('Salto in alto', '0.64 m', '0'), (""Salto con l'asta"", '1.52 m', '9'), ('Salto in lungo', '2.35 m', '47'), ('Salto triplo', '4.32 m', '8')]",False,,12,1,1,2,2,10,1,6,5
Onbekend,Abulog Brendan,5812352,16,Malaysia,Man,510,Sprinters,18,1,16,172,75,5,"[('100 Metri', '14.25 s', '537'), ('200 Metri', '28.4 s', '585'), ('400 piani', '1:03.33', '621'), ('110 ostacoli', '21.58 s', '577'), ('400 ostacoli', '1:13.38', '649')]",False,,15,6,1,3,1,1,2,7,3
Onbekend,Acconcia Piergiorgio,5741756,16,Italia,Man,900,Sprinters,20,1,16,172,77,5,"[('100 Metri', '13.44 s', '692'), ('200 Metri', '26.86 s', '730'), ('400 piani', '59.35 s', '788'), ('110 ostacoli', '20.38 s', '726'), ('400 ostacoli', '1:09.62', '783')]",False,,7,8,3,9,3,3,1,5,5
Onbekend,Aceska Lidija,5821888,20,FYR Makedonija,Vrouw,150,Zonder specialiteit,17,1,15,183,79,5,[],False,,12,2,3,1,5,0,1,0,0
Onbekend,Acosta Aracelia,5823302,16,Uruguay,Vrouw,150,Zonder specialiteit,16,1,15,170,59,5,[],False,,11,3,1,3,1,2,6,0,0
Onbekend,Acosta Rafael,5823337,21,Costa Rica,Man,300,Zonder specialiteit,13,1,15,173,75,5,[],False,,9,3,2,8,2,3,4,0,0
Onbekend,Adams Ella,5821445,16,United States,Vrouw,1070,Zonder specialiteit,17,1,14,165,60,5,[],False,,19,2,1,5,3,1,9,0,0
Hoogspringen,Adamski Albert,5579315,24,Polska,Man,3640,Springers,20,6,17,183,76,5,"[('Salto in alto', '1.31 m', '453'), (""Salto con l'asta"", '3.59 m', '459'), ('Salto in lungo', '4.96 m', '474'), ('Salto triplo', '9.97 m', '466')]",False,,16,3,1,4,10,12,2,8,9
Onbekend,Adegboye Haruna,5823515,16,Nigeria,Man,860,Zonder specialiteit,15,1,15,171,72,5,[],False,,17,4,1,2,5,9,1,0,0
Onbekend,Adelaide Chantal,5822061,16,France,Vrouw,300,Meerkampers,17,1,14,152,50,5,[],False,,8,2,2,3,2,5,6,5,7
Onbekend,Adeleye Gimbya,5822434,18,Nigeria,Vrouw,1100,Zonder specialiteit,13,1,15,180,67,5,[],False,,15,10,3,2,6,0,1,0,0
20 km snelwandelen,Adorno Jeremías,5624350,21,España,Man,8160,Snelwandelaars,20,2,14,165,72,5,"[('Marcia 10Km', '58:20.62', '783'), ('Marcia 20Km', '1h:50:44.34', '852'), ('Marcia 50Km', '4h:45:11.01', '778')]",False,,7,7,16,1,1,2,2,6,9
Onbekend,Afanasyev Sever,5821400,21,Rossiya,Man,1070,Zonder specialiteit,18,1,15,186,81,5,[],False,,11,6,3,10,1,2,0,0,0
Onbekend,Agathaggelou Zozefina,5820786,17,Hellas,Vrouw,100,Zonder specialiteit,18,1,14,164,59,5,[],False,,7,3,3,6,3,2,3,0,0
