Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Ab Razak Heryati,5726205,15,Malaysia,Vrouw,530,Zonder specialiteit,17,1,14,156,53,[],False,,14,1,9,1,1,1,4,0,0
Onbekend,Aba Ambrus,5698707,15,Magyarország,Man,1180,Werpers,15,1,14,164,68,"[('Kogelstoten', '5.76 m', '0', 7), ('Discuswerpen', '23.47 m', '0', 7), ('Kogelslingeren', '22.70 m', '0', 7), ('Speerwerpen', '24.85 m', '0', 7)]",False,,20,4,2,2,7,2,4,5,7
Onbekend,Aba Tivadar,5725755,14,Magyarország,Man,610,Zonder specialiteit,14,1,15,169,62,[],False,,17,3,8,2,2,3,0,0,0
200 meter,Abarca Idoia,5226211,30,España,Vrouw,10600,Sprinters,20,6,11,178,62,"[('100 meter', '13.60 s', '870', 8), ('200 meter', '26.39 s', '901', 8), ('400 meter', '1:01.81', '888', 8), ('100 meter horden', '20.00 s', '805', 8), ('400 meter horden', '1:13.03', '874', 8)]",False,,17,13,0,14,0,0,2,10,10
Onbekend,Abd Rahman Shila,5726334,18,Malaysia,Vrouw,300,Zonder specialiteit,15,1,14,182,73,[],False,,16,1,0,1,1,3,3,0,0
Onbekend,Abdullah Ayu,5726478,22,Malaysia,Vrouw,180,Zonder specialiteit,17,1,15,182,76,[],False,,6,7,4,6,3,0,2,0,0
Onbekend,Abdullah Mokhtar,5724362,16,Malaysia,Man,100,Zonder specialiteit,17,1,15,174,75,[],False,,10,5,3,0,2,3,1,0,0
Onbekend,Abdulov German,5724697,18,Belarus,Man,1670,Zonder specialiteit,18,1,14,178,77,[],False,,20,2,1,1,1,10,3,0,0
Onbekend,Abdulov Sofon,5724488,20,Belarus,Man,730,Zonder specialiteit,14,1,15,170,67,[],False,,7,1,6,10,1,3,2,0,0
Onbekend,Abend Heinrich,5725097,17,Deutschland,Man,110,Zonder specialiteit,11,1,14,179,80,[],False,,8,2,3,3,1,6,3,0,0
Onbekend,Abercrombie Euan,5723739,16,Great Britain,Man,120,Zonder specialiteit,15,1,14,173,74,[],False,,6,6,1,2,4,3,3,0,0
Onbekend,Āboliņa Samanta,5725031,17,Latvija,Vrouw,1430,Zonder specialiteit,12,1,15,167,64,[],False,,6,10,2,9,2,2,2,0,0
Discuswerpen,Abramowicz Witold,5168992,30,Polska,Man,10490,Werpers,20,9,16,190,80,"[('Kogelstoten', '14.83 m', '547', 7), ('Discuswerpen', '49.17 m', '561', 7), ('Kogelslingeren', '47.91 m', '475', 7), ('Speerwerpen', '51.99 m', '569', 7)]",False,,19,15,2,2,0,2,13,8,9
Onbekend,Abrantes Plácido,5685944,17,Portugal,Man,820,Langeafstandslopers,20,1,13,180,80,"[('5.000 meter', '18:31.92', '417', 8), ('10.000 meter', '43:33.55', '362', 8), ('Marathon', '2h:57:15.04', '428', 8)]",False,,14,0,3,2,2,1,2,6,9
Onbekend,Abubakar Pieter,5723639,17,Indonesia,Man,950,Zonder specialiteit,13,1,15,180,79,[],False,,6,1,1,1,4,10,1,0,0
Onbekend,Aceval Santos,5725670,21,Chile,Man,760,Zonder specialiteit,20,1,14,175,69,[],False,,18,1,8,1,3,1,1,0,0
Onbekend,Acevedo Yusmelys,5725276,15,Venezuela,Vrouw,910,Zonder specialiteit,13,1,15,154,49,[],False,,20,3,3,6,2,2,2,0,0
Onbekend,Acosta Anica,5724454,18,Uruguay,Vrouw,130,Zonder specialiteit,12,1,15,180,77,[],False,,8,6,4,3,3,1,1,0,0
Onbekend,Acosta Seth,5724646,16,United States,Man,920,Springers,14,1,14,179,76,[],False,,15,3,3,3,9,3,1,6,7
Onbekend,Acuña Pascual,5726686,22,Perú,Man,620,Zonder specialiteit,15,1,14,174,75,[],False,,8,3,3,0,10,1,2,0,0
Onbekend,Adam Victor,5719977,14,België,Man,790,Meerkampers,15,1,14,158,62,"[('Vijfkamp Mannen - Verspringen', '2.60 m', '406', 8), ('Vijfkamp Mannen - Speerwerpen', '23.61 m', '379', 8), ('Vijfkamp Mannen - 200 meter', '29.36 s', '402', 8), ('Vijfkamp Mannen - Discuswerpen', '20.41 m', '344', 8), ('Vijfkamp Mannen - 1500 meter', '5:06.63', '412', 8), ('Tienkamp - 100 meter', '14.80 s', '341', 8), ('Tienkamp - Verspringen', '2.57 m', '401', 8), ('Tienkamp - Kogelstoten', '4.53 m', '256', 8), ('Tienkamp - Hoogspringen', '0.66 m', '392', 8), ('Tienkamp - 400 meter', '1:05.03', '456', 8), ('Tienkamp - 110 meter horden', '21.65 s', '446', 8), ('Tienkamp - Discuswerpen', '20.15 m', '339', 8), ('Tienkamp - Polsstokhoogspringen', '2.02 m', '426', 8), ('Tienkamp - Speerwerpen', '23.22 m', '373', 8), ('Tienkamp - 1500 meter', '5:06.93', '409', 8), ('Vijfkamp Mannen', '1943 p', '389', 8), ('Tienkamp', '3839 p', '384', 8)]",False,,6,1,2,0,7,6,9,5,7
Onbekend,Adamczewska Irena,5725141,17,Polska,Vrouw,690,Zonder specialiteit,14,1,14,163,59,[],False,,11,1,2,2,7,9,1,0,0
Onbekend,Adamkienė Samanta,5724247,18,Lietuva,Vrouw,750,Zonder specialiteit,13,1,14,173,64,[],False,,7,4,0,2,10,3,6,0,0
Onbekend,Ādamsone Austra,5726731,17,Latvija,Vrouw,110,Zonder specialiteit,16,1,15,176,70,[],False,,10,3,1,3,6,1,2,0,0
Onbekend,Ādamsone Ingrīda,5725263,15,Latvija,Vrouw,680,Zonder specialiteit,18,1,15,167,62,[],False,,13,3,9,1,3,0,3,0,0
Onbekend,Ādamsons Voldemārs,5725037,17,Latvija,Man,1100,Zonder specialiteit,19,1,15,168,64,[],False,,15,3,1,5,3,10,2,0,0
Onbekend,Adelbrecht Analiese,5726454,23,Österreich,Vrouw,2030,Zonder specialiteit,18,1,14,171,71,[],False,,19,3,10,0,2,9,3,0,0
Onbekend,Adeleke Aduke,5724207,15,Nigeria,Vrouw,340,Zonder specialiteit,15,1,14,167,59,[],False,,12,7,3,3,7,2,1,0,0
Onbekend,Adeola Annakiya,5723800,23,Nigeria,Vrouw,140,Zonder specialiteit,19,1,14,187,78,[],False,,13,0,2,2,5,3,1,0,0
Onbekend,Adiele Osayioniwabo,5726571,16,Nigeria,Vrouw,1330,Zonder specialiteit,14,1,15,176,72,[],False,,16,1,2,1,3,7,10,0,0
Onbekend,Adyaksa Fajar,5726313,23,Indonesia,Man,240,Zonder specialiteit,14,1,15,168,67,[],False,,6,6,3,3,1,7,3,0,0
Onbekend,Afonso Sebastião,5724799,16,Brasil,Man,360,Zonder specialiteit,13,1,14,163,65,[],False,,12,2,2,8,2,6,3,0,0
Onbekend,Agachi Putri,5725826,21,Indonesia,Vrouw,360,Zonder specialiteit,13,1,15,157,51,[],False,,9,2,5,1,6,8,2,0,0
Onbekend,Agarwal Anilkumar,5724526,15,India,Man,740,Zonder specialiteit,13,1,14,160,59,[],False,,12,2,3,10,1,2,5,0,0
Onbekend,Agatonović Slobodan,5726576,16,Srbija,Man,310,Middenafstandslopers,10,1,15,162,61,[],False,,10,0,6,1,3,2,7,6,5
Onbekend,Agius Carlo,5726218,20,Malta,Man,980,Zonder specialiteit,14,1,15,177,79,[],False,,17,9,2,5,2,2,1,0,0
Onbekend,Agnew Renee,5726553,23,New Zealand,Vrouw,490,Zonder specialiteit,15,1,15,178,72,[],False,,13,3,4,9,3,2,2,0,0
Onbekend,Aguiar Lucinda,5723591,16,Portugal,Vrouw,500,Zonder specialiteit,15,1,14,167,59,[],False,,9,5,3,3,2,1,9,0,0
Onbekend,Águila Aída,5641006,17,España,Vrouw,560,Sprinters,20,2,19,177,78,"[('100 meter', '14.84 s', '651', 8), ('200 meter', '29.49 s', '624', 8), ('400 meter', '1:07.79', '657', 8), ('100 meter horden', '21.09 s', '671', 8), ('400 meter horden', '1:18.06', '709', 8)]",False,,9,3,1,8,2,2,8,4,4
Onbekend,Aguirregaray Sancho,5725595,20,Uruguay,Man,60,Zonder specialiteit,16,1,14,192,93,[],False,,7,3,3,0,2,3,3,0,0
Onbekend,Agyepong Isabelle,5726066,17,Great Britain,Vrouw,1710,Zonder specialiteit,14,1,14,170,65,[],False,,20,10,1,2,3,2,1,0,0
Onbekend,Ahi Anette,5725932,19,Eesti,Vrouw,840,Zonder specialiteit,16,1,15,159,57,[],False,,12,3,2,3,6,3,10,0,0
