Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Week,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Ababou Luningning,5757707,17,Pilipinas,Vrouw,110,Zonder specialiteit,17,1,14,161,57,8,[],False,,12,2,3,5,2,3,2,0,0
Onbekend,Abades Angustias,5758177,16,España,Vrouw,970,Middenafstandslopers,18,1,14,173,71,8,[],False,,12,0,2,2,7,1,8,7,9
Onbekend,Abakumova Antonina,5759076,21,Rossiya,Vrouw,950,Zonder specialiteit,19,1,14,172,64,8,[],False,,20,3,3,6,3,4,2,0,0
Onbekend,Abarca Raimundo,5757966,17,Chile,Man,540,Zonder specialiteit,18,1,15,183,81,8,[],False,,15,8,2,3,2,3,3,0,0
Onbekend,Abbadie Irene,5757255,15,Uruguay,Vrouw,670,Zonder specialiteit,17,1,14,150,43,8,[],False,,8,3,2,2,3,1,10,0,0
Onbekend,Abbondanzieri Marcia,5756777,17,Argentina,Vrouw,610,Werpers,12,1,14,174,68,8,"[('Getto del peso', '6.77 m', '0'), ('Lancio del disco', '25.67 m', '27'), ('Lancio del martello', '21.46 m', '0'), ('Giavellotto', '21.87 m', '56')]",False,,11,7,2,5,1,1,7,4,8
Onbekend,Abd Rahman Damia,5757226,19,Malaysia,Vrouw,270,Zonder specialiteit,11,1,14,161,61,8,[],False,,12,4,8,1,3,1,3,0,0
Onbekend,Abdelaati Ife,5757086,22,Miṣr,Vrouw,1580,Zonder specialiteit,18,1,15,185,80,8,[],False,,18,1,10,1,2,7,4,0,0
Onbekend,Abdelaziz Ramses,5759105,24,Miṣr,Man,660,Zonder specialiteit,14,1,14,182,83,8,[],False,,14,9,1,7,3,3,3,0,0
Onbekend,Abdilla Naomi,5748315,16,Malta,Vrouw,710,Werpers,15,1,14,156,55,8,"[('Getto del peso', '4.57 m', '0'), ('Lancio del disco', '18.5 m', '0'), ('Lancio del martello', '15.97 m', '0'), ('Giavellotto', '16.14 m', '0')]",False,,9,3,1,3,2,2,10,6,4
Onbekend,Abdulov Sergey,5757746,16,Rossiya,Man,1760,Zonder specialiteit,16,1,14,165,63,8,[],False,,12,2,10,3,2,10,3,0,0
Onbekend,Ābele Lauris,5757600,19,Latvija,Man,840,Zonder specialiteit,14,1,14,172,73,8,[],False,,12,3,1,1,1,0,10,0,0
Onbekend,Abidi Cécilia,5759479,17,France,Vrouw,430,Zonder specialiteit,15,1,15,167,60,8,[],False,,10,4,8,1,8,1,2,0,0
