Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Transfer deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Onbekend,Aarts Haico,5686092,16,Nederland,Man,90,Zonder specialiteit,20,1,15,162,60,[],False,,9,1,5,3,3,2,2,0,0
Onbekend,Abarca Florencia,5686797,18,Chile,Vrouw,1050,Zonder specialiteit,20,1,15,162,57,[],False,,17,3,3,10,2,2,3,0,0
Onbekend,Abargil Tahlia,5688498,20,Yisra'el,Vrouw,100,Zonder specialiteit,13,1,15,166,58,[],False,,6,0,3,6,1,2,1,0,0
Onbekend,Abascal Esther,5688381,15,España,Vrouw,530,Meerkampers,14,1,15,166,60,[],False,,10,8,2,6,2,3,2,6,4
Onbekend,Abbà Irma,5688459,15,Italia,Vrouw,350,Zonder specialiteit,20,1,15,171,68,[],False,,16,1,4,2,1,1,3,0,0
5.000 meter,Abejuela Úrsula,4964790,35,España,Vrouw,3390,Langeafstandslopers,17,11,18,175,62,"[('5.000 meter', '18:52.91', '795', 6), ('10.000 meter', '41:55.88', '743', 6), ('Marathon', '2h:56:25.53', '777', 6)]",False,,20,0,11,7,0,2,0,7,7
1.500 meter,Abellán Marimar,5165285,29,España,Vrouw,31180,Middenafstandslopers,20,8,15,189,96,"[('800 meter', '2:26.81', '855', 6), ('1.500 meter', '4:44.16', '927', 6), ('3.000 meter steeplechase', '15:13.91', '963', 6)]",False,,19,1,20,12,5,1,3,10,9
Onbekend,Abenoza Abel,5681636,16,España,Man,1590,Sprinters,12,1,15,180,79,"[('100 meter', '13.39 s', '702', 7), ('200 meter', '26.82 s', '734', 7), ('400 meter', '59.39 s', '786', 7), ('110 meter horden', '20.11 s', '759', 7), ('400 meter horden', '1:09.29', '795', 7)]",False,,7,8,1,11,2,2,3,7,7
Onbekend,Abrahams Javaun,5687809,14,Jamaica,Man,390,Snelwandelaars,15,1,15,154,57,[],False,,10,1,6,2,7,1,3,6,7
Onbekend,Abramov Innokentiy,5687525,15,Rossiya,Man,1770,Zonder specialiteit,17,1,15,175,72,[],False,,20,2,1,10,1,2,4,0,0
Onbekend,Acerbi Dario,5688280,14,Italia,Man,420,Zonder specialiteit,11,1,15,160,60,[],False,,11,0,2,9,0,4,2,0,0
